Name,Position,Price,xMins,GW4,GW5,GW6,GW7,Total,/£M,Elite%
Marco Asensio,MID,99.9,72,54,58,50,47,209,0.5,0.0%
Eze,MID,7.5,56,56,51,48,48,203,6.8,0.0%
Minteh,MID,5.9,73,73,66,68,62,269,11.4,0.2%
Stach,MID,5.0,89,89,79,78,77,323,16.1,1.4%
Truffert,DEF,4.5,87,87,86,82,85,340,18.9,0.2%
Verbruggen,GK,4.5,92,92,91,93,91,367,20.4,6.3%
Martinez,GK,5.0,95,39,85,92,90,306,15.3,0.6%
Hall,DEF,5.4,65,65,82,77,75,299,13.8,0.0%
Diakité,DEF,4.5,89,89,87,84,82,342,19.0,0.1%
Aina,DEF,5.0,89,89,83,83,84,339,16.9,0.0%
Elanga,MID,7.0,67,67,63,49,50,229,8.2,0.8%
J.Timber,DEF,5.6,73,73,64,61,57,255,11.4,0.0%
Zubimendi,MID,5.5,82,82,77,79,72,310,14.1,0.0%
Ekitiké,FWD,8.7,67,67,57,35,39,198,5.7,1.6%
Barnes,MID,6.5,68,68,65,43,46,222,8.5,0.9%
Mykolenko,DEF,4.9,89,89,85,81,82,337,17.2,0.0%
Tete,DEF,4.5,78,78,73,72,71,294,16.3,0.0%
Van de Ven,DEF,4.6,87,87,87,82,82,338,18.4,15.3%
Dorgu,DEF,4.5,76,76,74,74,67,291,16.2,22.3%
José Sá,GK,4.5,94,94,91,91,89,365,20.3,0.0%
Gravenberch,MID,5.5,85,85,75,74,79,313,14.2,0.0%
Gomes,MID,5.5,84,84,81,78,77,320,14.5,0.0%
Okafor,MID,5.5,69,69,61,64,64,258,11.7,0.0%
J.Arias,MID,5.4,64,64,67,66,61,258,11.9,0.4%
McGinn,MID,5.5,66,66,67,61,55,249,11.3,0.0%
Mitchell,DEF,5.0,74,74,71,68,70,283,14.2,0.0%
Robinson,DEF,5.0,59,59,83,83,85,310,15.5,0.0%
Kelleher,GK,4.5,93,93,92,91,92,368,20.4,2.9%
Bassey,DEF,4.5,92,92,87,88,85,352,19.6,0.0%
Hermansen,GK,4.5,93,93,91,90,89,363,20.2,0.1%
Van Hecke,DEF,4.5,90,90,90,85,86,351,19.5,0.0%
Bogle,DEF,4.5,89,89,80,83,80,332,18.4,0.0%
Muniz,FWD,5.5,56,56,54,52,58,220,10.0,0.0%
Tavernier,MID,5.5,58,58,60,58,57,233,10.6,0.0%
Rodon,DEF,4.0,91,91,88,85,85,349,21.8,6.7%
Livramento,DEF,5.1,78,78,76,72,71,297,14.6,0.1%
Mings,DEF,4.5,70,70,65,65,61,261,14.5,0.0%
Roefs,GK,4.5,92,92,92,91,91,366,20.3,0.0%
O'Brien,DEF,5.0,88,88,85,84,79,336,16.8,0.1%
Anthony,MID,5.5,77,77,73,75,71,296,13.5,0.0%
Collins,DEF,5.0,89,89,84,83,87,343,17.1,0.2%
Gana,MID,5.4,77,77,78,76,73,304,14.1,0.0%
Thiago,FWD,6.0,79,79,66,54,50,249,10.4,9.2%
Rúben,DEF,5.5,85,85,68,71,71,295,13.4,0.0%
De Ligt,DEF,5.0,85,85,79,75,69,308,15.4,0.0%
Szoboszlai,MID,6.5,60,60,53,51,48,212,8.2,0.0%
Foden,MID,8.0,48,48,49,43,46,186,5.8,0.0%
Solanke,FWD,7.3,45,19,53,64,60,196,6.7,0.2%
Burn,DEF,5.0,78,78,73,67,66,284,14.2,0.0%
Munetsi,MID,5.5,75,75,69,68,68,280,12.7,0.0%
Estêvão,MID,6.5,55,55,52,53,53,213,8.2,0.1%
Kerkez,DEF,6.0,67,67,66,64,59,256,10.7,0.2%
Agbadou,DEF,4.5,89,89,82,80,83,334,18.6,7.9%
Van den Berg,DEF,4.5,90,90,86,84,85,345,19.2,0.7%
Douglas Luiz,MID,5.0,67,67,72,68,66,273,13.7,0.0%
Wilson,MID,5.4,53,53,52,53,50,208,9.6,0.0%
Dúbravka,GK,4.0,93,93,93,92,90,368,23.0,95.4%
P.M.Sarr,MID,5.0,72,72,68,57,62,259,12.9,0.3%
M.Fernandes,MID,5.5,73,73,68,71,70,282,12.8,0.0%
Garner,MID,5.0,80,80,74,75,72,301,15.1,0.0%
Hudson-Odoi,MID,6.0,69,69,62,57,63,251,10.5,0.0%
Raúl,FWD,6.4,46,46,50,46,50,192,7.5,0.0%
Gvardiol,DEF,5.8,54,23,70,79,76,248,10.7,0.2%
Casemiro,MID,5.5,66,66,61,59,63,249,11.3,0.0%
Gudmundsson,DEF,4.0,84,63,78,75,78,294,18.4,4.3%
Xhaka,MID,5.0,88,88,85,82,82,337,16.9,0.2%
Welbeck,FWD,6.4,54,54,49,56,50,209,8.2,0.0%
Diarra,MID,5.5,84,84,79,80,78,321,14.6,0.0%
Kilman,DEF,4.4,91,91,87,85,80,343,19.5,0.1%
King,MID,4.5,57,57,56,58,57,228,12.7,2.0%
Beto,FWD,5.4,53,53,55,51,52,211,9.8,0.0%
James,MID,5.4,59,59,54,58,58,229,10.6,0.0%
Ward-Prowse,MID,5.9,78,78,75,73,71,297,12.6,0.0%
Madueke,MID,7.0,56,56,42,35,31,164,5.9,0.2%
Dunk,DEF,4.5,83,83,81,77,77,318,17.7,0.0%
Joelinton,MID,5.9,48,20,70,75,79,244,10.3,0.0%
Toti,DEF,4.5,90,90,89,87,88,354,19.7,0.0%
Cullen,MID,5.0,91,91,84,82,83,340,17.0,0.0%
Frimpong,DEF,5.9,68,28,56,66,70,220,9.3,0.1%
Estève,DEF,4.0,93,93,89,85,86,353,22.1,84.4%
Adli,MID,5.5,48,48,49,51,53,201,9.1,0.0%
Malen,MID,5.3,49,49,41,39,38,167,7.9,0.0%
Chalobah,DEF,5.1,74,74,71,61,56,262,12.8,0.0%
Ndoye,MID,6.1,57,57,55,53,53,218,8.9,0.2%
Sadiki,MID,5.0,77,77,78,76,76,307,15.3,0.0%
Yoro,DEF,4.5,81,81,75,67,64,287,15.9,0.0%
Calvert-Lewin,FWD,5.5,39,39,50,54,51,194,8.8,0.0%
De Cuyper,DEF,4.5,73,73,70,69,65,277,15.4,0.8%
Wan-Bissaka,DEF,4.4,89,89,86,86,84,345,19.6,0.5%
Amad,MID,6.4,62,62,62,57,50,231,9.0,0.0%
Bijol,DEF,4.0,63,63,76,76,72,287,17.9,0.2%
Johnson,MID,7.1,52,52,46,45,46,189,6.7,0.6%
Branthwaite,DEF,5.4,63,26,74,85,84,269,12.5,0.0%
Yarmoliuk,MID,5.0,74,74,70,62,66,272,13.6,0.0%
Christie,MID,5.0,49,49,63,64,54,230,11.5,0.0%
André,MID,5.5,77,77,75,74,73,299,13.6,0.0%
Berge,MID,5.0,80,80,73,72,72,297,14.8,0.0%
Baleba,MID,5.0,68,68,68,70,61,267,13.3,0.0%
Talbi,MID,5.0,69,69,68,68,62,267,13.3,0.0%
Bernardo,MID,6.4,60,60,57,54,55,226,8.8,0.0%
Digne,DEF,4.5,49,49,48,51,49,197,10.9,0.0%
Adingra,MID,5.5,63,63,62,64,63,252,11.5,0.1%
Guessand,MID,6.4,45,45,38,36,40,159,6.2,0.0%
Maatsen,DEF,4.4,48,48,48,47,50,193,11.0,0.0%
Henderson,MID,5.0,67,67,68,60,59,254,12.7,0.0%
Kayode,DEF,4.5,77,77,80,68,66,291,16.2,0.0%
Hannibal,MID,5.0,65,65,62,66,66,259,12.9,0.0%
Krejčí,DEF,4.5,59,59,71,83,79,292,16.2,0.0%
Wieffer,MID,5.0,61,61,58,57,57,233,11.7,0.0%
Adams,MID,5.0,81,81,70,56,46,253,12.7,0.0%
Diouf,DEF,4.5,80,80,79,74,73,306,17.0,3.2%
Kamada,MID,5.0,54,54,47,47,49,197,9.8,0.0%
Souček,MID,5.8,65,65,60,61,60,246,10.6,0.0%
Richarlison,FWD,6.7,60,60,37,30,33,160,6.0,0.1%
Bruun Larsen,MID,5.4,55,55,53,51,55,214,9.9,0.0%
Bentancur,MID,5.5,60,60,59,61,56,236,10.7,0.0%
Doku,MID,6.4,43,43,41,43,43,170,6.6,0.0%
Spence,DEF,4.5,62,62,54,58,58,232,12.9,0.2%
Füllkrug,FWD,5.9,55,55,53,52,49,209,8.9,0.9%
Alderete,DEF,4.0,81,81,70,71,65,287,17.9,1.7%
J.Palhinha,MID,5.5,57,57,64,62,62,245,11.1,0.1%
Bobb,MID,5.5,49,49,43,41,40,173,7.9,0.0%
Ugochukwu,MID,5.0,73,73,73,70,72,288,14.4,0.0%
Gnonto,MID,5.4,51,51,45,44,47,187,8.7,0.0%
O'Riley,MID,5.5,38,38,41,42,45,166,7.5,0.0%
Lewis-Potter,DEF,5.0,66,66,69,61,56,252,12.6,0.0%
Tosin,DEF,4.5,63,63,57,48,48,216,12.0,1.1%
Ekdal,DEF,4.0,82,82,73,62,63,280,17.5,0.0%
Smith Rowe,MID,5.9,46,46,42,43,41,172,7.3,0.0%
James,DEF,5.5,51,51,44,47,47,189,8.6,0.0%
Mukiele,DEF,4.0,81,81,74,75,68,298,18.6,0.0%
Mayenda,FWD,5.5,53,53,54,52,47,206,9.4,0.0%
E.Le Fée,MID,4.9,51,51,50,51,53,205,10.5,0.0%
Foster,FWD,5.0,56,56,47,48,54,205,10.3,0.0%
Matheus N.,DEF,5.4,51,51,44,41,49,185,8.6,0.0%
Ayari,MID,5.0,50,50,47,54,47,198,9.9,0.0%
Barry,FWD,5.9,42,42,40,41,37,160,6.8,0.0%
Garnacho,MID,6.4,31,31,33,36,37,137,5.4,0.0%
Onana,MID,5.0,50,40,59,49,47,195,9.8,0.0%
Reinildo,DEF,4.0,80,80,77,75,74,306,19.1,0.6%
Hartman,DEF,4.0,79,79,71,73,73,296,18.5,0.4%
Walker,DEF,4.5,90,90,87,86,82,345,19.2,0.0%
Smith,DEF,4.5,66,33,61,62,62,218,12.1,0.0%
Gittens,MID,6.4,33,33,33,35,34,135,5.3,0.0%
Sessegnon,MID,5.4,47,47,38,39,36,160,7.4,0.0%
Mount,MID,6.0,42,32,36,42,39,149,6.2,0.0%
Gusto,DEF,5.0,43,43,46,45,47,181,9.1,0.0%
Ampadu,MID,4.9,70,29,64,67,65,225,11.5,0.0%
Dalot,DEF,4.5,56,56,51,47,49,203,11.3,0.0%
Mavropanos,DEF,4.4,52,52,52,55,58,217,12.3,0.0%
Tchatchoua,DEF,4.5,65,65,59,57,55,236,13.1,0.0%
Udogie,DEF,4.4,33,33,55,47,48,183,10.4,0.0%
Bergvall,MID,5.4,46,46,42,41,43,172,8.0,0.0%
Wilson,FWD,5.9,40,40,37,38,39,154,6.5,0.0%
Wissa,FWD,7.5,26,11,34,46,56,147,4.9,0.1%
Fofana,DEF,4.4,31,31,45,56,60,192,10.9,0.0%
Shaw,DEF,4.5,57,57,50,45,44,196,10.9,0.0%
Ballard,DEF,4.6,87,36,70,73,67,246,13.4,0.1%
Bellegarde,MID,5.4,35,35,37,39,43,154,7.1,0.0%
Gianluigi Donnarumma,GK,99.9,92,46,45,44,41,176,0.4,0.0%
Gordon,MID,7.5,0,0,0,67,66,133,4.4,0.2%
Stones,DEF,5.5,59,59,41,38,30,168,7.6,0.0%
Piroe,FWD,5.4,36,36,32,25,29,122,5.6,0.2%
Bradley,DEF,5.0,45,45,37,23,25,130,6.5,0.0%
Nmecha,FWD,5.0,35,35,27,25,28,115,5.8,0.0%
Martinez,DEF,4.9,50,2,29,54,70,155,7.9,0.0%
J.Murphy,MID,6.3,38,38,39,26,25,128,5.1,0.0%
Tanaka,MID,5.0,65,27,53,54,54,188,9.4,0.0%
Hughes,MID,5.0,42,32,42,47,42,163,8.2,0.0%
J.Ramsey,MID,5.5,45,34,39,24,30,127,5.8,0.0%
Todibo,DEF,4.4,52,52,52,50,48,202,11.5,0.0%
Dibling,MID,5.5,31,31,30,31,37,129,5.9,0.0%
Cook,MID,5.0,0,0,39,55,70,164,8.2,0.0%
Kamara,MID,4.9,0,0,31,60,73,164,8.4,0.0%
Alcaraz,MID,5.4,29,29,28,29,36,122,5.6,0.0%
Savinho,MID,6.9,28,12,24,33,33,102,3.7,0.1%
Lewis,DEF,5.0,42,42,38,34,36,150,7.5,0.0%
Pau,DEF,4.5,35,35,32,32,37,136,7.6,0.0%
Gomez,MID,5.0,37,37,33,30,33,133,6.7,0.0%
Martinelli,MID,6.9,32,32,21,18,17,88,3.2,0.0%
Merino,MID,5.9,30,30,23,25,26,104,4.4,0.0%
McAtee,MID,5.5,24,24,30,31,28,113,5.1,0.0%
Scott,MID,5.0,51,51,28,23,26,128,6.4,0.0%
Hinshelwood,MID,5.4,36,36,35,38,37,146,6.8,0.0%
Lerma,MID,5.0,29,29,33,40,39,141,7.0,0.0%
Broja,FWD,5.4,28,28,30,31,29,118,5.5,0.0%
White,DEF,5.4,30,15,32,31,38,116,5.4,0.0%
Hume,DEF,4.5,65,65,43,44,46,198,11.0,0.0%
J.Araujo,DEF,4.0,50,50,32,29,30,141,8.8,0.0%
Gruda,MID,5.4,24,24,24,28,28,104,4.8,0.0%
Trippier,DEF,5.0,35,35,28,25,30,118,5.9,0.0%
Longstaff,MID,4.9,47,47,28,32,25,132,6.7,0.0%
Carvalho,MID,4.9,27,27,22,25,30,104,5.3,0.0%
Tel,MID,6.3,27,27,18,18,21,84,3.3,0.0%
H.Bueno,DEF,4.5,48,36,36,37,33,142,7.9,0.0%
Castagne,DEF,4.5,30,30,30,28,36,124,6.9,0.0%
Trossard,MID,6.9,30,23,19,16,16,74,2.7,0.0%
Kalimuendo,FWD,6.0,21,21,23,23,24,91,3.8,0.0%
Edwards,MID,4.9,23,23,28,29,24,104,5.3,0.0%
Fer López,MID,5.4,22,22,25,27,27,101,4.7,0.0%
Gruev,MID,5.0,54,54,33,24,24,135,6.8,0.0%
Bayindir,GK,5.0,49,49,32,32,27,140,7.0,0.0%
Sangaré,MID,5.0,37,37,31,27,29,124,6.2,0.0%
Møller Wolfe,DEF,4.5,41,41,34,40,39,154,8.6,0.0%
Robertson,DEF,5.9,24,24,23,23,28,98,4.2,0.0%
Igor Jesus,FWD,5.9,19,19,20,25,22,86,3.6,0.0%
Hutchinson,MID,5.5,23,23,21,26,25,95,4.3,0.0%
Brooks,MID,5.0,26,26,24,18,20,88,4.4,0.0%
Trafford,GK,5.0,42,42,23,27,26,118,5.9,0.0%
Willock,MID,5.0,41,41,20,15,17,93,4.7,0.0%
F.Kadıoğlu,DEF,4.4,27,27,33,31,28,119,6.8,0.0%
Senne Lammens,GK,99.9,20,12,28,34,46,120,0.3,0.0%
C.Jones,MID,5.4,25,25,20,21,21,87,4.0,0.0%
Marc Guiu,FWD,4.4,22,22,21,22,25,90,5.1,44.0%
Devenny,MID,4.5,21,21,19,21,19,80,4.4,0.1%
Mainoo,MID,4.9,25,25,25,24,22,96,4.9,0.0%
Sosa,DEF,5.0,20,20,25,25,24,94,4.7,0.0%
Mazraoui,DEF,4.9,23,10,25,32,31,98,5.0,0.0%
Onana,GK,5.0,28,28,33,27,22,110,5.5,0.0%
Odobert,MID,5.4,17,17,17,17,18,69,3.2,0.0%
Flemming,FWD,5.4,17,17,19,22,18,76,3.5,0.0%
N.Aguerd,DEF,4.5,23,23,29,34,34,120,6.7,0.0%
Aaronson,MID,5.4,23,23,16,16,20,75,3.5,0.0%
Milambo,MID,5.4,21,21,20,19,20,80,3.7,0.0%
Maguire,DEF,4.5,41,41,27,19,18,105,5.8,0.0%
Henry,DEF,4.5,31,31,29,28,31,119,6.6,0.0%
Thiaw,DEF,5.0,15,15,30,27,31,103,5.2,0.0%
A.Ramsey,MID,4.5,14,14,19,28,24,85,4.7,0.0%
Keane,DEF,4.5,57,57,21,11,16,105,5.8,0.0%
Kovačić,MID,6.0,27,13,19,26,24,82,3.4,0.0%
Hee Chan,MID,5.9,14,14,14,16,19,63,2.7,0.0%
Roberts,MID,5.4,19,19,18,17,20,74,3.4,0.0%
Tolu Arokodare,FWD,99.9,12,12,17,19,18,66,0.2,0.0%
Bogarde,DEF,4.0,30,30,19,19,19,87,5.4,0.0%
N.Gonzalez,MID,6.0,18,18,21,22,20,81,3.4,0.0%
Cairney,MID,4.9,13,13,19,21,20,73,3.7,0.0%
R.Gomes,DEF,4.5,22,22,18,22,28,90,5.0,0.0%
Aké,DEF,5.5,25,25,22,18,24,89,4.0,0.0%
Doherty,DEF,4.5,26,26,30,23,22,101,5.6,0.0%
Nicolò Savona,DEF,99.9,14,14,21,26,30,91,0.2,0.0%
Hoever,DEF,4.0,29,12,22,25,29,88,5.5,0.0%
Gomez,DEF,5.0,19,19,19,22,23,83,4.2,0.0%
Justin,DEF,4.0,29,29,17,22,25,93,5.8,0.0%
Danso,DEF,4.4,17,17,20,24,20,81,4.6,0.0%
Struijk,DEF,4.5,35,35,17,20,21,93,5.2,0.0%
Ugarte,MID,4.9,18,18,18,19,22,77,3.9,0.0%
Iroegbunam,MID,5.0,19,19,16,22,22,79,4.0,0.0%
Sonne,DEF,4.0,20,20,24,26,29,99,6.2,0.0%
Khusanov,DEF,5.4,24,24,16,20,21,81,3.7,0.0%
Lewis-Skelly,DEF,5.4,12,12,14,19,23,68,3.1,0.0%
Isidor,FWD,5.5,16,16,17,18,17,68,3.1,0.0%
Clyne,DEF,4.0,13,13,17,31,25,86,5.4,0.0%
Patterson,DEF,4.4,17,7,23,19,28,77,4.4,0.0%
Jensen,MID,5.0,12,12,17,19,17,65,3.3,0.0%
Walker-Peters,DEF,4.4,20,20,25,27,31,103,5.9,0.0%
Tzimas,FWD,5.4,7,7,12,16,13,48,2.2,0.0%
Nwaneri,MID,5.4,18,18,9,8,7,42,1.9,0.0%
Zirkzee,FWD,5.9,16,16,10,12,12,50,2.1,0.0%
Hill,DEF,4.0,14,14,14,19,22,69,4.3,0.0%
Barkley,MID,4.9,12,5,17,17,11,50,2.6,0.0%
Osula,FWD,5.5,13,13,10,8,10,41,1.9,0.0%
Veltman,DEF,4.4,20,20,20,19,17,76,4.3,0.0%
Coppola,DEF,4.4,15,15,15,18,25,73,4.1,0.0%
M.Bizot,GK,4.5,61,61,8,2,1,72,4.0,0.3%
George,MID,4.9,7,7,12,11,12,42,2.1,0.0%
Dowman,MID,4.5,20,20,11,3,5,39,2.2,0.0%
Andrey Santos,MID,4.5,13,13,14,17,20,64,3.6,0.0%
Soungoutou Magassa,MID,99.9,8,8,17,21,19,65,0.2,0.0%
Mosquera,DEF,5.4,14,14,16,13,19,62,2.9,0.0%
Tuanzebe,DEF,4.0,12,12,23,30,31,96,6.0,0.0%
Gündoğan,MID,6.3,11,11,13,13,12,49,1.9,0.0%
McNeil,MID,5.8,9,9,9,13,15,46,2.0,0.0%
Adama,MID,5.4,11,11,11,14,11,47,2.2,0.0%
Harrison,MID,5.4,10,10,13,12,12,47,2.2,0.0%
Botman,DEF,4.9,10,10,15,17,22,64,3.3,0.0%
Watson,MID,5.0,11,11,9,12,11,43,2.1,0.0%
Nørgaard,MID,5.4,17,7,14,14,18,53,2.5,0.0%
S.Bueno,DEF,4.5,25,25,22,13,19,79,4.4,0.0%
Hato,DEF,4.9,13,13,18,16,17,64,3.3,0.0%
Laurent,MID,5.0,13,13,16,16,19,64,3.2,0.0%
L.Miley,MID,4.5,17,17,13,10,12,52,2.9,0.2%
Hickey,DEF,4.0,14,14,16,19,26,75,4.7,0.0%
Tchaouna,MID,5.0,11,11,10,13,13,47,2.4,0.0%
Irving,MID,4.5,11,11,11,14,17,53,2.9,0.0%
Morato,DEF,4.4,10,10,15,18,17,60,3.4,0.0%
Boscagli,DEF,4.4,17,17,15,14,18,64,3.6,0.0%
Elliott,MID,5.4,11,11,7,8,10,36,1.7,0.0%
Gannon-Doak,MID,5.0,7,7,10,9,13,39,1.9,0.0%
Ederson M.,GK,5.4,10,5,20,13,19,57,2.6,0.0%
Onyeka,MID,5.0,13,13,10,15,15,53,2.6,0.0%
Janelt,MID,4.9,16,7,11,15,15,48,2.4,0.0%
Buendía,MID,5.3,15,15,5,5,4,29,1.4,0.0%
O'Nien,DEF,4.0,9,4,14,21,32,71,4.4,0.0%
Rigg,MID,4.9,8,8,10,11,11,40,2.0,0.0%
Esse,MID,4.9,6,6,6,9,8,29,1.5,0.0%
Gray,MID,4.9,8,8,11,15,18,52,2.7,0.0%
J.Cuenca,DEF,4.5,14,14,11,10,13,48,2.7,0.0%
Masuaku,DEF,4.0,17,17,16,15,14,62,3.9,0.0%
Piero Hincapié,DEF,99.9,5,5,7,11,16,39,0.1,0.0%
Neil,MID,4.9,11,11,13,13,17,54,2.8,0.0%
Lavia,MID,4.9,14,6,14,13,12,45,2.3,0.0%
Buonanotte,MID,4.9,5,5,5,7,7,24,1.2,0.0%
Kroupi.Jr,FWD,4.5,4,4,7,5,7,23,1.3,2.0%
Humphreys,DEF,4.0,13,13,11,14,22,60,3.8,0.0%
Pinnock,DEF,4.4,5,5,14,15,14,48,2.7,0.0%
Yates,MID,4.9,7,7,10,12,7,36,1.8,0.0%
Potts,MID,4.5,12,12,10,11,10,43,2.4,0.1%
G.Rodriguez,MID,5.0,8,8,8,10,9,35,1.8,0.0%
Scarles,DEF,4.5,6,6,8,9,12,35,1.9,0.0%
Édouard,FWD,5.0,2,1,5,4,7,17,0.8,0.0%
O’Reilly,DEF,4.9,4,4,5,8,7,24,1.2,0.0%
Chiesa,MID,6.5,7,7,3,2,4,16,0.6,0.0%
Benson,MID,5.4,5,5,4,6,4,19,0.9,0.0%
Ajer,DEF,4.5,8,8,9,10,10,37,2.1,0.0%
Awoniyi,FWD,5.4,1,1,4,5,6,16,0.7,0.0%
Tsimikas,DEF,4.9,6,6,5,7,6,24,1.2,0.0%
Bornauw,DEF,4.0,9,9,8,10,11,38,2.4,0.0%
Lucas Pires,DEF,4.0,9,9,12,10,13,44,2.8,0.0%
A.García,DEF,4.0,0,0,6,5,8,19,1.2,0.0%
Kostoulas,FWD,4.9,2,2,4,3,4,13,0.7,0.0%
Lamptey,DEF,4.4,3,3,8,8,7,26,1.5,0.0%
