Name,Position,Price,xMins,GW10,GW11,GW12,GW13,Total,/£M,Elite%
Georginio,MID,5.7,69,4.3,3.5,4.0,3.6,15.5,0.68,2.8%
Tarkowski,DEF,5.5,91,4.3,4.3,3.2,3.6,15.5,0.70,44.3%
Woltemade,FWD,7.5,84,4.5,3.8,3.6,3.4,15.3,0.51,3.5%
Damsgaard,MID,5.8,84,3.6,3.7,3.5,4.3,15.1,0.65,0.0%
Bowen,FWD,7.8,92,3.9,4.4,3.4,3.3,15.0,0.48,3.2%
João Pedro,FWD,7.5,79,3.8,4.4,3.9,2.9,14.9,0.50,53.1%
L.Paquetá,MID,5.9,84,3.9,4.4,3.4,3.2,14.9,0.63,8.2%
Donnarumma,GK,5.7,93,3.8,3.5,3.4,4.2,14.8,0.65,0.7%
Rogers,MID,6.8,86,3.3,3.8,3.5,4.2,14.7,0.54,0.4%
Calafiori,DEF,5.8,70,4.3,4.3,3.4,2.8,14.7,0.64,0.5%
Keane,DEF,4.5,88,4.2,4.1,3.1,3.3,14.7,0.82,9.5%
Guéhi,DEF,4.9,91,3.8,3.5,4.0,3.4,14.7,0.75,0.7%
O.Dango,MID,6.0,72,3.4,3.5,3.3,4.4,14.7,0.61,0.1%
Senesi,DEF,5.0,87,3.0,3.5,4.4,3.8,14.7,0.73,84.0%
Thiago,FWD,6.2,73,3.6,3.6,3.3,4.1,14.7,0.59,3.2%
Kudus,MID,6.8,79,4.0,4.1,2.6,3.9,14.6,0.54,1.5%
Yeremy,MID,5.8,73,3.8,3.6,3.7,3.5,14.6,0.63,0.0%
Anderson,MID,5.3,85,3.8,3.9,3.3,3.5,14.6,0.69,5.8%
Raúl,FWD,6.2,79,4.9,3.7,3.7,2.1,14.6,0.59,0.0%
Šeško,FWD,7.3,75,3.8,3.4,3.9,3.4,14.6,0.50,0.0%
Van Hecke,DEF,4.4,93,4.2,3.2,3.6,3.4,14.3,0.81,3.3%
Iwobi,MID,6.5,81,4.3,3.3,3.8,3.0,14.3,0.55,0.0%
Richards,DEF,4.5,88,3.8,3.4,3.8,3.3,14.3,0.79,15.1%
Petrović,GK,4.5,94,3.0,3.4,4.0,3.8,14.3,0.79,9.1%
E.Le Fée,MID,4.9,82,4.0,3.2,3.4,3.6,14.2,0.73,0.6%
Leno,GK,5.0,93,3.9,3.3,4.0,3.0,14.2,0.71,0.0%
Konaté,DEF,5.4,84,3.8,2.7,3.9,3.8,14.2,0.66,0.0%
Dewsbury-Hall,MID,5.0,82,3.7,3.8,3.2,3.4,14.1,0.70,6.1%
Tete,DEF,4.5,86,4.3,3.1,4.0,2.6,14.1,0.78,0.1%
Isak,FWD,10.5,60,1.6,3.3,4.8,4.4,14.1,0.34,0.2%
Evanilson,FWD,7.0,58,1.3,3.5,5.0,4.2,14.1,0.50,3.9%
Henderson,GK,5.0,93,3.6,3.4,3.7,3.3,14.0,0.70,0.0%
Caicedo,MID,5.9,91,3.5,3.8,3.5,3.2,14.0,0.59,0.4%
Mitchell,DEF,5.0,81,3.6,3.4,3.7,3.3,14.0,0.70,0.0%
Ayari,MID,4.9,82,3.9,3.2,3.5,3.4,14.0,0.71,0.0%
Pickford,GK,5.5,93,3.8,3.8,3.0,3.4,13.9,0.63,0.0%
Szoboszlai,MID,6.5,72,3.9,2.8,3.6,3.6,13.9,0.53,0.1%
Bruno G.,MID,6.5,87,3.9,3.5,3.2,3.3,13.8,0.53,0.1%
Verbruggen,GK,4.4,93,3.8,3.1,3.5,3.4,13.8,0.79,2.6%
Calvert-Lewin,FWD,5.5,78,3.6,3.6,3.8,2.9,13.8,0.63,21.6%
Martinez,GK,5.0,93,2.9,3.4,3.5,4.0,13.8,0.69,0.0%
Joelinton,MID,5.9,80,3.9,3.3,3.3,3.3,13.8,0.58,0.0%
Pope,GK,5.2,92,3.8,3.5,3.1,3.4,13.8,0.66,11.1%
Mac Allister,MID,6.3,77,3.8,2.8,3.7,3.4,13.7,0.54,0.0%
Cash,DEF,4.6,87,2.5,3.5,3.5,4.2,13.7,0.74,0.3%
Diakité,DEF,4.5,91,2.6,3.1,4.2,3.8,13.7,0.76,1.1%
Grealish,MID,6.9,80,3.7,3.8,3.0,3.2,13.7,0.49,0.5%
Cucurella,DEF,6.1,83,3.1,4.5,3.6,2.4,13.6,0.56,0.5%
Gibbs-White,MID,7.3,75,3.7,3.8,2.7,3.4,13.6,0.46,0.0%
Zubimendi,MID,5.5,86,3.5,3.5,3.4,3.2,13.6,0.62,0.0%
Sánchez,GK,4.9,87,3.2,4.0,3.4,2.9,13.5,0.69,9.0%
Andersen,DEF,4.5,85,1.9,3.5,4.7,3.5,13.5,0.75,80.2%
Vicario,GK,5.1,92,3.4,3.5,2.9,3.7,13.5,0.66,1.7%
Collins,DEF,4.9,92,3.3,3.3,2.9,3.9,13.4,0.69,0.0%
Lammens,GK,5.0,94,3.5,3.2,3.5,3.2,13.4,0.67,0.0%
Mykolenko,DEF,4.9,90,3.9,3.8,2.7,3.0,13.4,0.68,0.0%
Tonali,MID,5.4,87,3.7,3.3,3.1,3.3,13.4,0.62,0.0%
Kelleher,GK,4.5,93,3.2,3.3,3.1,3.8,13.3,0.74,0.7%
Truffert,DEF,4.5,90,2.3,2.9,4.3,3.8,13.3,0.74,0.9%
Ekitiké,FWD,8.6,72,4.4,2.4,3.3,3.2,13.2,0.38,0.1%
Van den Berg,DEF,4.5,89,3.2,3.3,2.9,3.8,13.1,0.73,0.0%
Pedro Porro,DEF,5.6,83,3.6,3.6,2.3,3.6,13.1,0.58,7.4%
Murillo,DEF,5.3,87,3.4,4.0,2.4,3.2,13.1,0.62,0.1%
Kluivert,MID,7.0,64,2.9,2.9,3.9,3.3,13.0,0.47,0.1%
Dunk,DEF,4.5,88,3.9,2.9,3.2,3.1,13.0,0.72,0.0%
O'Brien,DEF,5.0,91,3.7,3.6,2.6,3.0,13.0,0.65,0.0%
Roefs,GK,4.6,92,3.6,2.9,3.3,3.2,13.0,0.71,0.1%
Mitoma,MID,6.3,56,1.4,3.5,4.2,3.9,13.0,0.51,0.9%
Reijnders,MID,5.6,73,3.5,3.1,2.9,3.5,12.9,0.58,58.9%
Aït-Nouri,DEF,5.8,50,2.7,3.1,2.9,4.1,12.9,0.56,0.2%
Alderete,DEF,4.1,87,3.8,2.6,3.2,3.2,12.8,0.78,5.5%
Perri,GK,4.5,94,3.1,3.4,3.5,2.8,12.8,0.71,0.0%
Wirtz,MID,8.1,61,3.6,2.4,3.6,3.1,12.7,0.39,0.6%
Gvardiol,DEF,5.9,74,3.6,2.9,2.8,3.4,12.7,0.54,12.6%
Estêvão,MID,6.5,60,3.1,3.9,3.3,2.4,12.7,0.49,0.0%
Sels,GK,4.8,92,3.2,3.6,2.7,3.1,12.7,0.66,0.5%
Anthony,MID,5.7,70,2.9,3.7,3.2,2.9,12.6,0.55,0.4%
Konsa,DEF,4.4,91,2.2,3.3,3.2,3.9,12.6,0.72,0.6%
Marmoush,MID,8.3,37,2.9,3.3,2.6,3.8,12.5,0.38,0.0%
Tavernier,MID,5.5,60,2.6,2.9,3.7,3.3,12.4,0.57,0.1%
Dúbravka,GK,4.0,93,2.9,3.5,3.0,3.0,12.4,0.78,96.0%
J.Arias,MID,5.2,76,3.3,2.8,3.4,3.0,12.4,0.60,0.5%
Strand Larsen,FWD,6.4,80,3.4,3.0,3.1,2.9,12.4,0.48,2.7%
Estève,DEF,4.0,92,2.7,3.7,3.0,3.0,12.4,0.77,14.3%
De Ligt,DEF,5.0,84,3.5,2.8,3.4,2.7,12.4,0.62,0.0%
Amad,MID,6.3,73,3.4,2.9,3.2,2.8,12.3,0.49,0.0%
McGinn,MID,5.4,69,2.7,3.1,3.0,3.5,12.3,0.57,0.0%
Chalobah,DEF,5.1,72,2.9,3.7,3.3,2.3,12.2,0.60,0.8%
Doku,MID,6.6,59,3.4,2.9,2.8,3.2,12.2,0.46,0.0%
Rúben,DEF,5.5,80,3.4,2.8,2.7,3.3,12.1,0.55,0.0%
Ampadu,MID,4.9,90,3.2,3.2,3.0,2.8,12.1,0.62,0.0%
Ndoye,MID,5.8,74,3.3,3.3,2.6,2.9,12.1,0.52,0.0%
Wharton,MID,5.0,76,3.1,3.0,3.0,3.0,12.1,0.60,0.0%
Areola,GK,4.3,92,3.0,3.5,2.8,2.7,12.1,0.70,0.1%
Milenković,DEF,5.3,91,3.2,3.7,2.2,2.9,12.0,0.57,0.0%
Bassey,DEF,4.5,86,3.8,2.5,3.4,2.4,12.0,0.67,0.0%
Gana,MID,5.4,78,3.2,3.2,2.8,2.8,12.0,0.55,0.0%
Mukiele,DEF,4.1,83,3.5,2.5,3.1,2.9,12.0,0.73,6.8%
Xhaka,MID,5.1,92,3.4,2.8,2.9,2.8,11.9,0.58,0.9%
Kayode,DEF,4.5,87,2.8,2.9,2.5,3.6,11.9,0.66,0.0%
Xavi,MID,6.9,62,3.2,3.4,2.2,3.0,11.8,0.43,0.0%
Kamada,MID,5.0,64,3.0,2.9,2.9,3.0,11.7,0.59,0.0%
Digne,DEF,4.5,64,1.9,3.0,3.0,3.7,11.7,0.65,0.0%
Welbeck,FWD,6.4,58,3.6,2.5,2.8,2.7,11.6,0.45,0.0%
James,DEF,5.5,65,2.7,3.6,3.0,2.2,11.6,0.53,1.8%
Gomes,MID,5.4,83,3.1,3.0,3.0,2.5,11.6,0.53,0.0%
Van de Ven,DEF,4.7,92,3.1,3.0,2.0,3.4,11.5,0.61,2.9%
Rodon,DEF,4.1,91,2.9,3.3,3.1,2.2,11.5,0.70,41.6%
Kamara,MID,4.9,85,2.9,3.0,2.8,2.9,11.5,0.59,0.0%
Lukić,MID,5.0,79,3.6,2.5,2.8,2.5,11.5,0.57,0.0%
Wieffer,MID,4.9,76,3.5,2.8,2.7,2.6,11.5,0.59,0.0%
J.Palhinha,MID,5.5,82,3.1,3.0,2.5,2.9,11.4,0.52,0.0%
Johnstone,GK,4.5,89,3.0,2.7,3.0,2.7,11.4,0.63,0.0%
Kilman,DEF,4.3,90,2.9,3.6,2.6,2.3,11.4,0.66,0.1%
Longstaff,MID,4.9,78,2.9,3.1,3.0,2.4,11.4,0.58,0.2%
Burn,DEF,5.1,88,3.9,3.0,2.1,2.4,11.3,0.56,1.3%
Garner,MID,5.0,83,3.4,2.7,2.4,2.8,11.3,0.57,0.1%
Cullen,MID,5.0,79,2.7,3.1,2.8,2.7,11.2,0.56,0.0%
Thiaw,DEF,4.9,84,3.7,2.7,2.2,2.6,11.2,0.57,0.0%
Florentino,MID,5.0,81,2.8,2.9,2.8,2.7,11.2,0.56,0.0%
M.Fernandes,MID,5.5,71,2.8,3.1,2.6,2.6,11.2,0.51,0.0%
Summerville,MID,5.5,67,2.9,3.3,2.4,2.4,11.1,0.50,0.0%
Rodrigo,MID,6.3,64,1.2,2.9,3.1,3.7,11.0,0.44,0.0%
Gravenberch,MID,5.6,86,1.6,2.6,3.6,3.3,11.0,0.49,0.0%
Bogle,DEF,4.5,90,2.7,3.1,3.2,1.9,10.9,0.61,0.1%
Trippier,DEF,5.0,77,4.0,3.3,2.0,1.6,10.9,0.54,0.3%
Douglas Luiz,MID,5.0,69,2.8,3.1,2.4,2.6,10.9,0.54,0.0%
Garnacho,MID,6.4,47,2.6,3.4,2.8,2.0,10.8,0.42,0.0%
Okafor,MID,5.5,64,2.7,3.0,2.9,2.1,10.7,0.49,0.0%
N.Williams,DEF,4.8,90,3.3,2.9,1.9,2.6,10.7,0.56,1.5%
Munetsi,MID,5.4,71,2.7,2.5,2.8,2.7,10.7,0.49,0.0%
Yarmoliuk,MID,5.0,78,2.2,2.8,2.7,2.9,10.6,0.53,0.0%
Stach,MID,5.1,63,2.6,2.8,2.8,2.4,10.6,0.52,42.7%
André,MID,5.4,77,2.8,2.5,2.8,2.4,10.6,0.49,0.0%
Beto,FWD,5.3,52,2.7,2.8,2.4,2.6,10.6,0.50,0.1%
Diouf,DEF,4.4,87,2.6,3.6,2.2,2.1,10.6,0.60,0.6%
Mings,DEF,4.4,68,2.0,2.7,2.7,3.2,10.5,0.60,0.0%
Souček,MID,5.7,69,2.6,2.9,2.3,2.5,10.4,0.46,0.0%
Berge,MID,4.9,78,2.8,2.5,2.6,2.4,10.4,0.53,0.0%
King,MID,4.5,59,3.1,2.4,2.6,2.2,10.3,0.57,4.3%
Gomez,MID,4.9,59,3.1,2.2,2.7,2.4,10.3,0.53,0.0%
Henderson,MID,5.0,73,2.6,2.4,2.4,2.8,10.2,0.51,0.0%
Wood,FWD,7.2,65,1.5,3.0,2.5,3.1,10.1,0.35,0.3%
Sadiki,MID,5.0,89,2.9,2.4,2.4,2.4,10.1,0.51,0.0%
F.Kadıoğlu,DEF,4.4,68,3.2,2.0,2.5,2.3,10.1,0.57,0.0%
Kerkez,DEF,5.8,60,2.8,1.8,3.0,2.5,10.0,0.43,0.2%
Hartman,DEF,4.0,82,2.2,3.0,2.4,2.4,10.0,0.62,0.3%
Mamardashvili,GK,4.3,93,3.7,3.0,2.5,0.7,10.0,0.58,0.2%
Foster,FWD,5.0,58,2.3,2.7,2.4,2.4,9.9,0.50,2.9%
James,MID,5.3,59,2.6,2.8,2.6,2.0,9.9,0.47,0.0%
Casemiro,MID,5.5,60,2.7,2.6,2.3,2.2,9.8,0.45,0.0%
Bentancur,MID,5.3,73,2.7,2.6,2.0,2.5,9.8,0.46,0.0%
Reinildo,DEF,4.0,80,3.0,1.9,2.5,2.4,9.8,0.61,0.1%
Hume,DEF,4.5,79,3.2,1.8,2.5,2.3,9.7,0.54,0.0%
Krejčí,DEF,4.5,89,2.8,2.0,2.6,2.2,9.7,0.54,0.1%
Malen,MID,5.1,48,2.4,2.3,2.3,2.7,9.6,0.47,0.0%
Merino,MID,5.9,46,2.7,2.8,2.4,1.7,9.6,0.41,0.0%
Elanga,MID,6.8,44,2.6,2.6,2.3,2.0,9.5,0.35,0.2%
Wilson,MID,5.3,51,1.3,2.4,3.5,2.3,9.5,0.45,0.0%
Dalot,DEF,4.4,63,2.6,2.1,2.8,2.0,9.5,0.54,0.0%
De Cuyper,DEF,4.4,56,3.3,1.8,2.1,2.2,9.5,0.54,0.0%
Trossard,MID,6.9,43,2.8,2.9,2.3,1.4,9.4,0.34,0.0%
Adams,MID,5.0,72,2.6,2.1,2.4,2.4,9.4,0.47,0.0%
Romero,DEF,5.1,73,1.2,2.9,2.2,3.2,9.4,0.46,0.9%
Wan-Bissaka,DEF,4.3,77,2.4,3.1,2.0,1.9,9.4,0.54,0.0%
Hudson-Odoi,MID,5.8,58,2.6,2.6,1.9,2.1,9.3,0.40,0.0%
Walker,DEF,4.4,86,2.0,3.0,2.2,2.1,9.2,0.52,0.0%
Bernardo,MID,6.3,51,2.4,2.1,2.0,2.6,9.2,0.36,0.0%
Matheus N.,DEF,5.3,58,2.8,1.9,1.8,2.6,9.1,0.43,0.0%
Hee Chan,MID,5.8,48,2.3,2.1,2.6,2.1,9.1,0.39,0.0%
Onana,MID,4.8,71,2.5,2.8,2.0,1.7,9.1,0.47,0.0%
H.Bueno,DEF,4.4,72,2.5,1.8,2.7,2.1,9.0,0.51,0.0%
Igor Jesus,FWD,5.8,62,2.9,2.4,1.7,2.0,9.0,0.39,0.0%
Kulusevski,MID,6.4,61,1.3,2.3,2.2,3.2,9.0,0.35,0.0%
Ekdal,DEF,4.0,61,1.8,2.6,2.2,2.3,8.9,0.56,0.1%
Scott,MID,5.0,50,2.0,2.1,2.5,2.3,8.9,0.45,0.0%
Bradley,DEF,5.0,71,3.5,2.0,1.8,1.6,8.9,0.44,0.1%
Savinho,MID,6.9,34,2.1,2.5,2.0,2.3,8.8,0.32,0.1%
Robinson,DEF,5.0,29,0.6,2.0,3.6,2.6,8.8,0.44,0.0%
Botman,DEF,4.9,68,1.4,2.3,2.5,2.6,8.8,0.45,0.0%
Struijk,DEF,4.5,65,2.1,2.6,2.4,1.8,8.8,0.49,0.0%
Gudmundsson,DEF,4.0,87,1.2,2.7,3.1,1.9,8.8,0.55,8.0%
Guessand,MID,6.3,43,2.1,2.3,2.0,2.4,8.8,0.35,0.0%
Isidor,FWD,5.6,46,2.4,2.1,2.1,2.1,8.7,0.39,0.1%
Smith,DEF,4.4,50,1.3,2.0,2.7,2.6,8.7,0.49,0.0%
Kevin,MID,6.0,47,2.7,1.9,2.4,1.6,8.6,0.36,0.0%
Barry,FWD,5.7,42,2.2,2.3,2.0,2.1,8.6,0.38,0.0%
Ugochukwu,MID,5.0,64,2.1,2.3,2.1,2.1,8.6,0.43,0.0%
Brooks,MID,5.0,42,1.8,1.9,2.6,2.2,8.5,0.43,0.0%
Shaw,DEF,4.5,73,2.7,2.0,2.2,1.6,8.5,0.47,0.0%
S.Bueno,DEF,4.4,63,2.1,1.9,2.3,2.0,8.3,0.47,0.0%
Fofana,DEF,4.4,43,1.6,2.4,2.5,1.9,8.3,0.47,0.0%
Dorgu,DEF,4.3,52,2.3,2.0,2.3,1.7,8.3,0.48,0.7%
Bruun Larsen,MID,5.3,42,1.9,2.1,2.1,2.0,8.1,0.38,0.0%
Rigg,MID,4.8,52,2.3,1.8,2.0,2.0,8.1,0.42,0.0%
Adingra,MID,5.2,41,2.1,1.7,2.1,2.1,8.0,0.39,0.0%
Gruda,MID,5.4,43,1.1,1.9,2.4,2.5,8.0,0.37,0.0%
Talbi,MID,5.0,49,2.2,1.9,1.9,1.9,7.9,0.40,0.0%
J.Murphy,MID,6.1,39,2.2,1.8,2.1,1.9,7.9,0.32,0.0%
Solanke,FWD,7.2,11,0.4,1.9,2.2,3.4,7.9,0.27,0.1%
Baleba,MID,4.7,60,2.5,2.0,1.8,1.6,7.9,0.42,0.0%
Tchaouna,MID,4.9,36,1.6,2.2,1.9,2.0,7.8,0.40,0.0%
Sessegnon,MID,5.4,68,3.1,2.0,1.6,1.1,7.8,0.36,0.0%
Christie,MID,5.0,34,1.4,2.0,2.2,2.2,7.8,0.39,0.0%
Frimpong,DEF,5.8,0,0.0,0.9,3.7,3.2,7.7,0.33,0.0%
Cherki,MID,6.3,29,2.0,1.8,1.7,2.2,7.7,0.31,0.0%
Odobert,MID,5.3,44,2.3,1.9,1.5,2.0,7.7,0.36,0.0%
Kolo Muani,FWD,6.9,43,2.4,2.1,1.4,1.8,7.6,0.28,0.0%
Yoro,DEF,4.5,69,2.7,1.6,1.8,1.6,7.6,0.42,0.0%
Martinez,DEF,4.8,48,0.8,1.7,2.8,2.3,7.5,0.39,0.0%
Schär,DEF,5.4,59,2.9,1.7,1.4,1.5,7.5,0.35,0.0%
Traoré,MID,5.5,41,2.1,1.6,1.9,1.9,7.4,0.34,0.0%
Barnes,MID,6.4,34,2.1,1.9,1.8,1.5,7.3,0.29,0.0%
Lewis-Potter,DEF,4.9,49,1.9,1.6,1.5,2.3,7.2,0.37,0.0%
Cook,MID,4.9,33,1.2,1.9,2.2,1.9,7.2,0.37,0.0%
Spence,DEF,4.5,64,2.3,1.8,1.2,1.9,7.2,0.40,0.0%
Tosin,DEF,4.4,39,1.6,2.2,1.9,1.5,7.2,0.41,0.1%
S.Magassa,MID,5.0,51,1.9,1.8,1.8,1.7,7.2,0.36,0.0%
Flemming,FWD,5.3,32,1.6,1.9,1.9,1.8,7.2,0.34,0.0%
Hickey,DEF,4.0,43,0.6,1.8,1.9,2.8,7.1,0.44,0.0%
Todibo,DEF,4.3,59,1.9,2.3,1.6,1.3,7.1,0.41,0.0%
Nketiah,FWD,5.4,28,1.7,1.7,1.7,1.8,7.0,0.32,0.0%
Robertson,DEF,5.8,34,1.7,1.1,2.0,2.1,6.9,0.30,0.0%
Udogie,DEF,4.4,54,0.9,1.9,1.5,2.6,6.9,0.39,0.0%
Martinelli,MID,6.9,29,1.9,2.0,1.7,1.2,6.8,0.25,0.0%
Tel,MID,6.3,37,2.3,2.0,1.1,1.3,6.6,0.26,0.0%
Tuanzebe,DEF,3.9,58,1.5,1.8,1.7,1.6,6.6,0.42,0.1%
Aaronson,MID,5.4,33,1.6,1.8,1.7,1.5,6.6,0.30,0.0%
Mount,MID,5.9,32,1.3,1.6,2.0,1.6,6.5,0.28,0.0%
J.Cuenca,DEF,4.4,55,2.8,1.3,1.5,0.8,6.4,0.36,0.0%
Morato,DEF,4.4,42,1.5,2.3,1.2,1.4,6.4,0.36,0.0%
N.Gonzalez,MID,5.9,57,2.4,1.3,1.1,1.5,6.3,0.27,0.0%
O’Reilly,DEF,4.9,43,2.2,1.2,1.3,1.7,6.3,0.32,0.0%
Bellegarde,MID,5.2,30,1.4,1.5,1.6,1.7,6.3,0.30,0.0%
Mavropanos,DEF,4.4,56,0.8,2.0,1.8,1.7,6.3,0.36,0.0%
Smith Rowe,MID,5.7,29,1.8,1.4,1.7,1.4,6.2,0.27,0.0%
Maguire,DEF,4.4,58,1.0,1.5,2.1,1.6,6.2,0.35,0.0%
Sancho,MID,5.9,29,1.4,1.6,1.4,1.6,6.1,0.26,0.0%
Elliott,MID,5.4,0,0.0,2.0,1.8,2.4,6.1,0.28,0.0%
Tanaka,MID,4.8,39,1.4,1.5,1.7,1.6,6.1,0.32,0.0%
Savona,DEF,4.5,52,1.7,2.3,1.0,1.0,6.1,0.34,0.0%
Doherty,DEF,4.4,50,1.7,1.2,1.7,1.4,6.1,0.34,0.0%
Delap,FWD,6.2,0,0.0,1.0,2.8,2.2,6.0,0.24,0.0%
Tolu,FWD,5.5,30,1.4,1.5,1.6,1.5,6.0,0.27,0.0%
Andrey Santos,MID,4.5,30,1.3,1.7,1.6,1.3,5.9,0.33,0.0%
Ajer,DEF,4.4,35,1.3,1.3,1.4,1.9,5.9,0.33,0.0%
Alcaraz,MID,5.2,20,1.1,1.5,1.4,1.7,5.8,0.28,0.0%
Hall,DEF,5.2,0,0.0,1.0,2.4,2.4,5.8,0.28,0.0%
Diop,DEF,4.4,52,2.5,1.3,1.0,0.9,5.7,0.32,0.0%
Füllkrug,FWD,5.6,25,0.1,1.3,2.1,2.2,5.7,0.25,0.0%
Mayenda,FWD,5.5,29,1.6,1.3,1.3,1.4,5.7,0.26,0.0%
Hinshelwood,MID,5.2,39,0.7,1.3,1.9,1.7,5.6,0.27,0.0%
Maatsen,DEF,4.3,34,1.1,1.5,1.3,1.8,5.6,0.33,0.0%
Agbadou,DEF,4.4,39,1.5,1.1,1.6,1.4,5.6,0.32,0.3%
Tzimas,FWD,5.3,25,1.7,1.1,1.3,1.5,5.6,0.26,0.0%
Tchatchoua,DEF,4.5,46,1.4,1.2,1.6,1.3,5.5,0.31,0.0%
Gusto,DEF,4.9,25,1.0,1.6,1.6,1.3,5.5,0.28,0.0%
Adli,MID,5.5,27,1.3,1.3,1.5,1.4,5.5,0.25,0.0%
Adama,MID,5.2,35,2.1,1.3,1.2,0.9,5.5,0.26,0.0%
Pau,DEF,4.3,26,0.7,1.3,1.4,2.0,5.4,0.32,0.0%
Marc Guiu,FWD,4.2,34,1.9,1.8,0.8,0.9,5.4,0.32,17.3%
Röhl,MID,5.0,20,1.0,1.4,1.5,1.4,5.3,0.26,0.0%
Bakwa,MID,6.0,0,0.0,1.0,1.9,2.3,5.2,0.22,0.0%
A.Jimenez,DEF,4.5,35,1.1,1.1,1.7,1.3,5.2,0.29,0.0%
Kroupi.Jr,FWD,4.6,55,2.4,0.9,1.1,0.7,5.1,0.28,5.6%
J.Ramsey,MID,5.3,21,1.2,1.2,1.3,1.4,5.1,0.24,0.0%
Ugarte,MID,4.8,32,1.3,1.2,1.4,1.1,5.1,0.26,0.0%
Laurent,MID,4.9,25,0.9,1.3,1.4,1.4,5.1,0.26,0.0%
Danso,DEF,4.3,57,2.2,1.1,0.6,1.0,5.0,0.29,0.0%
Lewis,DEF,4.9,26,1.2,1.0,1.3,1.3,4.9,0.25,0.0%
Cairney,MID,4.9,20,1.1,1.2,1.3,1.2,4.8,0.25,0.0%
Hughes,MID,4.8,26,1.2,1.3,1.1,1.2,4.8,0.25,0.0%
C.Jones,MID,5.4,37,1.4,1.0,1.2,1.1,4.8,0.22,0.0%
Nmecha,FWD,5.0,19,1.1,1.3,1.3,1.0,4.7,0.24,0.0%
Hannibal,MID,4.9,22,1.0,1.2,1.2,1.2,4.7,0.24,0.0%
Nelson,MID,4.8,19,1.0,1.2,1.1,1.3,4.7,0.24,0.0%
Tielemans,MID,5.9,0,0.0,0.0,1.2,3.4,4.6,0.20,0.1%
Carvalho,MID,4.9,16,0.9,1.1,1.2,1.4,4.6,0.23,0.0%
A.Becker,GK,5.4,0,0.0,0.0,1.5,3.0,4.6,0.21,0.3%
Toti,DEF,4.3,31,1.1,1.0,1.4,1.1,4.6,0.27,0.0%
Chiesa,MID,6.4,20,1.4,1.1,1.1,1.0,4.5,0.18,0.0%
Bergvall,MID,5.4,24,1.1,1.2,1.0,1.1,4.5,0.21,0.0%
Marshall,FWD,4.4,28,1.4,1.4,0.7,0.9,4.4,0.25,3.5%
P.M.Sarr,MID,4.9,29,1.4,1.0,0.9,1.0,4.4,0.22,0.0%
Acheampong,DEF,3.9,30,1.1,1.5,1.1,0.7,4.4,0.28,0.0%
Jensen,MID,4.9,25,1.1,1.0,0.9,1.3,4.3,0.22,0.0%
Gittens,MID,6.2,15,0.9,1.3,1.2,0.9,4.3,0.17,0.0%
