Name,Position,Price,xMins,GW22,GW23,GW24,GW25,Total,/£M,Elite%
McGinn,MID,5.4,79,79,76,74,71,300,13.9,0.0%
Verbruggen,GK,4.5,93,93,92,93,92,370,20.6,16.6%
Senesi,DEF,4.8,88,88,84,86,81,339,17.7,7.9%
Konaté,DEF,5.4,84,84,76,76,74,310,14.4,0.2%
Calvert-Lewin,FWD,6.0,81,81,75,69,67,292,12.2,4.9%
Woltemade,FWD,7.3,69,69,69,64,64,266,9.1,0.0%
Gravenberch,MID,5.7,89,89,86,80,81,336,14.7,0.0%
Konsa,DEF,4.4,89,89,87,88,85,349,19.8,0.2%
Stach,MID,4.9,80,80,76,79,75,310,15.8,6.4%
Thiaw,DEF,5.1,92,92,83,82,76,333,16.3,18.6%
Garner,MID,5.1,89,89,82,80,81,332,16.3,1.2%
Caicedo,MID,5.7,87,87,83,80,82,332,14.6,0.0%
Collins,DEF,5.0,91,91,91,85,84,351,17.6,12.5%
Cucurella,DEF,6.0,77,77,78,72,71,298,12.4,0.2%
Vicario,GK,4.8,95,95,92,91,89,367,19.1,0.1%
Wharton,MID,5.0,87,87,83,79,76,325,16.3,0.0%
Grealish,MID,6.5,89,89,82,78,80,329,12.7,0.2%
Brooks,MID,5.0,77,77,74,70,66,287,14.3,0.0%
Guéhi,DEF,5.3,93,93,92,87,87,359,16.9,0.4%
Leno,GK,4.9,93,93,91,93,92,369,18.8,0.0%
Roefs,GK,4.9,93,93,93,93,89,368,18.8,0.9%
Pope,GK,5.1,92,92,88,91,87,358,17.5,0.5%
Gyökeres,FWD,8.7,49,49,43,46,41,179,5.1,0.3%
Martinez,GK,5.0,93,70,91,90,93,344,17.2,0.1%
Richards,DEF,4.4,87,87,87,78,77,329,18.7,8.5%
Xhaka,MID,5.2,91,91,85,82,82,340,16.3,0.2%
Pickford,GK,5.6,94,94,92,93,91,370,16.5,0.3%
James,DEF,5.7,72,72,67,66,67,272,11.9,0.0%
M.Fernandes,MID,5.5,78,78,79,77,72,306,13.9,0.0%
Struijk,DEF,4.3,87,87,85,81,84,337,19.6,0.0%
Henderson,GK,5.1,93,93,94,92,89,368,18.0,0.0%
Perri,GK,4.5,94,94,91,90,89,364,20.2,0.0%
Joelinton,MID,5.9,71,71,70,73,72,286,12.1,0.0%
Ampadu,MID,4.9,91,91,82,82,81,336,17.1,0.0%
Kolo Muani,FWD,6.9,73,73,67,60,51,251,9.1,0.0%
Rodrigo,MID,6.3,78,78,74,72,72,296,11.7,0.0%
Kelleher,GK,4.5,94,94,92,92,91,369,20.5,8.6%
Kroupi.Jr,FWD,4.6,68,68,69,66,64,267,14.5,5.4%
Areola,GK,4.3,92,92,90,93,92,367,21.3,0.1%
F.Kadıoğlu,DEF,4.4,82,82,77,80,76,315,17.9,0.0%
Van de Ven,DEF,4.6,89,89,84,84,83,340,18.5,0.3%
Alderete,DEF,4.1,81,81,72,70,72,295,18.0,11.2%
Petrović,GK,4.5,93,93,93,92,92,370,20.6,5.5%
Rodon,DEF,3.9,91,91,88,83,83,345,22.1,14.5%
Dúbravka,GK,4.0,94,94,91,92,92,369,23.1,93.0%
Dunk,DEF,4.5,90,90,83,81,76,330,18.3,0.0%
Minteh,MID,5.8,80,40,56,75,67,238,10.3,10.9%
Murillo,DEF,5.2,89,89,87,84,82,342,16.4,0.1%
O'Reilly,DEF,5.3,71,71,69,63,64,267,12.6,27.5%
Lammens,GK,5.0,91,91,92,90,90,363,18.1,0.1%
Kerkez,DEF,5.6,75,75,73,70,66,284,12.7,0.2%
Mac Allister,MID,6.2,74,74,63,66,63,266,10.7,0.0%
Tel,MID,6.2,77,77,62,50,44,233,9.4,0.0%
Barry,FWD,5.7,77,77,69,63,61,270,11.8,0.6%
Estève,DEF,3.9,92,92,91,90,85,358,22.9,5.0%
Delap,FWD,6.2,51,51,50,52,51,204,8.2,0.0%
Mykolenko,DEF,4.9,90,90,87,86,83,346,17.7,0.0%
Mitchell,DEF,5.0,90,90,89,85,85,349,17.4,0.1%
Ayari,MID,4.8,69,69,70,64,68,271,14.1,0.0%
Botman,DEF,4.9,91,91,75,66,57,289,14.7,0.0%
Kilman,DEF,4.2,90,90,85,85,77,337,20.1,0.0%
Ndiaye,MID,6.2,0,0,79,77,74,230,9.3,0.2%
Gudmundsson,DEF,3.8,86,86,78,80,75,319,21.0,5.2%
Welbeck,FWD,6.2,52,52,53,44,47,196,7.9,0.7%
Casemiro,MID,5.5,72,72,71,68,72,283,12.9,0.2%
Florentino,MID,5.0,85,85,79,81,80,325,16.3,0.0%
Brobbey,FWD,5.5,72,72,63,61,63,259,11.8,0.0%
Šeško,FWD,7.2,64,64,64,62,61,251,8.7,0.0%
Scott,MID,5.0,82,82,80,70,71,303,15.2,0.0%
Bijol,DEF,3.9,79,79,81,75,70,305,19.6,0.0%
Barnes,MID,6.1,55,55,52,52,53,212,8.7,0.0%
Reinildo,DEF,3.8,89,89,86,84,83,342,22.5,0.0%
Yarmoliuk,MID,5.0,80,80,75,75,78,308,15.4,0.0%
Buendía,MID,5.3,62,62,62,53,48,225,10.6,0.0%
L.Miley,MID,4.5,82,82,81,72,73,308,17.1,2.2%
Maatsen,DEF,4.2,65,65,60,60,59,244,14.5,0.0%
Aké,DEF,5.3,87,87,78,60,51,276,13.0,0.0%
Taty,FWD,5.5,74,74,67,68,70,279,12.7,0.0%
Wan-Bissaka,DEF,4.1,90,90,86,81,81,338,20.6,0.0%
Khusanov,DEF,5.4,90,90,76,65,55,286,13.2,0.0%
Todibo,DEF,4.3,87,87,87,79,79,332,19.3,0.0%
N.Williams,DEF,4.7,90,90,87,85,78,340,18.1,0.2%
Cook,MID,4.9,87,87,77,77,70,311,15.9,0.0%
Tolu,FWD,5.4,75,75,72,72,67,286,13.2,0.0%
Yeremy,MID,5.8,82,82,57,52,52,243,10.5,0.1%
Dewsbury-Hall,MID,4.9,90,38,77,78,77,270,13.8,5.0%
Tonali,MID,5.3,74,74,70,68,67,279,13.2,0.0%
Cherki,MID,6.8,60,60,47,41,47,195,7.2,11.1%
Milenković,DEF,5.1,90,90,86,86,87,349,17.1,0.0%
Hudson-Odoi,MID,5.7,71,71,68,66,68,273,12.0,0.0%
Truffert,DEF,4.5,87,87,83,85,77,332,18.4,0.5%
Kayode,DEF,4.5,87,87,87,86,84,344,19.1,0.0%
Gomez,MID,4.9,58,58,57,54,55,224,11.4,0.0%
Hee Chan,MID,5.6,65,65,57,59,57,238,10.6,0.0%
Fofana,DEF,4.4,70,70,64,62,59,255,14.5,0.0%
José Sá,GK,4.2,93,93,91,89,89,362,21.5,0.0%
Aaronson,MID,5.4,66,66,62,59,51,238,11.0,0.0%
Robinson,DEF,4.9,81,81,71,72,66,290,14.8,0.0%
O'Brien,DEF,4.9,89,89,83,76,75,323,16.5,0.0%
Ugochukwu,MID,5.0,77,77,76,74,77,304,15.2,0.0%
Nmecha,FWD,5.0,55,55,52,52,55,214,10.7,0.5%
Johnson,MID,6.5,82,82,48,48,50,228,8.8,0.1%
Pau,DEF,4.3,58,58,81,74,76,289,16.8,0.0%
Broja,FWD,5.2,62,62,56,57,49,224,10.8,0.0%
Odobert,MID,5.3,64,64,54,48,47,213,10.0,0.0%
Doku,MID,6.4,58,58,44,46,44,192,7.5,0.0%
Sels,GK,4.6,81,81,69,84,70,304,16.5,0.2%
Reijnders,MID,5.2,49,49,50,52,53,204,9.8,2.7%
Smith Rowe,MID,5.6,65,65,53,54,50,222,9.9,0.0%
Amad,MID,6.2,56,56,53,62,56,227,9.2,0.0%
Bernardo,MID,6.2,62,62,60,60,54,236,9.5,0.0%
Sarr,MID,6.3,0,0,75,71,69,215,8.5,0.0%
Jensen,MID,4.9,66,66,62,60,64,252,12.9,0.0%
Mané,FWD,4.5,77,77,68,67,66,278,15.4,2.1%
Bruun Larsen,MID,5.3,53,53,54,55,52,214,10.1,0.0%
Tete,DEF,4.5,82,34,66,74,73,247,13.7,0.0%
Ajer,DEF,4.4,75,75,65,67,65,272,15.5,0.0%
Udogie,DEF,4.3,69,69,64,66,68,267,15.5,0.0%
Krejčí,DEF,4.5,88,88,83,80,81,332,18.4,0.0%
J.Palhinha,MID,5.5,71,71,57,60,52,240,10.9,0.0%
Aina,DEF,4.7,86,86,77,77,80,320,17.0,0.0%
Tuanzebe,DEF,3.9,87,87,82,83,77,329,21.1,0.0%
Hutchinson,MID,5.4,60,60,58,61,57,236,10.9,0.0%
Agbadou,DEF,4.2,79,79,74,76,67,296,17.6,0.0%
Garnacho,MID,6.4,43,43,39,41,40,163,6.4,0.0%
Janelt,MID,4.9,71,71,66,67,65,269,13.7,0.0%
Solanke,FWD,7.2,30,30,38,51,55,174,6.0,0.1%
Sangaré,MID,4.9,72,72,68,64,62,266,13.6,0.0%
Walker,DEF,4.4,90,90,84,85,85,344,19.5,0.0%
Iwobi,MID,6.3,0,0,75,77,73,225,8.9,0.0%
Adli,MID,5.4,50,50,49,49,45,193,8.9,0.0%
Gomes,MID,5.3,70,70,67,60,61,258,12.2,0.0%
Bogle,DEF,4.4,52,26,83,81,82,272,15.5,0.0%
J.Arias,MID,4.9,57,57,53,53,49,212,10.8,0.0%
Dalot,DEF,4.5,81,81,67,64,66,278,15.4,2.2%
J.Cuenca,DEF,4.3,87,87,52,49,49,237,13.8,0.0%
Sadiki,MID,4.9,85,85,68,69,70,292,14.9,0.0%
A.Jimenez,DEF,4.5,72,72,68,66,68,274,15.2,0.0%
Martinez,DEF,4.8,80,80,72,65,66,283,14.7,0.0%
Bassey,DEF,4.4,0,0,88,84,83,255,14.5,0.0%
Bergvall,MID,5.3,61,46,57,52,52,207,9.8,0.0%
Hughes,MID,4.7,70,70,61,57,58,246,13.1,0.0%
Lukić,MID,4.9,69,69,53,52,53,227,11.6,0.0%
Groß,MID,5.5,52,52,49,39,47,187,8.5,0.0%
Sancho,MID,5.8,47,47,42,45,37,171,7.4,0.0%
Summerville,MID,5.5,43,43,50,46,49,188,8.5,0.0%
André,MID,5.3,67,67,66,60,62,255,12.0,0.0%
Wissa,FWD,7.3,38,38,38,38,38,152,5.2,0.1%
Potts,MID,4.4,63,63,61,64,58,246,14.0,3.3%
Gana,MID,5.4,0,0,75,75,75,225,10.4,0.0%
Hume,DEF,4.5,65,65,58,57,54,234,13.0,0.0%
Malen,MID,5.1,31,31,33,35,31,130,6.4,0.0%
H.Bueno,DEF,4.3,76,76,74,72,71,293,17.0,0.0%
S.Magassa,MID,5.0,53,53,57,52,54,216,10.8,0.0%
Diouf,DEF,4.0,0,0,86,75,80,241,15.1,0.0%
De Ligt,DEF,4.9,68,17,63,78,77,235,12.0,0.0%
Estêvão,MID,6.4,37,37,33,37,38,145,5.7,0.0%
Ballard,DEF,4.6,50,50,52,51,54,207,11.3,0.2%
Gray,MID,4.8,64,64,55,55,56,230,12.0,0.0%
Mount,MID,5.9,38,38,43,46,45,172,7.3,0.0%
Berge,MID,4.9,71,71,56,53,53,233,11.9,0.0%
Damsgaard,MID,5.8,42,42,37,40,44,163,7.0,0.0%
Shaw,DEF,4.5,77,77,69,58,59,263,14.6,0.0%
Longstaff,MID,4.8,43,43,49,49,52,193,10.1,0.2%
Tchatchoua,DEF,4.4,81,81,77,72,77,307,17.4,0.0%
Foster,FWD,4.9,44,44,48,44,45,181,9.2,0.1%
Diarra,MID,5.3,0,0,73,68,67,208,9.8,0.0%
Veltman,DEF,4.3,67,67,59,40,29,195,11.3,0.0%
Ekdal,DEF,3.9,56,56,54,58,56,224,14.4,0.0%
Wieffer,MID,4.9,45,5,26,64,69,164,8.4,0.1%
C.Jones,MID,5.4,49,49,37,40,39,165,7.6,0.0%
Milosavljević,DEF,4.4,56,56,55,54,51,216,12.3,0.0%
Henry,DEF,4.3,66,66,58,58,59,241,14.0,0.0%
Edwards,MID,4.7,42,42,39,38,43,162,8.6,0.0%
Gruda,MID,5.4,42,42,34,29,28,133,6.2,0.0%
Anthony,MID,5.1,39,39,37,37,32,145,7.1,0.0%
Traoré,MID,5.5,50,38,38,38,36,150,6.8,0.0%
Lucas Pires,DEF,3.8,70,70,50,45,48,213,14.0,0.0%
Kevin,MID,5.8,53,53,27,31,28,139,6.0,0.0%
De Cuyper,DEF,4.3,32,32,33,32,34,131,7.6,0.0%
Branthwaite,DEF,5.3,0,0,36,57,79,172,8.1,0.0%
Muñoz,DEF,5.8,0,0,31,73,83,187,8.1,0.1%
Okafor,MID,5.5,35,35,34,36,30,135,6.1,0.0%
P.M.Sarr,MID,4.5,0,0,60,52,54,166,9.2,0.0%
Marmoush,MID,8.3,0,0,30,27,31,88,2.7,0.0%
Hill,DEF,3.9,44,44,45,46,46,181,11.6,0.0%
Adingra,MID,4.9,46,46,31,32,31,140,7.1,0.0%
Alcaraz,MID,5.2,66,28,38,35,37,138,6.6,0.0%
Madueke,MID,6.8,24,24,24,23,22,93,3.4,0.2%
Merino,MID,5.6,26,26,26,27,28,107,4.8,0.0%
Baleba,MID,4.5,45,45,43,34,38,160,8.9,0.0%
Beto,FWD,5.0,32,32,27,31,29,119,6.0,0.0%
Ndoye,MID,5.5,31,31,37,38,36,142,6.5,0.0%
Aït-Nouri,DEF,5.7,35,35,34,34,31,134,5.9,0.2%
Bogarde,DEF,4.0,57,57,52,37,20,166,10.4,0.0%
J.Murphy,MID,6.0,33,25,36,31,30,122,5.1,0.0%
Tchaouna,MID,4.9,35,35,33,32,32,132,6.7,0.0%
Digne,DEF,4.5,32,32,33,36,36,137,7.6,0.0%
Mainoo,MID,4.6,38,38,39,44,39,160,8.7,0.0%
Laurent,MID,4.8,40,40,42,41,41,164,8.5,0.0%
Isidor,FWD,5.2,32,32,24,30,27,113,5.4,0.1%
Havertz,FWD,7.3,21,21,20,20,30,91,3.1,0.0%
Christie,MID,4.9,36,18,32,44,43,137,7.0,0.0%
Geertruida,DEF,4.5,48,48,35,43,41,167,9.3,0.0%
Hannibal,MID,4.7,32,32,39,36,38,145,7.7,0.0%
Strand Larsen,FWD,6.1,28,28,32,26,32,118,4.8,0.3%
Stones,DEF,5.4,0,0,26,62,58,146,6.8,0.0%
J.Ramsey,MID,5.3,32,32,34,29,33,128,6.0,0.0%
Chiesa,MID,6.3,29,29,21,21,18,89,3.5,0.0%
Eze,MID,7.3,14,14,19,24,26,83,2.8,0.0%
Devenny,MID,4.3,53,53,30,20,21,124,7.2,1.2%
Pablo,FWD,5.5,27,27,26,34,34,121,5.5,0.0%
Martinelli,MID,6.8,16,16,19,19,23,77,2.8,0.0%
Nketiah,FWD,5.4,31,13,32,33,34,112,5.2,0.2%
Lewis-Potter,DEF,4.9,27,27,31,30,36,124,6.3,0.1%
Toti,DEF,4.2,63,26,51,61,56,194,11.5,0.0%
Justin,DEF,3.9,62,62,23,28,26,139,8.9,0.0%
Gomez,DEF,4.9,31,31,29,34,35,129,6.6,0.0%
Mosquera,DEF,4.3,46,46,40,42,42,170,9.9,0.0%
G.Jesus,FWD,6.4,18,18,17,20,20,75,2.9,0.0%
Hartman,DEF,4.0,30,17,41,46,44,148,9.3,0.0%
Gusto,DEF,5.0,27,27,35,25,32,119,6.0,0.0%
Iroegbunam,MID,4.8,70,53,36,23,28,140,7.3,0.0%
Sessegnon,MID,5.4,30,30,29,29,34,122,5.6,0.0%
N.Gonzalez,MID,5.9,29,29,33,30,36,128,5.4,0.0%
Guessand,MID,6.2,24,24,24,21,17,86,3.5,0.0%
Spence,DEF,4.3,32,32,33,35,39,139,8.1,0.0%
Hinshelwood,MID,5.1,31,31,29,34,31,125,6.1,0.0%
Talbi,MID,4.9,0,0,41,39,35,115,5.9,0.0%
Andrey Santos,MID,4.5,23,23,27,26,31,107,5.9,0.0%
Chukwueze,MID,5.3,0,0,33,34,31,98,4.6,0.0%
Burn,DEF,5.0,0,0,22,42,65,129,6.5,0.0%
Souček,MID,5.7,28,28,30,27,30,115,5.0,0.0%
Elanga,MID,6.5,23,23,21,19,24,87,3.3,0.2%
Bissouma,MID,5.2,48,48,26,26,24,124,6.0,0.0%
Richarlison,FWD,6.4,0,0,11,40,56,107,4.2,0.0%
Castagne,DEF,4.3,63,63,27,20,21,131,7.6,0.0%
Van den Berg,DEF,4.5,26,26,35,35,41,137,7.6,8.9%
McNeil,MID,5.5,58,58,17,15,17,107,4.9,0.0%
Heaven,DEF,3.9,46,46,36,30,30,142,9.1,0.4%
Hincapie,DEF,5.3,39,9,25,31,29,94,4.4,0.9%
Munetsi,MID,5.3,34,17,28,35,35,115,5.4,0.0%
Dominguez,MID,5.0,29,29,29,31,28,117,5.8,0.0%
Cairney,MID,4.8,33,33,18,23,26,100,5.2,0.0%
Onana,MID,4.8,0,0,9,43,64,116,6.0,0.0%
Henderson,MID,5.0,32,24,33,32,31,120,6.0,0.0%
Ugarte,MID,4.7,27,27,30,27,31,115,6.1,0.0%
Lerma,MID,4.9,30,15,34,32,33,114,5.8,0.0%
Bakwa,MID,5.9,20,20,20,24,25,89,3.8,0.0%
Hickey,DEF,4.0,31,31,32,32,32,127,7.9,0.0%
Mazraoui,DEF,4.9,0,0,36,37,40,113,5.8,0.0%
Clyne,DEF,3.8,58,29,42,23,16,110,7.2,0.1%
White,DEF,5.1,22,22,18,21,19,80,3.9,0.0%
Flemming,FWD,5.3,18,9,20,19,24,72,3.4,0.0%
Robertson,DEF,5.8,22,22,24,23,21,90,3.9,0.0%
Dorgu,DEF,4.2,26,26,21,23,27,97,5.8,16.4%
Mayenda,FWD,5.2,23,23,16,16,15,70,3.4,0.0%
Rigg,MID,4.7,30,30,14,17,19,80,4.3,0.0%
Smith,DEF,4.4,27,27,31,25,26,109,6.2,0.0%
S.Bueno,DEF,4.4,37,37,29,25,30,121,6.9,0.0%
King,MID,4.4,24,10,14,22,24,70,4.0,1.5%
Scarles,DEF,4.3,52,52,15,15,14,96,5.6,0.0%
Walker-Peters,DEF,4.2,45,45,17,21,21,104,6.2,0.0%
Tosin,DEF,4.0,18,18,15,24,21,78,4.9,0.0%
Zirkzee,FWD,5.8,13,13,12,16,18,59,2.5,0.0%
Armstrong,MID,4.5,55,55,12,9,12,88,4.9,0.0%
Lindelöf,DEF,4.5,30,30,15,18,21,84,4.7,0.0%
Trippier,DEF,4.9,16,16,18,21,20,75,3.8,0.0%
Awoniyi,FWD,5.2,12,12,14,14,16,56,2.7,0.0%
Diop,DEF,4.3,47,47,13,11,11,82,4.8,0.0%
Dibling,MID,5.3,39,39,8,4,7,58,2.7,0.0%
Gruev,MID,4.7,14,14,19,16,24,73,3.9,0.0%
Gittens,MID,6.0,8,8,11,11,13,43,1.8,0.0%
Kostoulas,FWD,4.8,11,11,12,9,11,43,2.2,0.0%
Gnonto,MID,5.2,10,10,12,13,14,49,2.4,0.0%
Bornauw,DEF,3.8,12,9,18,24,25,76,5.0,0.0%
B.Badiashile,DEF,4.4,10,10,16,18,23,67,3.8,0.0%
Uche,FWD,5.5,25,25,7,9,6,47,2.1,0.0%
Boscagli,DEF,4.2,11,11,14,14,25,64,3.8,0.0%
Röhl,MID,5.0,39,39,4,4,6,53,2.6,0.0%
Willock,MID,5.0,11,11,12,12,15,50,2.5,0.0%
Danso,DEF,4.2,10,10,15,15,21,61,3.6,0.0%
Nelson,MID,4.8,5,5,11,13,16,45,2.3,0.0%
Lewis-Skelly,DEF,5.1,31,31,5,5,4,45,2.2,0.0%
John,GK,4.0,20,10,19,23,20,72,4.5,0.3%
Coleman,DEF,4.2,57,24,22,10,7,63,3.8,0.0%
Wilson,FWD,5.8,9,9,11,9,9,38,1.6,0.0%
Patterson,DEF,4.4,38,38,14,7,8,67,3.8,0.0%
Hato,DEF,4.6,11,11,13,15,18,57,3.1,0.0%
Doherty,DEF,4.4,15,15,17,18,17,67,3.8,0.0%
Mings,DEF,4.3,12,12,12,16,15,55,3.2,0.0%
Enes Ünal,FWD,5.4,0,0,0,13,28,41,1.9,0.0%
Lewis,DEF,4.7,9,9,12,15,15,51,2.7,0.0%
Chirewa,MID,4.3,13,13,9,7,12,41,2.4,0.0%
Møller Wolfe,DEF,4.3,13,13,16,16,18,63,3.7,0.0%
Diakité,DEF,4.3,6,6,15,20,21,62,3.6,0.0%
Marc Guiu,FWD,4.2,5,5,5,7,7,24,1.4,59.2%
Piroe,FWD,4.9,5,5,8,8,9,30,1.5,0.0%
Coppola,DEF,4.2,7,7,10,14,17,48,2.9,0.0%
Yates,MID,4.7,0,0,8,17,22,47,2.5,0.0%
Keane,DEF,4.8,0,0,0,34,14,48,2.5,22.0%
Acheampong,DEF,3.8,5,5,9,13,13,40,2.6,0.0%
Morato,DEF,4.3,9,9,15,19,18,61,3.5,0.0%
Milner,MID,4.9,8,8,8,9,9,34,1.7,0.0%
Sosa,DEF,4.8,22,22,7,8,9,46,2.4,0.0%
Yoro,DEF,4.2,22,22,10,9,13,54,3.2,0.0%
Bellegarde,MID,5.2,0,0,9,14,14,37,1.8,0.0%
Chadi Riad,DEF,4.0,0,0,11,21,20,52,3.3,0.0%
Fer López,MID,5.2,8,8,8,7,8,31,1.5,0.0%
Douglas Luiz,MID,4.9,10,10,10,7,9,36,1.8,0.0%
Savona,DEF,4.5,12,12,13,11,15,51,2.8,0.0%
Maguire,DEF,4.3,18,18,15,9,10,52,3.0,0.0%
Nwaneri,MID,5.0,2,2,5,5,9,21,1.1,0.0%
Reed,MID,4.3,15,15,5,6,8,34,2.0,0.0%
Elliott,MID,5.1,6,6,8,7,2,23,1.1,0.0%
Adama,MID,5.1,13,13,4,4,5,26,1.3,0.0%
Igor,DEF,4.5,12,12,15,14,8,49,2.7,0.0%
Mundle,MID,4.9,11,11,3,5,4,23,1.2,0.0%
Tanaka,MID,4.8,5,5,7,10,12,34,1.8,0.0%
G.Rodriguez,MID,4.8,6,6,8,10,12,36,1.9,0.0%
Alysson,MID,5.0,2,2,6,7,7,22,1.1,0.0%
Lavia,MID,4.9,7,3,11,12,11,37,1.9,0.0%
McAtee,MID,5.0,4,4,5,7,7,23,1.1,0.0%
Mavropanos,DEF,4.4,0,0,0,10,27,37,2.1,0.0%
Nørgaard,MID,5.1,6,6,6,9,9,30,1.5,0.0%
Scarlett,FWD,4.3,7,7,5,4,1,17,1.0,0.0%
Sonne,DEF,3.8,5,5,8,9,12,34,2.2,0.0%
Byram,DEF,3.8,12,12,6,8,7,33,2.2,0.1%
Irving,MID,4.3,3,3,5,5,9,22,1.3,0.1%
M.Bizot,GK,4.2,23,23,2,3,3,31,1.8,0.0%
Kamara,MID,4.9,0,0,0,3,32,35,1.8,0.0%
James,MID,5.2,0,0,1,4,15,20,1.0,0.0%
Zinchenko,DEF,4.9,0,0,10,10,14,34,1.7,0.0%
Krafth,DEF,4.3,0,0,7,9,15,31,1.8,0.0%
Masuaku,DEF,3.9,6,6,4,4,4,18,1.2,0.0%
March,MID,5.8,0,0,3,5,8,16,0.7,0.0%
Doucouré,MID,4.9,0,0,4,9,11,24,1.2,0.0%
Ngumoha,MID,4.3,4,4,2,3,3,12,0.7,0.0%
Rees-Dottin,MID,4.4,5,5,4,4,2,15,0.9,0.0%
Humphreys,DEF,3.9,7,7,7,7,13,34,2.2,0.0%
Harrison,MID,5.1,5,5,2,3,2,12,0.6,0.0%
Hoever,DEF,3.8,2,2,5,5,4,16,1.1,0.0%
R.Gomes,DEF,4.4,2,2,3,3,4,12,0.7,0.0%
Watson,MID,4.8,2,2,2,1,3,8,0.4,0.0%
Soler,DEF,4.0,4,4,6,7,6,23,1.4,0.0%
