Name,Position,Price,xMins,GW14,GW15,GW16,GW17,Total,/£M,Elite%
Mukiele,DEF,4.2,87,87,81,80,81,329,19.6,23.9%
Zirkzee,FWD,5.8,49,49,49,44,50,192,8.3,0.0%
N.Gonzalez,MID,5.9,83,83,67,44,43,237,10.0,0.0%
Ampadu,MID,4.9,90,90,59,61,66,276,14.1,0.0%
Krejčí,DEF,4.5,85,64,82,81,83,310,17.2,0.0%
Alderete,DEF,4.1,77,77,79,71,78,305,18.6,3.5%
André,MID,5.3,80,80,53,64,73,270,12.7,0.0%
Iwobi,MID,6.4,82,82,80,76,0,238,9.3,0.0%
M.Fernandes,MID,5.5,71,71,60,63,65,259,11.8,0.0%
O'Brien,DEF,4.9,77,77,78,63,75,293,14.9,0.0%
Okafor,MID,5.5,57,57,56,54,50,217,9.9,0.0%
Cherki,MID,6.4,32,32,36,31,40,139,5.4,0.6%
Richarlison,FWD,6.4,54,54,51,40,36,181,7.1,0.0%
Mount,MID,5.9,46,46,47,39,59,191,8.1,0.0%
Gusto,DEF,4.9,64,64,62,57,38,221,11.3,0.0%
Ballard,DEF,4.6,72,72,74,77,78,301,16.4,0.5%
Udogie,DEF,4.4,72,72,67,68,63,270,15.3,0.1%
Merino,MID,5.9,57,57,42,33,33,165,7.0,0.0%
Milosavljević,DEF,4.5,90,90,50,46,44,230,12.8,0.0%
Tchaouna,MID,4.9,52,52,50,49,58,209,10.7,0.0%
Potts,MID,4.4,72,72,69,67,64,272,15.5,1.0%
Robertson,DEF,5.8,47,47,50,49,49,195,8.4,0.0%
Struijk,DEF,4.3,74,74,72,73,64,283,16.5,0.0%
Yarmoliuk,MID,5.0,58,58,63,59,62,242,12.1,0.0%
Aaronson,MID,5.4,57,57,58,49,39,203,9.4,0.0%
Kolo Muani,FWD,6.9,51,51,48,40,38,177,6.4,0.1%
Hudson-Odoi,MID,5.7,57,57,51,48,46,202,8.9,0.0%
Bellegarde,MID,5.2,43,43,50,56,66,215,10.3,0.0%
Odobert,MID,5.3,50,50,50,44,43,187,8.8,0.0%
Toti,DEF,4.3,70,70,67,63,78,278,16.2,0.0%
Savona,DEF,4.5,82,82,81,49,51,263,14.6,0.1%
Wilson,FWD,5.8,54,54,51,45,46,196,8.4,0.0%
De Cuyper,DEF,4.3,49,49,50,43,30,172,10.0,0.0%
Mavropanos,DEF,4.4,70,70,66,65,76,277,15.7,0.0%
Walker,DEF,4.4,89,89,75,72,76,312,17.7,0.0%
Igor Jesus,FWD,5.8,57,57,52,28,33,170,7.3,0.1%
Kilman,DEF,4.3,70,70,74,67,75,286,16.6,0.1%
Kerkez,DEF,5.7,48,48,48,51,45,192,8.4,0.2%
Malen,MID,5.1,38,38,38,31,47,154,7.5,1.6%
Agbadou,DEF,4.3,83,83,81,79,0,243,14.1,0.0%
Garnacho,MID,6.4,45,45,41,34,36,156,6.1,0.0%
Stach,MID,4.8,79,19,32,76,80,207,10.8,4.6%
Fofana,DEF,4.4,61,61,56,52,50,219,12.4,0.0%
Mosquera,DEF,5.4,57,57,55,42,30,184,8.5,0.0%
Ramsdale,GK,4.8,79,79,66,37,31,213,11.1,0.0%
Alcaraz,MID,5.2,35,35,54,36,61,186,8.9,0.0%
Smith,DEF,4.4,56,56,57,53,54,220,12.5,0.0%
Bassey,DEF,4.5,89,89,86,80,0,255,14.2,0.0%
Ugochukwu,MID,5.0,52,52,55,59,65,231,11.6,0.0%
Lukić,MID,5.0,48,48,48,49,61,206,10.3,0.0%
Todibo,DEF,4.3,64,64,69,66,72,271,15.8,0.0%
Iroegbunam,MID,4.8,69,69,50,42,63,224,11.7,0.0%
Andrey Santos,MID,4.5,58,58,58,47,16,179,9.9,0.0%
Elanga,MID,6.6,40,40,35,31,34,140,5.3,0.2%
Gruda,MID,5.4,40,40,39,37,35,151,7.0,0.0%
Rodrigo,MID,6.3,16,3,26,76,80,185,7.3,0.0%
Wood,FWD,7.2,83,20,24,50,57,151,5.2,0.2%
Hinshelwood,MID,5.1,45,45,50,52,59,206,10.1,0.0%
Møller Wolfe,DEF,4.3,71,71,61,63,68,263,15.3,0.0%
Gnonto,MID,5.2,41,41,47,45,41,174,8.4,0.0%
Hickey,DEF,4.0,54,54,60,55,50,219,13.7,0.0%
Tuanzebe,DEF,3.9,87,87,83,81,0,251,16.1,1.3%
C.Jones,MID,5.4,39,39,45,39,36,159,7.4,0.0%
Yoro,DEF,4.3,62,62,48,42,47,199,11.6,0.0%
Beto,FWD,5.1,37,37,36,38,42,153,7.5,0.0%
Hee Chan,MID,5.7,34,34,30,33,55,152,6.7,0.0%
Savinho,MID,6.9,27,27,31,24,38,120,4.3,0.1%
Estêvão,MID,6.5,38,38,36,36,34,144,5.5,0.0%
Bentancur,MID,5.3,42,42,46,48,55,191,9.0,0.0%
Wan-Bissaka,DEF,4.2,88,88,85,82,0,255,15.2,0.0%
Diouf,DEF,4.2,89,89,86,82,0,257,15.3,0.1%
Gomez,DEF,4.9,44,44,51,39,35,169,8.6,0.0%
Madueke,MID,6.8,34,34,31,22,27,114,4.2,0.2%
Bergvall,MID,5.4,38,38,44,45,46,173,8.0,0.0%
Ajer,DEF,4.4,36,36,48,52,46,182,10.3,0.0%
Gruev,MID,4.8,62,62,64,47,45,218,11.4,0.0%
Trossard,MID,6.9,38,19,25,31,31,106,3.8,0.0%
Dorgu,DEF,4.2,33,33,28,33,64,158,9.4,0.2%
Solanke,FWD,7.2,33,6,27,45,53,131,4.5,0.1%
Aït-Nouri,DEF,5.7,40,40,47,46,0,133,5.8,0.2%
Botman,DEF,4.9,61,11,26,57,61,155,7.9,0.0%
Lewis-Potter,DEF,4.8,30,30,28,35,49,142,7.4,0.0%
Jensen,MID,4.9,34,34,38,38,46,156,8.0,0.0%
Munetsi,MID,5.4,53,53,67,62,0,182,8.4,0.0%
Hume,DEF,4.5,59,59,58,61,75,253,14.1,0.0%
Pope,GK,5.2,64,16,33,65,60,174,8.4,2.5%
Laurent,MID,4.9,37,37,41,41,67,186,9.5,0.0%
Schär,DEF,5.3,42,42,39,29,29,139,6.6,0.0%
Kroupi.Jr,FWD,4.6,33,33,24,28,34,119,6.5,4.2%
Traoré,MID,5.5,57,57,55,49,0,161,7.3,0.0%
Souček,MID,5.7,51,51,35,34,43,163,7.1,0.0%
Marmoush,MID,8.3,28,28,26,32,0,86,2.6,0.0%
Füllkrug,FWD,5.6,38,38,29,32,35,134,6.0,0.0%
Brooks,MID,5.0,0,0,41,43,41,125,6.3,0.0%
Douglas Luiz,MID,4.9,45,11,23,57,65,156,8.0,0.0%
Onana,MID,4.8,36,36,39,36,42,153,8.0,0.0%
Brobbey,FWD,5.5,30,30,31,31,53,145,6.6,0.0%
Sadiki,MID,5.0,85,85,68,64,0,217,10.8,0.0%
Tzimas,FWD,5.3,27,27,27,22,22,98,4.6,0.0%
Adli,MID,5.4,42,42,38,40,0,120,5.6,0.0%
Bruun Larsen,MID,5.3,29,29,31,30,39,129,6.1,0.0%
Smith Rowe,MID,5.6,25,25,26,24,39,114,5.1,0.0%
Reinildo,DEF,4.0,84,84,82,81,0,247,15.4,9.4%
Broja,FWD,5.2,25,25,23,30,36,114,5.5,0.0%
Nelson,MID,4.8,0,0,25,33,54,112,5.8,0.0%
Dibling,MID,5.3,21,21,34,23,43,121,5.7,0.0%
Hutchinson,MID,5.4,33,33,29,29,26,117,5.4,0.0%
Maatsen,DEF,4.2,33,33,35,31,38,137,8.2,0.0%
Spence,DEF,4.4,37,37,40,44,43,164,9.3,0.1%
Dominguez,MID,5.0,35,35,34,30,34,133,6.7,0.0%
Baleba,MID,4.7,54,54,46,45,0,145,7.7,0.1%
Devenny,MID,4.3,26,26,26,18,34,104,6.0,0.7%
Sangaré,MID,4.9,59,59,52,37,0,148,7.6,0.0%
Bobb,MID,5.2,24,24,18,20,32,94,4.5,0.0%
Tchatchoua,DEF,4.5,70,70,65,63,0,198,11.0,0.0%
Rigg,MID,4.8,23,23,33,29,57,142,7.4,0.0%
A.Jimenez,DEF,4.5,35,35,32,34,31,132,7.3,0.0%
Mosquera,DEF,4.3,30,30,32,38,62,162,9.4,0.0%
Martinelli,MID,6.8,24,24,19,18,18,79,2.9,0.0%
Martinez,DEF,4.8,14,14,31,40,61,146,7.6,0.0%
Ugarte,MID,4.7,24,24,35,28,41,128,6.8,0.0%
Lerma,MID,4.9,30,30,30,30,35,125,6.4,0.0%
S.Magassa,MID,5.0,36,36,31,32,39,138,6.9,0.0%
Mazraoui,DEF,4.9,38,38,37,37,0,112,5.7,0.0%
Foster,FWD,5.0,33,33,41,38,0,112,5.6,0.6%
P.M.Sarr,MID,4.8,37,37,36,41,0,114,5.9,0.0%
Cairney,MID,4.8,23,23,19,27,37,106,5.5,0.0%
J.Ramsey,MID,5.3,22,22,24,19,27,92,4.3,0.0%
Chukwueze,MID,5.3,34,34,27,32,0,93,4.4,0.0%
Hughes,MID,4.7,24,24,31,28,36,119,6.3,0.0%
Gittens,MID,6.1,21,21,27,18,18,84,3.4,0.0%
Maguire,DEF,4.4,39,17,23,36,42,118,6.7,0.0%
Guessand,MID,6.2,29,29,28,29,0,86,3.5,0.0%
L.Miley,MID,4.4,21,21,25,26,30,102,5.8,0.0%
Mitoma,MID,6.1,0,0,1,31,61,93,3.8,0.0%
Acheampong,DEF,3.9,24,24,27,29,29,109,7.0,0.3%
Morato,DEF,4.3,37,37,37,27,24,125,7.3,0.0%
White,DEF,5.3,26,26,25,20,19,90,4.2,0.0%
Johnson,MID,6.6,15,15,21,21,21,78,3.0,0.1%
Geertruida,DEF,4.5,34,34,31,40,60,165,9.2,0.0%
McAtee,MID,5.1,31,31,22,16,22,91,4.5,0.0%
Talbi,MID,5.0,33,33,35,35,0,103,5.2,0.0%
Tolu,FWD,5.5,30,30,33,28,0,91,4.1,0.0%
Veltman,DEF,4.3,19,19,30,25,30,104,6.0,0.0%
Tel,MID,6.3,16,16,21,15,16,68,2.7,0.0%
Sancho,MID,5.8,28,28,30,25,0,83,3.6,0.0%
Tosin,DEF,4.2,23,23,29,22,27,101,6.0,0.0%
Yates,MID,4.7,31,31,29,17,23,100,5.3,0.0%
Walker-Peters,DEF,4.3,22,22,26,28,83,159,9.2,0.0%
Chiesa,MID,6.3,11,11,11,13,26,61,2.4,0.0%
McNeil,MID,5.5,12,12,22,14,35,83,3.8,0.0%
Mainoo,MID,4.7,14,14,18,24,37,93,4.9,0.0%
Mayenda,FWD,5.3,13,13,13,17,42,85,4.0,0.0%
Hoever,DEF,3.9,18,18,17,16,50,101,6.5,0.0%
Bijol,DEF,3.9,24,24,31,30,29,114,7.3,0.4%
Lewis,DEF,4.8,18,18,26,16,22,82,4.3,0.0%
Diop,DEF,4.3,9,9,16,18,59,102,5.9,0.0%
Stones,DEF,5.4,16,16,21,23,27,87,4.0,0.0%
Piroe,FWD,5.0,18,18,18,17,16,69,3.5,0.0%
Neil,MID,4.8,12,12,26,18,54,110,5.7,0.0%
Mings,DEF,4.3,25,25,27,26,22,100,5.8,0.0%
Frimpong,DEF,5.7,0,0,0,27,56,83,3.6,0.0%
Adama,MID,5.2,14,14,12,14,28,68,3.3,0.0%
Watson,MID,4.8,21,21,23,11,6,61,3.2,0.0%
Gray,MID,4.8,17,17,27,25,34,103,5.4,0.0%
Justin,DEF,3.9,22,22,24,28,29,103,6.6,0.0%
Šeško,FWD,7.2,0,0,0,24,50,74,2.6,0.0%
Robinson,DEF,4.9,0,0,1,27,57,85,4.3,0.0%
Enes Ünal,FWD,5.4,16,16,15,14,17,62,2.9,0.0%
H.Bueno,DEF,4.4,24,24,24,26,32,106,6.0,0.0%
Clyne,DEF,3.8,10,10,32,28,23,93,6.1,2.2%
J.Cuenca,DEF,4.3,12,12,16,15,42,85,4.9,0.0%
Hannibal,MID,4.8,26,26,27,27,0,80,4.2,0.0%
Mundle,MID,4.9,10,10,10,12,44,76,3.9,0.0%
Doherty,DEF,4.4,18,9,18,18,50,95,5.4,0.0%
Lewis-Skelly,DEF,5.1,14,14,20,20,15,69,3.4,0.0%
Boscagli,DEF,4.2,15,15,23,20,23,81,4.8,0.0%
Caicedo,MID,5.9,0,0,0,0,86,86,3.6,0.2%
Janelt,MID,4.9,12,12,19,18,27,76,3.9,0.0%
Chirewa,MID,4.3,16,16,23,23,0,62,3.6,0.1%
Irving,MID,4.4,22,22,12,17,22,73,4.1,0.0%
Ekdal,DEF,4.0,10,10,11,18,55,94,5.9,0.0%
Hato,DEF,4.7,14,14,21,20,20,75,4.0,0.0%
Barkley,MID,4.8,10,8,13,10,25,56,2.9,0.0%
Zinchenko,DEF,4.9,0,0,0,25,53,78,4.0,0.0%
Castagne,DEF,4.3,13,13,12,18,26,69,4.0,0.0%
James,MID,5.3,0,0,0,20,38,58,2.7,0.0%
Khusanov,DEF,5.4,11,11,16,16,22,65,3.0,0.0%
Fer López,MID,5.2,5,5,8,11,31,55,2.6,0.0%
S.Bueno,DEF,4.4,12,12,11,16,46,85,4.8,0.0%
Buonanotte,MID,4.6,15,15,14,11,8,48,2.6,0.0%
Kalimuendo,FWD,6.0,16,16,15,7,7,45,1.9,0.0%
Uche,FWD,5.5,17,17,19,14,0,50,2.3,0.0%
Gana,MID,5.4,0,0,0,79,0,79,3.7,0.0%
Danso,DEF,4.3,8,8,16,20,24,68,4.0,8.5%
Aké,DEF,5.3,10,10,11,16,21,58,2.7,0.0%
Adingra,MID,5.0,18,18,18,18,0,54,2.7,0.0%
Edwards,MID,4.7,8,8,10,10,25,53,2.8,0.0%
Ngumoha,MID,4.4,6,6,6,10,18,40,2.3,0.1%
Nwaneri,MID,5.1,10,10,9,10,10,39,1.9,0.0%
Canvot,DEF,4.5,12,12,15,19,22,68,3.8,0.0%
Igor,DEF,4.5,15,15,0,21,62,98,5.4,0.0%
Marc Guiu,FWD,4.2,9,9,12,8,7,36,2.1,67.9%
Harrison,MID,5.1,12,12,15,11,10,48,2.4,0.0%
L.Guilherme,MID,4.9,15,15,9,9,15,48,2.4,0.0%
Cook,MID,4.9,0,0,0,0,55,55,2.8,0.0%
Kostoulas,FWD,4.8,9,9,12,6,6,33,1.7,0.0%
Sonne,DEF,3.9,4,4,12,21,25,62,4.0,0.0%
B.Badiashile,DEF,4.4,13,13,14,16,14,57,3.2,0.0%
Hill,DEF,4.0,15,15,12,11,16,54,3.4,0.0%
Nørgaard,MID,5.2,9,9,13,11,11,44,2.1,0.0%
Elliott,MID,5.3,6,6,9,5,13,33,1.6,0.0%
Aznou,DEF,4.3,11,11,20,12,10,53,3.1,0.0%
Willock,MID,5.0,4,4,6,8,13,31,1.6,0.0%
Havertz,FWD,7.3,0,0,2,11,14,27,0.9,0.0%
Poveda,MID,4.8,3,3,4,2,26,35,1.8,0.0%
Henry,DEF,4.3,10,10,9,11,17,47,2.7,0.0%
Awoniyi,FWD,5.2,37,9,11,11,0,31,1.5,0.0%
Obi,FWD,4.3,3,3,6,5,11,25,1.5,2.3%
Pinnock,DEF,4.3,2,2,7,14,18,41,2.4,0.0%
Endo,MID,4.9,5,5,8,11,12,36,1.8,0.0%
Gabriel,DEF,6.3,0,0,0,0,32,32,1.3,0.5%
Onyeka,MID,4.8,8,8,12,15,0,35,1.8,0.0%
Coppola,DEF,4.3,6,6,10,7,11,34,2.0,0.0%
A.García,DEF,3.9,5,5,6,7,8,26,1.7,0.0%
Nunes,MID,4.9,3,3,2,3,11,19,1.0,0.0%
Peart-Harris,MID,4.4,3,3,4,4,9,20,1.1,0.0%
Sarr,MID,6.6,0,0,0,29,0,29,1.1,27.9%
Humphreys,DEF,3.9,5,5,11,15,16,47,3.0,0.0%
Osula,FWD,5.4,0,0,3,5,8,16,0.7,0.0%
Milner,MID,4.9,0,0,1,4,19,24,1.2,0.0%
Lavia,MID,4.9,0,0,0,15,16,31,1.6,0.0%
Diarra,MID,5.3,0,0,0,32,0,32,1.5,0.0%
Malacia,DEF,3.8,1,1,2,2,26,31,2.0,0.4%
Aina,DEF,4.7,0,0,0,31,0,31,1.6,0.0%
Masuaku,DEF,3.9,9,9,12,12,0,33,2.1,0.0%
Marshall,FWD,4.3,2,2,2,6,6,16,0.9,1.1%
Sosa,DEF,4.8,2,1,8,7,9,25,1.3,0.0%
