Name,Position,Price,xMins,GW6,GW7,GW8,GW9,Total,/£M,Elite%
Kayode,DEF,4.5,75,75,68,64,64,271,15.1,0.0%
Walker,DEF,4.5,85,85,85,85,82,337,18.7,0.0%
Madueke,MID,7.0,49,49,32,34,31,146,5.2,0.6%
Kolo Muani,FWD,7.0,38,38,39,40,40,157,5.6,0.0%
Spence,DEF,4.5,56,56,54,58,58,226,12.6,0.1%
Kamada,MID,5.0,56,56,49,51,47,203,10.2,0.0%
Gomez,MID,5.0,46,46,48,53,51,198,9.9,0.0%
Udogie,DEF,4.4,55,55,50,51,55,211,12.0,0.0%
James,DEF,5.4,45,45,48,42,41,176,8.1,0.0%
Johnson,MID,7.1,39,39,36,34,38,147,5.2,0.3%
Mavropanos,DEF,4.4,63,63,63,63,56,245,13.9,0.0%
Barry,FWD,5.8,41,41,37,46,43,167,7.2,0.0%
James,MID,5.3,37,26,43,48,43,160,7.5,0.0%
Füllkrug,FWD,5.8,42,42,48,47,42,179,7.7,0.0%
Tanaka,MID,4.9,60,60,59,61,50,230,11.7,0.0%
Baleba,MID,4.9,55,55,57,53,56,221,11.3,0.0%
Geertruida,DEF,4.5,57,57,75,76,71,279,15.5,0.0%
Cook,MID,4.9,31,31,51,64,62,208,10.6,0.0%
Mount,MID,5.9,46,46,42,39,41,168,7.1,0.0%
Gruda,MID,5.4,43,43,37,43,41,164,7.6,0.0%
Raúl,FWD,6.3,38,38,38,41,42,159,6.3,0.0%
Lewis-Potter,DEF,5.0,60,60,61,59,54,234,11.7,0.0%
Krejčí,DEF,4.5,60,60,62,59,51,232,12.9,0.0%
Gusto,DEF,4.9,46,46,47,41,46,180,9.2,0.0%
Casemiro,MID,5.5,46,46,49,48,44,187,8.5,0.0%
E.Le Fée,MID,4.9,46,46,46,44,54,190,9.7,0.0%
Wilson,FWD,5.9,43,43,43,43,40,169,7.2,0.0%
Stones,DEF,5.5,50,44,51,49,43,187,8.5,0.0%
Solanke,FWD,7.2,9,4,31,48,55,138,4.8,0.2%
Scott,MID,5.0,47,47,48,39,39,173,8.7,0.0%
Struijk,DEF,4.5,68,68,47,47,48,210,11.7,0.0%
Shaw,DEF,4.5,60,60,59,53,47,219,12.2,0.0%
Gnonto,MID,5.3,36,25,43,42,44,154,7.3,0.0%
Christie,MID,5.0,44,44,42,40,41,167,8.3,0.0%
Lewis,DEF,5.0,47,47,40,41,36,164,8.2,0.0%
Brooks,MID,5.0,48,48,40,29,30,147,7.3,0.0%
Hee Chan,MID,5.9,40,40,30,34,31,135,5.7,0.0%
Khusanov,DEF,5.4,43,43,41,45,40,169,7.8,0.0%
Bentancur,MID,5.4,44,44,47,49,47,187,8.7,0.0%
Adli,MID,5.5,27,27,33,38,36,134,6.1,0.0%
Ugochukwu,MID,5.0,62,62,55,54,51,222,11.1,0.0%
Gittens,MID,6.3,28,28,28,33,30,119,4.7,0.0%
Tchaouna,MID,4.9,38,38,35,39,37,149,7.6,0.0%
Florentino,MID,5.0,45,45,54,51,52,202,10.1,0.0%
Kevin,MID,6.0,37,37,38,42,41,158,6.6,0.0%
Isidor,FWD,5.5,47,47,38,42,29,156,7.1,0.0%
Fofana,DEF,4.4,34,34,42,46,49,171,9.7,0.0%
Merino,MID,5.9,36,36,33,32,28,129,5.5,0.0%
Maatsen,DEF,4.4,42,42,39,40,38,159,9.0,0.0%
Johnstone,GK,4.5,55,55,56,45,45,201,11.2,0.0%
Bakwa,MID,6.0,36,36,39,36,37,148,6.2,0.0%
O’Reilly,DEF,4.9,41,41,33,34,28,136,6.9,0.0%
Wan-Bissaka,DEF,4.3,64,27,45,73,68,213,12.4,0.2%
Hill,DEF,4.0,56,56,51,33,25,165,10.3,0.0%
J.Murphy,MID,6.3,38,38,35,33,28,134,5.3,0.0%
Tolu,FWD,5.5,42,42,29,31,29,131,6.0,0.0%
R.Gomes,DEF,4.5,37,37,34,37,33,141,7.8,0.0%
Röhl,MID,5.0,32,32,35,40,38,145,7.3,0.0%
Piroe,FWD,5.3,32,32,28,31,30,121,5.7,0.1%
Aaronson,MID,5.4,43,43,27,30,28,128,5.9,0.0%
Bijol,DEF,4.0,31,31,39,44,54,168,10.5,0.2%
Nketiah,FWD,5.4,30,30,31,31,31,123,5.7,0.0%
Dalot,DEF,4.4,45,18,44,49,52,163,9.3,0.0%
Onana,MID,4.9,46,28,44,46,44,162,8.3,0.0%
Tchatchoua,DEF,4.5,43,43,43,41,42,169,9.4,0.0%
Mosquera,DEF,4.4,34,34,37,43,51,165,9.4,0.0%
Hughes,MID,4.9,52,52,42,41,37,172,8.8,0.0%
Chukwueze,MID,5.5,39,39,28,32,34,133,6.0,0.0%
Bellegarde,MID,5.4,28,28,32,34,39,133,6.2,0.0%
Wilson,MID,5.4,29,29,34,34,32,129,6.0,0.0%
Thiaw,DEF,4.9,55,55,38,40,36,169,8.6,0.0%
José Sá,GK,4.5,38,38,43,46,46,173,9.6,0.0%
Nmecha,FWD,5.0,22,22,27,27,24,100,5.0,0.0%
Smith Rowe,MID,5.9,30,30,32,37,37,136,5.8,0.0%
Dibling,MID,5.5,20,20,27,48,23,118,5.4,0.0%
Broja,FWD,5.4,29,29,30,28,27,114,5.3,0.0%
F.Kadıoğlu,DEF,4.4,46,46,33,36,36,151,8.6,0.0%
Hoever,DEF,4.0,32,23,31,39,38,131,8.2,0.0%
Traoré,MID,5.5,32,32,30,32,26,120,5.5,0.0%
Mayenda,FWD,5.5,30,30,29,29,29,117,5.3,0.0%
Alcaraz,MID,5.3,19,19,25,42,27,113,5.3,0.0%
Mazraoui,DEF,4.9,42,42,36,31,30,139,7.1,0.0%
H.Bueno,DEF,4.4,31,31,36,33,33,133,7.6,0.0%
Ugarte,MID,4.9,36,36,34,37,32,139,7.1,0.0%
Trossard,MID,6.9,21,21,19,20,18,78,2.8,0.0%
Savona,DEF,4.5,33,33,41,40,46,160,8.9,0.0%
Brobbey,FWD,5.5,18,18,30,34,34,116,5.3,0.0%
Robertson,DEF,5.9,29,29,31,29,33,122,5.2,0.0%
Matheus N.,DEF,5.3,29,29,26,25,29,109,5.1,0.0%
Møller Wolfe,DEF,4.5,32,32,32,34,36,134,7.4,0.0%
Guessand,MID,6.4,26,26,18,21,20,85,3.3,0.0%
S.Magassa,MID,5.0,41,41,46,31,28,146,7.3,0.0%
White,DEF,5.4,23,17,25,28,36,106,4.9,0.0%
N.Gonzalez,MID,6.0,31,31,30,26,26,113,4.7,0.0%
Hume,DEF,4.5,46,46,36,39,35,156,8.7,0.0%
Walker-Peters,DEF,4.4,69,69,48,33,30,180,10.2,0.0%
Kalimuendo,FWD,6.0,22,22,23,23,22,90,3.8,0.0%
Nelson,MID,4.9,23,23,25,26,26,100,5.1,0.0%
C.Jones,MID,5.4,26,26,24,27,25,102,4.7,0.0%
Igor Jesus,FWD,5.8,23,23,24,22,22,91,3.9,0.0%
Longstaff,MID,4.9,31,31,29,30,31,121,6.2,0.0%
Pau,DEF,4.4,32,32,34,34,34,134,7.6,0.0%
Sangaré,MID,5.0,33,33,33,32,33,131,6.5,0.0%
Keane,DEF,4.5,49,49,33,19,14,115,6.4,0.0%
Aké,DEF,5.4,31,31,31,25,19,106,4.9,0.0%
Trippier,DEF,5.0,25,25,26,26,31,108,5.4,0.0%
A.Jimenez,DEF,4.5,29,29,35,30,18,112,6.2,0.0%
Igor,DEF,4.5,33,33,37,44,39,153,8.5,0.0%
Jensen,MID,4.9,22,22,27,30,29,108,5.5,0.0%
Malen,MID,5.2,22,22,16,18,18,74,3.6,0.0%
McAtee,MID,5.4,20,20,20,22,30,92,4.3,0.0%
Pinnock,DEF,4.4,28,28,31,34,29,122,6.9,0.0%
Kovačić,MID,5.9,26,11,29,30,31,101,4.3,0.0%
Milner,MID,5.0,31,31,24,23,22,100,5.0,0.0%
Tzimas,FWD,5.4,14,14,21,19,19,73,3.4,0.0%
Carvalho,MID,4.9,17,17,20,20,19,76,3.9,0.0%
Bradley,DEF,5.0,32,32,17,27,19,95,4.8,0.0%
Ballard,DEF,4.6,29,29,31,31,33,124,6.7,0.0%
Souček,MID,5.8,0,0,0,53,52,105,4.5,0.0%
Lerma,MID,5.0,36,36,24,27,25,112,5.6,0.0%
Buendía,MID,5.3,31,31,15,15,15,76,3.6,0.0%
Sessegnon,MID,5.4,22,22,25,24,25,96,4.4,0.0%
Wissa,FWD,7.5,0,0,0,24,50,74,2.5,0.1%
Maguire,DEF,4.4,30,30,28,24,19,101,5.7,0.0%
Edwards,MID,4.8,16,16,17,21,20,74,3.9,0.0%
Henry,DEF,4.5,26,26,31,30,27,114,6.3,0.0%
Todibo,DEF,4.4,28,28,30,29,28,115,6.5,0.0%
Mainoo,MID,4.9,22,22,21,21,23,87,4.4,0.0%
Savinho,MID,6.9,16,16,14,17,13,60,2.2,0.1%
Flemming,FWD,5.4,13,13,17,17,20,67,3.1,0.0%
Hato,DEF,4.8,23,23,22,23,23,91,4.7,0.0%
Tel,MID,6.3,18,18,13,12,15,58,2.3,0.0%
Coppola,DEF,4.4,23,23,22,25,29,99,5.6,0.0%
Justin,DEF,4.0,18,18,22,21,30,91,5.7,0.0%
Martinelli,MID,6.9,15,15,10,16,14,55,2.0,0.0%
Morato,DEF,4.4,23,23,22,26,28,99,5.6,0.0%
Fer López,MID,5.4,14,14,17,15,18,64,3.0,0.0%
Gruev,MID,4.9,21,21,22,24,28,95,4.8,0.0%
Buonanotte,MID,4.8,0,0,18,20,20,58,3.0,0.0%
Willock,MID,5.0,19,19,18,18,16,71,3.5,0.0%
Adama,MID,5.3,14,14,18,19,19,70,3.3,0.0%
Hincapie,DEF,5.5,12,12,16,21,23,72,3.3,0.0%
Milosavljević,DEF,4.5,16,16,21,22,24,83,4.6,0.0%
Harrison,MID,5.3,24,24,13,12,15,64,3.0,0.0%
Mosquera,DEF,5.4,18,18,19,21,22,80,3.7,0.0%
Iroegbunam,MID,4.9,17,17,18,24,22,81,4.1,0.0%
Gomez,DEF,5.0,14,14,21,21,27,83,4.2,0.0%
Hickey,DEF,4.0,21,21,26,24,31,102,6.4,0.0%
Andrey Santos,MID,4.5,17,17,16,19,20,72,4.0,0.0%
Uche,FWD,5.5,18,18,14,15,17,64,2.9,0.0%
Lewis-Skelly,DEF,5.3,15,15,17,17,20,69,3.3,0.0%
Botman,DEF,4.9,21,21,19,18,22,80,4.1,0.0%
Smith,DEF,4.5,0,0,0,28,56,84,4.7,0.0%
Veltman,DEF,4.4,23,23,20,23,22,88,5.0,0.0%
Nwaneri,MID,5.3,15,15,11,10,13,49,2.3,0.0%
L.Miley,MID,4.4,16,16,17,19,15,67,3.8,0.2%
Zirkzee,FWD,5.9,13,13,11,15,13,52,2.2,0.0%
Canvot,DEF,4.5,18,18,22,27,20,87,4.8,0.0%
Patterson,DEF,4.4,14,14,18,22,22,76,4.3,0.0%
Marc Guiu,FWD,4.4,9,9,10,9,12,40,2.3,34.6%
Devenny,MID,4.5,23,23,12,12,11,58,3.2,0.0%
McNeil,MID,5.7,9,9,9,23,11,52,2.3,0.0%
Darlow,GK,4.0,52,52,17,4,4,77,4.8,1.0%
Doherty,DEF,4.4,15,15,17,22,20,74,4.2,0.0%
Odobert,MID,5.4,11,11,12,13,11,47,2.2,0.0%
Clyne,DEF,4.0,13,13,21,21,24,79,4.9,0.0%
George,MID,4.9,10,10,10,10,10,40,2.0,0.0%
Martinez,DEF,4.9,0,0,0,32,50,82,4.2,0.0%
Hutchinson,MID,5.5,9,9,16,11,13,49,2.2,0.0%
Boscagli,DEF,4.4,18,18,18,18,18,72,4.1,0.0%
Danso,DEF,4.3,18,18,16,12,15,61,3.5,0.0%
Neil,MID,4.9,12,12,16,24,20,72,3.7,0.0%
Sonne,DEF,4.0,17,17,15,17,16,65,4.1,0.0%
Aït-Nouri,DEF,5.9,0,0,0,7,45,52,2.2,0.4%
Watson,MID,4.9,11,11,11,11,9,42,2.1,0.0%
Sosa,DEF,4.9,13,13,16,16,16,61,3.1,0.0%
Osula,FWD,5.5,12,12,12,8,4,36,1.6,0.0%
Lavia,MID,4.9,12,12,14,18,14,58,3.0,0.0%
Irving,MID,4.4,15,15,15,9,10,49,2.8,0.0%
Milambo,MID,5.4,11,11,10,12,12,45,2.1,0.0%
Enes Ünal,FWD,5.5,0,0,7,14,16,37,1.7,0.0%
Laurent,MID,4.9,11,11,15,15,15,56,2.9,0.0%
Cairney,MID,4.9,11,11,11,13,13,48,2.4,0.0%
Castagne,DEF,4.5,10,10,14,23,18,65,3.6,0.0%
March,MID,5.8,0,0,7,17,15,39,1.7,0.0%
Gray,MID,4.9,13,13,14,17,13,57,2.9,0.0%
S.Bueno,DEF,4.4,11,11,16,16,17,60,3.4,0.0%
B.Badiashile,DEF,4.4,11,11,12,16,15,54,3.1,0.0%
Kostoulas,FWD,4.9,7,7,6,7,8,28,1.4,0.0%
Janelt,MID,4.9,9,9,10,12,14,45,2.3,0.0%
L.Guilherme,MID,4.9,8,8,11,9,8,36,1.8,0.0%
Ajer,DEF,4.4,13,13,13,16,12,54,3.1,0.0%
Nørgaard,MID,5.4,8,8,10,10,12,40,1.9,0.0%
Bayindir,GK,5.0,24,24,9,8,9,50,2.5,0.0%
Rigg,MID,4.9,7,7,10,9,10,36,1.8,0.0%
Chiesa,MID,6.5,5,5,6,7,6,24,0.9,0.0%
Jörgensen,GK,4.4,12,12,10,11,12,45,2.6,0.0%
Gannon-Doak,MID,5.0,7,7,5,6,7,25,1.3,0.0%
Humphreys,DEF,4.0,9,9,14,14,13,50,3.1,0.0%
Bornauw,DEF,3.9,12,12,11,13,13,49,3.1,0.0%
Kroupi.Jr,FWD,4.5,5,5,8,3,5,21,1.2,1.4%
Lucas Pires,DEF,3.9,9,9,12,12,14,47,3.0,0.0%
Yates,MID,4.9,8,8,9,7,11,35,1.8,0.0%
Havertz,FWD,7.3,0,0,0,9,16,25,0.9,0.0%
Masuaku,DEF,4.0,11,11,11,12,12,46,2.9,0.0%
J.Cuenca,DEF,4.4,8,8,11,14,13,46,2.6,0.0%
Bogarde,DEF,4.0,14,14,8,10,9,41,2.6,0.0%
Onyeka,MID,5.0,9,9,9,10,7,35,1.8,0.0%
