Name,Position,Price,xMins,GW3,GW4,GW5,GW6,Total,/£M,Elite%
Schade,MID,7.0,72,72,71,70,70,283,10.1,0.0%
João Pedro,FWD,7.5,67,67,68,63,63,261,8.7,11.5%
Konsa,DEF,4.5,90,90,86,86,84,346,19.2,5.7%
Iwobi,MID,6.5,84,84,80,75,76,315,12.1,0.0%
Aït-Nouri,DEF,6.1,78,78,63,67,64,272,11.1,2.1%
Neto,MID,7.0,73,73,64,71,69,277,9.9,0.1%
Cucurella,DEF,6.1,90,90,87,85,78,340,13.9,1.2%
Bruno G.,MID,6.5,90,90,84,81,79,334,12.8,0.0%
Cash,DEF,4.5,82,82,77,75,71,305,16.9,0.0%
Georginio,MID,6.0,74,74,67,66,67,274,11.4,24.0%
J.Arias,MID,5.5,73,73,68,67,67,275,12.5,0.4%
Raya,GK,5.5,92,92,92,91,88,363,16.5,1.1%
Sánchez,GK,5.0,93,93,91,90,90,364,18.2,66.7%
Mitoma,MID,6.5,85,85,81,77,76,319,12.3,1.9%
Gabriel,DEF,6.1,91,91,89,84,84,348,14.3,2.7%
Muñoz,DEF,5.5,90,90,82,84,80,336,15.3,6.7%
Tarkowski,DEF,5.5,90,90,88,85,85,348,15.8,8.0%
Lacroix,DEF,5.0,91,91,89,83,80,343,17.1,3.8%
Joelinton,MID,6.0,82,82,69,73,73,297,12.4,0.0%
O.Dango,MID,6.0,70,70,65,67,63,265,11.0,0.0%
Raúl,FWD,6.5,66,66,63,60,63,252,9.7,0.0%
Schär,DEF,5.5,89,89,77,73,72,311,14.1,0.0%
Tonali,MID,5.5,87,87,81,80,83,331,15.0,0.0%
Vicario,GK,5.0,93,93,93,91,90,367,18.4,10.3%
Douglas Luiz,MID,99.9,81,81,79,79,77,316,0.8,0.0%
Andersen,DEF,4.5,93,93,88,84,86,351,19.5,82.9%
Tavernier,MID,5.5,73,73,64,60,60,257,11.7,0.3%
Romero,DEF,5.0,90,90,86,84,80,340,17.0,13.1%
Collins,DEF,5.0,90,90,85,84,80,339,16.9,0.1%
Van den Berg,DEF,4.5,92,92,89,84,87,352,19.6,0.1%
Petrović,GK,4.5,94,94,89,91,91,365,20.3,3.5%
Dewsbury-Hall,MID,5.0,81,81,78,74,74,307,15.3,8.3%
Richards,DEF,4.5,86,86,85,80,82,333,18.5,14.7%
Senesi,DEF,4.5,89,89,86,79,81,335,18.6,2.8%
Pickford,GK,5.5,93,93,92,92,90,367,16.7,0.1%
Stach,MID,5.0,88,88,79,79,77,323,16.1,0.0%
Pope,GK,5.0,87,87,89,87,84,347,17.4,0.0%
Kelleher,GK,4.5,94,94,92,92,93,371,20.6,2.8%
Saliba,DEF,6.1,90,90,90,86,86,352,14.4,0.1%
Perri,GK,4.5,94,94,93,90,91,368,20.4,1.1%
Reijnders,MID,5.6,69,69,69,64,62,264,11.8,48.0%
Guéhi,DEF,4.5,93,93,89,87,85,354,19.7,0.9%
Leno,GK,5.0,93,93,92,91,89,365,18.3,0.0%
Gomes,MID,5.5,87,87,82,82,78,329,15.0,0.0%
Henderson,GK,5.0,90,90,87,84,88,349,17.4,0.0%
Hermansen,GK,4.5,94,94,92,91,91,368,20.4,0.1%
Rodrigo,MID,6.4,55,55,66,86,79,286,11.2,0.0%
Kluivert,MID,7.0,56,23,68,65,63,219,7.8,0.1%
Szoboszlai,MID,6.5,57,57,57,56,52,222,8.5,0.0%
José Sá,GK,4.5,93,93,91,92,90,366,20.3,0.0%
Minteh,MID,6.0,74,74,71,64,66,275,11.5,0.2%
Adingra,MID,5.5,77,77,74,75,75,301,13.7,0.1%
McGinn,MID,5.5,69,69,65,62,63,259,11.8,0.0%
Gravenberch,MID,5.5,83,83,79,79,77,318,14.5,0.0%
Truffert,DEF,4.5,86,86,86,84,82,338,18.8,0.3%
Rúben,DEF,5.5,81,81,77,72,71,301,13.7,0.0%
Dorgu,DEF,4.5,79,79,76,73,74,302,16.8,21.6%
Anthony,MID,5.5,78,78,78,71,73,300,13.6,0.0%
Wharton,MID,5.0,76,76,74,74,76,300,15.0,0.0%
Verbruggen,GK,4.5,93,93,92,92,92,369,20.5,6.1%
Gana,MID,5.5,87,87,83,76,78,324,14.7,0.0%
Elanga,MID,7.0,68,68,55,57,55,235,8.4,0.2%
Foden,MID,8.0,42,42,45,46,50,183,5.7,0.0%
Agbadou,DEF,4.5,90,90,87,85,83,345,19.2,7.3%
P.M.Sarr,MID,5.0,70,70,71,68,67,276,13.8,0.2%
Diakité,DEF,4.5,89,89,88,81,85,343,19.1,0.1%
James,DEF,5.5,69,69,61,65,60,255,11.6,0.1%
James,MID,5.5,67,67,63,59,62,251,11.4,0.0%
Malen,MID,5.4,57,57,47,47,51,202,9.4,0.1%
Roefs,GK,4.5,91,91,91,88,88,358,19.9,0.1%
Wilson,MID,5.5,67,67,61,58,52,238,10.8,0.0%
Füllkrug,FWD,6.0,71,71,64,61,63,259,10.8,3.1%
Guessand,MID,6.5,45,45,46,53,53,197,7.6,0.0%
Van de Ven,DEF,4.5,89,89,84,82,79,334,18.6,15.4%
Kerkez,DEF,6.0,69,69,69,62,58,258,10.8,0.2%
Gvardiol,DEF,5.9,58,24,75,76,75,250,10.6,0.2%
Zubimendi,MID,5.5,83,83,78,79,77,317,14.4,0.0%
Kilman,DEF,4.4,90,90,84,83,81,338,19.2,0.1%
Bogle,DEF,4.5,89,89,86,85,78,338,18.8,0.0%
Mitchell,DEF,5.0,77,77,75,75,74,301,15.1,0.0%
Grealish,MID,6.5,73,73,67,67,62,269,10.3,0.0%
Robinson,DEF,5.0,65,49,89,86,82,306,15.3,0.0%
Onana,GK,5.0,77,77,80,82,78,317,15.8,0.0%
Wan-Bissaka,DEF,4.5,89,89,90,84,86,349,19.4,0.5%
Kamara,MID,5.0,81,81,77,73,77,308,15.4,0.0%
André,MID,5.5,84,84,85,82,81,332,15.1,0.0%
De Ligt,DEF,5.0,82,82,79,78,67,306,15.3,0.0%
Livramento,DEF,5.0,79,79,72,76,69,296,14.8,0.0%
Xhaka,MID,5.0,86,86,84,83,82,335,16.8,0.1%
Okafor,MID,5.5,57,43,68,65,58,234,10.6,0.0%
Hudson-Odoi,MID,6.0,63,63,59,57,55,234,9.8,0.0%
Thiago,FWD,6.0,62,62,51,44,44,201,8.4,9.5%
Lukić,MID,5.0,82,82,76,76,77,311,15.6,0.0%
Dúbravka,GK,4.0,92,92,93,91,91,367,22.9,96.1%
Baleba,MID,5.0,81,81,79,75,75,310,15.5,0.0%
Talbi,MID,5.0,72,72,70,69,64,275,13.8,0.0%
Richarlison,FWD,6.6,63,63,48,40,40,191,7.2,0.0%
O'Brien,DEF,5.0,91,91,84,84,79,338,16.9,0.0%
Gudmundsson,DEF,4.0,83,83,82,74,73,312,19.5,4.4%
Van Hecke,DEF,4.5,92,92,88,85,83,348,19.3,0.1%
Digne,DEF,4.5,56,56,58,53,57,224,12.4,0.0%
Rodon,DEF,4.0,90,90,88,82,77,337,21.1,5.9%
Welbeck,FWD,6.4,50,50,57,59,50,216,8.4,0.0%
Diarra,MID,5.5,79,79,79,73,74,305,13.9,0.0%
Cullen,MID,5.0,88,88,86,82,80,336,16.8,0.0%
Toti,DEF,4.5,93,93,88,86,80,347,19.3,0.0%
Adli,MID,5.5,53,53,50,56,51,210,9.5,0.0%
Ward-Prowse,MID,5.9,69,69,69,69,70,277,11.7,0.0%
Hall,DEF,5.5,46,46,62,78,77,263,12.0,0.0%
Todibo,DEF,4.5,79,79,78,78,77,312,17.3,0.0%
Tete,DEF,4.5,76,76,66,64,66,272,15.1,0.0%
J.Timber,DEF,5.5,72,72,64,64,63,263,12.0,0.0%
Bassey,DEF,4.5,89,89,83,86,82,340,18.9,0.0%
N.Aguerd,DEF,4.5,76,76,79,75,74,304,16.9,0.0%
Devenny,MID,4.5,58,58,55,53,53,219,12.2,0.2%
Christie,MID,5.0,58,44,66,62,60,232,11.6,0.0%
Diouf,DEF,4.5,70,70,67,71,65,273,15.2,3.5%
Amad,MID,6.5,56,56,52,60,56,224,8.6,0.0%
Estève,DEF,4.0,92,92,90,85,85,352,22.0,87.8%
Chalobah,DEF,5.0,72,72,63,51,56,242,12.1,0.0%
Garner,MID,5.0,72,72,67,70,68,277,13.8,0.0%
Kayode,DEF,4.5,77,77,73,65,62,277,15.4,0.0%
Mings,DEF,4.5,59,59,57,62,58,236,13.1,0.0%
Adams,MID,5.0,83,83,77,57,49,266,13.3,0.0%
Beto,FWD,5.5,51,51,49,47,48,195,8.9,0.0%
Sadiki,MID,5.0,73,73,73,67,65,278,13.9,0.0%
Yoro,DEF,4.5,78,78,74,67,63,282,15.7,0.0%
De Cuyper,DEF,4.5,75,75,77,70,68,290,16.1,0.9%
Henry,DEF,4.5,74,74,75,71,67,287,15.9,0.0%
Calafiori,DEF,5.6,61,61,59,49,46,215,9.6,0.0%
Cherki,MID,6.5,42,42,36,36,35,149,5.7,0.0%
Branthwaite,DEF,5.4,58,24,88,82,80,274,12.7,0.0%
Calvert-Lewin,FWD,5.5,38,29,43,53,49,174,7.9,0.0%
Bergvall,MID,5.5,59,59,54,63,54,230,10.5,0.0%
Doku,MID,6.5,44,44,46,41,43,174,6.7,0.0%
Bernardo,MID,6.5,59,59,55,52,48,214,8.2,0.0%
Ballard,DEF,4.6,86,86,81,75,75,317,17.2,0.2%
Ndoye,MID,6.0,45,45,46,50,47,188,7.8,0.0%
Eze,MID,7.5,33,33,47,46,53,179,6.0,0.1%
Wieffer,MID,5.0,65,65,64,55,59,243,12.2,0.0%
Yarmoliuk,MID,5.0,66,66,62,60,60,248,12.4,0.0%
Henderson,MID,5.0,66,66,58,62,54,240,12.0,0.0%
Barnes,MID,6.5,58,58,35,39,37,169,6.5,0.0%
Hannibal,MID,5.0,66,66,68,59,60,253,12.7,0.0%
Bentancur,MID,5.5,64,64,58,55,59,236,10.7,0.0%
Thiaw,DEF,5.0,45,45,71,66,61,243,12.2,0.0%
Berge,MID,5.0,73,73,69,70,71,283,14.2,0.0%
Munetsi,MID,5.5,54,54,57,53,55,219,10.0,0.0%
Flemming,FWD,5.5,52,52,53,46,51,202,9.2,0.0%
Gittens,MID,6.4,42,42,38,42,39,161,6.3,0.0%
Mayenda,FWD,5.5,55,55,57,52,50,214,9.7,0.0%
Wissa,FWD,7.5,41,31,39,52,50,172,5.7,0.1%
Doherty,DEF,4.5,73,73,68,62,57,260,14.4,0.0%
Alcaraz,MID,5.5,49,49,50,45,46,190,8.6,0.0%
Delap,FWD,6.5,40,40,37,39,32,148,5.7,0.0%
Fofana,DEF,4.5,32,32,56,75,70,233,12.9,0.0%
Ugochukwu,MID,5.0,77,77,73,71,69,290,14.5,0.0%
Mykolenko,DEF,5.0,56,23,81,85,80,269,13.4,0.0%
Dunk,DEF,4.5,79,79,75,70,65,289,16.1,0.0%
Bijol,DEF,4.0,47,47,63,75,71,256,16.0,0.1%
Casemiro,MID,5.5,49,49,50,48,48,195,8.9,0.0%
Estêvão,MID,6.5,42,42,39,40,42,163,6.3,0.1%
Barry,FWD,6.0,43,43,49,44,43,179,7.5,0.0%
Dalot,DEF,4.5,64,64,62,61,59,246,13.7,0.0%
Spence,DEF,4.5,75,75,51,46,51,223,12.4,0.3%
Ekdal,DEF,4.0,84,84,79,65,60,288,18.0,0.7%
Smith,DEF,4.5,71,71,63,65,59,258,14.3,0.0%
Reinildo,DEF,4.0,78,78,73,70,69,290,18.1,0.3%
Møller Wolfe,DEF,4.5,72,72,69,65,62,268,14.9,0.0%
Edwards,MID,5.0,53,53,50,50,51,204,10.2,0.0%
Tel,MID,6.4,30,30,31,32,34,127,5.0,0.0%
Ayari,MID,5.0,49,49,57,52,47,205,10.3,0.0%
Ederson M.,GK,5.4,27,27,30,78,77,212,9.8,0.0%
Piroe,FWD,5.5,49,49,39,37,37,162,7.4,0.5%
Frimpong,DEF,5.9,0,0,26,56,67,149,6.3,0.2%
Mukiele,DEF,4.0,57,57,76,74,69,276,17.3,0.0%
Muniz,FWD,5.5,38,38,39,37,39,153,7.0,0.0%
King,MID,4.5,50,50,40,40,46,176,9.8,1.0%
Alderete,DEF,4.0,75,75,57,53,43,228,14.3,0.5%
Souček,MID,5.9,52,52,48,47,46,193,8.2,0.0%
Tanaka,MID,5.0,61,61,61,54,49,225,11.3,0.0%
Johnson,MID,7.0,32,32,32,37,30,131,4.7,0.1%
Kamada,MID,5.0,42,18,53,48,48,167,8.3,0.0%
Bobb,MID,5.5,47,47,35,34,30,146,6.6,0.0%
Onana,MID,5.0,46,46,45,47,52,190,9.5,0.0%
Gnonto,MID,5.5,49,49,36,41,38,164,7.5,0.0%
Walker,DEF,4.5,91,91,80,80,83,334,18.6,0.0%
O'Riley,MID,5.5,42,42,33,34,35,144,6.5,0.0%
J.Palhinha,MID,5.5,51,51,52,52,47,202,9.2,0.1%
Pau,DEF,4.5,45,45,45,45,51,186,10.3,0.0%
Maatsen,DEF,4.5,33,33,38,41,40,152,8.4,0.0%
E.Le Fée,MID,5.0,43,43,46,47,48,184,9.2,0.0%
Tosin,DEF,4.5,56,56,39,38,35,168,9.3,1.2%
Hartman,DEF,4.0,67,67,67,64,61,259,16.2,0.4%
Fer López,MID,5.5,38,38,36,35,37,146,6.6,0.0%
Burn,DEF,5.0,64,64,45,34,41,184,9.2,0.0%
Bradley,DEF,5.0,56,28,47,32,33,140,7.0,0.0%
Smith Rowe,MID,5.9,37,37,35,38,35,145,6.1,0.0%
Udogie,DEF,4.4,34,14,55,55,58,182,10.3,0.0%
Matheus N.,DEF,5.5,40,40,37,40,37,154,7.0,0.0%
Bellegarde,MID,5.5,37,37,35,41,40,153,7.0,0.0%
Wilson,FWD,6.0,27,27,39,35,33,134,5.6,0.0%
Sessegnon,MID,5.5,46,35,36,39,37,147,6.7,0.0%
C.Jones,MID,5.4,35,35,32,35,34,136,6.3,0.0%
Lewis-Potter,DEF,5.0,40,40,39,37,38,154,7.7,0.0%
Broja,FWD,5.5,34,26,40,43,44,153,7.0,0.0%
Hughes,MID,5.0,55,55,39,37,43,174,8.7,0.0%
McAtee,MID,5.5,30,30,30,31,37,128,5.8,0.0%
Hoever,DEF,4.0,49,49,44,40,37,170,10.6,0.0%
Hutchinson,MID,5.5,31,31,32,35,33,131,6.0,0.0%
Andreas,MID,5.4,23,23,33,35,33,124,5.7,0.0%
J.Ramsey,MID,5.5,33,33,27,32,37,129,5.9,0.0%
Lewis,DEF,5.0,41,41,37,39,38,155,7.8,0.0%
Danso,DEF,4.4,41,41,39,41,39,160,9.1,0.0%
Scott,MID,5.0,58,58,35,23,26,142,7.1,0.0%
Lerma,MID,5.0,42,42,35,40,45,162,8.1,0.0%
Trafford,GK,5.0,65,65,62,15,16,158,7.9,0.0%
Shaw,DEF,4.5,49,49,43,39,39,170,9.4,0.0%
Carvalho,MID,5.0,33,33,23,26,25,107,5.3,0.0%
Ugarte,MID,5.0,38,38,37,45,37,157,7.8,0.0%
Aaronson,MID,5.5,34,34,30,29,30,123,5.6,0.0%
Gruda,MID,5.5,25,25,29,33,31,118,5.4,0.0%
McNeil,MID,5.9,30,30,28,32,33,123,5.2,0.0%
Trippier,DEF,5.0,42,42,34,22,28,126,6.3,0.0%
Madueke,MID,7.0,25,25,26,23,25,99,3.5,0.2%
Martinelli,MID,7.0,36,36,23,23,22,104,3.7,0.0%
Hume,DEF,4.5,63,63,41,39,44,187,10.4,0.0%
Tchatchoua,DEF,4.5,36,36,38,47,46,167,9.3,0.0%
Esse,MID,5.0,30,30,26,29,28,113,5.7,0.0%
Longstaff,MID,5.0,42,42,40,35,28,145,7.3,0.0%
White,DEF,5.5,28,28,36,34,38,136,6.2,0.0%
G.Rodriguez,MID,5.0,41,41,38,36,35,150,7.5,0.0%
Milambo,MID,5.5,32,32,30,29,29,120,5.5,0.0%
Bruun Larsen,MID,5.5,31,31,28,28,34,121,5.5,0.0%
J.Murphy,MID,6.4,32,32,22,24,23,101,3.9,0.0%
Adama,MID,5.5,26,26,24,26,28,104,4.7,0.0%
Stones,DEF,5.5,40,40,29,31,27,127,5.8,0.0%
Walker-Peters,DEF,4.5,42,42,37,39,39,157,8.7,0.0%
Kalimuendo,FWD,6.0,15,15,24,23,24,86,3.6,0.0%
Gündoğan,MID,6.4,25,25,27,24,22,98,3.8,0.0%
Lewis-Skelly,DEF,5.5,29,29,29,29,38,125,5.7,0.0%
Maguire,DEF,4.5,43,43,39,30,22,134,7.4,0.0%
Gomez,MID,5.0,25,25,33,24,31,113,5.7,0.0%
Mount,MID,6.0,22,22,22,27,27,98,4.1,0.0%
Ampadu,MID,5.0,0,0,28,57,63,148,7.4,0.0%
M.França,MID,4.5,20,18,21,26,24,89,4.9,0.0%
Gomez,DEF,5.0,34,34,26,28,28,116,5.8,0.0%
Robertson,DEF,6.0,27,27,25,23,23,98,4.1,0.0%
N.Gonzalez,MID,6.0,44,44,29,19,19,111,4.6,0.0%
Summerville,MID,5.5,0,0,20,40,43,103,4.7,0.0%
Gruev,MID,5.0,53,53,37,23,22,135,6.8,0.0%
Jensen,MID,5.0,27,27,31,20,26,104,5.2,0.0%
Hinshelwood,MID,5.4,25,25,31,30,33,119,5.5,0.0%
Gusto,DEF,5.0,22,22,28,30,30,110,5.5,0.0%
Hato,DEF,5.0,25,25,32,26,31,114,5.7,0.0%
Odobert,MID,5.4,16,16,20,20,20,76,3.5,0.0%
Trossard,MID,7.0,13,13,21,19,20,73,2.6,0.0%
Mazraoui,DEF,4.9,29,12,42,40,35,129,6.6,0.0%
Brooks,MID,5.0,32,32,19,19,17,87,4.3,0.0%
Willock,MID,5.0,16,16,24,26,26,92,4.6,0.0%
J.Araujo,DEF,4.0,27,27,27,31,31,116,7.3,0.0%
Merino,MID,5.9,25,25,22,23,20,90,3.8,0.0%
Struijk,DEF,4.5,42,42,32,23,21,118,6.6,0.0%
Cook,MID,5.0,0,0,0,45,61,106,5.3,0.0%
Marc Guiu,FWD,4.5,19,19,20,19,20,78,4.3,88.3%
Castagne,DEF,4.5,23,23,28,28,32,111,6.2,0.0%
Keane,DEF,4.5,68,68,12,12,15,107,5.9,0.0%
Roberts,MID,5.4,20,20,19,20,19,78,3.6,0.0%
Sangaré,MID,5.0,22,22,25,23,27,97,4.8,0.0%
Savinho,MID,6.9,0,0,11,21,29,61,2.2,0.1%
S.Bueno,DEF,4.5,26,26,32,30,32,120,6.7,0.0%
Foster,FWD,5.0,27,27,17,17,17,78,3.9,0.0%
Khusanov,DEF,5.5,30,30,18,22,23,93,4.2,0.0%
Harrison,MID,5.4,18,18,14,16,21,69,3.2,0.0%
Isidor,FWD,5.5,20,20,13,22,19,74,3.4,0.0%
Aké,DEF,5.5,25,25,19,19,23,86,3.9,0.0%
Hee Chan,MID,6.0,10,10,14,16,18,58,2.4,0.0%
Nmecha,FWD,5.0,17,17,14,13,14,58,2.9,0.0%
Igor Jesus,FWD,5.9,15,15,14,14,14,57,2.4,0.0%
F.Kadıoğlu,DEF,4.5,24,24,23,24,24,95,5.3,0.0%
Sosa,DEF,5.0,20,20,19,21,22,82,4.1,0.0%
Patterson,DEF,4.5,39,16,20,26,29,91,5.1,0.0%
Elliott,MID,5.4,16,16,14,16,13,59,2.7,0.0%
Gray,MID,5.0,22,22,20,26,29,97,4.8,0.0%
A.Ramsey,MID,4.5,10,10,13,22,28,73,4.1,0.0%
Morato,DEF,4.5,14,14,14,22,29,79,4.4,0.0%
Hickey,DEF,4.0,18,18,20,25,34,97,6.1,0.0%
Coppola,DEF,4.5,19,19,22,23,26,90,5.0,0.0%
Bissouma,MID,5.4,17,7,22,24,29,82,3.8,0.0%
Martinez,DEF,5.0,0,0,1,35,56,92,4.6,0.0%
O'Nien,DEF,4.0,0,0,20,43,51,114,7.1,0.0%
Chiesa,MID,6.5,11,11,11,12,12,46,1.8,0.0%
Laurent,MID,5.0,20,20,22,23,19,84,4.2,0.0%
Iroegbunam,MID,5.0,24,24,15,18,18,75,3.8,0.0%
Mainoo,MID,5.0,14,14,18,18,21,71,3.5,0.0%
Gannon-Doak,MID,5.0,16,16,14,11,14,55,2.8,0.0%
Tzimas,FWD,5.5,9,9,7,15,14,45,2.0,0.0%
Barkley,MID,4.9,14,6,12,15,17,50,2.6,0.0%
Tuanzebe,DEF,4.0,13,10,23,33,36,102,6.4,0.0%
R.Gomes,DEF,4.5,16,16,17,16,16,65,3.6,0.0%
Clyne,DEF,4.0,10,10,19,21,23,73,4.6,0.0%
Cairney,MID,5.0,10,10,13,17,14,54,2.7,0.0%
Mosquera,DEF,4.5,12,12,17,23,30,82,4.6,0.0%
Sonne,DEF,4.0,25,25,23,20,19,87,5.4,0.0%
J.Cuenca,DEF,4.5,26,26,9,21,18,74,4.1,0.0%
Scarles,DEF,4.5,18,18,19,14,15,66,3.7,0.0%
Boscagli,DEF,4.5,15,15,22,20,21,78,4.3,0.0%
Hill,DEF,4.0,10,10,12,22,25,69,4.3,0.0%
Andrey Santos,MID,4.5,15,15,14,11,20,60,3.3,0.0%
Yates,MID,5.0,11,11,13,14,18,56,2.8,0.0%
Zirkzee,FWD,6.0,8,8,12,12,11,43,1.8,0.0%
Potts,MID,4.5,15,15,13,17,17,62,3.4,0.1%
Bornauw,DEF,4.0,17,17,19,17,19,72,4.5,0.0%
Lavia,MID,5.0,15,6,16,18,20,60,3.0,0.0%
Ajer,DEF,4.5,15,15,15,19,15,64,3.6,0.0%
Mavropanos,DEF,4.5,11,11,17,21,18,67,3.7,0.0%
Veltman,DEF,4.5,13,13,16,19,19,67,3.7,0.0%
Janelt,MID,5.0,0,0,11,18,27,56,2.8,0.0%
Kovačić,MID,6.0,0,0,10,17,21,48,2.0,0.0%
Botman,DEF,5.0,17,17,9,12,19,57,2.9,0.0%
Masuaku,DEF,4.0,17,17,19,16,17,69,4.3,0.0%
Kalajdžić,FWD,5.0,7,7,7,11,11,36,1.8,0.0%
Neil,MID,5.0,12,12,15,19,18,64,3.2,0.0%
Édouard,FWD,5.0,5,5,8,7,9,29,1.4,0.0%
Byram,DEF,4.0,9,9,14,16,18,57,3.6,0.0%
Benson,MID,5.5,10,10,11,9,11,41,1.9,0.0%
Ramazani,MID,5.0,11,11,8,6,6,31,1.6,0.0%
Irving,MID,4.5,10,10,11,9,12,42,2.3,0.0%
Humphreys,DEF,4.0,20,15,16,19,17,67,4.2,0.0%
Pinnock,DEF,4.5,6,5,13,16,20,54,3.0,0.0%
Awoniyi,FWD,5.5,6,6,7,7,7,27,1.2,0.0%
Bogarde,DEF,4.0,10,10,11,11,17,49,3.1,0.0%
Bayindir,GK,5.0,18,18,14,8,15,55,2.8,0.0%
Osula,FWD,5.5,19,19,1,2,5,27,1.2,0.0%
Rigg,MID,5.0,7,7,8,13,9,37,1.9,0.0%
Akanji,DEF,5.5,15,15,6,12,16,49,2.2,0.0%
Lucas Pires,DEF,4.0,17,17,12,17,19,65,4.1,0.0%
Nwaneri,MID,5.4,5,5,7,6,7,25,1.2,0.0%
L.Miley,MID,4.5,6,6,10,10,11,37,2.1,0.0%
H.Bueno,DEF,4.5,10,10,10,10,11,41,2.3,0.0%
Tchaouna,MID,5.0,8,8,5,5,8,26,1.3,0.0%
N.Jackson,FWD,6.5,0,0,5,8,11,24,0.9,0.0%
Tsimikas,DEF,5.0,6,6,8,8,8,30,1.5,0.0%
Buonanotte,MID,4.9,4,4,6,7,5,22,1.1,0.0%
Watson,MID,5.0,4,4,5,6,6,21,1.1,0.0%
Obi,FWD,4.5,4,4,4,6,7,21,1.2,0.0%
Kiwior,DEF,5.5,3,3,8,12,15,38,1.7,0.0%
Kroupi.Jr,FWD,4.5,5,5,4,4,6,19,1.1,3.7%
Endo,MID,5.0,9,9,5,6,8,28,1.4,0.0%
Buendía,MID,5.4,6,6,2,5,5,18,0.8,0.0%
Leif Davis,DEF,99.9,0,0,11,11,11,33,0.1,0.0%
Acheampong,DEF,4.0,12,12,8,7,6,33,2.1,0.0%
George,MID,5.0,5,5,6,2,5,18,0.9,0.0%
Davies,DEF,4.5,9,9,6,11,11,37,2.1,0.0%
O’Reilly,DEF,5.0,6,6,4,5,7,22,1.1,0.0%
Jota,MID,5.5,4,4,2,3,6,15,0.7,0.0%
A.García,DEF,4.0,4,2,6,7,7,22,1.4,0.0%
Max Dowman,MID,99.9,3,3,4,3,6,16,0.0,0.0%
Havertz,FWD,7.5,0,0,0,7,16,23,0.8,0.0%
H.Traorè,MID,4.5,8,8,4,3,1,16,0.9,0.0%
Carney Chukwuemeka,MID,99.9,4,4,3,5,4,16,0.0,0.0%
