Name,Position,Price,xMins,GW4,GW5,GW6,GW7,Total,/£M,Elite%
Malen,MID,5.3,50,50,38,26,27,141,6.7,0.0%
Maatsen,DEF,4.4,42,42,45,44,42,173,9.8,0.0%
Guessand,MID,6.4,43,43,38,32,27,140,5.5,0.0%
Walker,DEF,4.5,88,88,85,79,82,334,18.6,0.0%
Wilson,MID,5.4,45,45,35,34,36,150,6.9,0.0%
Lewis,DEF,5.0,43,43,55,50,53,201,10.1,0.0%
James,DEF,5.5,52,52,42,40,41,175,8.0,0.0%
Tolu,FWD,5.5,53,53,59,26,23,161,7.3,0.0%
Füllkrug,FWD,5.8,40,30,47,47,47,171,7.4,0.9%
E.Le Fée,MID,4.9,49,49,52,47,49,197,10.1,0.0%
Gruda,MID,5.4,36,36,36,40,40,152,7.0,0.0%
Sancho,MID,5.9,22,22,23,46,54,145,6.1,0.0%
Bradley,DEF,5.0,56,56,46,19,26,147,7.3,0.0%
Wilson,FWD,5.9,51,51,37,33,38,159,6.7,0.0%
Gomez,MID,5.0,42,42,43,44,40,169,8.4,0.0%
Lerma,MID,5.0,69,69,63,41,24,197,9.8,0.0%
Tchatchoua,DEF,4.5,70,70,62,53,53,238,13.2,0.0%
Aït-Nouri,DEF,6.0,0,0,22,61,62,145,6.0,1.7%
Shaw,DEF,4.5,61,61,59,54,46,220,12.2,0.0%
Mainoo,MID,4.9,58,58,50,38,38,184,9.4,0.0%
Bellegarde,MID,5.4,41,41,40,38,42,161,7.5,0.0%
Brobbey,FWD,5.5,33,33,38,44,55,170,7.7,0.0%
Ugochukwu,MID,5.0,63,63,60,53,50,226,11.3,0.0%
Bijol,DEF,4.0,31,31,43,52,65,191,11.9,0.2%
Strand Larsen,FWD,6.4,0,0,17,62,73,152,5.9,41.7%
Wissa,FWD,7.5,0,0,20,59,57,136,4.5,0.1%
Kolo Muani,FWD,7.0,15,15,25,40,46,126,4.5,0.0%
Matheus N.,DEF,5.4,47,47,37,38,34,156,7.2,0.0%
Tanaka,MID,4.9,41,31,49,59,52,191,9.7,0.0%
Udogie,DEF,4.4,35,35,42,51,53,181,10.3,0.0%
Smith Rowe,MID,5.9,35,35,34,39,37,145,6.1,0.0%
Bayindir,GK,5.0,92,92,63,39,11,205,10.3,0.0%
Geertruida,DEF,4.5,50,50,64,72,72,258,14.3,0.0%
Florentino,MID,5.0,30,30,47,60,59,196,9.8,0.0%
Zirkzee,FWD,5.9,44,44,35,23,29,131,5.6,0.0%
Hinshelwood,MID,5.3,39,39,43,44,46,172,8.1,0.0%
Struijk,DEF,4.5,59,59,49,42,36,186,10.3,0.0%
Zinchenko,DEF,4.9,0,0,49,52,46,147,7.5,0.0%
Mayenda,FWD,5.5,41,41,39,35,29,144,6.5,0.0%
Mount,MID,6.0,0,0,13,49,57,119,5.0,0.0%
Dibling,MID,5.5,43,43,29,28,29,129,5.9,0.0%
Chukwueze,MID,5.5,15,15,31,40,41,127,5.8,0.0%
Mavropanos,DEF,4.4,45,45,45,45,50,185,10.5,0.0%
Summerville,MID,5.5,26,26,35,36,43,140,6.4,0.0%
Garnacho,MID,6.4,15,15,19,32,44,110,4.3,0.0%
Devenny,MID,4.5,44,44,33,21,12,110,6.1,0.1%
Lammens,GK,5.0,0,0,27,54,80,161,8.1,0.0%
Gordon,MID,7.4,0,0,0,59,62,121,4.1,0.2%
Aké,DEF,5.5,58,58,39,29,26,152,6.9,0.0%
Trippier,DEF,5.0,38,38,34,28,30,130,6.5,0.0%
Merino,MID,5.9,23,23,29,26,31,109,4.6,0.0%
Cook,MID,4.9,0,0,42,53,61,156,8.0,0.0%
Kamara,MID,4.9,0,0,33,63,68,164,8.4,0.0%
Nelson,MID,4.9,23,23,29,38,36,126,6.4,0.0%
J.Murphy,MID,6.3,34,34,39,20,20,113,4.5,0.0%
Hume,DEF,4.5,64,64,53,48,36,201,11.2,0.0%
Nmecha,FWD,5.0,26,20,29,26,25,100,5.0,0.0%
Wharton,MID,5.0,0,0,22,55,79,156,7.8,0.0%
Mazraoui,DEF,4.9,45,45,47,36,29,157,8.0,0.0%
Bergvall,MID,5.4,36,36,37,31,32,136,6.3,0.0%
Khusanov,DEF,5.4,58,58,34,24,35,151,7.0,0.0%
Hee Chan,MID,5.9,42,42,28,18,16,104,4.4,0.0%
Uche,FWD,5.5,35,35,34,23,18,110,5.0,0.0%
Todibo,DEF,4.4,43,43,38,44,42,167,9.5,0.0%
Piroe,FWD,5.4,26,20,31,28,26,105,4.9,0.2%
Thiaw,DEF,5.0,49,49,31,25,37,142,7.1,0.0%
Alcaraz,MID,5.4,34,34,31,24,24,113,5.2,0.0%
Sessegnon,MID,5.4,38,38,24,26,29,117,5.4,0.0%
Scott,MID,5.0,48,48,26,24,25,123,6.2,0.0%
Kalimuendo,FWD,6.0,24,24,24,24,29,101,4.2,0.0%
Martinelli,MID,6.9,28,28,20,16,18,82,3.0,0.0%
White,DEF,5.4,20,20,26,34,34,114,5.3,0.0%
Kevin,MID,6.0,18,18,26,31,29,104,4.3,0.0%
H.Bueno,DEF,4.5,45,34,40,34,33,141,7.8,0.0%
Broja,FWD,5.4,22,22,26,29,27,104,4.8,0.0%
Longstaff,MID,4.9,40,40,32,29,33,134,6.8,0.0%
McAtee,MID,5.5,27,27,24,28,25,104,4.7,0.0%
Igor,DEF,4.5,48,48,45,42,40,175,9.7,0.0%
Tchaouna,MID,5.0,27,27,22,26,31,106,5.3,0.0%
Solanke,FWD,7.2,0,0,9,34,43,86,3.0,0.2%
F.Kadıoğlu,DEF,4.4,32,32,33,27,37,129,7.3,0.0%
Sarr,MID,6.5,0,0,0,36,75,111,4.3,31.8%
Mosquera,DEF,5.4,62,62,16,17,23,118,5.5,0.0%
Dalot,DEF,4.5,0,0,13,45,51,109,6.1,0.0%
Pau,DEF,4.5,26,26,33,31,32,122,6.8,0.0%
Traoré,MID,5.5,20,20,23,29,32,104,4.7,0.0%
Møller Wolfe,DEF,4.5,38,38,33,33,34,138,7.7,0.0%
Fer López,MID,5.4,23,23,24,24,25,96,4.4,0.0%
Robertson,DEF,5.9,22,22,25,27,30,104,4.4,0.0%
Igor Jesus,FWD,5.9,21,21,22,24,19,86,3.6,0.0%
Ugarte,MID,4.9,31,31,36,29,25,121,6.2,0.0%
Marc Guiu,FWD,4.4,28,28,14,16,14,72,4.1,44.0%
Kovačić,MID,6.0,27,13,29,32,33,107,4.5,0.0%
Carvalho,MID,4.9,19,19,22,23,21,85,4.3,0.0%
N.Gonzalez,MID,6.0,29,29,23,26,25,103,4.3,0.0%
Stones,DEF,5.5,22,11,32,39,34,116,5.3,0.0%
Brooks,MID,5.0,22,22,21,21,17,81,4.0,0.0%
Doherty,DEF,4.5,41,41,33,29,32,135,7.5,0.0%
Röhl,MID,5.0,12,12,18,32,34,96,4.8,0.0%
Sangaré,MID,5.0,36,36,24,29,30,119,6.0,0.0%
Tel,MID,6.3,23,23,20,14,12,69,2.7,0.0%
Onana,MID,5.0,0,0,21,42,40,103,5.2,0.0%
J.Araujo,DEF,4.0,25,25,28,30,26,109,6.8,0.0%
Trossard,MID,6.9,11,11,14,17,19,61,2.2,0.0%
Gruev,MID,5.0,40,40,26,26,26,118,5.9,0.0%
R.Gomes,DEF,4.5,30,30,26,26,23,105,5.8,0.0%
Willock,MID,5.0,24,24,19,19,21,83,4.2,0.0%
Fofana,DEF,4.4,16,16,23,32,40,111,6.3,0.0%
Flemming,FWD,5.4,19,19,21,18,14,72,3.3,0.0%
Tzimas,FWD,5.4,10,10,14,16,23,63,2.9,0.0%
Nketiah,FWD,5.4,0,0,10,28,35,73,3.4,0.0%
Martinez,DEF,4.9,0,0,0,23,61,84,4.3,0.0%
Perri,GK,4.5,0,0,0,29,78,107,5.9,1.2%
Maguire,DEF,4.4,34,34,30,25,15,104,5.9,0.0%
Milambo,MID,5.4,14,14,17,24,23,78,3.6,0.0%
Aaronson,MID,5.4,20,20,15,18,17,70,3.2,0.0%
Hutchinson,MID,5.5,16,16,16,18,20,70,3.2,0.0%
Patterson,DEF,4.4,0,0,14,40,35,89,5.1,0.0%
Gomez,DEF,5.0,21,21,21,19,24,85,4.3,0.0%
Buendía,MID,5.3,28,28,20,8,7,63,3.0,0.0%
Bakwa,MID,6.0,7,7,14,21,26,68,2.8,0.0%
Sonne,DEF,4.0,23,23,26,33,28,110,6.9,0.0%
Henry,DEF,4.5,23,23,24,26,30,103,5.7,0.0%
Odobert,MID,5.4,16,16,16,13,13,58,2.7,0.0%
Hoever,DEF,4.0,16,4,20,30,29,83,5.2,0.0%
Lewis-Skelly,DEF,5.4,16,16,15,23,21,75,3.5,0.0%
Veltman,DEF,4.4,31,31,26,15,19,91,5.2,0.0%
Coppola,DEF,4.4,14,14,24,26,21,85,4.8,0.0%
Hill,DEF,4.0,11,11,21,21,25,78,4.9,0.0%
Harrison,MID,5.4,16,16,13,12,17,58,2.7,0.0%
Edwards,MID,4.9,12,12,14,16,20,62,3.2,0.0%
Justin,DEF,4.0,17,17,15,22,25,79,4.9,0.0%
S.Magassa,MID,5.0,13,13,17,22,31,83,4.2,0.0%
L.Miley,MID,4.5,14,14,18,18,17,67,3.7,0.2%
Osula,FWD,5.5,18,18,17,3,4,42,1.9,0.0%
Hato,DEF,4.9,18,18,20,18,21,77,3.9,0.0%
Canvot,DEF,4.5,18,18,20,23,19,80,4.4,0.0%
Dowman,MID,4.5,17,17,11,7,6,41,2.3,0.0%
Andrey Santos,MID,4.5,13,13,20,18,15,66,3.7,0.0%
Morato,DEF,4.4,17,17,15,25,14,71,4.0,0.0%
Walker-Peters,DEF,4.4,20,20,19,25,27,91,5.2,0.0%
Bogarde,DEF,4.0,33,33,18,12,9,72,4.5,0.0%
Hickey,DEF,4.0,15,15,19,22,24,80,5.0,0.0%
Jensen,MID,4.9,12,12,14,16,17,59,3.0,0.0%
McNeil,MID,5.8,17,17,11,10,11,49,2.1,0.0%
C.Jones,MID,5.4,0,0,7,25,22,54,2.5,0.0%
Danso,DEF,4.4,12,12,16,19,19,66,3.7,0.0%
Watson,MID,5.0,10,10,11,10,14,45,2.3,0.0%
Cairney,MID,4.9,8,8,11,16,18,53,2.7,0.0%
Iroegbunam,MID,5.0,21,21,16,10,15,62,3.1,0.0%
Buonanotte,MID,4.9,26,26,12,0,6,44,2.2,0.0%
Sosa,DEF,5.0,14,14,14,14,16,58,2.9,0.0%
Hincapie,DEF,5.5,6,6,11,14,23,54,2.5,0.0%
Nwaneri,MID,5.4,9,9,11,8,8,36,1.7,0.0%
Isidor,FWD,5.5,11,11,14,13,12,50,2.3,0.0%
Chiesa,MID,6.5,12,12,9,7,5,33,1.3,0.0%
S.Bueno,DEF,4.5,18,18,23,19,17,77,4.3,0.0%
Gannon-Doak,MID,5.0,11,11,9,10,13,43,2.1,0.0%
Esse,MID,4.9,17,17,10,8,4,39,2.0,0.0%
O’Reilly,DEF,4.9,20,20,12,8,10,50,2.6,0.0%
Castagne,DEF,4.5,13,13,18,14,16,61,3.4,0.0%
Boscagli,DEF,4.4,11,11,14,18,20,63,3.6,0.0%
Janelt,MID,4.9,11,11,13,13,19,56,2.9,0.0%
Nørgaard,MID,5.4,10,10,11,12,17,50,2.3,0.0%
Tuanzebe,DEF,3.9,12,12,18,27,24,81,5.2,0.0%
Gray,MID,4.9,13,13,13,17,19,62,3.2,0.0%
Botman,DEF,4.9,6,6,9,15,20,50,2.6,0.0%
Adama,MID,5.4,11,11,9,9,10,39,1.8,0.0%
Endo,MID,5.0,21,21,10,8,7,46,2.3,0.0%
Clyne,DEF,4.0,10,10,18,14,13,55,3.4,0.0%
Rigg,MID,4.9,6,6,10,11,16,43,2.2,0.0%
Ballard,DEF,4.6,0,0,7,28,28,63,3.4,0.1%
Neil,MID,4.9,9,9,15,17,20,61,3.1,0.0%
Irving,MID,4.5,12,12,11,10,10,43,2.4,0.0%
Onyeka,MID,5.0,6,6,12,16,15,49,2.5,0.0%
George,MID,4.9,10,10,6,7,5,28,1.4,0.0%
Pinnock,DEF,4.4,8,8,11,17,17,53,3.0,0.0%
Obi,FWD,4.4,7,7,7,5,5,24,1.4,0.0%
Masuaku,DEF,4.0,13,13,14,14,15,56,3.5,0.0%
Kostoulas,FWD,4.9,4,4,5,4,10,23,1.2,0.0%
Humphreys,DEF,4.0,10,10,13,12,15,50,3.1,0.0%
Bornauw,DEF,4.0,8,8,10,16,12,46,2.9,0.0%
J.Cuenca,DEF,4.5,10,10,7,9,13,39,2.2,0.0%
Potts,MID,4.4,7,7,9,11,10,37,2.1,0.1%
G.Rodriguez,MID,4.9,8,8,7,8,5,28,1.4,0.0%
Kroupi.Jr,FWD,4.5,2,2,4,7,5,18,1.0,2.0%
Coleman,DEF,4.5,15,15,7,7,7,36,2.0,0.0%
Ajer,DEF,4.5,7,7,12,9,12,40,2.2,0.0%
Trafford,GK,5.0,29,29,1,1,3,34,1.7,0.0%
Laurent,MID,5.0,7,7,11,6,7,31,1.6,0.0%
Ngumoha,MID,4.5,3,3,5,3,3,14,0.8,0.0%
Lavia,MID,4.9,0,0,5,12,13,30,1.5,0.0%
Branthwaite,DEF,5.3,0,0,0,1,29,30,1.4,0.0%
Yates,MID,4.9,7,7,5,5,6,23,1.2,0.0%
Lucas Pires,DEF,4.0,7,7,8,14,10,39,2.4,0.0%
Scarles,DEF,4.4,4,4,6,4,8,22,1.3,0.0%
