Name,Position,Price,xMins,GW3,GW4,GW5,GW6,Total,/£M,Elite%
Anderson,MID,5.5,81,4.2,3.0,3.6,4.2,15.0,0.68,12.8%
O.Dango,MID,6.0,78,4.2,3.5,3.5,3.6,14.9,0.62,0.0%
Konsa,DEF,4.5,91,3.7,3.3,4.0,3.7,14.8,0.82,5.7%
A.Becker,GK,5.5,93,3.7,4.0,3.7,3.5,14.8,0.67,0.3%
Gordon,MID,7.5,80,4.9,3.9,3.2,2.7,14.7,0.49,0.2%
Sels,GK,5.0,94,3.9,2.9,3.7,4.2,14.7,0.73,10.5%
Muñoz,DEF,5.5,89,3.0,5.1,3.9,2.6,14.6,0.66,6.7%
Šeško,FWD,7.5,77,4.5,3.1,3.5,3.5,14.6,0.49,0.0%
Konaté,DEF,5.5,87,3.4,4.1,3.8,3.2,14.5,0.66,0.0%
Damsgaard,MID,5.9,83,4.0,3.5,3.5,3.5,14.5,0.61,0.0%
Kluivert,MID,7.0,51,2.7,4.2,3.9,3.6,14.5,0.52,0.1%
Cucurella,DEF,6.1,89,4.2,3.5,3.1,3.6,14.4,0.59,1.2%
Bruno G.,MID,6.5,89,3.9,4.0,3.6,3.0,14.4,0.55,0.0%
Gabriel,DEF,6.1,92,2.9,4.5,3.5,3.4,14.4,0.59,2.7%
Neto,MID,7.0,74,4.2,3.4,3.3,3.5,14.4,0.51,0.1%
Raya,GK,5.5,93,3.1,4.1,3.6,3.5,14.4,0.65,1.1%
João Pedro,FWD,7.5,73,4.1,3.5,3.1,3.6,14.3,0.48,11.5%
L.Paquetá,MID,5.9,82,3.6,3.7,3.6,3.4,14.3,0.61,5.5%
Sánchez,GK,5.0,93,3.9,3.5,3.4,3.6,14.3,0.72,66.7%
Aina,DEF,5.0,88,4.1,2.2,3.7,4.3,14.3,0.71,0.0%
Iwobi,MID,6.5,83,3.2,4.1,3.7,3.1,14.2,0.55,0.0%
Caicedo,MID,5.5,89,3.7,3.4,3.4,3.5,14.0,0.64,0.0%
Schär,DEF,5.5,85,4.0,4.2,3.2,2.6,14.0,0.63,0.0%
Vicario,GK,5.0,94,3.5,3.5,3.2,3.8,13.9,0.70,10.3%
Tarkowski,DEF,5.5,92,3.9,3.5,2.4,4.0,13.9,0.63,8.0%
Lacroix,DEF,5.0,90,3.0,4.6,3.5,2.7,13.8,0.69,3.8%
Ødegaard,MID,8.0,95,2.0,4.7,3.7,3.4,13.8,0.43,0.0%
Romero,DEF,5.0,90,3.7,3.3,2.9,3.8,13.7,0.68,13.1%
Cash,DEF,4.5,78,3.6,2.9,3.8,3.4,13.7,0.76,0.0%
Richards,DEF,4.5,86,2.9,4.4,3.6,2.7,13.6,0.76,14.7%
McGinn,MID,5.5,72,3.5,3.2,3.5,3.4,13.6,0.62,0.0%
Georginio,MID,6.0,66,2.6,3.8,4.0,3.1,13.6,0.56,24.0%
J.Arias,MID,5.4,73,3.8,3.0,3.7,3.1,13.6,0.63,0.4%
Tonali,MID,5.5,89,3.6,3.8,3.3,2.8,13.5,0.62,0.0%
Senesi,DEF,4.5,91,3.3,3.5,3.3,3.5,13.5,0.75,2.8%
Petrović,GK,4.5,93,3.2,3.5,3.3,3.4,13.4,0.75,3.5%
Andersen,DEF,4.5,90,2.9,3.9,3.7,2.9,13.4,0.74,82.9%
Van den Berg,DEF,4.5,92,4.0,3.0,3.2,3.3,13.4,0.74,0.1%
Pope,GK,5.0,92,3.6,3.8,3.1,3.0,13.4,0.67,0.0%
Collins,DEF,5.0,91,4.0,3.1,3.1,3.1,13.4,0.67,0.1%
Reijnders,MID,5.7,76,3.5,3.6,2.5,3.7,13.3,0.58,48.0%
Stach,MID,5.0,85,3.4,3.4,3.3,3.2,13.3,0.66,0.0%
Saliba,DEF,6.1,90,2.7,4.2,3.1,3.3,13.2,0.54,0.1%
Malen,MID,5.4,61,3.7,3.2,3.1,3.2,13.2,0.61,0.1%
Pickford,GK,5.5,93,3.5,3.4,2.6,3.7,13.2,0.60,0.1%
Minteh,MID,6.0,69,3.2,3.2,3.8,3.0,13.1,0.55,0.2%
Guéhi,DEF,4.5,93,2.8,4.5,3.3,2.5,13.1,0.73,0.9%
Dewsbury-Hall,MID,5.0,78,3.4,3.3,2.7,3.7,13.1,0.66,8.3%
Kelleher,GK,4.5,92,3.6,3.1,3.2,3.2,13.1,0.73,2.8%
Aït-Nouri,DEF,6.1,76,2.7,3.8,2.3,4.3,13.1,0.54,2.1%
Wharton,MID,5.0,79,3.1,3.7,3.2,3.0,13.1,0.65,0.0%
Gana,MID,5.5,88,3.5,3.1,2.9,3.5,13.0,0.59,0.0%
Gomes,MID,5.5,84,3.4,3.0,3.5,3.1,13.0,0.59,0.0%
Leno,GK,5.0,93,2.9,3.6,3.5,3.0,13.0,0.65,0.0%
Douglas Luiz,MID,5.0,61,2.8,2.8,3.4,3.8,12.8,0.64,0.0%
Joelinton,MID,6.0,79,3.6,3.5,3.1,2.6,12.8,0.53,0.0%
Dorgu,DEF,4.5,81,4.5,2.1,3.0,3.2,12.8,0.71,21.6%
Perri,GK,4.5,93,3.2,3.1,3.2,3.3,12.8,0.71,1.1%
P.M.Sarr,MID,5.0,72,3.4,3.1,2.8,3.4,12.7,0.64,0.2%
Rodrigo,MID,6.4,53,2.4,3.1,3.1,4.1,12.7,0.50,0.0%
Grealish,MID,6.5,79,3.4,3.2,2.5,3.6,12.7,0.49,0.0%
José Sá,GK,4.5,94,3.5,2.9,3.4,2.9,12.7,0.71,0.0%
Henderson,GK,5.0,87,2.9,3.9,3.2,2.7,12.7,0.63,0.0%
Tavernier,MID,5.5,70,3.3,3.2,3.2,3.0,12.6,0.57,0.3%
Agbadou,DEF,4.5,91,3.7,2.7,3.5,2.7,12.6,0.70,7.3%
Hermansen,GK,4.5,92,3.1,3.1,3.1,3.1,12.5,0.70,0.1%
Szoboszlai,MID,6.5,62,3.0,3.4,3.4,2.8,12.5,0.48,0.0%
Anthony,MID,5.5,78,3.3,3.0,3.5,2.8,12.5,0.57,0.0%
Verbruggen,GK,4.5,94,3.0,3.1,3.4,2.9,12.5,0.69,6.1%
Rúben,DEF,5.5,83,3.2,3.3,2.2,3.8,12.5,0.57,0.0%
Thiago,FWD,6.0,65,3.8,3.5,2.4,2.7,12.5,0.52,9.5%
Roefs,GK,4.5,93,3.4,2.9,3.0,3.0,12.3,0.68,0.1%
Mitchell,DEF,5.0,77,2.5,4.3,3.3,2.2,12.3,0.61,0.0%
Gravenberch,MID,5.5,83,3.1,3.2,3.1,2.9,12.3,0.56,0.0%
Welbeck,FWD,6.4,60,3.1,3.2,3.2,2.8,12.2,0.48,0.0%
Diakité,DEF,4.5,91,2.8,3.2,3.1,3.1,12.2,0.68,0.1%
Kilman,DEF,4.4,88,3.0,3.0,3.2,2.9,12.2,0.69,0.1%
Van de Ven,DEF,4.5,86,3.2,3.0,2.5,3.5,12.2,0.68,15.4%
Gvardiol,DEF,5.9,53,1.0,4.0,2.7,4.4,12.1,0.51,0.2%
Digne,DEF,4.5,61,3.0,2.6,3.2,3.2,12.1,0.67,0.0%
Guessand,MID,6.5,46,2.8,2.5,3.6,3.2,12.0,0.46,0.0%
Truffert,DEF,4.5,88,2.8,3.2,3.0,3.0,12.0,0.67,0.3%
James,MID,5.5,71,3.1,2.9,3.0,3.0,12.0,0.54,0.0%
Raúl,FWD,6.5,54,2.6,3.5,3.3,2.5,11.9,0.46,0.0%
Wan-Bissaka,DEF,4.5,88,2.9,3.0,3.2,2.8,11.9,0.66,0.5%
Richarlison,FWD,6.6,62,3.8,2.9,2.4,2.7,11.8,0.45,0.0%
Rodon,DEF,4.0,91,2.9,2.9,3.1,2.9,11.8,0.74,5.9%
Adingra,MID,5.5,74,3.5,2.8,2.8,2.7,11.8,0.54,0.1%
Ward-Prowse,MID,5.9,73,2.9,3.1,3.1,2.8,11.8,0.50,0.0%
Zubimendi,MID,5.5,87,2.9,3.2,2.8,2.9,11.8,0.54,0.0%
Eze,MID,7.5,56,2.6,3.5,3.1,2.5,11.8,0.39,0.1%
Diarra,MID,5.5,84,3.4,2.8,2.8,2.8,11.7,0.53,0.0%
Elanga,MID,7.0,65,3.5,3.2,2.7,2.4,11.7,0.42,0.2%
Lukić,MID,5.0,82,2.8,3.2,3.1,2.6,11.6,0.58,0.0%
Bogle,DEF,4.5,88,2.9,2.8,3.0,3.0,11.6,0.65,0.0%
N.Aguerd,DEF,4.5,85,2.9,2.9,3.0,2.9,11.6,0.64,0.0%
Foden,MID,8.0,39,2.4,3.5,2.2,3.4,11.5,0.36,0.0%
André,MID,5.5,83,3.0,2.8,3.0,2.7,11.5,0.52,0.0%
Kerkez,DEF,6.0,69,2.7,3.1,3.1,2.6,11.5,0.48,0.2%
Hudson-Odoi,MID,6.0,65,3.3,2.2,2.8,3.2,11.5,0.48,0.0%
Van Hecke,DEF,4.5,91,2.7,3.0,3.2,2.6,11.5,0.64,0.1%
De Ligt,DEF,5.0,82,4.0,2.0,2.8,2.7,11.5,0.57,0.0%
Xhaka,MID,5.0,87,3.1,2.8,2.7,2.8,11.5,0.57,0.1%
Hall,DEF,5.5,48,2.1,3.3,3.2,2.8,11.4,0.52,0.0%
Okafor,MID,5.5,51,2.5,2.9,3.0,3.0,11.4,0.52,0.0%
Livramento,DEF,5.0,79,3.1,3.5,2.4,2.3,11.3,0.57,0.0%
Dúbravka,GK,4.0,93,2.9,2.7,3.2,2.4,11.3,0.71,96.1%
O'Brien,DEF,5.0,91,3.3,2.9,1.7,3.5,11.3,0.56,0.0%
Onana,MID,5.0,83,3.3,2.9,2.8,2.3,11.2,0.56,0.0%
Gudmundsson,DEF,4.0,82,2.8,2.7,2.9,2.9,11.2,0.70,4.4%
Devenny,MID,4.5,59,2.6,3.4,2.8,2.4,11.2,0.62,0.2%
Toti,DEF,4.5,90,3.3,2.3,3.2,2.4,11.2,0.62,0.0%
Tete,DEF,4.5,75,2.3,3.4,3.1,2.2,11.1,0.62,0.0%
Bassey,DEF,4.5,91,2.3,3.4,3.2,2.2,11.1,0.61,0.0%
Robinson,DEF,5.0,57,1.7,3.2,3.6,2.6,11.1,0.55,0.0%
Cullen,MID,5.0,87,2.8,2.6,2.9,2.5,10.9,0.55,0.0%
Munetsi,MID,5.5,61,2.9,2.5,2.9,2.5,10.9,0.49,0.0%
Kayode,DEF,4.5,75,3.3,2.5,2.5,2.4,10.7,0.60,0.0%
Diouf,DEF,4.5,81,2.6,2.8,2.9,2.4,10.7,0.59,3.5%
James,DEF,5.5,60,3.3,2.5,2.2,2.7,10.7,0.49,0.1%
Estève,DEF,4.0,89,2.8,2.4,3.4,2.1,10.6,0.66,87.8%
J.Timber,DEF,5.5,72,2.3,3.2,2.6,2.5,10.6,0.48,0.0%
Sadiki,MID,5.0,77,2.9,2.7,2.5,2.4,10.6,0.53,0.0%
Wieffer,MID,5.0,65,2.6,2.8,2.8,2.3,10.5,0.53,0.0%
Talbi,MID,5.0,67,3.0,2.5,2.6,2.4,10.5,0.53,0.0%
Füllkrug,FWD,5.9,66,2.8,2.6,2.8,2.2,10.5,0.44,3.1%
Christie,MID,5.0,54,2.3,3.0,2.6,2.6,10.5,0.52,0.0%
Muniz,FWD,5.5,50,2.3,3.1,3.0,2.0,10.5,0.48,0.0%
Todibo,DEF,4.5,75,2.5,2.7,2.7,2.5,10.4,0.58,0.0%
Wilson,MID,5.5,49,2.3,2.9,2.7,2.4,10.4,0.47,0.0%
Mings,DEF,4.5,59,2.6,2.4,2.7,2.7,10.4,0.58,0.0%
J.Palhinha,MID,5.5,72,2.7,2.6,2.4,2.6,10.4,0.47,0.1%
Chalobah,DEF,5.0,74,3.5,2.7,2.0,2.2,10.4,0.52,0.0%
Garner,MID,5.0,75,2.8,2.5,2.3,2.7,10.3,0.52,0.0%
Yoro,DEF,4.5,79,3.6,1.9,2.3,2.4,10.3,0.57,0.0%
Onana,GK,5.0,64,2.7,2.1,2.7,2.7,10.3,0.51,0.0%
Yarmoliuk,MID,5.0,67,2.7,2.5,2.4,2.6,10.2,0.51,0.0%
Baleba,MID,5.0,71,2.5,2.6,2.6,2.4,10.2,0.51,0.0%
Beto,FWD,5.5,52,2.7,2.5,2.0,3.0,10.1,0.46,0.0%
Hannibal,MID,5.0,70,2.7,2.4,2.8,2.2,10.1,0.51,0.0%
Adams,MID,5.0,81,3.0,2.8,2.3,1.9,10.0,0.50,0.0%
Delap,FWD,6.4,44,2.9,2.5,2.2,2.4,10.0,0.39,0.0%
Bernardo,MID,6.5,60,2.6,2.7,2.0,2.7,10.0,0.38,0.0%
Gittens,MID,6.4,43,2.7,2.3,2.3,2.5,9.9,0.39,0.0%
Trafford,GK,5.0,74,2.9,3.3,1.7,2.1,9.9,0.49,0.0%
Adli,MID,5.5,47,2.3,2.5,2.4,2.7,9.9,0.45,0.0%
Dunk,DEF,4.5,85,2.4,2.6,2.7,2.1,9.8,0.55,0.0%
Amad,MID,6.5,52,2.7,2.1,2.4,2.5,9.7,0.37,0.0%
Ugochukwu,MID,5.0,80,2.5,2.3,2.6,2.3,9.7,0.48,0.0%
Doherty,DEF,4.5,71,2.9,1.9,2.8,2.0,9.6,0.54,0.0%
De Cuyper,DEF,4.5,74,2.4,2.5,2.8,2.0,9.6,0.53,0.9%
Berge,MID,5.0,76,2.4,2.4,2.5,2.3,9.6,0.48,0.0%
Ndoye,MID,6.0,49,2.7,1.8,2.4,2.7,9.6,0.40,0.0%
Mayenda,FWD,5.5,59,2.9,2.3,2.2,2.2,9.6,0.43,0.0%
Piroe,FWD,5.5,58,2.8,2.4,2.1,2.2,9.6,0.43,0.5%
Barry,FWD,6.0,47,2.3,2.4,2.1,2.7,9.5,0.40,0.0%
Bijol,DEF,4.0,53,1.8,2.1,2.7,2.8,9.4,0.59,0.1%
Barnes,MID,6.5,57,3.3,2.4,1.9,1.9,9.4,0.36,0.0%
Calafiori,DEF,5.6,56,2.0,3.0,2.4,1.9,9.4,0.42,0.0%
Madueke,MID,7.0,47,2.4,3.0,2.3,1.7,9.4,0.34,0.2%
Mykolenko,DEF,5.0,43,0.8,3.1,1.9,3.6,9.4,0.47,0.0%
Cherki,MID,6.5,42,2.5,2.4,1.8,2.6,9.3,0.36,0.0%
O'Riley,MID,5.5,56,2.7,2.2,2.5,1.9,9.3,0.42,0.0%
Henderson,MID,5.0,59,2.5,2.4,2.2,2.3,9.3,0.46,0.0%
Johnson,MID,7.0,43,2.6,2.0,2.1,2.6,9.3,0.33,0.1%
Spence,DEF,4.5,75,3.1,1.9,1.7,2.4,9.1,0.51,0.3%
Branthwaite,DEF,5.4,41,0.7,2.5,2.2,3.7,9.1,0.42,0.0%
Doku,MID,6.5,45,2.4,2.5,1.9,2.3,9.1,0.35,0.0%
Ballard,DEF,4.6,81,2.1,2.3,2.3,2.4,9.1,0.49,0.2%
Smith Rowe,MID,5.9,47,2.0,2.5,2.6,1.9,9.0,0.38,0.0%
Thiaw,DEF,5.0,40,1.6,3.0,2.2,2.1,9.0,0.45,0.0%
Reinildo,DEF,4.0,77,2.6,2.1,2.1,2.1,9.0,0.56,0.3%
Bentancur,MID,5.5,60,2.5,2.2,2.0,2.2,9.0,0.41,0.0%
Alcaraz,MID,5.5,45,2.2,2.2,1.9,2.6,8.9,0.41,0.0%
Smith,DEF,4.5,70,2.1,2.2,2.3,2.4,8.9,0.50,0.0%
Gnonto,MID,5.5,54,2.5,2.1,2.0,2.3,8.9,0.41,0.0%
Frimpong,DEF,5.9,0,0.0,2.1,3.4,3.4,8.9,0.38,0.2%
Casemiro,MID,5.5,49,2.4,2.1,2.1,2.2,8.8,0.40,0.0%
Ayari,MID,5.0,56,2.2,2.4,2.3,1.9,8.8,0.44,0.0%
Ekdal,DEF,4.0,87,2.7,2.0,2.5,1.5,8.8,0.55,0.7%
Flemming,FWD,5.5,46,2.2,2.4,2.3,1.8,8.6,0.39,0.0%
Estêvão,MID,6.5,43,2.5,2.1,1.8,2.2,8.6,0.33,0.1%
King,MID,4.5,45,1.9,2.3,2.4,2.0,8.6,0.48,1.0%
Lewis-Potter,DEF,5.0,53,2.6,2.0,1.9,2.0,8.5,0.43,0.0%
Wissa,FWD,7.5,25,1.2,1.2,2.9,3.2,8.5,0.28,0.1%
Wilson,FWD,6.0,35,1.8,2.3,2.4,2.0,8.5,0.35,0.0%
Fofana,DEF,4.5,28,1.2,1.9,2.4,2.8,8.4,0.47,0.0%
Alderete,DEF,4.0,78,3.1,2.0,1.7,1.6,8.4,0.52,0.5%
Mukiele,DEF,4.0,56,2.0,2.1,2.1,2.1,8.4,0.52,0.0%
Sessegnon,MID,5.4,53,2.2,2.3,2.0,1.8,8.3,0.39,0.0%
Souček,MID,5.9,50,2.0,2.2,2.1,2.0,8.3,0.35,0.0%
Bobb,MID,5.5,48,2.5,2.4,1.4,1.9,8.3,0.38,0.0%
Walker,DEF,4.5,89,2.2,1.8,2.8,1.5,8.3,0.46,0.0%
Tosin,DEF,4.5,59,2.8,2.0,1.6,1.7,8.1,0.45,1.2%
Møller Wolfe,DEF,4.5,62,2.5,1.6,2.4,1.7,8.1,0.45,0.0%
Calvert-Lewin,FWD,5.5,21,1.0,1.9,2.5,2.7,8.0,0.37,0.0%
Hughes,MID,5.0,64,2.3,2.2,1.8,1.8,8.0,0.40,0.0%
Tanaka,MID,5.0,66,1.8,2.0,2.1,2.1,8.0,0.40,0.0%
Burn,DEF,5.0,69,2.9,2.2,1.6,1.4,7.9,0.40,0.0%
Hartman,DEF,4.0,74,2.1,1.7,2.6,1.4,7.8,0.49,0.4%
Bellegarde,MID,5.5,35,1.8,1.7,2.3,1.8,7.6,0.35,0.0%
Kamada,MID,5.0,32,0.4,2.8,2.3,2.1,7.6,0.38,0.0%
Dalot,DEF,4.5,57,2.8,1.2,1.8,1.7,7.5,0.42,0.0%
Pau,DEF,4.5,41,1.8,1.7,2.0,2.1,7.5,0.42,0.0%
Edwards,MID,5.0,50,2.2,1.7,2.0,1.6,7.5,0.37,0.0%
E.Le Fée,MID,4.9,44,2.0,1.8,1.9,1.8,7.5,0.38,0.0%
Udogie,DEF,4.4,39,0.7,2.3,1.8,2.5,7.4,0.42,0.0%
Maatsen,DEF,4.5,37,1.9,1.7,1.9,1.8,7.3,0.41,0.0%
Bruun Larsen,MID,5.5,40,1.9,1.7,2.0,1.7,7.2,0.33,0.0%
Bergvall,MID,5.5,37,1.7,1.7,1.8,2.0,7.1,0.32,0.0%
Henry,DEF,4.5,50,2.1,1.6,1.6,1.8,7.1,0.40,0.0%
Tchatchoua,DEF,4.5,58,2.3,1.3,2.0,1.5,7.1,0.40,0.0%
Matheus N.,DEF,5.4,39,1.7,2.0,1.1,2.3,7.1,0.33,0.0%
Shaw,DEF,4.5,58,2.8,1.3,1.6,1.4,7.1,0.39,0.0%
Broja,FWD,5.5,29,1.1,1.8,2.2,1.9,7.0,0.32,0.0%
Gusto,DEF,5.0,34,1.7,1.5,1.6,2.1,6.9,0.35,0.0%
Bradley,DEF,5.0,46,1.0,2.6,1.9,1.3,6.9,0.35,0.0%
McAtee,MID,5.5,30,1.8,1.4,1.7,2.1,6.9,0.31,0.0%
Scott,MID,5.0,51,2.2,1.7,1.5,1.4,6.8,0.34,0.0%
Trossard,MID,7.0,38,1.9,1.9,1.6,1.3,6.7,0.24,0.0%
J.Ramsey,MID,5.5,35,1.8,1.9,1.5,1.5,6.7,0.30,0.0%
Danso,DEF,4.4,37,1.6,1.7,1.5,1.9,6.7,0.38,0.0%
Hutchinson,MID,5.5,29,1.7,1.3,1.7,2.0,6.6,0.30,0.0%
Gruda,MID,5.5,32,1.6,1.6,1.7,1.7,6.6,0.30,0.0%
Kalimuendo,FWD,6.0,27,1.7,1.2,1.6,2.1,6.6,0.28,0.0%
Carvalho,MID,5.0,31,1.9,1.6,1.4,1.6,6.5,0.33,0.0%
Mount,MID,6.0,33,1.9,1.4,1.5,1.6,6.5,0.27,0.0%
Saka,MID,10.0,0,0.0,0.6,2.2,3.6,6.5,0.16,4.2%
Lewis,DEF,5.0,42,1.6,1.6,1.2,1.9,6.4,0.32,0.0%
C.Jones,MID,5.4,35,1.6,1.5,1.6,1.7,6.4,0.30,0.0%
Stones,DEF,5.5,48,1.9,1.5,1.2,1.9,6.4,0.29,0.0%
Hume,DEF,4.5,67,2.4,1.2,1.4,1.2,6.2,0.34,0.0%
Martinelli,MID,7.0,39,2.0,1.5,1.2,1.3,6.0,0.22,0.0%
Tel,MID,6.4,17,1.3,1.3,1.3,2.0,5.9,0.23,0.0%
Hoever,DEF,4.0,36,1.3,1.4,1.8,1.3,5.9,0.37,0.0%
Trippier,DEF,5.0,36,1.7,1.9,1.1,1.1,5.8,0.29,0.0%
White,DEF,5.5,25,0.7,1.9,1.6,1.6,5.8,0.26,0.0%
McNeil,MID,5.9,27,1.4,1.3,1.4,1.7,5.8,0.24,0.0%
Esse,MID,5.0,30,1.4,1.4,1.5,1.4,5.7,0.29,0.0%
Ugarte,MID,5.0,36,1.6,1.3,1.4,1.5,5.7,0.29,0.0%
Gruev,MID,5.0,65,2.3,1.5,1.0,0.9,5.7,0.28,0.0%
Milambo,MID,5.5,27,1.5,1.3,1.5,1.3,5.7,0.26,0.0%
Hinshelwood,MID,5.4,32,1.3,1.4,1.5,1.4,5.6,0.26,0.0%
Fer López,MID,5.5,29,1.6,1.3,1.4,1.3,5.6,0.25,0.0%
Robertson,DEF,6.0,23,1.0,1.4,1.5,1.4,5.3,0.22,0.0%
Lewis-Skelly,DEF,5.4,32,1.1,1.3,1.4,1.4,5.3,0.24,0.0%
Nmecha,FWD,5.0,23,1.4,1.3,1.2,1.3,5.2,0.26,0.0%
Lerma,MID,5.0,34,1.3,1.5,1.2,1.2,5.2,0.26,0.0%
Ampadu,MID,5.0,0,0.0,1.0,1.9,2.4,5.2,0.26,0.0%
Walker-Peters,DEF,4.5,34,1.1,1.4,1.3,1.3,5.2,0.29,0.0%
J.Murphy,MID,6.4,29,1.6,1.2,1.2,1.1,5.1,0.20,0.0%
G.Rodriguez,MID,5.0,32,1.2,1.2,1.4,1.2,5.1,0.26,0.0%
Foster,FWD,5.0,40,1.8,1.1,1.2,1.0,5.1,0.26,0.0%
Ederson M.,GK,5.4,21,0.8,0.6,1.8,1.9,5.1,0.24,0.0%
Maguire,DEF,4.5,37,1.8,1.0,1.3,1.0,5.1,0.28,0.0%
Longstaff,MID,5.0,41,1.6,1.3,1.1,1.0,5.1,0.25,0.0%
Merino,MID,5.9,27,1.3,1.6,1.2,1.0,5.1,0.21,0.0%
Hee Chan,MID,6.0,16,1.1,1.2,1.5,1.3,5.1,0.21,0.0%
Summerville,MID,5.5,0,0.0,1.0,2.0,2.1,5.0,0.23,0.0%
Dowman,MID,4.5,35,1.7,1.6,1.0,0.7,5.0,0.28,0.0%
N.Gonzalez,MID,6.0,43,1.8,1.4,0.7,1.0,4.9,0.21,0.0%
M.França,MID,4.5,16,0.8,1.5,1.4,1.2,4.9,0.27,0.0%
Keane,DEF,4.5,72,3.0,0.8,0.3,0.8,4.9,0.27,0.0%
Andreas,MID,5.4,16,0.8,1.3,1.5,1.2,4.9,0.22,0.0%
Sangaré,MID,5.0,36,1.5,0.9,1.1,1.3,4.8,0.24,0.0%
Roberts,MID,5.4,22,1.3,1.1,1.2,1.3,4.8,0.22,0.0%
Willock,MID,5.0,17,0.9,1.5,1.1,1.3,4.7,0.24,0.0%
Aaronson,MID,5.5,26,1.3,1.2,1.1,1.0,4.7,0.21,0.0%
S.Bueno,DEF,4.5,34,1.3,0.9,1.3,1.1,4.7,0.26,0.0%
Gomez,DEF,5.0,35,1.4,1.2,1.1,1.0,4.6,0.23,0.0%
Hato,DEF,4.9,28,1.3,1.2,0.9,1.2,4.6,0.23,0.0%
Jensen,MID,5.0,29,1.4,1.1,1.0,1.1,4.6,0.23,0.0%
Brooks,MID,5.0,27,1.3,1.1,1.1,0.9,4.5,0.23,0.0%
F.Kadıoğlu,DEF,4.5,31,1.1,1.1,1.3,1.0,4.5,0.25,0.0%
Mazraoui,DEF,4.9,34,0.7,1.2,1.4,1.2,4.5,0.23,0.0%
Marc Guiu,FWD,4.5,19,1.1,1.0,1.2,1.1,4.4,0.25,88.3%
Gomez,MID,5.0,19,0.9,1.3,1.1,1.1,4.4,0.22,0.0%
Odobert,MID,5.4,16,1.0,1.1,0.9,1.3,4.4,0.20,0.0%
Adama,MID,5.4,18,0.9,1.2,1.2,1.0,4.4,0.20,0.0%
