Name,Position,Price,xMins,GW15,GW16,GW17,GW18,Total,/£M,Elite%
Tarkowski,DEF,5.4,91,4.3,2.9,3.0,4.2,14.4,0.67,24.8%
Gibbs-White,MID,7.3,85,3.7,4.0,3.5,3.2,14.4,0.49,0.0%
Gvardiol,DEF,5.8,70,3.9,3.2,3.8,3.4,14.3,0.62,1.9%
Calafiori,DEF,5.8,80,3.8,3.9,3.6,3.1,14.3,0.62,1.5%
Senesi,DEF,5.0,87,3.4,3.3,4.3,3.3,14.3,0.71,40.9%
Kelleher,GK,4.5,92,3.3,3.9,3.7,3.5,14.3,0.79,2.3%
Kudus,MID,6.5,81,4.1,3.5,3.6,3.1,14.3,0.55,0.1%
Richards,DEF,4.6,87,3.7,3.1,3.7,3.7,14.2,0.77,26.9%
Leno,GK,4.9,93,3.5,3.7,3.7,3.4,14.2,0.72,0.0%
A.Becker,GK,5.4,91,3.7,3.4,3.2,3.8,14.2,0.66,2.5%
Wilson,MID,5.2,51,2.7,3.6,4.0,3.9,14.1,0.68,0.0%
Mitchell,DEF,5.0,89,3.5,3.0,3.8,3.9,14.1,0.71,0.7%
Thiaw,DEF,5.0,87,4.3,4.0,2.9,2.9,14.1,0.71,12.0%
Anderson,MID,5.4,81,3.6,4.1,3.5,3.0,14.1,0.65,34.7%
João Pedro,FWD,7.4,72,3.5,3.9,3.3,3.4,14.0,0.47,2.8%
Dewsbury-Hall,MID,5.0,89,3.9,3.0,3.2,3.9,14.0,0.70,14.0%
Stach,MID,4.8,83,3.5,3.5,3.6,3.4,14.0,0.73,7.7%
Eze,MID,7.8,61,3.3,4.1,3.2,3.3,14.0,0.45,0.2%
Matheus N.,DEF,5.3,68,3.8,3.0,4.1,3.1,13.9,0.66,0.0%
Evanilson,FWD,7.0,67,3.0,3.3,4.3,3.2,13.9,0.49,0.6%
Doku,MID,6.6,55,3.5,2.9,4.2,3.2,13.8,0.52,0.3%
E.Le Fée,MID,4.9,77,3.0,3.5,3.3,4.0,13.8,0.70,0.7%
Kayode,DEF,4.5,86,3.0,3.9,3.5,3.3,13.8,0.76,0.0%
Henderson,GK,5.1,92,3.4,3.1,3.6,3.6,13.7,0.67,0.1%
Ekitiké,FWD,8.4,58,3.2,3.2,3.4,3.9,13.7,0.41,0.0%
Ramsdale,GK,4.8,92,4.0,3.8,3.3,2.5,13.6,0.71,0.0%
Verbruggen,GK,4.4,94,3.9,2.9,4.0,2.8,13.6,0.77,6.4%
Strand Larsen,FWD,6.3,75,3.6,2.8,4.0,3.2,13.6,0.54,0.7%
Saliba,DEF,6.0,89,1.8,4.0,3.9,3.8,13.5,0.56,2.2%
Petrović,GK,4.5,94,3.2,3.1,4.0,3.2,13.5,0.75,10.4%
Sánchez,GK,4.8,88,3.3,3.8,3.1,3.3,13.5,0.70,4.2%
Rúben,DEF,5.6,68,3.5,3.1,3.7,3.1,13.4,0.60,0.1%
Collins,DEF,4.9,89,3.4,3.5,3.4,3.1,13.4,0.68,0.5%
Livramento,DEF,4.9,87,4.3,3.7,2.8,2.5,13.4,0.68,0.1%
Pickford,GK,5.5,92,3.8,2.9,3.0,3.7,13.3,0.61,0.0%
Tete,DEF,4.5,78,3.1,3.8,3.4,3.1,13.3,0.74,0.7%
Lammens,GK,5.0,94,3.6,3.5,3.0,3.2,13.3,0.67,0.3%
Tielemans,MID,5.9,78,3.1,3.6,3.6,3.1,13.3,0.56,0.1%
Georginio,MID,5.7,60,3.1,3.2,4.2,2.8,13.3,0.58,0.6%
Muñoz,DEF,6.1,87,3.9,2.5,3.3,3.6,13.3,0.54,24.7%
Kamada,MID,5.0,73,3.1,3.1,3.3,3.6,13.1,0.66,0.0%
Gravenberch,MID,5.6,81,3.3,3.3,3.1,3.4,13.1,0.59,0.0%
Vicario,GK,5.0,92,3.5,3.4,3.2,3.1,13.1,0.66,0.3%
Sels,GK,4.7,91,3.3,3.6,3.3,2.9,13.1,0.70,0.3%
Scott,MID,5.0,84,3.5,3.4,3.3,2.6,12.9,0.64,0.0%
Van Hecke,DEF,4.4,84,3.9,2.7,4.1,2.1,12.8,0.73,6.4%
Grealish,MID,6.6,85,3.8,2.9,2.7,3.4,12.8,0.48,0.1%
Mac Allister,MID,6.3,68,3.2,3.2,3.0,3.5,12.7,0.51,0.0%
Tonali,MID,5.4,81,3.0,3.6,3.2,3.0,12.7,0.59,0.0%
Zubimendi,MID,5.3,85,3.1,3.7,2.9,2.9,12.7,0.60,0.0%
Chalobah,DEF,5.2,77,3.1,3.6,2.8,3.1,12.7,0.61,0.6%
Roefs,GK,4.7,92,2.7,3.2,3.0,3.7,12.6,0.67,0.3%
Reijnders,MID,5.3,67,3.6,2.7,3.4,2.9,12.6,0.59,7.5%
Cucurella,DEF,6.2,69,2.8,3.9,2.7,3.1,12.5,0.50,0.2%
Cash,DEF,4.7,80,2.8,3.8,3.4,2.5,12.5,0.66,0.4%
Hall,DEF,5.2,70,4.1,3.4,2.6,2.4,12.5,0.60,0.0%
Dúbravka,GK,4.0,91,2.8,3.4,2.9,3.3,12.4,0.78,92.8%
Martinez,GK,5.1,90,2.3,3.7,3.5,3.0,12.4,0.61,0.1%
Estève,DEF,3.9,88,2.7,3.4,3.0,3.4,12.4,0.80,12.9%
Perri,GK,4.5,91,2.9,2.9,3.2,3.3,12.4,0.69,0.0%
Igor Jesus,FWD,5.8,70,3.2,3.9,2.8,2.4,12.3,0.53,0.1%
Romero,DEF,5.0,88,3.5,3.2,2.9,2.8,12.3,0.62,0.3%
James,DEF,5.6,58,2.6,4.0,2.7,3.0,12.3,0.55,0.3%
Florentino,MID,5.0,80,2.8,3.2,3.2,3.1,12.3,0.61,0.0%
Milenković,DEF,5.2,86,3.1,3.5,3.0,2.5,12.2,0.59,0.3%
Kevin,MID,5.8,57,2.7,2.6,3.5,3.3,12.2,0.52,0.0%
Truffert,DEF,4.5,89,2.8,2.7,4.1,2.6,12.1,0.67,3.6%
Wharton,MID,5.0,79,3.1,2.9,3.0,3.1,12.1,0.61,0.0%
Mykolenko,DEF,4.9,89,3.8,2.3,2.4,3.6,12.1,0.62,0.0%
Kluivert,MID,7.0,61,3.1,2.6,3.5,2.9,12.0,0.43,0.1%
Ndoye,MID,5.6,67,2.9,3.5,2.9,2.7,12.0,0.54,0.0%
Konsa,DEF,4.4,89,2.7,3.5,3.3,2.5,12.0,0.68,0.6%
McGinn,MID,5.4,62,2.5,3.2,3.5,2.8,12.0,0.55,0.0%
Murillo,DEF,5.3,74,2.2,3.6,3.3,2.8,11.9,0.56,0.1%
Rodon,DEF,4.1,86,2.7,2.9,3.0,3.4,11.9,0.73,39.2%
Mitoma,MID,6.1,45,2.1,2.7,4.3,2.7,11.9,0.49,0.0%
Hincapie,DEF,5.4,80,3.4,4.1,2.5,1.9,11.9,0.55,0.5%
Pedro Porro,DEF,5.4,70,3.2,3.1,2.9,2.6,11.9,0.55,0.8%
Nketiah,FWD,5.4,58,2.8,2.3,3.1,3.6,11.8,0.55,0.0%
Areola,GK,4.3,87,2.7,3.1,2.6,3.3,11.8,0.69,0.1%
Dunk,DEF,4.5,84,3.7,2.3,3.8,1.9,11.8,0.66,0.0%
Cullen,MID,5.0,82,2.7,3.1,3.0,3.0,11.8,0.59,0.0%
Keane,DEF,4.6,68,2.4,2.7,2.8,3.9,11.8,0.64,9.9%
Joelinton,MID,5.9,69,3.7,3.1,2.5,2.5,11.7,0.50,0.0%
De Ligt,DEF,5.0,81,2.7,3.4,2.7,2.8,11.6,0.58,0.9%
Mukiele,DEF,4.2,79,2.1,3.0,2.7,3.8,11.6,0.69,9.6%
Ayari,MID,4.9,70,2.6,2.9,3.6,2.5,11.6,0.59,0.0%
Barry,FWD,5.7,59,3.0,2.4,2.7,3.4,11.6,0.51,0.0%
Barnes,MID,6.4,48,3.5,2.8,2.5,2.6,11.6,0.45,0.0%
Buendía,MID,5.3,52,2.4,3.0,3.5,2.7,11.5,0.54,0.0%
Wieffer,MID,4.9,75,3.5,2.5,2.9,2.6,11.5,0.59,0.2%
Henderson,MID,5.0,79,2.8,3.0,2.8,2.9,11.5,0.57,0.0%
Pau,DEF,4.3,90,2.7,3.4,3.0,2.4,11.5,0.67,0.0%
Dalot,DEF,4.4,60,2.7,2.8,2.6,3.2,11.4,0.64,0.0%
Garner,MID,5.0,88,3.6,2.2,2.6,2.9,11.3,0.56,0.1%
J.Arias,MID,5.0,61,2.9,2.2,3.4,2.7,11.3,0.56,0.1%
Flemming,FWD,5.3,60,2.5,3.0,2.6,3.1,11.2,0.53,0.1%
Van de Ven,DEF,4.7,87,3.2,3.0,2.6,2.4,11.2,0.60,0.7%
Bellegarde,MID,5.2,76,3.2,2.2,3.0,2.7,11.2,0.54,0.0%
Mavropanos,DEF,4.4,82,2.7,2.8,2.3,3.4,11.1,0.63,0.0%
J.Palhinha,MID,5.5,74,3.0,3.0,2.6,2.5,11.1,0.50,0.0%
Anthony,MID,5.4,55,2.2,3.1,2.7,3.0,11.1,0.51,0.0%
Bogle,DEF,4.4,80,2.5,2.6,2.8,3.1,11.0,0.63,0.0%
Berge,MID,4.9,80,2.6,2.8,2.8,2.7,10.9,0.56,0.0%
O'Brien,DEF,4.9,85,3.6,2.0,2.2,3.2,10.9,0.56,0.0%
Johnstone,GK,4.5,89,2.9,2.3,3.1,2.6,10.9,0.61,0.0%
Isidor,FWD,5.6,58,2.3,2.7,2.7,3.1,10.9,0.49,0.2%
Gudmundsson,DEF,3.9,77,2.5,2.5,2.8,3.0,10.8,0.69,5.0%
Xhaka,MID,5.2,87,2.9,2.5,2.4,2.9,10.8,0.52,0.4%
Ballard,DEF,4.6,72,1.9,2.9,2.6,3.4,10.7,0.58,0.0%
Delap,FWD,6.2,48,2.6,3.0,2.5,2.6,10.7,0.43,0.1%
N.Williams,DEF,4.7,83,3.1,2.8,2.5,2.2,10.7,0.57,0.3%
Nmecha,FWD,5.0,70,1.8,2.8,3.0,3.1,10.7,0.54,0.2%
F.Kadıoğlu,DEF,4.4,76,3.4,2.0,3.6,1.6,10.7,0.61,0.0%
Kamara,MID,4.9,80,2.7,2.8,2.6,2.5,10.5,0.54,0.0%
King,MID,4.5,50,2.3,2.4,3.0,2.9,10.5,0.58,4.2%
Digne,DEF,4.5,62,2.3,3.2,2.9,2.1,10.5,0.58,0.2%
Sessegnon,MID,5.4,72,2.9,2.6,2.4,2.5,10.5,0.48,0.0%
Kolo Muani,FWD,6.9,55,2.9,2.6,2.7,2.2,10.5,0.38,0.0%
Alderete,DEF,4.1,78,2.0,2.5,2.5,3.4,10.5,0.64,5.0%
M.Fernandes,MID,5.5,67,2.6,2.7,2.3,2.8,10.5,0.48,0.0%
Hartman,DEF,4.0,82,2.1,3.1,2.3,2.9,10.4,0.65,0.0%
Mount,MID,5.9,44,2.3,2.3,2.9,2.9,10.4,0.44,0.0%
Richarlison,FWD,6.4,48,2.8,2.7,2.7,2.1,10.3,0.40,0.0%
Calvert-Lewin,FWD,5.5,56,1.5,2.9,2.9,2.9,10.2,0.46,7.1%
Struijk,DEF,4.3,67,2.2,2.3,2.8,2.9,10.2,0.59,0.0%
Tanaka,MID,4.8,72,2.6,2.6,2.6,2.3,10.2,0.53,0.0%
Xavi,MID,6.5,49,2.8,2.6,2.6,2.0,10.1,0.39,0.0%
M.Salah,MID,14.1,76,5.1,5.0,0.0,0.0,10.1,0.18,6.9%
Bernardo,MID,6.2,56,3.0,2.2,2.6,2.4,10.1,0.41,0.0%
André,MID,5.3,84,3.0,2.0,2.6,2.4,10.1,0.47,0.0%
Burn,DEF,5.1,63,3.3,2.7,1.9,2.1,10.0,0.49,0.4%
Rodrigo,MID,6.3,14,0.3,2.4,3.7,3.5,9.9,0.39,0.0%
Tchaouna,MID,4.9,48,2.0,2.8,2.3,2.7,9.9,0.50,0.0%
Mbeumo,MID,8.6,86,5.0,4.8,0.0,0.0,9.8,0.29,18.5%
Diakité,DEF,4.4,72,2.3,2.2,3.1,2.2,9.8,0.56,0.6%
Yarmoliuk,MID,5.0,59,2.3,2.4,2.7,2.4,9.8,0.49,0.0%
Alcaraz,MID,5.2,70,3.2,1.5,2.4,2.7,9.8,0.47,0.0%
Todibo,DEF,4.3,76,2.2,2.6,1.9,3.1,9.8,0.57,0.0%
Shaw,DEF,4.5,73,2.9,2.6,2.0,2.3,9.7,0.54,0.2%
Gomez,MID,4.9,55,3.2,1.9,2.8,1.8,9.7,0.49,0.0%
Ampadu,MID,4.9,79,2.8,2.2,2.4,2.3,9.6,0.49,0.0%
Casemiro,MID,5.5,63,2.8,2.5,2.1,2.1,9.6,0.44,0.0%
J.Murphy,MID,6.1,47,3.0,2.3,2.2,2.1,9.5,0.39,0.0%
Malen,MID,5.1,41,2.1,2.3,3.0,2.2,9.5,0.47,0.2%
Wilson,FWD,5.8,52,2.4,2.5,2.1,2.5,9.5,0.41,0.0%
Zirkzee,FWD,5.8,49,2.6,2.0,2.3,2.4,9.4,0.41,0.1%
Cherki,MID,6.4,37,2.6,1.8,2.7,2.2,9.4,0.37,0.0%
N.Gonzalez,MID,5.9,76,3.5,2.2,1.7,1.9,9.3,0.39,0.0%
Summerville,MID,5.5,39,0.8,2.3,2.6,3.4,9.1,0.41,0.0%
Gomes,MID,5.3,0,0.0,2.8,3.4,2.9,9.1,0.43,0.0%
Lukić,MID,5.0,52,2.1,1.9,2.5,2.5,9.1,0.45,0.0%
Potts,MID,4.4,62,2.1,2.3,2.2,2.3,9.0,0.51,0.5%
Robertson,DEF,5.8,43,2.0,2.3,2.0,2.6,8.9,0.39,0.0%
Udogie,DEF,4.4,62,2.4,2.4,2.1,2.1,8.9,0.51,0.0%
Dorgu,DEF,4.2,43,2.2,1.4,2.5,2.7,8.8,0.53,0.2%
Okafor,MID,5.5,53,2.5,2.1,2.1,2.1,8.8,0.40,0.0%
Kerkez,DEF,5.7,48,2.1,2.2,2.0,2.5,8.8,0.39,0.2%
Hume,DEF,4.5,65,1.4,2.2,2.0,3.3,8.8,0.49,0.0%
Ugochukwu,MID,5.0,57,1.9,2.1,2.3,2.4,8.7,0.44,0.0%
Garnacho,MID,6.4,40,2.3,2.4,1.9,2.2,8.7,0.34,0.0%
Bergvall,MID,5.4,47,2.1,2.0,2.3,2.3,8.7,0.40,0.0%
Hee Chan,MID,5.7,48,2.5,1.3,2.7,2.2,8.7,0.38,0.0%
Brooks,MID,5.0,50,2.3,1.8,2.5,2.0,8.7,0.43,0.0%
Walker,DEF,4.4,86,1.9,2.5,1.9,2.3,8.6,0.49,0.0%
O.Dango,MID,6.0,78,3.9,4.7,0.0,0.0,8.6,0.36,0.3%
Toti,DEF,4.3,77,2.5,1.5,2.7,1.9,8.6,0.50,0.0%
Savona,DEF,4.5,83,2.8,2.6,1.7,1.5,8.5,0.47,0.0%
Savinho,MID,6.9,30,2.2,1.5,2.7,2.2,8.5,0.31,0.1%
Gusto,DEF,4.9,61,2.5,2.9,1.4,1.8,8.5,0.43,0.0%
Ndiaye,MID,6.5,84,4.9,3.6,0.0,0.0,8.5,0.33,17.3%
Elanga,MID,6.6,33,2.3,2.2,2.0,1.9,8.4,0.32,0.2%
Botman,DEF,4.9,64,0.9,2.6,2.4,2.5,8.3,0.43,0.0%
Adams,MID,5.0,0,0.0,3.1,2.8,2.5,8.3,0.42,0.0%
Nelson,MID,4.8,17,0.9,1.3,3.0,3.0,8.2,0.43,0.0%
Gruda,MID,5.4,40,2.6,1.8,2.2,1.6,8.2,0.38,0.0%
Hickey,DEF,4.0,46,1.7,2.4,2.1,2.0,8.2,0.51,0.0%
Mosquera,DEF,4.3,69,2.4,1.3,2.6,1.9,8.2,0.48,0.0%
Frimpong,DEF,5.7,0,0.0,1.3,2.7,4.1,8.2,0.36,0.0%
Smith Rowe,MID,5.6,37,1.9,1.9,2.1,2.3,8.1,0.36,0.0%
Hinshelwood,MID,5.1,50,2.2,1.6,2.5,1.8,8.1,0.40,0.0%
Fofana,DEF,4.4,48,1.8,2.4,1.8,2.1,8.1,0.46,0.0%
Aaronson,MID,5.4,47,2.1,2.0,2.0,2.0,8.1,0.38,0.0%
Bentancur,MID,5.3,47,2.0,1.9,2.2,2.0,8.1,0.38,0.0%
Hudson-Odoi,MID,5.7,48,2.1,2.4,2.0,1.5,8.1,0.35,0.0%
Lewis-Potter,DEF,4.8,24,1.2,1.5,2.6,2.7,8.1,0.42,0.0%
Merino,MID,6.0,42,2.1,2.5,1.7,1.6,8.0,0.33,0.0%
Ekdal,DEF,4.0,58,1.7,1.6,2.1,2.6,8.0,0.50,0.0%
Laurent,MID,4.8,57,2.0,1.7,2.1,2.2,8.0,0.42,0.0%
Beto,FWD,5.1,35,2.0,1.7,1.8,2.4,7.9,0.39,0.0%
Ajer,DEF,4.4,37,1.4,2.0,2.2,2.2,7.9,0.45,0.0%
De Cuyper,DEF,4.3,50,3.1,1.3,2.2,1.2,7.9,0.46,0.0%
Brobbey,FWD,5.5,35,1.5,1.7,2.1,2.6,7.8,0.36,0.0%
Martinez,DEF,4.8,38,1.7,1.8,1.8,2.5,7.8,0.41,0.0%
Kilman,DEF,4.2,60,1.8,1.5,1.8,2.6,7.7,0.46,0.1%
Jensen,MID,4.9,38,1.7,2.0,2.0,2.1,7.7,0.39,0.0%
Smith,DEF,4.4,53,1.7,1.6,2.5,1.7,7.5,0.43,0.0%
Odobert,MID,5.3,33,1.8,1.9,2.0,1.7,7.4,0.35,0.0%
Kroupi.Jr,FWD,4.6,42,2.0,1.4,2.1,1.8,7.4,0.40,7.5%
Gnonto,MID,5.2,44,2.1,1.5,1.9,1.8,7.4,0.35,0.0%
Madueke,MID,6.8,24,1.5,2.3,1.6,1.9,7.3,0.27,0.2%
Yoro,DEF,4.3,58,2.4,1.8,1.4,1.7,7.3,0.42,0.0%
Estêvão,MID,6.6,34,1.8,1.8,1.7,1.9,7.2,0.27,0.0%
C.Jones,MID,5.4,41,1.9,1.7,1.7,2.0,7.2,0.33,0.0%
Milosavljević,DEF,4.5,49,1.8,1.5,2.2,1.7,7.2,0.40,0.6%
Trossard,MID,6.9,31,1.2,2.1,1.9,2.0,7.2,0.26,0.0%
Hutchinson,MID,5.4,39,1.8,2.1,1.7,1.5,7.2,0.33,0.0%
Iwobi,MID,6.4,79,3.4,3.7,0.0,0.0,7.0,0.27,0.0%
Šeško,FWD,7.2,0,0.0,1.3,2.4,3.2,6.9,0.24,0.0%
Mosquera,DEF,5.4,62,1.9,2.6,1.5,0.9,6.8,0.32,0.0%
Bruun Larsen,MID,5.3,32,1.4,1.7,1.8,1.8,6.8,0.32,0.0%
Møller Wolfe,DEF,4.3,60,2.0,1.1,2.3,1.4,6.8,0.39,0.0%
Amad,MID,6.3,66,3.2,3.6,0.0,0.0,6.8,0.27,0.8%
Bobb,MID,5.2,23,1.5,1.0,2.3,1.9,6.7,0.32,0.0%
Gomez,DEF,4.9,39,1.7,1.9,1.3,1.7,6.7,0.34,0.0%
Rigg,MID,4.8,27,1.1,1.2,2.0,2.3,6.7,0.35,0.0%
Dibling,MID,5.3,35,1.8,0.9,1.9,2.0,6.6,0.31,0.0%
Souček,MID,5.7,42,1.7,1.7,1.5,1.7,6.6,0.29,0.0%
Iroegbunam,MID,4.8,0,0.0,1.7,2.5,2.3,6.6,0.34,0.0%
Caicedo,MID,5.9,0,0.0,0.0,3.2,3.3,6.5,0.28,0.1%
Dominguez,MID,5.0,41,1.7,1.8,1.6,1.3,6.4,0.32,0.0%
Walker-Peters,DEF,4.3,33,1.0,0.9,1.6,3.0,6.4,0.37,0.0%
Andrey Santos,MID,4.5,57,2.5,2.2,0.8,0.8,6.4,0.35,0.4%
Füllkrug,FWD,5.6,30,1.5,1.6,1.5,1.8,6.4,0.28,0.0%
L.Miley,MID,4.4,38,1.8,1.3,1.5,1.6,6.3,0.36,0.0%
Onana,MID,4.8,39,1.6,1.5,1.8,1.5,6.3,0.33,0.0%
Broja,FWD,5.2,25,1.3,1.3,1.8,1.9,6.3,0.30,0.0%
Devenny,MID,4.3,25,1.3,1.0,1.9,2.0,6.3,0.36,0.0%
Bassey,DEF,4.5,83,2.9,3.3,0.0,0.0,6.3,0.35,0.0%
Maatsen,DEF,4.2,39,1.5,1.6,2.0,1.2,6.2,0.37,0.0%
Johnson,MID,6.6,29,1.6,1.4,1.8,1.3,6.2,0.23,0.1%
Bijol,DEF,3.9,41,1.4,1.4,1.6,1.6,6.1,0.39,0.2%
Spence,DEF,4.4,53,2.0,1.2,1.3,1.4,6.0,0.34,0.0%
Lerma,MID,4.9,36,1.5,1.2,1.6,1.7,6.0,0.31,0.0%
Yates,MID,4.7,36,1.4,1.6,1.6,1.3,5.9,0.32,0.0%
Diop,DEF,4.3,16,0.6,0.4,2.6,2.3,5.9,0.34,0.0%
Piroe,FWD,5.0,46,2.2,1.1,1.3,1.2,5.8,0.29,0.0%
Schär,DEF,5.3,44,2.5,1.3,0.9,1.0,5.7,0.27,0.0%
Tel,MID,6.3,26,1.6,1.3,1.4,1.3,5.7,0.23,0.0%
Gruev,MID,4.8,35,1.3,1.6,1.6,1.3,5.7,0.30,0.0%
Mayenda,FWD,5.3,15,0.8,0.6,2.0,2.3,5.7,0.27,0.0%
S.Magassa,MID,5.0,40,1.5,1.2,1.5,1.5,5.7,0.28,0.0%
Geertruida,DEF,4.5,36,0.8,0.9,1.5,2.4,5.7,0.31,0.0%
Zinchenko,DEF,4.9,0,0.0,1.4,2.3,1.9,5.6,0.28,0.0%
Robinson,DEF,4.9,0,0.0,0.9,2.5,2.1,5.5,0.28,0.0%
Ugarte,MID,4.7,32,1.3,1.3,1.3,1.6,5.5,0.29,0.0%
Krejčí,DEF,4.5,90,0.3,0.8,2.3,2.0,5.5,0.30,0.0%
Gabriel,DEF,6.3,0,0.0,0.0,1.7,3.7,5.4,0.22,0.4%
A.Jimenez,DEF,4.5,40,1.4,0.9,1.8,1.3,5.4,0.30,0.0%
Neil,MID,4.8,15,0.5,0.8,1.8,2.1,5.3,0.28,0.0%
J.Ramsey,MID,5.3,25,1.5,1.0,1.3,1.4,5.1,0.24,0.0%
Chiesa,MID,6.3,13,0.9,0.7,1.7,1.8,5.1,0.20,0.0%
Cairney,MID,4.8,21,1.0,1.1,1.5,1.5,5.1,0.27,0.0%
Doherty,DEF,4.4,28,1.0,0.7,1.9,1.4,5.0,0.28,0.0%
Agbadou,DEF,4.3,84,3.0,2.0,0.0,0.0,5.0,0.29,0.1%
Diouf,DEF,4.2,87,2.3,2.7,0.0,0.0,5.0,0.30,0.2%
Marmoush,MID,8.3,34,3.0,2.0,0.0,0.0,5.0,0.15,0.0%
Mainoo,MID,4.7,23,1.1,1.0,1.3,1.5,4.9,0.26,0.0%
Wan-Bissaka,DEF,4.2,82,2.2,2.7,0.0,0.0,4.9,0.29,0.0%
Gittens,MID,6.1,27,1.5,1.2,0.9,1.2,4.9,0.20,0.0%
Mundle,MID,4.9,10,0.5,0.5,1.7,2.0,4.8,0.24,0.0%
McNeil,MID,5.5,23,1.2,0.5,1.4,1.5,4.8,0.22,0.0%
Martinelli,MID,6.8,21,1.3,1.1,1.2,1.0,4.7,0.17,0.0%
Acheampong,DEF,3.9,34,1.4,1.4,0.9,0.9,4.6,0.30,0.1%
Morato,DEF,4.3,44,1.6,1.3,0.8,0.9,4.6,0.27,0.0%
J.Cuenca,DEF,4.3,17,0.7,0.4,1.9,1.6,4.6,0.27,0.0%
Janelt,MID,4.9,20,0.9,1.1,1.3,1.3,4.6,0.23,0.0%
Hughes,MID,4.7,25,1.1,0.9,1.2,1.3,4.5,0.24,0.0%
Stones,DEF,5.4,26,1.4,0.7,1.2,1.3,4.5,0.21,0.0%
Aït-Nouri,DEF,5.7,41,2.5,1.9,0.0,0.0,4.5,0.20,0.2%
Baleba,MID,4.7,62,2.7,1.7,0.0,0.0,4.4,0.24,0.0%
S.Bueno,DEF,4.4,37,1.3,0.4,1.6,1.2,4.4,0.25,0.0%
Gray,MID,4.8,29,1.1,0.9,1.3,1.2,4.4,0.23,0.0%
