Name,Position,Price,xMins,GW4,GW5,GW6,GW7,Total,/£M,Elite%
N.Williams,DEF,5.0,82,2.5,4.1,4.7,2.8,14.2,0.71,34.8%
Vicario,GK,5.0,94,3.6,3.2,3.9,3.5,14.2,0.71,10.3%
Bowen,FWD,7.8,90,4.0,3.9,3.4,2.9,14.1,0.45,1.6%
Tarkowski,DEF,5.5,91,3.7,2.5,4.2,3.7,14.1,0.64,8.5%
Mac Allister,MID,6.5,82,3.3,3.9,3.5,3.5,14.1,0.54,0.0%
Schade,MID,7.0,82,3.7,3.5,3.6,3.2,14.1,0.50,0.0%
Guéhi,DEF,4.5,91,4.7,3.6,2.6,3.2,14.1,0.78,0.9%
L.Paquetá,MID,5.9,84,4.0,3.9,3.4,2.9,14.1,0.60,5.8%
Richards,DEF,4.5,87,4.7,3.6,2.6,3.2,14.1,0.78,14.2%
Petrović,GK,4.5,93,3.5,3.5,3.5,3.5,14.0,0.78,3.5%
Šeško,FWD,7.4,62,2.7,3.3,3.5,4.5,13.9,0.47,0.0%
Senesi,DEF,4.5,91,3.7,3.4,3.4,3.3,13.8,0.77,2.0%
Sánchez,GK,5.0,94,3.7,3.4,3.7,3.0,13.8,0.69,66.0%
Reijnders,MID,5.7,76,3.7,2.6,3.9,3.5,13.8,0.61,54.5%
Henderson,GK,5.0,92,4.1,3.5,2.9,3.2,13.8,0.69,0.0%
Pickford,GK,5.5,92,3.5,2.8,3.9,3.6,13.8,0.63,0.0%
Leno,GK,5.0,94,3.8,3.7,3.0,3.1,13.7,0.69,0.0%
Neto,MID,7.0,68,3.6,3.3,3.8,3.0,13.7,0.49,0.1%
Sels,GK,5.0,91,2.8,3.7,4.1,3.1,13.7,0.68,11.6%
Tonali,MID,5.4,89,4.0,3.3,2.9,3.4,13.6,0.63,0.0%
Pope,GK,5.0,91,3.9,3.2,3.0,3.4,13.6,0.68,0.0%
Caicedo,MID,5.5,89,3.6,3.3,3.6,3.0,13.5,0.61,0.2%
Wharton,MID,5.0,82,3.9,3.4,3.1,3.1,13.5,0.67,0.0%
Damsgaard,MID,5.9,82,3.4,3.4,3.5,3.2,13.4,0.57,0.0%
Dewsbury-Hall,MID,5.0,79,3.4,2.9,3.8,3.3,13.4,0.67,8.7%
Lukić,MID,5.0,87,3.7,3.6,2.9,3.1,13.4,0.67,0.0%
Calafiori,DEF,5.6,76,4.3,3.2,2.7,3.2,13.4,0.60,0.0%
Grealish,MID,6.7,77,3.4,2.7,3.8,3.5,13.4,0.50,0.0%
Perri,GK,4.5,92,3.1,3.4,3.5,3.3,13.3,0.74,1.2%
Cucurella,DEF,6.1,90,3.8,3.1,3.7,2.7,13.3,0.54,2.2%
Aït-Nouri,DEF,6.0,74,3.8,2.1,4.1,3.1,13.2,0.55,1.7%
Isak,FWD,10.4,19,1.4,3.6,4.3,3.9,13.2,0.32,0.0%
Marco Asensio,MID,99.9,72,2.9,3.7,3.1,3.4,13.1,0.03,0.0%
Eze,MID,7.5,56,3.7,3.0,2.8,3.6,13.1,0.44,0.0%
Minteh,MID,5.9,73,3.5,3.5,2.9,3.2,13.0,0.55,0.2%
Stach,MID,5.0,89,3.4,3.2,3.3,3.1,13.0,0.65,1.4%
Truffert,DEF,4.5,87,3.4,3.1,3.1,3.4,13.0,0.72,0.2%
Verbruggen,GK,4.5,92,3.2,3.4,2.9,3.5,12.9,0.72,6.3%
Martinez,GK,5.0,95,1.5,3.7,3.7,4.0,12.9,0.64,0.6%
Hall,DEF,5.4,65,3.5,3.2,2.6,3.6,12.9,0.60,0.0%
Diakité,DEF,4.5,89,3.3,3.1,3.1,3.2,12.8,0.71,0.1%
Aina,DEF,5.0,89,2.1,3.6,4.4,2.6,12.7,0.64,0.0%
Elanga,MID,7.0,67,4.2,3.2,2.4,2.9,12.7,0.45,0.8%
J.Timber,DEF,5.6,73,3.9,2.8,2.6,3.3,12.6,0.56,0.0%
Zubimendi,MID,5.5,82,3.4,3.0,3.0,3.2,12.6,0.57,0.0%
Ekitiké,FWD,8.7,67,4.4,3.7,2.2,2.2,12.5,0.36,1.6%
Barnes,MID,6.5,68,4.4,3.4,2.1,2.6,12.5,0.48,0.9%
Mykolenko,DEF,4.9,89,3.3,2.0,3.8,3.3,12.5,0.64,0.0%
Tete,DEF,4.5,78,3.8,3.5,2.5,2.7,12.5,0.69,0.0%
Van de Ven,DEF,4.6,87,3.3,2.7,3.6,2.9,12.5,0.68,15.3%
Dorgu,DEF,4.5,76,2.3,2.9,3.2,4.1,12.4,0.69,22.3%
José Sá,GK,4.5,94,2.9,3.4,2.9,3.1,12.4,0.69,0.0%
Gravenberch,MID,5.5,85,3.5,3.1,2.9,2.9,12.4,0.56,0.0%
Gomes,MID,5.5,84,3.1,3.3,2.9,3.0,12.3,0.56,0.0%
Okafor,MID,5.5,69,3.0,2.9,3.2,3.1,12.3,0.56,0.0%
J.Arias,MID,5.4,64,2.7,3.6,2.9,3.0,12.2,0.57,0.4%
McGinn,MID,5.5,66,2.8,3.4,3.0,3.1,12.2,0.56,0.0%
Mitchell,DEF,5.0,74,4.3,3.1,2.2,2.7,12.2,0.61,0.0%
Robinson,DEF,5.0,59,2.7,3.8,2.7,3.0,12.2,0.61,0.0%
Kelleher,GK,4.5,93,3.0,3.1,3.2,2.9,12.2,0.68,2.9%
Bassey,DEF,4.5,92,3.6,3.4,2.5,2.7,12.1,0.67,0.0%
Hermansen,GK,4.5,93,3.3,3.3,3.0,2.5,12.1,0.67,0.1%
Van Hecke,DEF,4.5,90,3.0,3.3,2.3,3.4,12.1,0.67,0.0%
Bogle,DEF,4.5,89,2.8,3.1,3.2,2.9,12.1,0.67,0.0%
Muniz,FWD,5.5,56,3.4,3.2,2.5,2.9,12.1,0.55,0.0%
Tavernier,MID,5.5,58,3.0,3.0,2.9,3.0,12.0,0.55,0.0%
Rodon,DEF,4.0,91,2.9,3.2,3.0,2.8,11.9,0.75,6.7%
Livramento,DEF,5.1,78,3.8,2.8,2.2,3.1,11.9,0.58,0.1%
Mings,DEF,4.5,70,2.8,3.2,2.8,3.1,11.9,0.66,0.0%
Roefs,GK,4.5,92,3.0,3.1,2.9,2.9,11.9,0.66,0.0%
O'Brien,DEF,5.0,88,3.1,1.8,3.8,3.1,11.8,0.59,0.1%
Anthony,MID,5.5,77,3.0,3.3,2.7,2.8,11.8,0.54,0.0%
Collins,DEF,5.0,89,3.0,3.0,3.1,2.7,11.8,0.59,0.2%
Gana,MID,5.4,77,3.0,2.8,3.2,2.9,11.8,0.55,0.0%
Thiago,FWD,6.0,79,3.6,3.0,2.8,2.3,11.8,0.49,9.2%
Rúben,DEF,5.5,85,3.5,1.8,3.6,2.9,11.7,0.53,0.0%
De Ligt,DEF,5.0,85,2.4,2.8,2.9,3.6,11.7,0.59,0.0%
Szoboszlai,MID,6.5,60,3.5,3.2,2.7,2.4,11.7,0.45,0.0%
Foden,MID,8.0,48,3.1,2.3,3.3,2.9,11.6,0.36,0.0%
Solanke,FWD,7.3,45,1.2,2.8,4.2,3.4,11.6,0.40,0.2%
Burn,DEF,5.0,78,3.9,2.7,2.1,2.9,11.6,0.58,0.0%
Munetsi,MID,5.5,75,2.8,3.1,2.6,3.0,11.6,0.53,0.0%
Estêvão,MID,6.5,55,3.1,2.7,3.1,2.6,11.5,0.44,0.1%
Kerkez,DEF,6.0,67,3.4,3.3,2.7,2.1,11.5,0.48,0.2%
Agbadou,DEF,4.5,89,2.6,3.3,2.5,3.0,11.5,0.64,7.9%
Van den Berg,DEF,4.5,90,2.9,3.0,3.1,2.6,11.5,0.64,0.7%
Douglas Luiz,MID,5.0,67,2.4,3.1,3.4,2.6,11.5,0.57,0.0%
Wilson,MID,5.4,53,3.2,3.1,2.5,2.6,11.4,0.53,0.0%
Dúbravka,GK,4.0,93,2.8,3.4,2.5,2.8,11.4,0.71,95.4%
P.M.Sarr,MID,5.0,72,3.2,2.7,2.8,2.7,11.4,0.57,0.3%
M.Fernandes,MID,5.5,73,3.1,3.0,2.9,2.5,11.4,0.52,0.0%
Garner,MID,5.0,80,3.0,2.5,3.1,2.8,11.3,0.57,0.0%
Hudson-Odoi,MID,6.0,69,2.5,3.0,3.2,2.6,11.3,0.47,0.0%
Raúl,FWD,6.4,46,3.0,3.2,2.3,2.7,11.3,0.44,0.0%
Gvardiol,DEF,5.8,54,1.1,2.2,4.5,3.5,11.2,0.48,0.2%
Casemiro,MID,5.5,66,2.7,2.7,2.6,3.2,11.2,0.51,0.0%
Gudmundsson,DEF,4.0,84,2.1,3.1,3.0,2.9,11.2,0.70,4.3%
Xhaka,MID,5.0,88,2.9,2.8,2.8,2.7,11.1,0.56,0.2%
Welbeck,FWD,6.4,54,2.8,2.8,2.6,2.8,11.1,0.43,0.0%
Diarra,MID,5.5,84,2.8,2.8,2.8,2.6,11.1,0.50,0.0%
Kilman,DEF,4.4,91,3.2,3.1,2.9,1.9,11.0,0.63,0.1%
King,MID,4.5,57,3.0,2.9,2.4,2.6,11.0,0.61,2.0%
Beto,FWD,5.4,53,2.8,2.3,3.1,2.8,10.9,0.51,0.0%
James,MID,5.4,59,2.5,2.6,2.9,2.8,10.9,0.51,0.0%
Ward-Prowse,MID,5.9,78,3.0,2.9,2.7,2.3,10.9,0.46,0.0%
Madueke,MID,7.0,56,3.7,2.6,2.1,2.5,10.9,0.39,0.2%
Dunk,DEF,4.5,83,2.8,3.0,2.1,3.0,10.9,0.60,0.0%
Joelinton,MID,5.9,48,1.1,3.1,3.0,3.7,10.9,0.46,0.0%
Toti,DEF,4.5,90,2.3,3.3,2.4,2.8,10.8,0.60,0.0%
Cullen,MID,5.0,91,2.8,2.8,2.5,2.5,10.7,0.54,0.0%
Frimpong,DEF,5.9,68,1.7,3.2,3.1,2.7,10.7,0.45,0.1%
Estève,DEF,4.0,93,2.6,3.4,2.3,2.5,10.7,0.67,84.4%
Adli,MID,5.5,48,2.6,2.5,2.6,2.9,10.6,0.48,0.0%
Malen,MID,5.3,49,2.6,2.7,2.5,2.8,10.6,0.50,0.0%
Chalobah,DEF,5.1,74,3.2,2.7,2.7,1.9,10.5,0.52,0.0%
Ndoye,MID,6.1,57,2.2,2.8,3.2,2.3,10.5,0.43,0.2%
Sadiki,MID,5.0,77,2.6,2.7,2.6,2.6,10.5,0.53,0.0%
Yoro,DEF,4.5,81,2.2,2.6,2.5,3.2,10.5,0.58,0.0%
Calvert-Lewin,FWD,5.5,39,2.0,2.7,3.0,2.8,10.5,0.48,0.0%
De Cuyper,DEF,4.5,73,2.7,2.9,2.1,2.9,10.5,0.58,0.8%
Wan-Bissaka,DEF,4.4,89,3.1,3.1,2.7,1.6,10.4,0.59,0.5%
Amad,MID,6.4,62,2.4,2.7,2.6,2.8,10.4,0.41,0.0%
Bijol,DEF,4.0,63,2.1,2.9,2.9,2.6,10.4,0.65,0.2%
Johnson,MID,7.1,52,2.8,2.3,2.8,2.4,10.4,0.37,0.6%
Branthwaite,DEF,5.4,63,1.0,2.0,3.9,3.5,10.4,0.48,0.0%
Yarmoliuk,MID,5.0,74,2.8,2.6,2.5,2.4,10.3,0.52,0.0%
Christie,MID,5.0,49,2.3,2.8,2.8,2.5,10.3,0.51,0.0%
André,MID,5.5,77,2.5,2.7,2.5,2.5,10.3,0.47,0.0%
Berge,MID,5.0,80,2.8,2.6,2.3,2.4,10.2,0.51,0.0%
Baleba,MID,5.0,68,2.6,2.6,2.5,2.4,10.2,0.51,0.0%
Talbi,MID,5.0,69,2.6,2.7,2.5,2.3,10.1,0.50,0.0%
Bernardo,MID,6.4,60,2.7,2.0,2.8,2.5,10.0,0.39,0.0%
Digne,DEF,4.5,49,2.1,2.6,2.5,2.8,10.0,0.56,0.0%
Adingra,MID,5.5,63,2.5,2.6,2.5,2.4,10.0,0.45,0.1%
Guessand,MID,6.4,45,2.4,2.5,2.3,2.8,9.9,0.39,0.0%
Maatsen,DEF,4.4,48,2.1,2.6,2.3,2.9,9.9,0.56,0.0%
Henderson,MID,5.0,67,2.5,2.6,2.4,2.2,9.7,0.48,0.0%
Kayode,DEF,4.5,77,2.5,2.6,2.5,2.0,9.6,0.53,0.0%
Hannibal,MID,5.0,65,2.4,2.6,2.3,2.4,9.6,0.48,0.0%
Krejčí,DEF,4.5,59,1.6,2.8,2.4,2.8,9.6,0.53,0.0%
Wieffer,MID,5.0,61,2.5,2.4,2.2,2.5,9.6,0.48,0.0%
Adams,MID,5.0,81,3.0,2.6,2.1,1.8,9.6,0.48,0.0%
Diouf,DEF,4.5,80,2.8,2.9,2.4,1.4,9.5,0.53,3.2%
Kamada,MID,5.0,54,3.0,2.3,2.0,2.2,9.5,0.47,0.0%
Souček,MID,5.8,65,2.6,2.5,2.3,2.0,9.4,0.40,0.0%
Richarlison,FWD,6.7,60,3.4,2.0,2.1,1.9,9.4,0.35,0.1%
Bruun Larsen,MID,5.4,55,2.4,2.6,2.1,2.3,9.3,0.43,0.0%
Bentancur,MID,5.5,60,2.4,2.2,2.6,2.2,9.3,0.42,0.0%
Doku,MID,6.4,43,2.4,1.8,2.8,2.3,9.3,0.36,0.0%
Spence,DEF,4.5,62,2.5,1.8,2.7,2.2,9.2,0.51,0.2%
Füllkrug,FWD,5.9,55,2.6,2.5,2.3,1.9,9.2,0.39,0.9%
Alderete,DEF,4.0,81,2.6,2.3,2.3,2.0,9.2,0.58,1.7%
J.Palhinha,MID,5.5,57,2.2,2.3,2.5,2.3,9.2,0.42,0.1%
Bobb,MID,5.5,49,2.7,1.9,2.5,2.1,9.1,0.41,0.0%
Ugochukwu,MID,5.0,73,2.3,2.4,2.1,2.2,9.0,0.45,0.0%
Gnonto,MID,5.4,51,2.2,2.2,2.3,2.3,9.0,0.42,0.0%
O'Riley,MID,5.5,38,2.1,2.4,2.0,2.5,9.0,0.41,0.0%
Lewis-Potter,DEF,5.0,66,2.3,2.4,2.4,1.9,9.0,0.45,0.0%
Tosin,DEF,4.5,63,2.8,2.3,2.2,1.7,9.0,0.50,1.1%
Ekdal,DEF,4.0,82,2.4,2.9,1.7,1.9,8.9,0.55,0.0%
Smith Rowe,MID,5.9,46,2.5,2.3,1.9,2.0,8.7,0.37,0.0%
James,DEF,5.5,51,2.5,1.9,2.4,1.9,8.7,0.39,0.0%
Mukiele,DEF,4.0,81,2.4,2.2,2.2,1.8,8.6,0.54,0.0%
Mayenda,FWD,5.5,53,2.1,2.3,2.1,2.0,8.5,0.39,0.0%
E.Le Fée,MID,4.9,51,2.1,2.1,2.1,2.2,8.5,0.43,0.0%
Foster,FWD,5.0,56,2.3,2.2,1.9,2.2,8.5,0.42,0.0%
Matheus N.,DEF,5.4,51,2.4,1.3,2.4,2.3,8.3,0.39,0.0%
Ayari,MID,5.0,50,2.1,2.1,2.0,2.1,8.3,0.41,0.0%
Barry,FWD,5.9,42,2.1,1.7,2.4,2.0,8.3,0.35,0.0%
Garnacho,MID,6.4,31,1.9,1.9,2.3,2.0,8.1,0.32,0.0%
Onana,MID,5.0,50,1.5,2.5,2.0,2.1,8.1,0.41,0.0%
Reinildo,DEF,4.0,80,2.1,2.1,2.1,1.8,8.1,0.51,0.6%
Hartman,DEF,4.0,79,1.9,2.7,1.6,1.9,8.0,0.50,0.4%
Walker,DEF,4.5,90,1.8,2.8,1.5,1.8,7.9,0.44,0.0%
Smith,DEF,4.5,66,1.2,2.1,2.2,2.4,7.9,0.44,0.0%
Gittens,MID,6.4,33,2.0,1.8,2.2,1.8,7.8,0.31,0.0%
Sessegnon,MID,5.4,47,2.3,2.0,1.7,1.7,7.7,0.36,0.0%
Mount,MID,6.0,42,1.4,1.8,2.1,2.4,7.7,0.32,0.0%
Gusto,DEF,5.0,43,2.0,1.8,2.1,1.7,7.6,0.38,0.0%
Ampadu,MID,4.9,70,1.0,2.2,2.3,2.2,7.6,0.39,0.0%
Dalot,DEF,4.5,56,1.4,1.7,1.8,2.6,7.5,0.42,0.0%
Mavropanos,DEF,4.4,52,2.0,2.1,2.0,1.5,7.5,0.43,0.0%
Tchatchoua,DEF,4.5,65,1.7,2.4,1.6,1.9,7.5,0.42,0.0%
Udogie,DEF,4.4,33,1.4,1.9,2.3,1.9,7.4,0.42,0.0%
Bergvall,MID,5.4,46,2.0,1.7,1.9,1.8,7.4,0.34,0.0%
Wilson,FWD,5.9,40,2.0,1.9,1.8,1.6,7.3,0.31,0.0%
Wissa,FWD,7.5,26,0.6,1.7,2.4,2.6,7.3,0.24,0.1%
Fofana,DEF,4.4,31,1.3,1.7,2.4,2.0,7.3,0.41,0.0%
Shaw,DEF,4.5,57,1.6,1.8,1.7,2.2,7.3,0.40,0.0%
Ballard,DEF,4.6,87,1.0,2.1,2.2,1.8,7.1,0.38,0.1%
Bellegarde,MID,5.4,35,1.5,1.9,1.7,2.0,7.1,0.33,0.0%
Gianluigi Donnarumma,GK,99.9,92,1.9,1.4,2.0,1.7,7.0,0.02,0.0%
Gordon,MID,7.5,0,0.0,0.0,3.1,3.8,6.9,0.23,0.2%
Stones,DEF,5.5,59,2.5,1.2,2.0,1.3,6.9,0.31,0.0%
Piroe,FWD,5.4,36,1.8,1.8,1.6,1.7,6.9,0.32,0.2%
Bradley,DEF,5.0,45,2.5,2.0,1.1,1.1,6.8,0.34,0.0%
Nmecha,FWD,5.0,35,1.8,1.6,1.6,1.7,6.7,0.34,0.0%
Martinez,DEF,4.9,50,0.1,1.0,2.0,3.6,6.7,0.34,0.0%
J.Murphy,MID,6.3,38,2.2,1.9,1.2,1.4,6.7,0.27,0.0%
Tanaka,MID,5.0,65,0.9,1.9,2.0,1.9,6.7,0.33,0.0%
Hughes,MID,5.0,42,1.5,1.7,1.8,1.6,6.6,0.33,0.0%
J.Ramsey,MID,5.5,45,1.9,1.9,1.2,1.6,6.6,0.30,0.0%
Todibo,DEF,4.4,52,1.9,1.9,1.7,1.1,6.5,0.37,0.0%
Dibling,MID,5.5,31,1.6,1.3,1.8,1.9,6.5,0.30,0.0%
Cook,MID,5.0,0,0.0,1.5,2.1,2.8,6.4,0.32,0.0%
Kamara,MID,4.9,0,0.0,1.2,2.3,2.9,6.4,0.33,0.0%
Alcaraz,MID,5.4,29,1.5,1.2,1.7,1.9,6.4,0.30,0.0%
Savinho,MID,6.9,28,0.8,1.2,2.4,2.0,6.3,0.23,0.1%
Lewis,DEF,5.0,42,1.8,1.1,1.8,1.5,6.3,0.31,0.0%
Pau,DEF,4.5,35,1.4,1.5,1.4,1.8,6.1,0.34,0.0%
Gomez,MID,5.0,37,1.7,1.6,1.3,1.6,6.1,0.31,0.0%
Martinelli,MID,6.9,32,2.1,1.4,1.2,1.4,6.1,0.22,0.0%
Merino,MID,5.9,30,1.8,1.2,1.4,1.7,6.1,0.26,0.0%
McAtee,MID,5.5,24,1.1,1.6,1.9,1.4,6.0,0.27,0.0%
Scott,MID,5.0,51,2.3,1.3,1.1,1.3,6.0,0.30,0.0%
Hinshelwood,MID,5.4,36,1.4,1.5,1.4,1.6,5.8,0.27,0.0%
Lerma,MID,5.0,29,1.4,1.4,1.6,1.5,5.8,0.29,0.0%
Broja,FWD,5.4,28,1.4,1.6,1.4,1.4,5.8,0.27,0.0%
White,DEF,5.4,30,0.8,1.5,1.4,2.2,5.8,0.27,0.0%
Hume,DEF,4.5,65,1.8,1.3,1.3,1.2,5.7,0.31,0.0%
J.Araujo,DEF,4.0,50,2.0,1.2,1.1,1.2,5.6,0.35,0.0%
Gruda,MID,5.4,24,1.3,1.4,1.3,1.6,5.6,0.26,0.0%
Trippier,DEF,5.0,35,2.0,1.2,1.0,1.5,5.6,0.28,0.0%
Longstaff,MID,4.9,47,1.8,1.2,1.4,1.1,5.6,0.28,0.0%
Carvalho,MID,4.9,27,1.4,1.2,1.4,1.5,5.5,0.28,0.0%
Tel,MID,6.3,27,1.7,1.1,1.3,1.3,5.5,0.22,0.0%
H.Bueno,DEF,4.5,48,1.1,1.7,1.3,1.4,5.5,0.30,0.0%
Castagne,DEF,4.5,30,1.5,1.5,1.0,1.4,5.4,0.30,0.0%
Trossard,MID,6.9,30,1.7,1.3,1.1,1.3,5.3,0.19,0.0%
Kalimuendo,FWD,6.0,21,1.1,1.4,1.6,1.3,5.3,0.22,0.0%
Edwards,MID,4.9,23,1.1,1.5,1.3,1.2,5.2,0.26,0.0%
Fer López,MID,5.4,22,1.1,1.4,1.3,1.4,5.1,0.24,0.0%
Gruev,MID,5.0,54,1.8,1.3,1.0,1.0,5.0,0.25,0.0%
Bayindir,GK,5.0,49,1.5,1.1,1.2,1.2,5.0,0.25,0.0%
Sangaré,MID,5.0,37,1.3,1.3,1.2,1.2,5.0,0.25,0.0%
Møller Wolfe,DEF,4.5,41,1.1,1.4,1.1,1.4,5.0,0.28,0.0%
Robertson,DEF,5.9,24,1.4,1.3,1.1,1.2,5.0,0.21,0.0%
Igor Jesus,FWD,5.9,19,0.9,1.2,1.7,1.1,5.0,0.21,0.0%
Hutchinson,MID,5.5,23,1.0,1.2,1.6,1.2,4.9,0.22,0.0%
Brooks,MID,5.0,26,1.4,1.3,1.0,1.2,4.9,0.24,0.0%
Trafford,GK,5.0,42,1.7,0.8,1.2,1.1,4.8,0.24,0.0%
Willock,MID,5.0,41,2.1,1.0,0.7,0.9,4.8,0.24,0.0%
F.Kadıoğlu,DEF,4.4,27,1.0,1.4,1.0,1.3,4.8,0.27,0.0%
Senne Lammens,GK,99.9,20,0.4,1.0,1.3,2.0,4.6,0.01,0.0%
C.Jones,MID,5.4,25,1.4,1.1,1.1,1.0,4.6,0.21,0.0%
Marc Guiu,FWD,4.4,22,1.1,1.1,1.1,1.2,4.5,0.26,44.0%
Devenny,MID,4.5,21,1.3,1.0,1.1,1.0,4.4,0.24,0.1%
Mainoo,MID,4.9,25,1.0,1.1,1.1,1.1,4.3,0.22,0.0%
Sosa,DEF,5.0,20,1.2,1.2,0.9,1.0,4.3,0.21,0.0%
Mazraoui,DEF,4.9,23,0.3,0.9,1.3,1.6,4.2,0.22,0.0%
Onana,GK,5.0,28,0.9,1.2,1.0,1.0,4.2,0.21,0.0%
Odobert,MID,5.4,17,1.1,0.9,1.1,1.1,4.1,0.19,0.0%
Flemming,FWD,5.4,17,0.9,1.1,1.1,0.9,4.1,0.19,0.0%
N.Aguerd,DEF,4.5,23,0.8,1.1,1.2,0.8,4.1,0.23,0.0%
Aaronson,MID,5.4,23,1.1,0.9,0.9,1.1,4.0,0.19,0.0%
Milambo,MID,5.4,21,1.0,1.0,1.0,1.0,4.0,0.19,0.0%
Maguire,DEF,4.5,41,1.3,1.0,0.8,1.0,4.0,0.22,0.0%
Henry,DEF,4.5,31,1.0,1.0,1.0,1.0,4.0,0.22,0.0%
Thiaw,DEF,5.0,15,0.7,1.1,0.9,1.3,4.0,0.20,0.0%
A.Ramsey,MID,4.5,14,0.7,1.0,1.2,1.1,4.0,0.22,0.0%
Keane,DEF,4.5,57,2.2,0.6,0.5,0.6,3.9,0.22,0.0%
