Name,Position,Price,xMins,GW6,GW7,GW8,GW9,Total,/£M,Elite%
Truffert,DEF,4.5,90,90,86,82,81,339,18.8,0.1%
Diakité,DEF,4.5,88,88,83,83,84,338,18.8,0.5%
O.Dango,MID,6.0,70,70,68,67,64,269,11.2,3.2%
Martinez,GK,5.0,92,92,91,91,89,363,18.1,0.0%
Pope,GK,5.0,90,90,90,87,85,352,17.6,0.0%
Tonali,MID,5.4,90,90,83,81,78,332,15.4,0.3%
Joelinton,MID,5.9,80,80,77,80,74,311,13.2,0.0%
Sánchez,GK,5.0,85,85,82,85,85,337,16.9,59.5%
Lacroix,DEF,5.1,89,89,86,88,83,346,17.0,24.5%
Agbadou,DEF,4.5,89,89,86,87,83,345,19.2,6.1%
Van de Ven,DEF,4.7,87,87,84,83,82,336,17.9,12.8%
Konaté,DEF,5.5,84,84,85,82,76,327,14.9,0.1%
Sels,GK,5.0,94,94,92,92,91,369,18.4,9.2%
N.Williams,DEF,5.0,91,91,83,82,80,336,16.8,23.3%
Anthony,MID,5.5,79,79,78,69,73,299,13.6,0.1%
Sarr,MID,6.4,80,33,75,80,83,271,10.6,6.6%
Verbruggen,GK,4.5,93,93,93,92,93,371,20.6,5.6%
Cash,DEF,4.6,80,80,77,74,79,310,16.8,0.6%
Collins,DEF,5.0,90,90,84,86,84,344,17.2,0.0%
Mac Allister,MID,6.4,70,70,72,68,70,280,10.9,0.0%
Henderson,GK,5.0,93,93,93,92,91,369,18.4,0.0%
Hall,DEF,5.4,76,76,72,70,74,292,13.5,0.0%
Gomes,MID,5.4,87,87,82,79,79,327,15.1,0.0%
Gravenberch,MID,5.5,81,81,81,81,75,318,14.5,0.0%
Dewsbury-Hall,MID,5.0,85,85,61,71,67,284,14.2,10.6%
Muñoz,DEF,5.6,91,91,88,82,78,339,15.1,22.5%
Dúbravka,GK,4.0,94,94,92,92,93,371,23.2,96.8%
Milenković,DEF,5.5,92,92,85,83,85,345,15.7,2.2%
Kelleher,GK,4.5,94,94,92,92,91,369,20.5,2.4%
Roefs,GK,4.5,93,93,93,92,89,367,20.4,0.0%
Okafor,MID,5.5,72,72,65,64,61,262,11.9,0.0%
Zubimendi,MID,5.4,86,86,78,79,78,321,14.9,0.0%
Estève,DEF,4.0,92,92,91,86,86,355,22.2,73.9%
Estêvão,MID,6.5,67,67,59,56,50,232,8.9,0.0%
Andersen,DEF,4.5,91,91,90,89,89,359,19.9,84.9%
Murillo,DEF,5.4,85,64,85,86,82,317,14.7,43.8%
Leno,GK,5.0,93,93,93,90,89,365,18.3,0.0%
De Ligt,DEF,5.0,88,88,85,80,74,327,16.4,0.0%
Dorgu,DEF,4.5,79,79,73,72,65,289,16.1,12.4%
Rúben,DEF,5.5,77,77,75,75,69,296,13.5,0.0%
Van den Berg,DEF,4.5,89,89,84,86,85,344,19.1,0.0%
Konsa,DEF,4.5,90,90,88,88,83,349,19.4,5.4%
Kluivert,MID,7.0,43,43,55,57,61,216,7.7,0.1%
O'Brien,DEF,5.0,86,86,85,83,86,340,17.0,0.0%
Guéhi,DEF,4.7,92,92,89,90,88,359,19.1,1.3%
Gudmundsson,DEF,4.0,87,87,79,78,77,321,20.1,6.4%
Livramento,DEF,5.1,86,86,77,81,78,322,15.8,0.1%
Hermansen,GK,4.5,92,92,91,92,93,368,20.4,0.1%
Van Hecke,DEF,4.5,89,89,90,84,83,346,19.2,0.0%
Mykolenko,DEF,4.9,87,87,81,78,81,327,16.7,0.0%
Bogle,DEF,4.5,86,65,82,81,78,306,17.0,0.0%
Iwobi,MID,6.5,78,78,76,76,73,303,11.7,0.0%
Wharton,MID,5.0,87,87,83,79,74,323,16.1,0.0%
Xhaka,MID,5.0,90,90,87,85,83,345,17.3,0.2%
Rodon,DEF,4.0,91,91,84,85,78,338,21.1,7.5%
Szoboszlai,MID,6.5,58,58,57,56,54,225,8.7,0.0%
Richarlison,FWD,6.7,71,71,55,42,33,201,7.5,0.1%
Toti,DEF,4.4,92,92,85,85,84,346,19.7,0.0%
Richards,DEF,4.5,88,88,85,77,83,333,18.5,15.4%
José Sá,GK,4.5,84,84,84,85,88,341,18.9,0.1%
Burn,DEF,5.0,83,83,74,73,70,300,15.0,0.0%
Lukić,MID,5.0,89,89,83,77,72,321,16.1,0.0%
Doku,MID,6.4,60,60,52,46,45,203,7.9,0.0%
J.Arias,MID,5.3,64,64,57,54,58,233,11.0,0.4%
Garner,MID,5.0,80,80,75,72,67,294,14.7,0.0%
Ekdal,DEF,4.0,87,87,84,82,74,327,20.4,0.1%
Perri,GK,4.5,86,43,88,90,91,312,17.3,0.7%
Dunk,DEF,4.5,86,86,83,80,80,329,18.3,0.0%
Gana,MID,5.4,76,76,78,72,73,299,13.8,0.0%
Welbeck,FWD,6.3,61,61,54,48,51,214,8.5,0.0%
Ndoye,MID,6.1,63,63,65,61,56,245,10.0,0.2%
Chalobah,DEF,5.1,65,65,66,58,59,248,12.2,0.0%
Kilman,DEF,4.4,88,88,85,84,83,340,19.3,0.1%
Douglas Luiz,MID,5.0,68,68,69,69,60,266,13.3,0.0%
Tete,DEF,4.5,85,85,79,84,79,327,18.2,0.3%
Ayari,MID,4.9,71,71,70,66,70,277,14.1,0.0%
Frimpong,DEF,5.9,51,51,61,67,66,245,10.4,0.0%
Ward-Prowse,MID,5.8,81,81,78,72,75,306,13.2,0.0%
Mitchell,DEF,5.0,83,83,80,78,78,319,15.9,0.0%
Cullen,MID,5.0,78,78,79,75,73,305,15.3,0.0%
Foster,FWD,5.0,71,71,65,64,62,262,13.1,0.3%
Yarmoliuk,MID,5.0,77,77,75,72,68,292,14.6,0.0%
Grealish,MID,6.8,81,81,76,0,72,229,8.4,0.5%
Amad,MID,6.3,63,63,60,57,57,237,9.4,0.0%
Tielemans,MID,5.9,51,21,74,80,80,255,10.8,14.6%
Yeremy,MID,6.0,73,30,64,70,68,232,9.7,0.1%
Zinchenko,DEF,4.9,77,77,64,65,71,277,14.1,0.0%
Mings,DEF,4.5,76,76,73,67,72,288,16.0,0.0%
Beto,FWD,5.4,53,53,51,50,47,201,9.3,0.0%
Bernardo,MID,6.4,64,64,56,54,55,229,8.9,0.0%
Alderete,DEF,4.0,84,84,73,66,76,299,18.7,0.1%
Ampadu,MID,4.9,85,85,75,74,75,309,15.8,0.0%
Talbi,MID,5.0,66,66,63,65,59,253,12.7,0.0%
Diouf,DEF,4.4,89,89,84,77,82,332,18.9,2.6%
Sadiki,MID,5.0,88,88,81,80,82,331,16.6,0.0%
J.Palhinha,MID,5.5,69,69,64,66,69,268,12.2,0.0%
Mukiele,DEF,4.0,83,83,82,77,74,316,19.8,0.0%
Bobb,MID,5.5,51,51,50,42,42,185,8.4,0.0%
Kamara,MID,4.9,83,83,70,70,74,297,15.2,0.0%
McGinn,MID,5.5,68,68,59,56,53,236,10.7,0.0%
P.M.Sarr,MID,5.0,53,53,54,58,54,219,10.9,0.2%
Marmoush,MID,8.3,56,9,34,53,50,146,4.4,0.0%
Muniz,FWD,5.5,58,58,57,58,57,230,10.5,1.5%
M.Fernandes,MID,5.5,70,70,69,62,61,262,11.9,0.0%
Sancho,MID,5.9,51,51,52,53,51,207,8.8,0.0%
Barnes,MID,6.5,54,54,46,41,36,177,6.8,0.7%
Schär,DEF,5.5,73,31,59,70,67,227,10.3,0.1%
Kerkez,DEF,5.9,65,65,63,62,61,251,10.6,0.2%
Digne,DEF,4.5,60,60,60,56,57,233,12.9,0.0%
Bergvall,MID,5.4,58,58,60,58,55,231,10.7,0.0%
Kayode,DEF,4.5,80,80,75,76,69,300,16.7,0.0%
Diarra,MID,5.5,80,34,72,74,75,255,11.6,0.0%
Bassey,DEF,4.5,91,91,90,85,84,350,19.4,0.0%
Hartman,DEF,4.0,81,81,73,76,68,298,18.6,0.4%
Bruun Larsen,MID,5.4,52,39,56,52,53,200,9.3,0.0%
Adams,MID,5.0,84,84,69,59,48,260,13.0,0.0%
Struijk,DEF,4.5,78,78,68,61,58,265,14.7,0.0%
Henderson,MID,5.0,70,70,64,66,67,267,13.3,0.0%
Kamada,MID,5.0,71,71,51,56,50,228,11.4,0.0%
Yoro,DEF,4.5,71,71,70,68,58,267,14.8,0.0%
Berge,MID,5.0,78,78,76,77,74,305,15.3,0.0%
Reinildo,DEF,4.0,82,82,82,81,78,323,20.2,0.1%
Isidor,FWD,5.5,63,63,54,46,51,214,9.7,0.0%
Lammens,GK,5.0,43,43,60,79,83,265,13.3,0.0%
Fofana,DEF,4.4,56,56,56,56,57,225,12.8,0.0%
Walker,DEF,4.5,90,90,86,83,81,340,18.9,0.0%
Ekitiké,FWD,8.7,46,46,36,34,38,154,4.4,1.3%
Barry,FWD,5.8,43,43,45,48,44,180,7.8,0.0%
Lewis-Potter,DEF,5.0,68,68,62,65,63,258,12.9,0.0%
King,MID,4.5,55,55,56,58,56,225,12.5,2.9%
Wieffer,MID,4.9,48,48,64,59,57,228,11.6,0.0%
Summerville,MID,5.5,53,53,58,50,49,210,9.5,0.0%
E.Le Fée,MID,4.9,54,41,57,56,57,211,10.8,0.0%
Gusto,DEF,4.9,48,48,49,47,54,198,10.1,0.0%
Krejčí,DEF,4.5,75,75,70,64,64,273,15.2,0.0%
Gruda,MID,5.4,43,43,45,46,41,175,8.1,0.0%
Madueke,MID,7.0,47,47,37,32,37,153,5.5,0.2%
Udogie,DEF,4.4,54,54,52,54,50,210,11.9,0.0%
Tchatchoua,DEF,4.5,69,69,60,62,54,245,13.6,0.0%
Branthwaite,DEF,5.3,42,18,49,81,83,231,10.9,0.0%
James,DEF,5.4,48,48,41,43,41,173,8.0,0.0%
Elliott,MID,5.4,55,55,39,37,38,169,7.8,0.4%
Mount,MID,5.9,52,52,46,43,41,182,7.7,0.0%
Hannibal,MID,5.0,54,54,53,55,46,208,10.4,0.0%
A.Jimenez,DEF,4.5,59,59,57,52,33,201,11.2,0.0%
Gomez,MID,5.0,44,44,50,49,47,190,9.5,0.0%
Adingra,MID,5.4,54,54,50,48,47,199,9.2,0.0%
Hudson-Odoi,MID,6.0,49,49,45,45,43,182,7.6,0.0%
André,MID,5.4,64,64,59,59,61,243,11.3,0.0%
Elanga,MID,6.9,32,32,39,39,41,151,5.5,0.3%
Garnacho,MID,6.4,40,40,31,29,31,131,5.1,0.0%
Scott,MID,5.0,46,46,44,48,42,180,9.0,0.0%
Bentancur,MID,5.4,58,58,51,47,52,208,9.6,0.0%
Raúl,FWD,6.3,44,44,41,39,43,167,6.6,0.0%
Tanaka,MID,4.9,50,50,57,56,62,225,11.5,0.0%
Wilson,FWD,5.9,45,45,46,44,41,176,7.5,0.0%
Johnson,MID,7.0,41,41,30,31,34,136,4.9,0.3%
Bakwa,MID,6.0,43,43,43,42,47,175,7.3,0.0%
Robinson,DEF,5.0,43,43,57,78,82,260,13.0,0.0%
Mosquera,DEF,4.4,49,49,55,59,61,224,12.7,0.0%
Tosin,DEF,4.5,48,48,41,44,47,180,10.0,1.2%
De Cuyper,DEF,4.4,43,18,60,62,62,202,11.5,0.6%
Tchaouna,MID,4.9,40,40,42,39,38,159,8.1,0.0%
Christie,MID,5.0,47,47,45,38,42,172,8.6,0.0%
Solanke,FWD,7.2,11,5,31,44,53,133,4.6,0.2%
Mavropanos,DEF,4.4,63,63,59,55,56,233,13.2,0.0%
Brooks,MID,5.0,52,52,38,34,30,154,7.7,0.0%
Spence,DEF,4.5,48,48,50,52,45,195,10.8,0.1%
R.Gomes,DEF,4.5,45,45,44,39,48,176,9.8,0.0%
Lewis,DEF,5.0,48,48,43,40,41,172,8.6,0.0%
Munetsi,MID,5.5,48,48,49,44,45,186,8.5,0.0%
James,MID,5.3,36,15,40,45,44,144,6.8,0.0%
Ugochukwu,MID,5.0,55,55,58,58,55,226,11.3,0.0%
Walker-Peters,DEF,4.4,85,85,68,59,54,266,15.1,0.0%
Wilson,MID,5.4,41,41,43,39,37,160,7.4,0.0%
J.Murphy,MID,6.3,39,39,42,34,27,142,5.6,0.0%
Hughes,MID,4.9,64,64,52,46,44,206,10.5,0.0%
Aaronson,MID,5.4,53,53,34,32,35,154,7.1,0.0%
Füllkrug,FWD,5.7,39,39,42,40,41,162,7.1,0.0%
Shaw,DEF,4.5,61,61,60,50,42,213,11.8,0.0%
Baleba,MID,4.9,46,46,44,45,49,184,9.4,0.0%
Khusanov,DEF,5.4,47,47,40,43,39,169,7.8,0.0%
Gittens,MID,6.2,38,38,24,28,27,117,4.7,0.0%
Cook,MID,4.9,21,21,38,52,66,177,9.0,0.0%
Florentino,MID,5.0,49,49,55,49,52,205,10.3,0.0%
H.Bueno,DEF,4.4,45,45,41,44,45,175,9.9,0.0%
Adli,MID,5.5,27,27,28,35,41,131,6.0,0.0%
O’Reilly,DEF,4.9,43,43,39,34,26,142,7.2,0.0%
Kevin,MID,6.0,40,40,38,41,38,157,6.5,0.1%
Bellegarde,MID,5.4,35,35,42,34,38,149,6.9,0.0%
Merino,MID,5.9,37,37,32,34,30,133,5.6,0.0%
Maatsen,DEF,4.4,40,40,43,37,44,164,9.3,0.0%
Gnonto,MID,5.3,36,15,35,45,40,135,6.4,0.0%
Geertruida,DEF,4.5,49,49,56,61,61,227,12.6,0.0%
Tolu,FWD,5.5,40,40,27,29,32,128,5.8,0.0%
Stones,DEF,5.5,46,23,52,43,45,163,7.4,0.0%
Ugarte,MID,4.9,57,57,37,35,37,166,8.5,0.0%
F.Kadıoğlu,DEF,4.4,72,72,40,35,32,179,10.2,0.0%
Thiaw,DEF,4.9,54,54,38,36,39,167,8.5,0.0%
Hee Chan,MID,5.9,28,28,27,30,27,112,4.7,0.0%
Smith Rowe,MID,5.9,36,36,34,38,34,142,6.0,0.0%
Nketiah,FWD,5.4,34,34,27,31,31,123,5.7,0.0%
Casemiro,MID,5.5,0,0,50,45,46,141,6.4,0.0%
Onana,MID,4.9,50,30,46,43,40,159,8.1,0.0%
Guessand,MID,6.4,26,26,26,24,27,103,4.0,0.0%
Dalot,DEF,4.4,60,24,42,48,48,162,9.2,0.0%
Pinnock,DEF,4.4,35,35,38,38,43,154,8.8,0.0%
Kolo Muani,FWD,7.0,14,6,27,37,36,106,3.8,0.0%
Sessegnon,MID,5.4,46,46,37,25,26,134,6.2,0.0%
Alcaraz,MID,5.3,22,22,25,42,25,114,5.4,0.0%
Dibling,MID,5.5,19,19,22,48,25,114,5.2,0.0%
Fer López,MID,5.4,26,26,28,27,28,109,5.0,0.0%
Keane,DEF,4.5,67,67,32,14,18,131,7.3,0.0%
Piroe,FWD,5.3,23,23,24,26,24,97,4.6,0.1%
Hume,DEF,4.5,51,51,44,35,40,170,9.4,0.0%
Maguire,DEF,4.4,40,40,41,30,28,139,7.9,0.0%
Traoré,MID,5.5,28,28,26,25,25,104,4.7,0.0%
Longstaff,MID,4.9,34,34,30,32,30,126,6.4,0.0%
Robertson,DEF,5.9,28,28,29,29,32,118,5.0,0.0%
Mazraoui,DEF,4.9,40,40,32,32,29,133,6.8,0.0%
Nmecha,FWD,5.0,18,18,23,23,22,86,4.3,0.0%
Buendía,MID,5.3,33,33,21,18,20,92,4.3,0.0%
Bradley,DEF,5.0,34,34,30,25,22,111,5.5,0.0%
Röhl,MID,5.0,30,13,24,36,34,107,5.3,0.0%
Kalimuendo,FWD,6.0,18,18,21,24,25,88,3.7,0.0%
N.Gonzalez,MID,6.0,28,28,27,27,26,108,4.5,0.0%
Trippier,DEF,5.0,26,20,27,26,30,103,5.2,0.0%
Igor Jesus,FWD,5.8,20,20,21,23,23,87,3.8,0.0%
Matheus N.,DEF,5.3,23,23,27,28,23,101,4.8,0.0%
Aké,DEF,5.4,33,33,30,26,18,107,5.0,0.0%
Igor,DEF,4.5,32,32,34,45,43,154,8.6,0.0%
Brobbey,FWD,5.5,14,14,24,26,30,94,4.3,0.0%
White,DEF,5.4,13,9,23,29,35,96,4.4,0.0%
Trossard,MID,6.9,17,17,16,19,15,67,2.4,0.0%
Wan-Bissaka,DEF,4.3,16,7,28,48,57,140,8.1,0.1%
Kovačić,MID,5.9,34,14,31,33,26,104,4.4,0.0%
McAtee,MID,5.4,20,20,22,26,23,91,4.2,0.0%
Pau,DEF,4.4,28,28,31,30,36,125,7.1,0.0%
Odobert,MID,5.3,23,23,16,20,17,76,3.6,0.0%
Tzimas,FWD,5.4,13,13,19,19,20,71,3.3,0.0%
S.Magassa,MID,5.0,34,34,32,26,26,118,5.9,0.0%
Souček,MID,5.7,0,0,0,51,55,106,4.6,0.0%
Jensen,MID,4.9,25,25,24,23,25,97,4.9,0.0%
C.Jones,MID,5.4,19,19,19,23,26,87,4.0,0.0%
Broja,FWD,5.4,13,13,19,19,23,74,3.4,0.0%
Chukwueze,MID,5.5,18,18,21,21,23,83,3.8,0.0%
Bijol,DEF,4.0,19,19,24,28,39,110,6.9,0.2%
Ballard,DEF,4.6,25,19,36,37,26,118,6.4,0.0%
Milner,MID,5.0,34,34,22,19,20,95,4.8,0.0%
Veltman,DEF,4.4,38,38,28,27,29,122,6.9,0.0%
Mainoo,MID,4.9,32,32,20,24,23,99,5.1,0.0%
Wissa,FWD,7.4,0,0,0,23,50,73,2.5,0.1%
Hill,DEF,4.0,31,31,30,23,16,100,6.3,0.0%
Nelson,MID,4.9,16,16,22,19,23,80,4.1,0.0%
Todibo,DEF,4.4,27,27,30,32,29,118,6.7,0.0%
Hoever,DEF,4.0,24,24,24,22,22,92,5.8,0.0%
Malen,MID,5.2,17,17,13,19,18,67,3.2,0.0%
Sangaré,MID,5.0,23,23,27,25,25,100,5.0,0.0%
Mayenda,FWD,5.5,22,22,21,17,15,75,3.4,0.0%
Justin,DEF,4.0,32,32,24,22,21,99,6.2,0.0%
Bayindir,GK,5.0,46,46,36,14,9,105,5.3,0.0%
Morato,DEF,4.4,32,32,19,27,27,105,6.0,0.0%
Rigg,MID,4.9,26,26,17,21,19,83,4.2,0.0%
Savinho,MID,6.9,16,16,14,14,12,56,2.0,0.1%
Coppola,DEF,4.4,21,21,23,23,28,95,5.4,0.0%
Martinelli,MID,6.9,16,16,13,15,14,58,2.1,0.0%
Henry,DEF,4.5,27,27,23,24,27,101,5.6,0.0%
Lerma,MID,4.9,23,23,19,24,23,89,4.5,0.0%
Savona,DEF,4.5,18,18,27,29,30,104,5.8,0.0%
Flemming,FWD,5.4,16,16,12,15,19,62,2.9,0.0%
Carvalho,MID,4.9,11,11,14,13,18,56,2.9,0.0%
Devenny,MID,4.5,30,30,12,12,11,65,3.6,0.0%
Willock,MID,5.0,11,11,19,20,15,65,3.3,0.0%
Patterson,DEF,4.4,20,20,22,23,18,83,4.7,0.0%
Edwards,MID,4.8,14,14,14,18,14,60,3.1,0.0%
Adama,MID,5.3,16,16,16,17,16,65,3.1,0.0%
Andrey Santos,MID,4.5,23,23,13,17,20,73,4.1,0.0%
McNeil,MID,5.7,8,8,13,27,15,63,2.8,0.0%
Hickey,DEF,4.0,19,19,26,25,24,94,5.9,0.0%
Hato,DEF,4.8,16,16,17,20,22,75,3.9,0.0%
Iroegbunam,MID,4.9,17,17,19,18,20,74,3.8,0.0%
Buonanotte,MID,4.8,0,0,16,15,18,49,2.6,0.0%
Uche,FWD,5.5,19,19,11,12,15,57,2.6,0.0%
Harrison,MID,5.3,24,24,14,9,11,58,2.7,0.0%
Gomez,DEF,5.0,12,12,17,21,26,76,3.8,0.0%
Gruev,MID,4.9,16,16,20,23,23,82,4.2,0.0%
Laurent,MID,4.9,15,15,21,21,17,74,3.8,0.0%
Aït-Nouri,DEF,5.9,0,0,0,14,48,62,2.6,0.3%
Smith,DEF,4.5,0,0,0,23,52,75,4.2,0.0%
Tel,MID,6.3,14,14,9,7,8,38,1.5,0.0%
Hincapie,DEF,5.5,10,10,14,18,20,62,2.8,0.0%
Lewis-Skelly,DEF,5.3,12,12,17,15,18,62,2.9,0.0%
Zirkzee,FWD,5.9,11,11,10,12,12,45,1.9,0.0%
Marc Guiu,FWD,4.3,11,11,9,8,9,37,2.2,34.3%
George,MID,4.9,13,13,9,9,9,40,2.0,0.0%
Martinez,DEF,4.9,0,0,0,29,54,83,4.2,0.0%
L.Miley,MID,4.4,10,10,16,15,15,56,3.2,0.0%
Cairney,MID,4.9,9,9,13,15,18,55,2.8,0.0%
Neil,MID,4.9,28,28,18,11,18,75,3.8,0.0%
Sonne,DEF,4.0,15,15,20,13,18,66,4.1,0.0%
Botman,DEF,4.9,17,17,14,14,17,62,3.2,0.0%
Hutchinson,MID,5.5,10,10,11,12,14,47,2.1,0.0%
Mosquera,DEF,5.4,13,13,13,15,19,60,2.8,0.0%
Enes Ünal,FWD,5.5,0,0,6,17,15,38,1.7,0.0%
Canvot,DEF,4.5,11,11,18,22,20,71,3.9,0.0%
Danso,DEF,4.3,9,9,16,15,16,56,3.3,0.0%
Sosa,DEF,4.9,12,12,16,13,16,57,2.9,0.0%
Nwaneri,MID,5.3,9,9,8,8,8,33,1.6,0.0%
Darlow,GK,4.0,48,48,7,4,4,63,3.9,0.0%
Milosavljević,DEF,4.5,9,9,14,15,19,57,3.2,0.0%
Watson,MID,4.9,9,9,9,9,8,35,1.8,0.0%
Osula,FWD,5.5,8,8,13,5,4,30,1.4,0.0%
Boscagli,DEF,4.4,11,11,15,16,16,58,3.3,0.0%
Clyne,DEF,4.0,9,9,13,20,17,59,3.7,0.0%
Irving,MID,4.4,10,10,17,7,10,44,2.5,0.0%
Milambo,MID,5.4,6,6,8,11,11,36,1.7,0.0%
Lavia,MID,4.9,14,6,8,16,17,47,2.4,0.0%
March,MID,5.8,0,0,4,17,15,36,1.6,0.0%
Janelt,MID,4.9,9,9,11,13,11,44,2.2,0.0%
Doherty,DEF,4.4,9,9,11,12,16,48,2.7,0.0%
B.Badiashile,DEF,4.4,12,5,12,14,17,48,2.7,0.0%
Havertz,FWD,7.3,0,0,0,12,20,32,1.1,0.0%
J.Cuenca,DEF,4.4,15,15,17,13,10,55,3.1,0.0%
Kostoulas,FWD,4.9,4,4,5,9,8,26,1.3,0.0%
L.Guilherme,MID,4.9,9,9,6,7,9,31,1.6,0.0%
Nørgaard,MID,5.4,8,8,8,12,11,39,1.8,0.0%
Humphreys,DEF,4.0,10,10,14,14,13,51,3.2,0.0%
J.Ramsey,MID,5.4,0,0,0,12,18,30,1.4,0.0%
Onyeka,MID,5.0,10,10,8,10,11,39,1.9,0.0%
Castagne,DEF,4.4,9,9,11,12,15,47,2.7,0.0%
Lucas Pires,DEF,3.9,9,9,11,11,13,44,2.8,0.0%
Yates,MID,4.8,9,9,9,8,8,34,1.8,0.0%
Gray,MID,4.9,8,8,10,11,11,40,2.0,0.0%
Gannon-Doak,MID,5.0,5,5,6,4,6,21,1.1,0.0%
Jörgensen,GK,4.4,7,7,7,12,11,37,2.1,0.0%
G.Rodriguez,MID,4.9,9,9,10,6,5,30,1.5,0.0%
Masuaku,DEF,4.0,10,10,10,12,11,43,2.7,0.0%
Kroupi.Jr,FWD,4.5,4,4,5,4,4,17,0.9,1.6%
Bornauw,DEF,3.9,9,9,7,9,15,40,2.6,0.0%
Ajer,DEF,4.4,5,5,9,9,14,37,2.1,0.0%
Acheampong,DEF,4.0,8,8,8,8,6,30,1.9,0.0%
Dominguez,MID,5.0,0,0,4,11,13,28,1.4,0.0%
Møller Wolfe,DEF,4.5,6,6,7,10,8,31,1.7,0.0%
