Name,Position,Price,xMins,GW14,GW15,GW16,GW17,Total,/£M,Elite%
Zubimendi,MID,5.3,87,3.6,3.0,3.5,2.9,13.0,0.61,0.0%
Truffert,DEF,4.5,83,3.6,2.8,2.6,4.0,13.0,0.72,5.3%
Gravenberch,MID,5.6,81,3.5,3.3,3.2,2.9,12.9,0.58,0.1%
Kamada,MID,5.0,75,3.5,3.1,3.0,3.2,12.9,0.65,0.0%
Ndiaye,MID,6.6,83,4.2,5.0,3.6,0.0,12.9,0.49,10.6%
E.Le Fée,MID,4.9,81,3.2,2.9,3.5,3.3,12.9,0.66,2.8%
Saliba,DEF,6.0,88,2.2,2.5,4.4,3.8,12.9,0.54,1.7%
Kluivert,MID,7.0,51,3.0,3.0,2.7,4.2,12.9,0.46,0.1%
Gibbs-White,MID,7.3,73,2.7,3.1,3.7,3.3,12.9,0.44,0.2%
Mac Allister,MID,6.3,70,3.5,3.3,3.0,3.1,12.9,0.51,0.0%
Pickford,GK,5.5,93,3.3,3.8,2.9,2.9,12.8,0.58,0.0%
Grealish,MID,6.6,86,3.4,3.9,2.8,2.7,12.8,0.48,0.0%
Romero,DEF,5.0,92,3.0,3.5,3.5,2.8,12.8,0.64,0.2%
Hincapie,DEF,5.4,69,3.5,3.0,3.8,2.4,12.7,0.59,0.0%
Dunk,DEF,4.5,87,3.2,3.6,2.1,3.7,12.6,0.70,0.0%
Wilson,MID,5.2,60,2.1,3.3,3.3,3.9,12.5,0.60,0.0%
Pedro Porro,DEF,5.4,77,2.8,3.8,3.3,2.7,12.5,0.58,1.3%
Dúbravka,GK,4.0,93,3.3,2.9,3.4,3.0,12.5,0.78,87.4%
Joelinton,MID,5.9,69,3.4,3.4,2.9,2.8,12.4,0.53,0.0%
J.Palhinha,MID,5.5,85,3.2,3.3,3.0,2.9,12.4,0.56,0.0%
Milenković,DEF,5.2,90,3.6,2.9,3.0,2.8,12.3,0.59,0.1%
Barnes,MID,6.4,57,3.5,3.4,2.7,2.7,12.3,0.48,0.1%
Estève,DEF,3.9,92,3.3,2.7,3.4,2.8,12.3,0.79,29.9%
Ndoye,MID,5.6,72,3.4,2.9,3.2,2.8,12.3,0.55,0.0%
Ekitiké,FWD,8.5,53,3.2,2.8,2.8,3.4,12.2,0.36,0.0%
Murillo,DEF,5.3,86,2.9,3.0,3.3,3.1,12.2,0.58,0.1%
Cullen,MID,5.0,87,3.2,2.8,3.1,3.1,12.2,0.61,0.0%
Florentino,MID,5.0,85,3.1,2.9,3.1,3.0,12.1,0.61,0.0%
Perri,GK,4.5,93,3.0,2.8,3.1,3.1,12.1,0.67,0.0%
Konsa,DEF,4.4,84,2.9,2.6,3.4,3.3,12.1,0.69,12.1%
James,DEF,5.6,62,3.2,2.6,3.8,2.4,12.0,0.54,0.1%
Kayode,DEF,4.5,90,2.1,2.8,3.8,3.4,12.0,0.67,0.0%
Roefs,GK,4.7,94,2.9,2.8,3.2,3.1,12.0,0.64,0.2%
Wharton,MID,5.0,76,3.2,2.9,2.8,3.0,11.9,0.59,0.0%
J.Arias,MID,5.0,62,3.3,3.0,2.1,3.4,11.9,0.59,0.1%
Johnstone,GK,4.5,93,3.4,3.0,2.3,3.1,11.9,0.66,0.0%
Hall,DEF,5.2,67,3.1,3.7,2.7,2.2,11.7,0.56,0.0%
Areola,GK,4.3,93,3.0,3.0,3.2,2.6,11.7,0.68,0.2%
Rodon,DEF,4.1,92,2.9,2.8,2.9,3.1,11.7,0.71,16.5%
Dalot,DEF,4.4,65,3.2,3.1,2.8,2.6,11.7,0.66,0.0%
Reijnders,MID,5.3,61,2.9,3.2,2.4,3.2,11.7,0.55,4.3%
Kevin,MID,5.8,56,2.4,2.8,2.7,3.7,11.6,0.50,0.0%
N.Williams,DEF,4.7,91,3.8,2.4,2.6,2.8,11.6,0.62,0.5%
Mykolenko,DEF,4.9,89,3.1,3.8,2.4,2.4,11.6,0.59,0.0%
McGinn,MID,5.4,64,2.7,2.6,3.0,3.3,11.6,0.54,0.0%
Amad,MID,6.3,80,4.1,3.7,3.8,0.0,11.6,0.46,0.0%
Anthony,MID,5.5,63,3.0,2.7,3.0,2.8,11.5,0.52,0.0%
Flemming,FWD,5.3,62,3.1,2.6,3.2,2.7,11.5,0.54,0.0%
Calvert-Lewin,FWD,5.5,59,2.9,2.9,2.8,2.8,11.4,0.52,2.1%
Van de Ven,DEF,4.8,91,2.7,3.3,3.0,2.4,11.4,0.59,1.0%
Diakité,DEF,4.4,89,3.7,2.4,2.1,3.0,11.3,0.64,0.3%
Nketiah,FWD,5.4,59,3.1,2.8,2.4,2.9,11.1,0.51,0.0%
Nmecha,FWD,5.0,71,3.1,2.8,2.4,2.8,11.1,0.56,0.0%
F.Kadıoğlu,DEF,4.4,69,2.5,3.3,1.9,3.4,11.1,0.63,0.0%
Wieffer,MID,4.9,73,3.0,2.7,2.6,2.8,11.1,0.57,0.2%
Henderson,MID,5.0,84,2.6,2.8,2.9,2.9,11.1,0.56,0.0%
O.Dango,MID,6.0,81,3.0,3.7,4.4,0.0,11.1,0.46,5.2%
Burn,DEF,5.1,73,3.1,3.2,2.6,2.0,11.0,0.54,0.2%
Garner,MID,5.0,89,3.4,2.7,2.4,2.5,11.0,0.55,0.0%
Casemiro,MID,5.5,71,3.4,2.5,2.7,2.3,11.0,0.50,0.0%
King,MID,4.5,59,2.4,2.7,2.8,3.1,11.0,0.61,2.8%
Tanaka,MID,4.8,82,2.9,2.8,2.5,2.7,11.0,0.57,0.0%
Xavi,MID,6.6,56,2.6,3.0,2.7,2.6,10.9,0.41,0.0%
Adams,MID,5.0,88,3.5,2.4,2.4,2.5,10.8,0.54,0.0%
Senesi,DEF,5.0,0,0.0,3.3,3.1,4.3,10.8,0.54,40.6%
Pau,DEF,4.3,77,2.6,2.2,3.0,2.9,10.8,0.63,0.8%
Summerville,MID,5.5,74,2.3,2.8,3.0,2.5,10.7,0.49,0.0%
Delap,FWD,6.2,57,3.2,2.5,2.7,2.3,10.7,0.43,0.0%
Buendía,MID,5.3,47,2.3,2.3,2.8,3.2,10.7,0.50,0.0%
Berge,MID,4.9,85,2.6,2.7,2.7,2.7,10.7,0.54,0.0%
Isidor,FWD,5.6,64,2.7,2.5,2.9,2.6,10.6,0.47,0.2%
Sessegnon,MID,5.4,78,2.9,2.9,2.4,2.4,10.6,0.49,0.0%
Xhaka,MID,5.2,90,3.0,2.3,2.7,2.7,10.6,0.51,0.2%
Gomez,MID,4.9,58,2.9,3.1,2.1,2.5,10.6,0.54,0.0%
Gomes,MID,5.3,83,3.3,2.5,1.9,2.9,10.6,0.50,0.0%
J.Murphy,MID,6.1,47,2.7,3.0,2.5,2.4,10.5,0.43,0.0%
Barry,FWD,5.7,60,2.7,2.9,2.4,2.5,10.5,0.46,0.0%
Kamara,MID,4.9,77,2.7,2.5,2.7,2.6,10.4,0.53,0.0%
Digne,DEF,4.5,59,2.4,2.2,2.9,2.9,10.4,0.58,2.8%
Gudmundsson,DEF,4.0,80,2.6,2.5,2.5,2.8,10.4,0.65,2.0%
Shaw,DEF,4.5,77,3.2,2.8,2.5,1.9,10.4,0.58,0.0%
Hartman,DEF,4.0,87,3.0,2.1,3.0,2.3,10.3,0.65,0.4%
L.Paquetá,MID,5.9,0,0.0,3.6,3.5,3.2,10.3,0.44,0.6%
Bogle,DEF,4.5,88,2.7,2.5,2.4,2.7,10.3,0.57,0.0%
Bernardo,MID,6.2,59,2.6,2.8,2.2,2.6,10.3,0.41,0.0%
Mukiele,DEF,4.2,87,2.5,2.1,3.0,2.6,10.2,0.61,23.9%
Zirkzee,FWD,5.8,49,2.9,2.6,2.4,2.3,10.2,0.44,0.0%
N.Gonzalez,MID,5.9,83,3.4,3.0,1.8,2.0,10.2,0.43,0.0%
Ampadu,MID,4.9,90,3.2,2.1,2.3,2.5,10.1,0.52,0.0%
Krejčí,DEF,4.5,85,2.6,2.8,1.7,3.1,10.1,0.56,0.0%
Alderete,DEF,4.1,77,2.4,2.2,2.8,2.8,10.1,0.62,3.5%
André,MID,5.3,80,3.1,2.0,2.2,2.8,10.1,0.48,0.0%
Iwobi,MID,6.4,82,3.2,3.4,3.5,0.0,10.0,0.39,0.0%
M.Fernandes,MID,5.5,71,2.8,2.3,2.6,2.3,10.0,0.45,0.0%
O'Brien,DEF,4.9,77,2.6,3.4,1.8,2.2,9.9,0.51,0.0%
Okafor,MID,5.5,57,2.5,2.5,2.4,2.4,9.8,0.45,0.0%
Cherki,MID,6.4,32,2.0,2.7,1.9,3.1,9.8,0.38,0.6%
Richarlison,FWD,6.4,54,2.6,2.9,2.2,2.0,9.7,0.38,0.0%
Mount,MID,5.9,46,2.6,2.4,2.1,2.6,9.7,0.41,0.0%
Gusto,DEF,4.9,64,2.9,2.5,2.8,1.4,9.6,0.49,0.0%
Ballard,DEF,4.6,72,2.1,2.0,2.9,2.6,9.6,0.52,0.5%
Udogie,DEF,4.4,72,2.2,2.7,2.6,2.0,9.5,0.54,0.1%
Merino,MID,5.9,57,3.4,2.1,2.2,1.8,9.5,0.40,0.0%
Milosavljević,DEF,4.5,90,3.9,1.8,1.6,2.1,9.4,0.52,0.0%
Tchaouna,MID,4.9,52,2.4,2.1,2.4,2.4,9.4,0.48,0.0%
Potts,MID,4.4,72,2.5,2.4,2.4,2.1,9.4,0.53,1.0%
Robertson,DEF,5.8,47,2.6,2.4,2.3,2.1,9.4,0.40,0.0%
Struijk,DEF,4.3,74,2.3,2.2,2.5,2.3,9.3,0.54,0.0%
Yarmoliuk,MID,5.0,58,2.0,2.4,2.4,2.5,9.3,0.47,0.0%
Aaronson,MID,5.4,57,2.6,2.6,2.2,1.9,9.3,0.43,0.0%
Kolo Muani,FWD,6.9,51,2.4,2.7,2.1,2.0,9.2,0.33,0.1%
Hudson-Odoi,MID,5.7,57,2.6,2.2,2.3,2.0,9.2,0.40,0.0%
Bellegarde,MID,5.2,43,2.1,2.2,2.0,2.9,9.2,0.44,0.0%
Odobert,MID,5.3,50,2.3,2.6,2.2,2.1,9.1,0.43,0.0%
Toti,DEF,4.3,70,2.7,2.2,1.4,2.8,9.1,0.53,0.0%
Savona,DEF,4.5,82,3.1,2.5,1.8,1.7,9.1,0.50,0.1%
Wilson,FWD,5.8,54,2.5,2.3,2.3,1.9,9.1,0.39,0.0%
De Cuyper,DEF,4.3,49,2.6,3.1,1.6,1.8,9.0,0.53,0.0%
Mavropanos,DEF,4.4,70,2.3,2.2,2.4,2.1,9.0,0.51,0.0%
Walker,DEF,4.4,89,2.7,1.7,2.5,2.0,8.9,0.51,0.0%
Igor Jesus,FWD,5.8,57,3.0,2.5,1.7,1.7,8.9,0.38,0.1%
Kilman,DEF,4.3,70,2.2,2.3,2.4,2.0,8.9,0.52,0.1%
Kerkez,DEF,5.7,48,2.6,2.2,2.3,1.8,8.9,0.39,0.2%
Malen,MID,5.1,38,2.1,1.9,2.0,2.9,8.8,0.43,1.6%
Agbadou,DEF,4.3,83,3.6,3.1,2.0,0.0,8.8,0.51,0.0%
Garnacho,MID,6.4,45,2.5,2.2,2.1,1.9,8.7,0.34,0.0%
Stach,MID,4.8,79,0.8,1.4,3.1,3.4,8.7,0.45,4.6%
Fofana,DEF,4.4,61,2.6,2.1,2.3,1.7,8.7,0.49,0.0%
Mosquera,DEF,5.4,57,2.7,2.2,2.3,1.4,8.6,0.40,0.0%
Ramsdale,GK,4.8,79,3.1,2.9,1.5,1.2,8.6,0.45,0.0%
Alcaraz,MID,5.2,35,1.7,2.8,1.6,2.5,8.6,0.41,0.0%
Smith,DEF,4.4,56,2.3,1.9,1.7,2.6,8.5,0.49,0.0%
Bassey,DEF,4.5,89,2.4,3.0,3.1,0.0,8.5,0.47,0.0%
Ugochukwu,MID,5.0,52,2.0,1.9,2.3,2.3,8.5,0.43,0.0%
Lukić,MID,5.0,48,1.8,2.0,2.1,2.6,8.5,0.42,0.0%
Todibo,DEF,4.3,64,2.0,2.2,2.4,1.8,8.4,0.49,0.0%
Iroegbunam,MID,4.8,69,2.6,2.0,1.5,2.2,8.4,0.44,0.0%
Andrey Santos,MID,4.5,58,2.7,2.6,2.3,0.7,8.3,0.46,0.0%
Elanga,MID,6.6,40,2.3,2.3,1.8,1.9,8.3,0.32,0.2%
Gruda,MID,5.4,40,2.1,2.4,1.7,2.1,8.3,0.38,0.0%
Rodrigo,MID,6.3,16,0.2,1.3,3.2,3.7,8.3,0.33,0.0%
Wood,FWD,7.2,83,1.2,1.2,2.9,2.9,8.2,0.29,0.2%
Hinshelwood,MID,5.1,45,1.8,2.1,1.8,2.5,8.2,0.40,0.0%
Møller Wolfe,DEF,4.3,71,2.7,2.0,1.1,2.4,8.2,0.48,0.0%
Gnonto,MID,5.2,41,1.9,2.1,2.0,2.0,8.0,0.39,0.0%
Hickey,DEF,4.0,54,1.3,2.1,2.5,2.1,8.0,0.50,0.0%
Tuanzebe,DEF,3.9,87,2.8,2.2,2.9,0.0,8.0,0.51,1.3%
C.Jones,MID,5.4,39,2.1,2.2,1.9,1.7,7.9,0.37,0.0%
Yoro,DEF,4.3,62,2.7,2.0,1.7,1.5,7.9,0.46,0.0%
Beto,FWD,5.1,37,1.9,2.1,1.8,2.0,7.9,0.38,0.0%
Hee Chan,MID,5.7,34,1.9,1.6,1.4,2.9,7.8,0.34,0.0%
Savinho,MID,6.9,27,1.6,2.1,1.4,2.6,7.7,0.28,0.1%
Estêvão,MID,6.5,38,2.0,1.9,2.0,1.8,7.7,0.30,0.0%
Bentancur,MID,5.3,42,1.6,1.9,2.0,2.1,7.7,0.36,0.0%
Wan-Bissaka,DEF,4.2,88,2.4,2.4,2.8,0.0,7.6,0.45,0.0%
Diouf,DEF,4.2,89,2.5,2.4,2.8,0.0,7.6,0.45,0.1%
Gomez,DEF,4.9,44,2.3,2.2,1.7,1.4,7.6,0.39,0.0%
Madueke,MID,6.8,34,2.4,1.8,1.7,1.6,7.6,0.28,0.2%
Bergvall,MID,5.4,38,1.6,2.0,2.0,1.9,7.5,0.35,0.0%
Ajer,DEF,4.4,36,1.0,1.8,2.5,2.1,7.4,0.42,0.0%
Gruev,MID,4.8,62,2.0,2.1,1.6,1.6,7.4,0.38,0.0%
Trossard,MID,6.9,38,1.4,1.5,2.5,1.9,7.3,0.26,0.0%
Dorgu,DEF,4.2,33,1.8,1.4,1.7,2.4,7.3,0.43,0.2%
Solanke,FWD,7.2,33,0.3,1.6,2.5,2.8,7.2,0.25,0.1%
Aït-Nouri,DEF,5.7,40,2.0,2.9,2.2,0.0,7.2,0.31,0.2%
Botman,DEF,4.9,61,0.5,1.4,2.7,2.4,7.1,0.36,0.0%
Lewis-Potter,DEF,4.8,30,1.0,1.3,2.1,2.7,7.0,0.37,0.0%
Jensen,MID,4.9,34,1.3,1.7,1.9,2.1,7.0,0.36,0.0%
Munetsi,MID,5.4,53,2.3,2.7,2.0,0.0,7.0,0.32,0.0%
Hume,DEF,4.5,59,1.4,1.2,2.1,2.2,7.0,0.39,0.0%
Pope,GK,5.2,64,0.7,1.5,2.6,2.2,7.0,0.33,2.5%
Laurent,MID,4.9,37,1.4,1.5,1.6,2.4,6.9,0.35,0.0%
Schär,DEF,5.3,42,2.0,2.2,1.4,1.2,6.8,0.32,0.0%
Kroupi.Jr,FWD,4.6,33,1.9,1.3,1.4,2.1,6.7,0.36,4.2%
Traoré,MID,5.5,57,2.3,2.1,2.3,0.0,6.7,0.30,0.0%
Souček,MID,5.7,51,2.1,1.4,1.5,1.6,6.6,0.29,0.0%
Marmoush,MID,8.3,28,2.0,2.3,2.2,0.0,6.5,0.20,0.0%
Füllkrug,FWD,5.6,38,1.8,1.4,1.7,1.5,6.4,0.29,0.0%
Brooks,MID,5.0,0,0.0,2.0,2.0,2.4,6.4,0.32,0.0%
Douglas Luiz,MID,4.9,45,0.5,0.9,2.4,2.5,6.4,0.32,0.0%
Onana,MID,4.8,36,1.4,1.5,1.5,1.8,6.3,0.33,0.0%
Brobbey,FWD,5.5,30,1.3,1.3,1.6,2.1,6.3,0.29,0.0%
Sadiki,MID,5.0,85,2.4,1.9,2.0,0.0,6.3,0.31,0.0%
Tzimas,FWD,5.3,27,1.6,1.8,1.2,1.5,6.2,0.29,0.0%
Adli,MID,5.4,42,2.3,1.9,1.9,0.0,6.2,0.29,0.0%
Bruun Larsen,MID,5.3,29,1.5,1.4,1.6,1.7,6.2,0.29,0.0%
Smith Rowe,MID,5.6,25,1.2,1.4,1.3,2.1,6.0,0.27,0.0%
Reinildo,DEF,4.0,84,1.8,1.6,2.5,0.0,6.0,0.37,9.4%
Broja,FWD,5.2,25,1.4,1.2,1.7,1.7,5.9,0.28,0.0%
Nelson,MID,4.8,0,0.0,1.3,1.8,2.8,5.9,0.31,0.0%
Dibling,MID,5.3,21,1.1,1.8,1.1,1.8,5.9,0.28,0.0%
Hutchinson,MID,5.4,33,1.7,1.4,1.5,1.3,5.9,0.27,0.0%
Maatsen,DEF,4.2,33,1.3,1.3,1.4,1.8,5.8,0.35,0.0%
Spence,DEF,4.4,37,1.2,1.6,1.6,1.4,5.8,0.33,0.1%
Dominguez,MID,5.0,35,1.6,1.4,1.4,1.5,5.8,0.29,0.0%
Baleba,MID,4.7,54,2.1,2.0,1.7,0.0,5.8,0.31,0.1%
Devenny,MID,4.3,26,1.5,1.4,1.0,1.9,5.8,0.34,0.7%
Sangaré,MID,4.9,59,2.3,1.9,1.5,0.0,5.7,0.29,0.0%
Bobb,MID,5.2,24,1.4,1.2,1.1,2.0,5.7,0.27,0.0%
Tchatchoua,DEF,4.5,70,2.6,2.0,1.0,0.0,5.7,0.32,0.0%
Rigg,MID,4.8,23,1.0,1.3,1.3,2.1,5.7,0.30,0.0%
A.Jimenez,DEF,4.5,35,1.6,1.2,1.2,1.6,5.6,0.31,0.0%
Mosquera,DEF,4.3,30,1.2,1.1,0.9,2.3,5.6,0.32,0.0%
Martinelli,MID,6.8,24,1.7,1.2,1.4,1.1,5.5,0.20,0.0%
Martinez,DEF,4.8,14,0.5,1.3,1.6,1.9,5.3,0.28,0.0%
Ugarte,MID,4.7,24,1.1,1.5,1.2,1.6,5.3,0.28,0.0%
Lerma,MID,4.9,30,1.3,1.2,1.2,1.5,5.2,0.26,0.0%
S.Magassa,MID,5.0,36,1.4,1.2,1.2,1.4,5.2,0.26,0.0%
Mazraoui,DEF,4.9,38,1.8,1.7,1.6,0.0,5.1,0.26,0.0%
Foster,FWD,5.0,33,1.5,1.7,1.9,0.0,5.1,0.26,0.6%
P.M.Sarr,MID,4.8,37,1.6,1.7,1.8,0.0,5.1,0.27,0.0%
Cairney,MID,4.8,23,1.0,0.9,1.3,1.8,5.1,0.26,0.0%
J.Ramsey,MID,5.3,22,1.2,1.4,1.1,1.3,5.1,0.24,0.0%
Chukwueze,MID,5.3,34,1.7,1.5,1.8,0.0,5.0,0.24,0.0%
Hughes,MID,4.7,24,1.1,1.2,1.1,1.5,4.9,0.26,0.0%
Gittens,MID,6.1,21,1.2,1.5,1.2,1.0,4.9,0.20,0.0%
Maguire,DEF,4.4,39,0.8,1.0,1.5,1.4,4.8,0.27,0.0%
Guessand,MID,6.2,29,1.6,1.4,1.8,0.0,4.8,0.19,0.0%
L.Miley,MID,4.4,21,1.0,1.3,1.2,1.3,4.8,0.27,0.0%
Mitoma,MID,6.1,0,0.0,0.1,1.3,3.3,4.7,0.19,0.0%
Acheampong,DEF,3.9,24,1.1,1.1,1.4,1.1,4.7,0.30,0.3%
Morato,DEF,4.3,37,1.5,1.3,1.0,0.8,4.6,0.27,0.0%
White,DEF,5.3,26,1.4,1.2,1.1,0.9,4.6,0.22,0.0%
Johnson,MID,6.6,15,0.9,1.3,1.2,1.2,4.6,0.17,0.1%
Geertruida,DEF,4.5,34,0.8,0.7,1.4,1.7,4.6,0.26,0.0%
McAtee,MID,5.1,31,1.5,1.1,0.9,1.1,4.5,0.22,0.0%
Talbi,MID,5.0,33,1.4,1.4,1.6,0.0,4.5,0.22,0.0%
Tolu,FWD,5.5,30,1.6,1.7,1.2,0.0,4.5,0.20,0.0%
Veltman,DEF,4.3,19,0.7,1.4,0.8,1.4,4.3,0.25,0.0%
Tel,MID,6.3,16,0.9,1.4,0.9,1.0,4.3,0.17,0.0%
