Name,Position,Price,xMins,GW3,GW4,GW5,GW6,Total,/£M,Elite%
Georginio,MID,6.0,66,50,72,66,66,254,10.6,24.0%
J.Arias,MID,5.4,73,73,71,67,69,280,13.0,0.4%
Tonali,MID,5.5,89,89,85,82,78,334,15.2,0.0%
Senesi,DEF,4.5,91,91,86,82,84,343,19.1,2.8%
Petrović,GK,4.5,93,93,93,92,92,370,20.6,3.5%
Andersen,DEF,4.5,90,90,89,87,89,355,19.7,82.9%
Van den Berg,DEF,4.5,92,92,87,85,86,350,19.4,0.1%
Pope,GK,5.0,92,92,89,86,87,354,17.7,0.0%
Collins,DEF,5.0,91,91,88,83,81,343,17.1,0.1%
Reijnders,MID,5.7,76,76,70,64,62,272,11.9,48.0%
Stach,MID,5.0,85,85,85,81,77,328,16.4,0.0%
Saliba,DEF,6.1,90,90,88,85,87,350,14.3,0.1%
Malen,MID,5.4,61,61,58,47,48,214,9.9,0.1%
Pickford,GK,5.5,93,93,91,88,91,363,16.5,0.1%
Minteh,MID,6.0,69,69,65,70,67,271,11.3,0.2%
Guéhi,DEF,4.5,93,93,89,87,88,357,19.8,0.9%
Dewsbury-Hall,MID,5.0,78,78,76,74,74,302,15.1,8.3%
Kelleher,GK,4.5,92,92,91,92,90,365,20.3,2.8%
Aït-Nouri,DEF,6.1,76,57,68,66,64,255,10.5,2.1%
Wharton,MID,5.0,79,79,76,76,75,306,15.3,0.0%
Gana,MID,5.5,88,88,81,82,86,337,15.3,0.0%
Gomes,MID,5.5,84,84,82,82,80,328,14.9,0.0%
Leno,GK,5.0,93,93,93,94,92,372,18.6,0.0%
Douglas Luiz,MID,5.0,61,61,80,81,77,299,14.9,0.0%
Joelinton,MID,6.0,79,79,70,72,64,285,11.9,0.0%
Dorgu,DEF,4.5,81,81,81,76,77,315,17.5,21.6%
Perri,GK,4.5,93,93,91,91,90,365,20.3,1.1%
P.M.Sarr,MID,5.0,72,72,69,67,67,275,13.8,0.2%
Rodrigo,MID,6.4,53,53,67,81,83,284,11.1,0.0%
Grealish,MID,6.5,79,79,74,72,70,295,11.3,0.0%
José Sá,GK,4.5,94,94,92,90,91,367,20.4,0.0%
Henderson,GK,5.0,87,87,88,86,85,346,17.3,0.0%
Tavernier,MID,5.5,70,70,60,63,58,251,11.4,0.3%
Agbadou,DEF,4.5,91,91,90,85,86,352,19.6,7.3%
Hermansen,GK,4.5,92,92,90,87,91,360,20.0,0.1%
Szoboszlai,MID,6.5,62,62,54,53,50,219,8.4,0.0%
Anthony,MID,5.5,78,78,76,74,75,303,13.8,0.0%
Verbruggen,GK,4.5,94,94,91,92,93,370,20.6,6.1%
Rúben,DEF,5.5,83,83,77,74,73,307,14.0,0.0%
Thiago,FWD,6.0,65,65,72,46,48,231,9.6,9.5%
Roefs,GK,4.5,93,93,91,89,91,364,20.2,0.1%
Mitchell,DEF,5.0,77,77,76,79,72,304,15.2,0.0%
Gravenberch,MID,5.5,83,83,77,73,73,306,13.9,0.0%
Welbeck,FWD,6.4,60,60,58,51,56,225,8.8,0.0%
Diakité,DEF,4.5,91,91,87,87,84,349,19.4,0.1%
Kilman,DEF,4.4,88,88,85,86,82,341,19.4,0.1%
Van de Ven,DEF,4.5,86,86,87,82,83,338,18.8,15.4%
Gvardiol,DEF,5.9,53,22,82,81,78,263,11.1,0.2%
Digne,DEF,4.5,61,61,60,58,61,240,13.3,0.0%
Guessand,MID,6.5,46,46,45,56,50,197,7.6,0.0%
Truffert,DEF,4.5,88,88,83,84,81,336,18.7,0.3%
James,MID,5.5,71,71,65,66,60,262,11.9,0.0%
Raúl,FWD,6.5,54,54,55,53,51,213,8.2,0.0%
Wan-Bissaka,DEF,4.5,88,88,85,84,82,339,18.8,0.5%
Richarlison,FWD,6.6,62,62,50,43,40,195,7.4,0.0%
Rodon,DEF,4.0,91,91,89,87,84,351,21.9,5.9%
Adingra,MID,5.5,74,74,71,67,71,283,12.9,0.1%
Ward-Prowse,MID,5.9,73,73,74,72,69,288,12.2,0.0%
Zubimendi,MID,5.5,87,87,79,76,79,321,14.6,0.0%
Eze,MID,7.5,56,56,57,59,48,220,7.3,0.1%
Diarra,MID,5.5,84,84,79,79,80,322,14.6,0.0%
Elanga,MID,7.0,65,65,52,53,52,222,7.9,0.2%
Lukić,MID,5.0,82,82,78,78,78,316,15.8,0.0%
Bogle,DEF,4.5,88,88,84,81,78,331,18.4,0.0%
N.Aguerd,DEF,4.5,85,85,80,79,81,325,18.1,0.0%
Foden,MID,8.0,39,39,50,43,44,176,5.5,0.0%
André,MID,5.5,83,83,85,81,80,329,15.0,0.0%
Kerkez,DEF,6.0,69,69,62,59,62,252,10.5,0.2%
Hudson-Odoi,MID,6.0,65,65,58,58,57,238,9.9,0.0%
Van Hecke,DEF,4.5,91,91,87,86,88,352,19.6,0.1%
De Ligt,DEF,5.0,82,82,77,78,71,308,15.4,0.0%
Xhaka,MID,5.0,87,87,84,80,83,334,16.7,0.1%
Hall,DEF,5.5,48,48,65,83,82,278,12.6,0.0%
Okafor,MID,5.5,51,51,63,64,60,238,10.8,0.0%
Livramento,DEF,5.0,79,79,75,69,71,294,14.7,0.0%
Dúbravka,GK,4.0,93,93,90,89,90,362,22.6,96.1%
O'Brien,DEF,5.0,91,91,86,83,80,340,17.0,0.0%
Onana,MID,5.0,83,83,79,66,54,282,14.1,0.0%
Gudmundsson,DEF,4.0,82,82,79,77,72,310,19.4,4.4%
Devenny,MID,4.5,59,59,57,57,55,228,12.7,0.2%
Toti,DEF,4.5,90,90,87,87,84,348,19.3,0.0%
Tete,DEF,4.5,75,75,73,69,68,285,15.8,0.0%
Bassey,DEF,4.5,91,91,90,89,85,355,19.7,0.0%
Robinson,DEF,5.0,57,57,71,85,84,297,14.8,0.0%
Cullen,MID,5.0,87,87,83,86,81,337,16.9,0.0%
Munetsi,MID,5.5,61,61,64,60,61,246,11.2,0.0%
Kayode,DEF,4.5,75,75,75,70,62,282,15.7,0.0%
Diouf,DEF,4.5,81,81,76,75,70,302,16.8,3.5%
James,DEF,5.5,60,60,55,53,56,224,10.2,0.1%
Estève,DEF,4.0,89,89,91,90,85,355,22.2,87.8%
J.Timber,DEF,5.5,72,72,59,62,60,253,11.5,0.0%
Sadiki,MID,5.0,77,77,77,71,68,293,14.7,0.0%
Wieffer,MID,5.0,65,65,65,65,59,254,12.7,0.0%
Talbi,MID,5.0,67,67,64,65,63,259,12.9,0.0%
Füllkrug,FWD,5.9,66,66,52,56,48,222,9.4,3.1%
Christie,MID,5.0,54,54,68,58,59,239,11.9,0.0%
Muniz,FWD,5.5,50,50,52,51,41,194,8.8,0.0%
Todibo,DEF,4.5,75,75,76,73,72,296,16.4,0.0%
Wilson,MID,5.5,49,49,48,45,51,193,8.8,0.0%
Mings,DEF,4.5,59,59,58,57,60,234,13.0,0.0%
J.Palhinha,MID,5.5,72,72,72,70,66,280,12.7,0.1%
Chalobah,DEF,5.0,74,74,64,53,51,242,12.1,0.0%
Garner,MID,5.0,75,75,68,68,65,276,13.8,0.0%
Yoro,DEF,4.5,79,79,74,68,67,288,16.0,0.0%
Onana,GK,5.0,64,64,68,74,74,280,14.0,0.0%
Yarmoliuk,MID,5.0,67,67,65,63,66,261,13.1,0.0%
Baleba,MID,5.0,71,71,68,65,68,272,13.6,0.0%
Beto,FWD,5.5,52,52,48,45,50,195,8.9,0.0%
Hannibal,MID,5.0,70,70,66,67,65,268,13.4,0.0%
Adams,MID,5.0,81,81,73,60,51,265,13.3,0.0%
Delap,FWD,6.4,44,44,41,37,37,159,6.2,0.0%
Bernardo,MID,6.5,60,60,56,55,50,221,8.5,0.0%
Gittens,MID,6.4,43,43,41,44,42,170,6.6,0.0%
Trafford,GK,5.0,74,74,79,48,47,248,12.4,0.0%
Adli,MID,5.5,47,47,45,45,51,188,8.5,0.0%
Dunk,DEF,4.5,85,85,77,72,73,307,17.1,0.0%
Amad,MID,6.5,52,52,55,52,55,214,8.2,0.0%
Ugochukwu,MID,5.0,80,80,75,77,75,307,15.3,0.0%
Doherty,DEF,4.5,71,71,65,66,64,266,14.8,0.0%
De Cuyper,DEF,4.5,74,74,68,66,64,272,15.1,0.9%
Berge,MID,5.0,76,76,68,72,73,289,14.4,0.0%
Ndoye,MID,6.0,49,49,46,48,45,188,7.8,0.0%
Mayenda,FWD,5.5,59,59,53,49,52,213,9.7,0.0%
Piroe,FWD,5.5,58,58,47,41,39,185,8.4,0.5%
Barry,FWD,6.0,47,47,50,50,49,196,8.2,0.0%
Bijol,DEF,4.0,53,53,62,75,78,268,16.8,0.1%
Barnes,MID,6.5,57,57,35,33,38,163,6.3,0.0%
Calafiori,DEF,5.6,56,56,52,54,43,205,9.2,0.0%
Madueke,MID,7.0,47,47,45,38,28,158,5.6,0.2%
Mykolenko,DEF,5.0,43,18,83,82,80,263,13.2,0.0%
Cherki,MID,6.5,42,42,35,35,34,146,5.6,0.0%
O'Riley,MID,5.5,56,56,42,45,38,181,8.2,0.0%
Henderson,MID,5.0,59,59,63,55,56,233,11.7,0.0%
Johnson,MID,7.0,43,43,34,42,39,158,5.6,0.1%
Spence,DEF,4.5,75,75,47,53,51,226,12.6,0.3%
Branthwaite,DEF,5.4,41,17,67,85,83,252,11.7,0.0%
Doku,MID,6.5,45,45,42,41,35,163,6.3,0.0%
Ballard,DEF,4.6,81,61,81,76,77,295,16.0,0.2%
Smith Rowe,MID,5.9,47,47,47,50,42,186,7.9,0.0%
Thiaw,DEF,5.0,40,40,68,61,65,234,11.7,0.0%
Reinildo,DEF,4.0,77,77,78,74,75,304,19.0,0.3%
Bentancur,MID,5.5,60,60,55,52,51,218,9.9,0.0%
Alcaraz,MID,5.5,45,45,46,48,45,184,8.4,0.0%
Smith,DEF,4.5,70,70,61,67,69,267,14.8,0.0%
Gnonto,MID,5.5,54,54,46,42,43,185,8.4,0.0%
Frimpong,DEF,5.9,0,0,35,55,70,160,6.8,0.2%
Casemiro,MID,5.5,49,49,53,47,49,198,9.0,0.0%
Ayari,MID,5.0,56,56,57,51,49,213,10.7,0.0%
Ekdal,DEF,4.0,87,87,73,65,59,284,17.8,0.7%
Flemming,FWD,5.5,46,46,53,44,41,184,8.4,0.0%
Estêvão,MID,6.5,43,43,39,35,38,155,6.0,0.1%
King,MID,4.5,45,45,43,46,48,182,10.1,1.0%
Lewis-Potter,DEF,5.0,53,53,53,48,47,201,10.1,0.0%
Wissa,FWD,7.5,25,19,21,55,56,151,5.0,0.1%
Wilson,FWD,6.0,35,35,41,43,40,159,6.6,0.0%
Fofana,DEF,4.5,28,28,49,66,69,212,11.8,0.0%
Alderete,DEF,4.0,78,78,59,50,46,233,14.6,0.5%
Mukiele,DEF,4.0,56,56,74,69,69,268,16.8,0.0%
Sessegnon,MID,5.4,53,53,46,39,42,180,8.3,0.0%
Souček,MID,5.9,50,50,50,47,48,195,8.3,0.0%
Bobb,MID,5.5,48,48,42,30,30,150,6.8,0.0%
Walker,DEF,4.5,89,89,84,83,84,340,18.9,0.0%
Tosin,DEF,4.5,59,59,48,39,38,184,10.2,1.2%
Møller Wolfe,DEF,4.5,62,62,61,59,61,243,13.5,0.0%
Calvert-Lewin,FWD,5.5,21,16,34,46,46,142,6.5,0.0%
Hughes,MID,5.0,64,64,47,44,48,203,10.2,0.0%
Tanaka,MID,5.0,66,50,59,59,57,225,11.3,0.0%
Burn,DEF,5.0,69,69,46,41,40,196,9.8,0.0%
Hartman,DEF,4.0,74,74,68,65,66,273,17.1,0.4%
Bellegarde,MID,5.5,35,35,39,45,42,161,7.3,0.0%
Kamada,MID,5.0,32,8,50,48,48,154,7.7,0.0%
Dalot,DEF,4.5,57,57,52,53,48,210,11.7,0.0%
Pau,DEF,4.5,41,41,43,43,49,176,9.8,0.0%
Edwards,MID,5.0,50,50,41,40,40,171,8.6,0.0%
E.Le Fée,MID,4.9,44,44,46,45,45,180,9.2,0.0%
Udogie,DEF,4.4,39,16,59,57,53,185,10.5,0.0%
Maatsen,DEF,4.5,37,37,38,34,34,143,7.9,0.0%
Bruun Larsen,MID,5.5,40,40,38,39,40,157,7.1,0.0%
Bergvall,MID,5.5,37,37,37,43,42,159,7.2,0.0%
Henry,DEF,4.5,50,50,50,45,51,196,10.9,0.0%
Tchatchoua,DEF,4.5,58,58,47,46,52,203,11.3,0.0%
Matheus N.,DEF,5.4,39,39,39,34,39,151,7.0,0.0%
Shaw,DEF,4.5,58,58,50,45,37,190,10.6,0.0%
Broja,FWD,5.5,29,22,40,44,47,153,7.0,0.0%
Gusto,DEF,5.0,34,34,34,41,45,154,7.7,0.0%
Bradley,DEF,5.0,46,23,47,34,26,130,6.5,0.0%
McAtee,MID,5.5,30,30,31,31,33,125,5.7,0.0%
Scott,MID,5.0,51,51,36,33,29,149,7.5,0.0%
Trossard,MID,7.0,38,38,28,25,20,111,4.0,0.0%
J.Ramsey,MID,5.5,35,35,33,31,32,131,6.0,0.0%
Danso,DEF,4.4,37,37,40,42,40,159,9.0,0.0%
Hutchinson,MID,5.5,29,29,32,33,33,127,5.8,0.0%
Gruda,MID,5.5,32,32,30,29,35,126,5.7,0.0%
Kalimuendo,FWD,6.0,27,27,26,27,31,111,4.6,0.0%
Carvalho,MID,5.0,31,31,31,25,28,115,5.8,0.0%
Mount,MID,6.0,33,33,32,30,32,127,5.3,0.0%
Saka,MID,10.0,0,0,9,40,66,115,2.9,4.2%
Lewis,DEF,5.0,42,42,36,42,36,156,7.8,0.0%
C.Jones,MID,5.4,35,35,28,30,34,127,5.9,0.0%
Stones,DEF,5.5,48,48,33,37,35,153,7.0,0.0%
Hume,DEF,4.5,67,67,41,45,37,190,10.6,0.0%
Martinelli,MID,7.0,39,39,22,18,22,101,3.6,0.0%
Tel,MID,6.4,17,17,19,22,26,84,3.3,0.0%
Hoever,DEF,4.0,36,27,43,38,38,146,9.1,0.0%
Trippier,DEF,5.0,36,36,34,26,28,124,6.2,0.0%
White,DEF,5.5,25,19,35,36,37,127,5.8,0.0%
McNeil,MID,5.9,27,27,24,32,28,111,4.7,0.0%
Esse,MID,5.0,30,30,22,30,29,111,5.5,0.0%
Ugarte,MID,5.0,36,36,34,35,37,142,7.1,0.0%
Gruev,MID,5.0,65,65,42,26,21,154,7.7,0.0%
Milambo,MID,5.5,27,27,27,32,26,112,5.1,0.0%
Hinshelwood,MID,5.4,32,32,34,36,38,140,6.5,0.0%
Fer López,MID,5.5,29,29,26,24,25,104,4.7,0.0%
Robertson,DEF,6.0,23,23,25,25,28,101,4.2,0.0%
Lewis-Skelly,DEF,5.4,32,32,25,33,34,124,5.7,0.0%
Nmecha,FWD,5.0,23,23,22,19,20,84,4.2,0.0%
Lerma,MID,5.0,34,34,33,30,32,129,6.5,0.0%
Ampadu,MID,5.0,0,0,28,54,68,150,7.5,0.0%
Walker-Peters,DEF,4.5,34,34,38,34,39,145,8.1,0.0%
J.Murphy,MID,6.4,29,29,20,24,22,95,3.7,0.0%
G.Rodriguez,MID,5.0,32,32,31,37,32,132,6.6,0.0%
Foster,FWD,5.0,40,40,22,23,21,106,5.3,0.0%
Ederson M.,GK,5.4,21,21,14,53,42,130,6.0,0.0%
Maguire,DEF,4.5,37,37,35,33,25,130,7.2,0.0%
Longstaff,MID,5.0,41,41,35,27,24,127,6.3,0.0%
Merino,MID,5.9,27,27,27,22,18,94,4.0,0.0%
Hee Chan,MID,6.0,16,16,20,22,23,81,3.4,0.0%
Summerville,MID,5.5,0,0,19,40,45,104,4.7,0.0%
Dowman,MID,4.5,35,35,24,17,11,87,4.8,0.0%
N.Gonzalez,MID,6.0,43,43,30,17,19,109,4.5,0.0%
M.França,MID,4.5,16,14,21,24,22,81,4.5,0.0%
Keane,DEF,4.5,72,72,21,11,17,121,6.7,0.0%
Andreas,MID,5.4,16,16,20,24,24,84,3.9,0.0%
Sangaré,MID,5.0,36,36,23,26,29,114,5.7,0.0%
Roberts,MID,5.4,22,22,22,22,26,92,4.3,0.0%
Willock,MID,5.0,17,17,26,22,27,92,4.6,0.0%
Aaronson,MID,5.5,26,26,23,21,18,88,4.0,0.0%
S.Bueno,DEF,4.5,34,34,31,33,35,133,7.4,0.0%
Gomez,DEF,5.0,35,35,24,23,24,106,5.3,0.0%
Hato,DEF,4.9,28,28,30,22,27,107,5.5,0.0%
Jensen,MID,5.0,29,29,24,21,23,97,4.8,0.0%
Brooks,MID,5.0,27,27,20,20,16,83,4.2,0.0%
F.Kadıoğlu,DEF,4.5,31,31,28,28,30,117,6.5,0.0%
Mazraoui,DEF,4.9,34,14,40,37,30,121,6.2,0.0%
Marc Guiu,FWD,4.5,19,19,19,23,21,82,4.6,88.3%
Gomez,MID,5.0,19,19,27,22,26,94,4.7,0.0%
Odobert,MID,5.4,16,16,19,15,20,70,3.2,0.0%
Adama,MID,5.4,18,18,20,21,20,79,3.7,0.0%
J.Araujo,DEF,4.0,24,24,31,30,28,113,7.1,0.0%
Aké,DEF,5.5,38,38,19,20,23,100,4.5,0.0%
Struijk,DEF,4.5,43,43,28,21,21,113,6.3,0.0%
Patterson,DEF,4.5,48,20,26,27,31,104,5.8,0.0%
Elliott,MID,5.4,15,15,17,17,16,65,3.0,0.0%
Isidor,FWD,5.5,18,18,18,22,20,78,3.5,0.0%
Khusanov,DEF,5.5,25,25,24,21,22,92,4.2,0.0%
Savinho,MID,6.9,0,0,10,19,28,57,2.1,0.1%
Barkley,MID,4.9,16,4,28,19,17,68,3.5,0.0%
Nwaneri,MID,5.4,22,22,18,13,11,64,3.0,0.0%
Igor Jesus,FWD,5.9,12,12,16,13,18,59,2.5,0.0%
Buendía,MID,5.4,17,17,16,14,14,61,2.8,0.0%
Castagne,DEF,4.5,17,17,22,27,30,96,5.3,0.0%
Gray,MID,5.0,26,26,21,25,25,97,4.8,0.0%
Potts,MID,4.5,19,19,23,24,23,89,4.9,0.1%
Cook,MID,5.0,0,0,0,36,52,88,4.4,0.0%
A.Ramsey,MID,4.5,10,10,17,18,26,71,3.9,0.0%
Iroegbunam,MID,5.0,26,26,17,19,20,82,4.1,0.0%
Kamara,MID,5.0,0,0,0,32,54,86,4.3,0.0%
Bissouma,MID,5.4,21,9,22,22,28,81,3.7,0.0%
Gündoğan,MID,6.4,15,15,19,12,14,60,2.3,0.0%
Cairney,MID,5.0,12,12,16,19,19,66,3.3,0.0%
Martinez,DEF,4.9,0,0,2,31,57,90,4.6,0.0%
Hickey,DEF,4.0,13,13,18,27,32,90,5.6,0.0%
Chiesa,MID,6.5,9,9,12,10,13,44,1.7,0.0%
Laurent,MID,5.0,17,17,17,25,22,81,4.0,0.0%
Bogarde,DEF,4.0,16,16,20,19,21,76,4.8,0.0%
O'Nien,DEF,4.0,0,0,15,43,53,111,6.9,0.0%
Tuanzebe,DEF,4.0,12,9,22,37,43,111,6.9,0.0%
Clyne,DEF,4.0,16,16,20,20,25,81,5.1,0.0%
Mainoo,MID,5.0,14,14,16,18,18,66,3.3,0.0%
Sonne,DEF,4.0,23,23,23,20,22,88,5.5,0.0%
Zirkzee,FWD,6.0,11,11,12,12,15,50,2.1,0.0%
Tzimas,FWD,5.5,8,8,8,13,14,43,2.0,0.0%
Sosa,DEF,5.0,18,18,16,14,16,64,3.2,0.0%
Hill,DEF,4.0,11,11,17,17,23,68,4.3,0.0%
Kovačić,MID,6.0,0,0,11,22,24,57,2.4,0.0%
R.Gomes,DEF,4.5,16,16,14,16,13,59,3.3,0.0%
Coppola,DEF,4.5,13,13,18,23,18,72,4.0,0.0%
Boscagli,DEF,4.5,17,17,18,16,23,74,4.1,0.0%
Bayindir,GK,5.0,23,23,17,15,17,72,3.6,0.0%
Morato,DEF,4.5,10,10,16,17,17,60,3.3,0.0%
Ramazani,MID,4.9,11,11,10,10,10,41,2.1,0.0%
H.Bueno,DEF,4.5,14,14,14,18,15,61,3.4,0.0%
Yates,MID,5.0,10,10,13,14,16,53,2.6,0.0%
Botman,DEF,5.0,12,12,12,19,17,60,3.0,0.0%
J.Cuenca,DEF,4.5,17,17,20,11,18,66,3.7,0.0%
Gannon-Doak,MID,5.0,9,9,9,10,12,40,2.0,0.0%
Andrey Santos,MID,4.5,13,13,14,13,13,53,2.9,0.0%
Byram,DEF,4.0,13,13,16,18,15,62,3.9,0.0%
Harrison,MID,5.4,9,9,10,10,10,39,1.8,0.0%
Veltman,DEF,4.5,15,15,15,15,20,65,3.6,0.0%
Édouard,FWD,5.0,3,3,9,10,9,31,1.6,0.0%
Neil,MID,5.0,10,10,14,16,23,63,3.1,0.0%
Ajer,DEF,4.5,13,13,14,16,14,57,3.2,0.0%
Masuaku,DEF,4.0,22,22,12,15,14,63,3.9,0.0%
Irving,MID,4.5,8,8,11,12,12,43,2.4,0.0%
Lavia,MID,4.9,15,6,15,17,15,53,2.7,0.0%
Mavropanos,DEF,4.5,11,11,16,13,18,58,3.2,0.0%
Humphreys,DEF,4.0,18,14,16,16,21,67,4.2,0.0%
Janelt,MID,5.0,0,0,6,21,20,47,2.4,0.0%
Rigg,MID,5.0,6,6,9,11,12,38,1.9,0.0%
Pinnock,DEF,4.5,6,5,16,15,15,51,2.8,0.0%
Bornauw,DEF,4.0,12,12,16,15,16,59,3.7,0.0%
Mosquera,DEF,4.5,7,7,13,19,18,57,3.2,0.0%
L.Miley,MID,4.5,6,6,8,13,11,38,2.1,0.0%
Leif Davis,DEF,99.9,0,0,14,12,14,40,0.1,0.0%
George,MID,5.0,7,7,5,5,5,22,1.1,0.0%
Awoniyi,FWD,5.4,5,5,3,6,8,22,1.0,0.0%
N.Jackson,FWD,6.5,0,0,4,9,12,25,1.0,0.0%
Osula,FWD,5.5,17,17,2,2,1,22,1.0,0.0%
Mosquera,DEF,5.5,10,10,8,12,14,44,2.0,0.0%
Tsimikas,DEF,5.0,6,6,9,8,7,30,1.5,0.0%
Watson,MID,5.0,5,5,5,5,4,19,0.9,0.0%
Scarles,DEF,4.5,11,11,8,7,8,34,1.9,0.0%
Buonanotte,MID,4.9,4,4,4,5,9,22,1.1,0.0%
Lucas Pires,DEF,4.0,12,12,13,17,13,55,3.4,0.0%
Benson,MID,5.5,5,5,7,4,8,24,1.1,0.0%
Tchaouna,MID,5.0,6,6,4,6,6,22,1.1,0.0%
Davies,DEF,4.5,11,11,7,11,10,39,2.2,0.0%
Endo,MID,5.0,7,7,5,5,7,24,1.2,0.0%
O’Reilly,DEF,5.0,10,10,4,5,6,25,1.3,0.0%
Kiwior,DEF,5.5,2,2,9,11,13,35,1.6,0.0%
Kroupi.Jr,FWD,4.5,3,3,4,5,4,16,0.9,3.7%
Nørgaard,MID,5.4,0,0,5,10,13,28,1.3,0.0%
Havertz,FWD,7.4,0,0,0,7,14,21,0.7,0.0%
Carney Chukwuemeka,MID,99.9,4,4,3,3,4,14,0.0,0.0%
Mamardashvili,GK,4.4,2,2,5,10,9,26,1.5,0.0%
Lamptey,DEF,4.5,6,6,6,8,8,28,1.6,0.0%
Kalajdžić,FWD,5.0,3,3,2,4,5,14,0.7,0.0%
Acheampong,DEF,4.0,7,7,6,6,7,26,1.6,0.0%
Cornet,MID,5.0,7,7,4,2,1,14,0.7,0.0%
