Name,Position,Price,xMins,GW7,GW8,GW9,GW10,Total,/£M,Elite%
Minteh,MID,5.9,77,4.0,3.7,3.2,3.9,14.8,0.63,3.1%
Bruno G.,MID,6.5,90,4.2,3.4,3.7,3.5,14.7,0.57,0.1%
Reijnders,MID,5.8,82,4.0,3.8,3.3,3.6,14.7,0.63,93.4%
Senesi,DEF,4.9,91,4.3,3.5,4.0,2.8,14.7,0.75,69.6%
Andersen,DEF,4.5,91,3.6,3.3,3.3,4.5,14.7,0.81,83.1%
A.Becker,GK,5.5,93,3.5,3.9,3.5,3.7,14.5,0.66,0.3%
Bowen,FWD,7.7,90,3.1,4.2,3.6,3.6,14.5,0.47,0.3%
Muñoz,DEF,5.6,90,3.8,4.1,2.5,4.1,14.5,0.65,8.0%
Kudus,MID,6.7,80,4.0,4.0,3.3,3.2,14.5,0.54,8.5%
O.Dango,MID,6.0,75,3.7,4.1,3.3,3.4,14.4,0.60,0.5%
Eze,MID,7.5,60,4.2,3.2,3.5,3.5,14.4,0.48,0.1%
Gvardiol,DEF,5.8,83,3.7,4.0,3.2,3.4,14.3,0.62,21.2%
Lacroix,DEF,5.1,91,3.9,3.8,2.8,3.8,14.2,0.70,12.7%
Pope,GK,5.0,93,3.8,3.2,3.6,3.5,14.1,0.71,0.2%
Konaté,DEF,5.5,86,3.3,3.6,3.5,3.7,14.1,0.64,0.0%
Woltemade,FWD,7.1,78,4.6,3.2,3.1,3.1,14.1,0.50,0.0%
Anthony,MID,5.6,79,3.5,4.0,3.7,3.0,14.1,0.63,0.2%
Yeremy,MID,5.9,79,3.6,3.9,2.7,3.9,14.0,0.59,0.0%
Damsgaard,MID,5.9,83,3.6,3.9,3.1,3.3,14.0,0.59,0.0%
Guéhi,DEF,4.8,92,3.7,3.8,2.6,3.9,13.9,0.72,0.7%
Tonali,MID,5.4,88,3.9,3.1,3.5,3.4,13.9,0.64,0.2%
Joelinton,MID,5.9,84,4.0,3.2,3.4,3.2,13.8,0.59,0.0%
Cucurella,DEF,6.1,87,3.0,3.4,4.4,3.0,13.8,0.57,0.7%
Rogers,MID,6.9,83,4.4,3.3,3.3,2.7,13.8,0.50,2.5%
Caicedo,MID,5.7,89,3.3,3.4,3.9,3.3,13.8,0.60,0.4%
Szoboszlai,MID,6.5,60,3.0,3.8,3.4,3.5,13.8,0.53,0.0%
Pickford,GK,5.5,93,3.6,2.9,3.5,3.7,13.7,0.62,1.8%
Van Hecke,DEF,4.4,89,3.8,3.3,3.0,3.7,13.7,0.78,3.2%
Xavi,MID,7.1,73,3.7,3.7,3.0,3.3,13.7,0.48,1.2%
E.Le Fée,MID,4.9,79,3.4,3.9,3.0,3.5,13.7,0.70,0.2%
Petrović,GK,4.5,93,3.7,3.3,3.7,3.0,13.7,0.76,8.0%
L.Paquetá,MID,5.9,82,3.1,3.8,3.3,3.4,13.7,0.58,9.4%
Henderson,GK,5.0,93,3.5,3.6,2.9,3.7,13.6,0.68,0.0%
Thiago,FWD,6.0,75,3.5,3.9,3.2,3.1,13.6,0.57,3.2%
Verbruggen,GK,4.4,92,3.5,3.4,3.0,3.6,13.6,0.77,2.4%
Vicario,GK,5.1,94,3.5,3.5,3.3,3.2,13.5,0.66,6.4%
Richards,DEF,4.5,87,3.6,3.6,2.5,3.8,13.5,0.75,15.7%
Leno,GK,5.0,93,3.2,3.1,3.1,3.9,13.4,0.67,0.0%
Mac Allister,MID,6.4,73,3.2,3.6,3.3,3.3,13.3,0.52,0.0%
J.Arias,MID,5.2,72,3.4,3.2,3.7,3.0,13.3,0.64,0.2%
Gravenberch,MID,5.6,85,3.4,3.4,3.0,3.5,13.2,0.59,0.0%
Pedro Porro,DEF,5.6,81,3.7,3.4,3.2,2.9,13.2,0.59,27.9%
Burn,DEF,5.0,84,3.8,2.8,3.4,3.1,13.1,0.66,0.3%
Zubimendi,MID,5.5,86,3.7,3.1,3.1,3.2,13.1,0.60,0.0%
Bogle,DEF,4.5,89,3.4,3.4,3.8,2.4,13.1,0.73,0.0%
Frimpong,DEF,5.9,47,2.0,3.9,3.3,3.8,13.1,0.55,0.0%
Kluivert,MID,7.0,55,3.3,2.9,4.0,2.8,13.0,0.47,0.1%
Sánchez,GK,4.9,88,3.0,3.3,3.9,2.9,13.0,0.66,17.7%
Rodrigo,MID,6.4,81,2.6,3.5,3.3,3.5,13.0,0.51,0.1%
Gibbs-White,MID,7.5,78,3.2,3.3,3.0,3.4,13.0,0.43,0.2%
Gomes,MID,5.4,89,3.4,3.4,3.2,2.9,12.9,0.60,0.0%
Roefs,GK,4.5,93,3.0,3.7,2.8,3.5,12.9,0.72,0.0%
Iwobi,MID,6.5,77,3.3,2.9,3.0,3.7,12.9,0.50,0.0%
Dunk,DEF,4.5,89,3.7,3.1,2.7,3.4,12.9,0.72,0.0%
Livramento,DEF,5.1,82,3.6,2.7,3.5,3.1,12.9,0.63,0.0%
Ayari,MID,4.9,73,3.3,3.2,3.1,3.3,12.9,0.66,0.0%
Rodon,DEF,4.0,92,3.3,3.3,3.5,2.6,12.8,0.80,22.8%
Romero,DEF,5.1,91,3.5,3.4,3.1,2.8,12.8,0.63,8.6%
Diakité,DEF,4.5,90,3.8,3.0,3.6,2.4,12.8,0.71,0.8%
Tavernier,MID,5.5,69,3.7,2.9,3.4,2.7,12.7,0.58,0.1%
Dúbravka,GK,4.0,94,3.0,3.5,3.4,2.8,12.7,0.79,92.3%
Mitchell,DEF,5.0,82,3.3,3.5,2.3,3.7,12.7,0.64,0.0%
Estève,DEF,4.0,92,3.0,3.6,3.5,2.6,12.7,0.79,27.5%
Palmer,MID,10.3,0,0.0,1.9,5.9,4.8,12.6,0.31,0.4%
Mykolenko,DEF,4.9,89,3.5,2.3,3.3,3.6,12.6,0.64,0.0%
Truffert,DEF,4.5,91,3.9,2.9,3.7,2.1,12.5,0.69,0.2%
Dewsbury-Hall,MID,5.0,90,3.3,2.7,3.1,3.3,12.4,0.62,8.0%
O'Brien,DEF,5.0,89,3.3,2.2,3.2,3.7,12.4,0.62,0.1%
Sels,GK,4.9,92,3.0,3.1,3.0,3.3,12.4,0.63,6.4%
Hermansen,GK,4.5,93,2.7,3.3,3.2,3.0,12.3,0.68,0.0%
Kelleher,GK,4.5,93,3.0,3.3,2.8,3.1,12.2,0.68,1.1%
Xhaka,MID,5.0,91,3.0,3.3,2.8,3.0,12.2,0.61,0.1%
Ampadu,MID,4.9,90,3.2,3.1,3.0,2.8,12.1,0.62,0.0%
Gudmundsson,DEF,4.0,82,3.1,3.2,3.5,2.2,12.1,0.76,8.2%
Collins,DEF,5.0,92,3.0,3.6,2.6,2.9,12.1,0.60,0.0%
Muniz,FWD,5.5,70,3.2,2.8,2.7,3.3,12.0,0.55,1.0%
Hall,DEF,5.3,52,2.6,2.6,3.4,3.4,12.0,0.57,0.0%
Ekdal,DEF,4.0,89,2.9,3.5,3.3,2.3,12.0,0.75,0.2%
Wood,FWD,7.5,65,3.1,3.1,2.7,3.1,12.0,0.40,1.9%
Van den Berg,DEF,4.5,91,2.9,3.5,2.6,2.9,12.0,0.67,0.0%
Cash,DEF,4.6,85,4.5,2.9,2.6,2.0,12.0,0.65,0.5%
Dorgu,DEF,4.5,79,4.5,1.7,3.1,2.6,12.0,0.66,3.0%
Martinez,GK,5.0,95,3.1,3.2,2.9,2.7,11.9,0.60,0.0%
Van de Ven,DEF,4.8,88,3.2,3.1,2.8,2.7,11.8,0.62,8.9%
Wharton,MID,5.0,73,2.9,3.1,2.6,3.1,11.8,0.59,0.0%
Gana,MID,5.4,83,3.2,2.7,2.8,3.0,11.8,0.54,0.0%
De Ligt,DEF,5.0,83,4.2,2.0,2.9,2.6,11.8,0.59,0.0%
N.Williams,DEF,4.9,91,2.9,2.9,2.8,3.2,11.7,0.60,13.0%
Garner,MID,5.0,78,3.1,2.6,3.0,3.1,11.7,0.59,0.1%
Okafor,MID,5.5,67,3.4,2.9,2.9,2.5,11.7,0.53,0.0%
Estêvão,MID,6.5,63,2.9,2.9,3.2,2.7,11.7,0.45,0.1%
Krejčí,DEF,4.5,86,2.8,3.3,3.2,2.3,11.6,0.64,0.0%
Rúben,DEF,5.5,81,3.1,3.2,2.4,2.9,11.6,0.53,0.0%
Alderete,DEF,4.0,79,2.7,3.5,2.2,3.1,11.5,0.72,5.6%
Bassey,DEF,4.5,89,2.8,2.4,2.6,3.7,11.5,0.64,0.0%
Schär,DEF,5.4,65,1.3,3.0,3.5,3.5,11.4,0.53,0.1%
Lukić,MID,5.0,87,3.4,2.3,2.5,3.2,11.3,0.57,0.0%
Kilman,DEF,4.4,91,2.3,3.1,3.1,2.9,11.3,0.64,0.0%
Robinson,DEF,5.0,64,2.2,2.6,2.7,3.8,11.3,0.57,0.0%
Ndoye,MID,6.0,68,2.8,2.9,2.7,2.9,11.3,0.47,0.1%
De Cuyper,DEF,4.4,69,3.1,2.8,2.2,3.2,11.3,0.64,0.2%
Milenković,DEF,5.4,88,2.7,2.9,2.6,3.1,11.2,0.52,1.2%
Foster,FWD,5.0,72,2.9,3.0,2.8,2.5,11.2,0.56,3.0%
Richarlison,FWD,6.8,67,3.6,3.3,2.1,2.1,11.2,0.41,9.9%
Struijk,DEF,4.5,79,3.0,2.9,2.9,2.2,11.1,0.62,0.1%
Konsa,DEF,4.5,90,3.9,2.8,2.6,1.8,11.1,0.62,2.7%
J.Palhinha,MID,5.5,79,2.9,2.8,2.7,2.6,11.0,0.50,0.0%
Ward-Prowse,MID,5.8,79,2.5,2.9,2.8,2.8,11.0,0.48,0.0%
Grealish,MID,6.9,80,3.6,0.0,3.8,3.6,11.0,0.40,1.1%
Welbeck,FWD,6.3,47,2.9,2.7,2.6,2.8,11.0,0.44,0.0%
Mukiele,DEF,4.0,84,2.5,3.4,2.2,2.8,10.9,0.68,1.5%
Beto,FWD,5.4,52,2.7,2.3,3.0,2.8,10.9,0.50,0.1%
Cullen,MID,5.0,73,2.5,3.0,2.8,2.5,10.9,0.54,0.0%
Johnstone,GK,4.5,84,2.8,3.1,2.6,2.3,10.9,0.60,0.0%
Tete,DEF,4.5,95,1.5,2.6,2.7,4.0,10.9,0.60,0.3%
Hartman,DEF,4.0,83,2.5,3.4,2.9,1.9,10.8,0.67,0.3%
Doku,MID,6.5,60,3.2,2.9,2.2,2.4,10.7,0.41,0.6%
Kerkez,DEF,5.9,63,2.4,2.9,2.6,2.8,10.7,0.45,0.2%
Wieffer,MID,4.9,51,2.3,2.9,2.6,2.9,10.6,0.54,0.0%
Adams,MID,5.0,84,3.3,2.6,2.6,2.0,10.6,0.53,0.0%
King,MID,4.5,60,2.5,2.5,2.5,3.1,10.6,0.59,4.1%
Sadiki,MID,5.0,88,2.6,3.0,2.4,2.6,10.6,0.53,0.0%
Bruun Larsen,MID,5.3,57,2.6,3.0,2.6,2.3,10.5,0.50,0.0%
Talbi,MID,5.0,67,2.6,3.0,2.2,2.7,10.5,0.53,0.0%
Branthwaite,DEF,5.3,17,0.3,2.6,3.5,4.0,10.5,0.50,0.0%
Murillo,DEF,5.4,64,1.1,3.1,3.0,3.3,10.5,0.48,12.3%
Kamara,MID,4.9,83,3.2,2.5,2.4,2.3,10.4,0.53,0.0%
James,DEF,5.4,55,2.2,2.8,3.3,2.1,10.4,0.48,0.0%
Zinchenko,DEF,4.9,79,2.5,2.6,2.4,2.8,10.3,0.53,0.4%
Yarmoliuk,MID,5.0,77,2.7,2.6,2.5,2.5,10.3,0.52,0.0%
Berge,MID,5.0,80,2.7,2.4,2.4,2.8,10.2,0.51,0.0%
James,MID,5.3,45,2.4,2.6,2.9,2.1,10.1,0.48,0.0%
Walker,DEF,4.5,89,2.3,3.1,2.9,1.9,10.1,0.56,0.0%
Lammens,GK,5.0,57,2.4,2.1,2.9,2.7,10.1,0.50,0.0%
McGinn,MID,5.4,69,3.3,2.3,2.2,2.2,10.1,0.47,0.0%
Baleba,MID,4.8,60,2.5,2.6,2.4,2.5,10.0,0.52,0.0%
Diouf,DEF,4.4,88,1.8,3.0,2.6,2.6,10.0,0.57,0.8%
Henderson,MID,5.0,71,2.6,2.7,2.3,2.4,10.0,0.50,0.0%
H.Bueno,DEF,4.4,62,2.4,2.5,3.0,2.1,10.0,0.57,0.0%
Mings,DEF,4.5,76,3.5,2.4,2.3,1.7,9.9,0.55,0.0%
Tielemans,MID,5.9,34,0.8,3.2,3.2,2.8,9.9,0.42,2.6%
Ekitiké,FWD,8.7,40,2.3,2.7,2.4,2.5,9.8,0.28,0.0%
Munetsi,MID,5.4,62,2.6,2.3,2.6,2.3,9.8,0.46,0.0%
M.Fernandes,MID,5.5,68,2.3,2.7,2.4,2.4,9.8,0.45,0.0%
Agbadou,DEF,4.5,57,2.1,2.7,2.8,2.1,9.8,0.54,1.0%
André,MID,5.4,65,2.4,2.4,2.6,2.4,9.7,0.45,0.0%
Kayode,DEF,4.5,81,2.4,2.9,2.1,2.3,9.7,0.54,0.0%
Bakwa,MID,6.0,53,2.3,2.3,2.3,2.7,9.5,0.40,0.0%
Gomez,MID,4.9,47,2.4,2.4,2.3,2.4,9.5,0.48,0.0%
Gruda,MID,5.4,43,2.4,2.3,2.3,2.5,9.4,0.44,0.0%
Mavropanos,DEF,4.4,76,2.0,2.5,2.4,2.4,9.3,0.53,0.0%
P.M.Sarr,MID,5.0,58,2.6,2.6,2.1,2.0,9.3,0.47,0.0%
Wilson,MID,5.3,43,2.2,2.2,2.1,2.7,9.3,0.44,0.0%
Kamada,MID,5.0,50,2.2,2.4,2.0,2.6,9.2,0.46,0.0%
Casemiro,MID,5.5,50,2.4,2.2,2.4,2.2,9.2,0.42,0.0%
Chalobah,DEF,5.2,0,0.0,3.4,3.3,2.4,9.1,0.44,0.1%
Florentino,MID,5.0,61,2.2,2.4,2.4,2.2,9.1,0.46,0.0%
Amad,MID,6.3,63,1.5,2.3,2.8,2.5,9.1,0.36,0.0%
J.Murphy,MID,6.2,48,2.7,2.1,2.2,2.0,9.1,0.37,0.0%
Rigg,MID,4.8,59,2.2,2.5,2.0,2.3,9.1,0.47,0.0%
Digne,DEF,4.5,59,3.2,2.2,2.1,1.4,9.0,0.50,0.0%
Summerville,MID,5.5,51,1.9,2.6,2.2,2.2,9.0,0.41,0.0%
Barry,FWD,5.8,45,2.3,1.9,2.4,2.4,8.9,0.38,0.0%
Dalot,DEF,4.4,71,3.8,1.3,1.9,2.0,8.9,0.51,0.1%
Bernardo,MID,6.4,53,2.4,2.4,1.9,2.1,8.8,0.34,0.0%
Udogie,DEF,4.4,61,2.3,2.3,2.0,2.1,8.7,0.50,0.7%
Adingra,MID,5.3,45,1.9,2.4,2.0,2.3,8.6,0.40,0.0%
Isidor,FWD,5.6,56,2.4,2.4,1.9,1.9,8.6,0.38,0.0%
Bergvall,MID,5.4,55,2.3,2.2,2.1,1.9,8.5,0.39,0.0%
Adli,MID,5.5,37,2.2,1.9,2.4,2.1,8.5,0.38,0.0%
Igor Jesus,FWD,5.8,37,1.7,2.2,2.1,2.4,8.4,0.36,0.0%
Shaw,DEF,4.5,70,3.2,1.4,2.0,1.8,8.4,0.47,0.0%
Thiaw,DEF,4.9,63,2.7,1.6,2.0,2.0,8.4,0.43,0.0%
Sancho,MID,5.9,36,2.2,2.1,2.1,2.0,8.3,0.35,0.0%
Christie,MID,5.0,48,2.3,2.0,2.3,1.8,8.3,0.42,0.0%
Guessand,MID,6.3,46,3.0,1.8,1.8,1.8,8.3,0.33,0.0%
Garnacho,MID,6.4,40,2.2,2.1,2.4,1.7,8.3,0.32,0.0%
Toti,DEF,4.4,56,1.9,2.2,2.5,1.6,8.3,0.47,0.0%
Wilson,FWD,5.9,46,1.9,2.2,2.1,2.1,8.3,0.35,0.0%
O’Reilly,DEF,4.9,61,2.9,2.7,1.1,1.5,8.2,0.42,0.2%
Füllkrug,FWD,5.7,42,1.7,2.4,2.0,2.0,8.2,0.36,0.0%
Bentancur,MID,5.4,54,2.1,2.2,1.8,2.0,8.2,0.38,0.0%
S.Bueno,DEF,4.4,58,2.0,2.1,2.3,1.8,8.1,0.46,0.0%
Yoro,DEF,4.5,65,3.1,1.3,2.0,1.7,8.1,0.45,0.0%
Marmoush,MID,8.3,0,0.0,1.5,3.0,3.6,8.0,0.24,0.0%
Tchatchoua,DEF,4.5,60,1.9,2.0,2.3,1.6,7.9,0.44,0.0%
Kevin,MID,6.0,44,1.5,1.9,2.1,2.4,7.9,0.33,0.0%
Matheus N.,DEF,5.3,47,2.1,2.1,1.8,1.9,7.8,0.37,0.0%
Hannibal,MID,5.0,46,1.9,2.0,2.1,1.8,7.8,0.39,0.0%
Scott,MID,5.0,50,2.4,1.8,2.0,1.6,7.8,0.39,0.0%
Hudson-Odoi,MID,6.0,39,1.7,2.0,2.0,2.0,7.8,0.32,0.0%
Wissa,FWD,7.4,0,0.0,1.5,3.0,3.3,7.8,0.26,0.1%
Lewis,DEF,5.0,50,2.1,2.1,1.8,1.8,7.8,0.39,0.0%
Hee Chan,MID,5.9,31,1.8,2.0,2.2,1.8,7.7,0.33,0.0%
A.Jimenez,DEF,4.5,62,2.9,1.9,1.7,1.2,7.7,0.43,0.0%
Ugochukwu,MID,5.0,58,1.9,2.0,2.0,1.8,7.7,0.39,0.0%
Raúl,FWD,6.3,33,1.8,1.8,1.7,2.3,7.7,0.30,0.0%
Tanaka,MID,4.9,51,1.9,1.8,2.2,1.7,7.6,0.39,0.0%
Gusto,DEF,4.9,49,1.7,1.8,2.3,1.7,7.6,0.39,0.0%
Lewis-Potter,DEF,5.0,58,2.0,2.2,1.6,1.8,7.5,0.38,0.0%
Tchaouna,MID,4.9,38,1.8,2.0,1.9,1.7,7.4,0.38,0.0%
Elanga,MID,6.9,35,2.2,1.9,1.6,1.6,7.3,0.27,0.2%
Hume,DEF,4.5,69,1.9,2.4,1.2,1.7,7.3,0.41,0.0%
Perri,GK,4.5,0,0.0,1.2,3.0,3.1,7.2,0.40,0.2%
Kolo Muani,FWD,6.9,45,1.0,2.5,1.8,2.0,7.2,0.26,0.0%
Bellegarde,MID,5.3,38,1.7,1.7,2.0,1.7,7.1,0.34,0.0%
Spence,DEF,4.5,48,1.8,1.9,1.6,1.7,7.1,0.40,0.1%
Aït-Nouri,DEF,5.8,0,0.0,1.3,2.5,3.3,7.1,0.31,0.3%
Hughes,MID,4.9,45,1.8,1.9,1.6,1.8,7.1,0.36,0.0%
Wan-Bissaka,DEF,4.3,24,0.2,2.4,2.3,2.1,7.0,0.41,0.0%
Bobb,MID,5.5,38,2.1,1.8,1.4,1.7,7.0,0.32,0.0%
Solanke,FWD,7.2,0,0.0,1.2,2.6,3.1,7.0,0.24,0.1%
Andrey Santos,MID,4.5,45,1.9,1.6,2.0,1.5,6.9,0.39,0.0%
Merino,MID,5.9,29,1.8,1.5,1.6,2.0,6.9,0.29,0.0%
Smith Rowe,MID,5.8,30,1.5,1.6,1.8,2.0,6.9,0.30,0.0%
Souček,MID,5.7,0,0.0,2.2,2.2,2.2,6.7,0.29,0.0%
Cook,MID,4.9,21,0.4,1.8,2.5,2.1,6.7,0.34,0.0%
Tolu,FWD,5.5,30,1.6,1.7,1.8,1.6,6.7,0.30,0.0%
Elliott,MID,5.4,52,3.1,1.9,1.7,0.0,6.7,0.31,0.1%
Aaronson,MID,5.4,41,2.1,1.5,1.5,1.4,6.5,0.30,0.0%
Hato,DEF,4.8,72,2.4,1.4,1.6,1.0,6.4,0.33,0.0%
Darlow,GK,4.0,94,3.4,2.1,0.8,0.1,6.4,0.40,2.2%
Maguire,DEF,4.4,64,3.3,1.0,1.2,0.9,6.3,0.36,0.0%
Buendía,MID,5.3,38,2.2,1.3,1.3,1.4,6.3,0.30,0.0%
Odobert,MID,5.3,32,1.8,1.7,1.4,1.3,6.2,0.29,0.0%
Alcaraz,MID,5.3,28,1.5,1.7,1.4,1.6,6.1,0.29,0.0%
Savinho,MID,6.9,23,1.5,1.8,1.4,1.4,6.1,0.22,0.1%
Geertruida,DEF,4.5,40,1.1,2.3,1.1,1.7,6.1,0.34,0.0%
Douglas Luiz,MID,5.0,0,0.0,1.0,2.4,2.7,6.1,0.31,0.0%
Masuaku,DEF,4.0,73,2.1,2.9,0.5,0.6,6.1,0.38,0.0%
Mount,MID,5.9,31,1.8,1.3,1.4,1.5,6.1,0.26,0.0%
Cherki,MID,6.3,0,0.0,1.4,2.1,2.6,6.0,0.24,0.0%
Nketiah,FWD,5.4,22,1.3,1.6,1.2,1.9,6.0,0.28,0.0%
Ugarte,MID,4.9,36,1.7,1.3,1.5,1.5,5.9,0.30,0.0%
Gnonto,MID,5.2,20,0.5,1.7,2.1,1.6,5.9,0.28,0.0%
Brooks,MID,5.0,33,1.8,1.3,1.5,1.3,5.9,0.30,0.0%
Barnes,MID,6.5,27,1.8,1.4,1.2,1.5,5.9,0.23,0.1%
Fofana,DEF,4.4,0,0.0,1.1,2.5,2.2,5.9,0.34,0.0%
Tzimas,FWD,5.4,20,1.3,1.3,1.5,1.7,5.9,0.27,0.0%
Stones,DEF,5.5,37,1.5,1.7,1.2,1.4,5.8,0.27,0.0%
Maatsen,DEF,4.3,38,2.0,1.4,1.4,1.0,5.8,0.34,0.0%
Trossard,MID,6.9,26,2.0,1.4,1.1,1.3,5.8,0.21,0.0%
Brobbey,FWD,5.5,23,1.1,1.5,1.4,1.7,5.7,0.26,0.0%
Longstaff,MID,4.9,38,1.5,1.3,1.5,1.3,5.7,0.29,0.0%
Walker-Peters,DEF,4.4,82,1.6,1.6,1.1,1.4,5.7,0.32,0.0%
Robertson,DEF,5.8,32,1.3,1.5,1.2,1.6,5.7,0.24,0.0%
Trippier,DEF,5.0,36,1.9,1.0,1.4,1.3,5.6,0.28,0.0%
Kovačić,MID,5.9,39,1.7,1.4,1.3,1.2,5.6,0.24,0.0%
Martinelli,MID,6.9,24,1.7,1.4,1.3,1.1,5.5,0.20,0.0%
F.Kadıoğlu,DEF,4.4,31,1.4,1.3,1.3,1.5,5.5,0.31,0.0%
Gittens,MID,6.2,29,1.6,1.4,1.4,1.0,5.4,0.22,0.0%
White,DEF,5.4,18,1.0,1.0,1.6,1.7,5.4,0.25,0.0%
Bradley,DEF,5.0,42,1.7,1.2,1.2,1.3,5.4,0.27,0.0%
S.Magassa,MID,5.0,44,1.6,1.3,1.3,1.2,5.3,0.27,0.0%
Dibling,MID,5.5,20,1.1,1.9,1.2,1.1,5.2,0.24,0.0%
Röhl,MID,5.0,7,0.2,1.6,1.7,1.8,5.2,0.26,0.0%
Sessegnon,MID,5.4,38,1.7,1.0,1.1,1.4,5.2,0.24,0.0%
Hickey,DEF,4.0,38,1.2,1.4,1.1,1.4,5.1,0.32,0.0%
Onana,MID,4.9,34,0.7,1.2,1.6,1.6,5.1,0.26,0.0%
Fer López,MID,5.3,18,1.0,1.2,1.5,1.3,5.1,0.24,0.0%
Johnson,MID,7.0,23,1.4,1.4,1.2,1.1,5.0,0.18,0.1%
Madueke,MID,7.0,0,0.0,0.7,2.1,2.2,5.0,0.18,0.2%
Martinez,DEF,4.9,0,0.0,0.7,2.0,2.2,5.0,0.25,0.0%
Smith,DEF,4.4,0,0.0,1.0,2.2,1.7,4.9,0.28,0.0%
Sangaré,MID,5.0,48,1.8,1.4,0.9,0.8,4.9,0.24,0.0%
Broja,FWD,5.3,15,0.9,1.5,1.3,1.2,4.8,0.23,0.0%
N.Gonzalez,MID,5.9,29,1.3,1.2,1.0,1.2,4.8,0.20,0.0%
Tosin,DEF,4.4,0,0.0,0.7,2.2,1.9,4.8,0.27,0.4%
R.Gomes,DEF,4.5,25,1.1,1.2,1.5,0.9,4.8,0.27,0.0%
Keane,DEF,4.5,71,3.0,0.4,0.7,0.7,4.8,0.26,1.5%
Mayenda,FWD,5.5,21,1.1,1.2,1.2,1.1,4.8,0.22,0.0%
C.Jones,MID,5.4,21,1.0,1.1,1.2,1.5,4.7,0.22,0.0%
Morato,DEF,4.4,72,2.1,0.7,0.8,1.1,4.7,0.27,0.0%
Buonanotte,MID,4.8,29,1.1,1.3,1.2,1.0,4.6,0.24,0.0%
Ballard,DEF,4.6,29,1.0,1.5,0.8,1.3,4.5,0.25,0.0%
Doherty,DEF,4.4,29,1.1,1.2,1.2,1.0,4.5,0.25,0.0%
