Name,Position,Price,xMins,GW4,GW5,GW6,GW7,Total,/£M,Elite%
Wissa,FWD,7.5,69,69,62,56,54,241,8.0,0.1%
Romero,DEF,5.0,91,91,88,82,80,341,17.1,12.9%
Sels,GK,5.0,93,93,91,92,91,367,18.4,11.6%
Grealish,MID,6.7,82,82,79,76,80,317,11.8,0.0%
Dewsbury-Hall,MID,5.0,77,77,74,74,75,300,15.0,8.7%
Pickford,GK,5.5,94,94,92,93,90,369,16.8,0.0%
Sánchez,GK,5.0,93,93,93,90,89,365,18.3,66.0%
L.Paquetá,MID,5.9,80,80,79,73,78,310,13.1,5.8%
Aït-Nouri,DEF,6.0,74,74,69,64,65,272,11.3,1.7%
Pope,GK,5.0,92,92,87,87,88,354,17.7,0.0%
Calafiori,DEF,5.6,77,77,70,60,53,260,11.6,0.0%
Leno,GK,5.0,92,92,92,93,90,367,18.4,0.0%
Cucurella,DEF,6.1,86,86,83,80,81,330,13.5,2.2%
Truffert,DEF,4.5,88,88,86,82,82,338,18.8,0.2%
Saliba,DEF,6.1,90,68,88,83,83,322,13.2,0.1%
Diakité,DEF,4.5,92,92,87,83,81,343,19.1,0.1%
Verbruggen,GK,4.5,94,94,93,91,92,370,20.6,6.3%
Muniz,FWD,5.5,68,68,58,50,58,234,10.6,0.0%
Perri,GK,4.5,93,93,92,92,88,365,20.3,1.2%
Anthony,MID,5.5,81,81,78,78,73,310,14.1,0.0%
Isak,FWD,10.4,21,21,55,75,75,226,5.4,0.0%
Stach,MID,5.0,89,89,82,77,81,329,16.4,1.4%
Aina,DEF,5.0,89,89,84,82,81,336,16.8,0.0%
Mitchell,DEF,5.0,77,77,75,72,68,292,14.6,0.0%
Lukić,MID,5.0,84,84,81,84,78,327,16.4,0.0%
Welbeck,FWD,6.4,64,64,60,56,54,234,9.1,0.0%
Ekitiké,FWD,8.7,68,68,55,42,43,208,6.0,1.6%
Dorgu,DEF,4.5,79,79,74,68,70,291,16.2,22.3%
Kamada,MID,5.0,66,66,67,63,56,252,12.6,0.0%
Tavernier,MID,5.5,58,58,61,58,56,233,10.6,0.0%
J.Timber,DEF,5.6,77,77,64,62,60,263,11.7,0.0%
Collins,DEF,5.0,89,89,86,87,87,349,17.4,0.2%
J.Arias,MID,5.4,67,67,66,66,62,261,12.1,0.4%
José Sá,GK,4.5,93,93,91,93,91,368,20.4,0.0%
Mykolenko,DEF,4.9,87,87,84,81,79,331,16.9,0.0%
Hall,DEF,5.4,54,54,78,80,75,287,13.3,0.0%
Burn,DEF,5.0,82,82,73,74,64,293,14.7,0.0%
Kelleher,GK,4.5,94,94,94,93,88,369,20.5,2.9%
Elanga,MID,7.0,64,64,62,48,49,223,8.0,0.8%
Zubimendi,MID,5.5,84,84,79,72,72,307,14.0,0.0%
Gomes,MID,5.5,84,84,81,79,81,325,14.8,0.0%
Robinson,DEF,5.0,57,57,89,85,79,310,15.5,0.0%
Tete,DEF,4.5,77,77,72,71,66,286,15.9,0.0%
Hermansen,GK,4.5,93,93,92,88,90,363,20.2,0.1%
Bassey,DEF,4.5,91,91,90,86,83,350,19.4,0.0%
Van de Ven,DEF,4.6,88,88,82,86,80,336,18.3,15.3%
Foden,MID,8.0,50,50,46,48,46,190,5.9,0.0%
Van Hecke,DEF,4.5,89,89,88,82,83,342,19.0,0.0%
Eze,MID,7.5,51,51,46,48,45,190,6.3,0.0%
Agbadou,DEF,4.5,89,89,88,88,81,346,19.2,7.9%
Gravenberch,MID,5.5,82,82,78,74,74,308,14.0,0.0%
Woltemade,FWD,7.0,61,61,58,48,50,217,7.8,0.0%
Roefs,GK,4.5,93,93,92,90,93,368,20.4,0.0%
Livramento,DEF,5.1,81,81,71,69,74,295,14.5,0.1%
McGinn,MID,5.5,71,71,63,53,54,241,11.0,0.0%
O'Brien,DEF,5.0,88,88,87,82,84,341,17.1,0.1%
Munetsi,MID,5.5,72,72,74,67,68,281,12.8,0.0%
Rúben,DEF,5.5,82,82,73,74,70,299,13.6,0.0%
Bogle,DEF,4.5,85,85,82,77,77,321,17.8,0.0%
Mings,DEF,4.5,69,69,68,62,65,264,14.7,0.0%
De Ligt,DEF,5.0,86,86,80,72,68,306,15.3,0.0%
N.Williams,DEF,5.0,83,83,65,61,57,266,13.3,34.8%
Beto,FWD,5.4,55,55,54,53,53,215,10.0,0.0%
Rodon,DEF,4.0,90,90,88,83,83,344,21.5,6.7%
James,MID,5.4,63,63,65,57,59,244,11.3,0.0%
Douglas Luiz,MID,5.0,59,59,69,70,68,266,13.3,0.0%
Barnes,MID,6.5,64,64,55,37,36,192,7.4,0.9%
King,MID,4.5,70,70,63,53,54,240,13.3,2.0%
Dúbravka,GK,4.0,94,94,93,90,91,368,23.0,95.4%
Kerkez,DEF,6.0,67,67,71,65,63,266,11.1,0.2%
Diarra,MID,5.5,86,86,79,79,73,317,14.4,0.0%
Van den Berg,DEF,4.5,92,92,87,80,82,341,18.9,0.7%
Casemiro,MID,5.5,63,63,58,65,59,245,11.1,0.0%
De Cuyper,DEF,4.5,78,78,73,69,71,291,16.2,0.8%
P.M.Sarr,MID,5.0,71,71,60,66,64,261,13.1,0.3%
Xhaka,MID,5.0,90,90,87,83,84,344,17.2,0.2%
Szoboszlai,MID,6.5,55,55,53,52,50,210,8.1,0.0%
Hudson-Odoi,MID,6.0,68,68,63,57,59,247,10.3,0.0%
Estêvão,MID,6.5,53,53,50,51,52,206,7.9,0.1%
Kilman,DEF,4.4,90,90,86,82,83,341,19.4,0.1%
Ward-Prowse,MID,5.9,78,78,72,72,74,296,12.5,0.0%
Amad,MID,6.4,60,60,60,58,58,236,9.2,0.0%
Gana,MID,5.4,75,75,71,71,69,286,13.2,0.0%
Dunk,DEF,4.5,84,84,78,77,74,313,17.4,0.0%
Christie,MID,5.0,54,54,65,58,59,236,11.8,0.0%
Okafor,MID,5.5,54,54,54,62,57,227,10.3,0.0%
Bernardo,MID,6.4,62,62,58,58,59,237,9.3,0.0%
Garner,MID,5.0,77,77,73,70,69,289,14.4,0.0%
Gvardiol,DEF,5.8,54,23,69,77,75,244,10.5,0.2%
M.Fernandes,MID,5.5,63,63,64,64,64,255,11.6,0.0%
Estève,DEF,4.0,91,91,91,85,86,353,22.1,84.4%
Berge,MID,5.0,81,81,78,79,74,312,15.6,0.0%
Gudmundsson,DEF,4.0,85,64,82,77,76,299,18.7,4.3%
Wan-Bissaka,DEF,4.4,90,90,87,83,83,343,19.5,0.5%
Sadiki,MID,5.0,81,81,81,75,77,314,15.7,0.0%
Frimpong,DEF,5.9,70,29,58,71,66,224,9.5,0.1%
Madueke,MID,7.0,57,57,41,29,32,159,5.7,0.2%
Joelinton,MID,5.9,39,16,73,76,74,239,10.1,0.0%
Toti,DEF,4.5,90,90,88,82,82,342,19.0,0.0%
Adli,MID,5.5,46,46,44,48,48,186,8.5,0.0%
Sancho,MID,5.9,41,41,46,54,53,194,8.2,0.0%
Yarmoliuk,MID,5.0,74,74,66,68,65,273,13.7,0.0%
Bruun Larsen,MID,5.4,59,59,58,55,53,225,10.4,0.0%
Calvert-Lewin,FWD,5.5,35,35,49,49,49,182,8.3,0.0%
André,MID,5.5,76,76,73,75,70,294,13.4,0.0%
Lerma,MID,5.0,79,79,77,61,41,258,12.9,0.0%
Bijol,DEF,4.0,57,57,80,71,75,283,17.7,0.2%
Talbi,MID,5.0,77,77,69,60,61,267,13.3,0.0%
Hannibal,MID,5.0,72,72,70,63,64,269,13.4,0.0%
Adingra,MID,5.5,63,63,64,59,61,247,11.2,0.1%
Chalobah,DEF,5.1,75,75,66,56,51,248,12.2,0.0%
Branthwaite,DEF,5.3,63,26,74,82,78,260,12.3,0.0%
Baleba,MID,4.9,66,66,66,63,61,256,13.1,0.0%
Yoro,DEF,4.5,75,75,74,64,64,277,15.4,0.0%
Diouf,DEF,4.5,85,85,77,75,75,312,17.3,3.2%
Elliott,MID,5.4,34,34,47,45,47,173,8.0,0.0%
Bobb,MID,5.5,58,58,46,40,38,182,8.3,0.0%
Maatsen,DEF,4.4,50,50,50,45,49,194,11.0,0.0%
Ndoye,MID,6.1,53,53,52,49,45,199,8.2,0.2%
Kayode,DEF,4.5,79,79,73,69,72,293,16.3,0.0%
Richarlison,FWD,6.7,65,65,40,31,30,166,6.2,0.1%
Henderson,MID,5.0,67,67,61,63,59,250,12.5,0.0%
Adams,MID,5.0,84,84,65,54,43,246,12.3,0.0%
Cullen,MID,5.0,80,80,75,65,66,286,14.3,0.0%
Bentancur,MID,5.5,62,62,60,57,56,235,10.7,0.0%
Krejčí,DEF,4.5,60,60,69,80,82,291,16.2,0.0%
Raúl,FWD,6.4,33,33,36,46,41,156,6.1,0.0%
Doku,MID,6.4,45,45,40,39,43,167,6.5,0.0%
Digne,DEF,4.5,50,50,44,48,47,189,10.5,0.0%
Kolo Muani,FWD,7.0,31,31,41,45,47,164,5.9,0.0%
Tosin,DEF,4.5,65,65,58,48,51,222,12.3,1.1%
Hughes,MID,4.9,66,66,61,52,45,224,11.4,0.0%
Souček,MID,5.8,61,61,57,60,60,238,10.3,0.0%
Alderete,DEF,4.0,77,77,71,63,65,276,17.3,1.7%
J.Palhinha,MID,5.5,62,62,62,62,59,245,11.1,0.1%
Mavropanos,DEF,4.4,68,68,63,61,63,255,14.5,0.0%
Gnonto,MID,5.4,49,49,48,52,44,193,8.9,0.0%
Wilson,MID,5.4,51,51,42,34,31,158,7.3,0.0%
Ekdal,DEF,4.0,82,82,74,67,67,290,18.1,0.0%
James,DEF,5.5,54,54,52,46,48,200,9.1,0.0%
Johnson,MID,7.1,48,48,37,40,36,161,5.7,0.6%
Ayari,MID,5.0,52,52,54,50,50,206,10.3,0.0%
Mukiele,DEF,4.0,78,78,76,69,72,295,18.4,0.0%
Spence,DEF,4.5,63,63,59,57,56,235,13.1,0.2%
Wieffer,MID,5.0,60,45,54,56,57,212,10.6,0.0%
Füllkrug,FWD,5.9,48,48,45,46,50,189,8.0,0.9%
Foster,FWD,5.0,51,51,48,53,49,201,10.1,0.0%
Barry,FWD,5.9,42,42,41,40,38,161,6.8,0.0%
Lewis-Potter,DEF,5.0,65,65,63,56,61,245,12.3,0.0%
Matheus N.,DEF,5.4,46,46,47,50,46,189,8.8,0.0%
Hartman,DEF,4.0,76,76,74,71,71,292,18.3,0.4%
Garnacho,MID,6.4,28,28,31,40,40,139,5.4,0.0%
Reinildo,DEF,4.0,77,77,77,72,72,298,18.6,0.6%
Solanke,FWD,7.3,19,19,31,37,45,132,4.5,0.2%
Mount,MID,6.0,48,36,39,38,41,154,6.4,0.0%
Gittens,MID,6.3,38,38,35,33,33,139,5.5,0.0%
Uche,FWD,5.5,39,39,39,42,33,153,7.0,0.0%
Ugochukwu,MID,5.0,71,71,64,55,53,243,12.2,0.0%
E.Le Fée,MID,4.9,45,45,49,48,47,189,9.6,0.0%
Guessand,MID,6.4,43,43,31,27,26,127,5.0,0.0%
Malen,MID,5.3,40,40,28,24,28,120,5.7,0.0%
Walker,DEF,4.5,88,88,80,83,79,330,18.3,0.0%
Devenny,MID,4.5,41,41,40,37,24,142,7.9,0.1%
Fofana,DEF,4.4,37,37,49,58,62,206,11.7,0.0%
Gomez,MID,5.0,45,45,41,46,39,171,8.6,0.0%
Ampadu,MID,4.9,70,29,62,70,63,224,11.4,0.0%
Gruda,MID,5.4,32,32,34,37,41,144,6.7,0.0%
Smith,DEF,4.5,66,33,59,59,56,207,11.5,0.0%
Dalot,DEF,4.5,54,54,54,46,49,203,11.3,0.0%
Gusto,DEF,5.0,48,48,43,46,46,183,9.2,0.0%
Bergvall,MID,5.4,43,43,39,44,46,172,8.0,0.0%
Todibo,DEF,4.4,61,61,56,55,55,227,12.9,0.0%
Summerville,MID,5.5,36,36,42,44,42,164,7.5,0.0%
Bellegarde,MID,5.4,39,39,40,41,39,159,7.4,0.0%
Mayenda,FWD,5.5,55,55,43,36,35,169,7.7,0.0%
Udogie,DEF,4.4,35,35,48,50,50,183,10.4,0.0%
Onana,MID,5.0,43,35,50,46,45,176,8.8,0.0%
Smith Rowe,MID,5.9,34,34,37,36,38,145,6.1,0.0%
Stones,DEF,5.5,53,53,42,38,44,177,8.0,0.0%
Tchatchoua,DEF,4.5,58,58,51,51,61,221,12.3,0.0%
Wilson,FWD,5.9,34,34,38,32,36,140,5.9,0.0%
Shaw,DEF,4.5,56,56,55,42,40,193,10.7,0.0%
Brobbey,FWD,5.5,28,28,33,46,52,159,7.2,0.0%
Florentino,MID,5.0,33,33,49,60,62,204,10.2,0.0%
Tanaka,MID,4.9,70,29,50,51,62,192,9.8,0.0%
Nmecha,FWD,5.0,36,36,30,29,24,119,6.0,0.0%
Martinez,DEF,4.9,95,4,30,57,69,160,8.2,0.0%
Cook,MID,4.9,0,0,39,57,69,165,8.4,0.0%
Geertruida,DEF,4.5,50,50,62,75,77,264,14.7,0.0%
Chukwueze,MID,5.5,15,15,29,37,39,120,5.5,0.0%
Gordon,MID,7.4,0,0,0,63,64,127,4.3,0.2%
McAtee,MID,5.5,31,31,35,28,27,121,5.5,0.0%
Bradley,DEF,5.0,42,42,31,24,29,126,6.3,0.0%
Trossard,MID,6.9,27,27,24,20,18,89,3.2,0.0%
Kamara,MID,4.9,0,0,28,62,73,163,8.3,0.0%
Hinshelwood,MID,5.4,37,37,42,42,38,159,7.4,0.0%
Piroe,FWD,5.4,33,33,24,32,25,114,5.3,0.2%
Lewis,DEF,5.0,39,39,38,37,41,155,7.8,0.0%
Onana,GK,4.9,42,42,52,41,34,169,8.6,0.0%
Nelson,MID,4.9,24,24,28,41,34,127,6.5,0.0%
Savinho,MID,6.9,23,10,26,35,32,103,3.7,0.1%
Broja,FWD,5.4,26,26,30,31,30,117,5.4,0.0%
Sessegnon,MID,5.4,46,46,27,24,29,126,5.8,0.0%
Trippier,DEF,5.0,33,33,28,30,33,124,6.2,0.0%
Alcaraz,MID,5.4,26,26,25,28,31,110,5.1,0.0%
Scott,MID,5.0,48,48,24,23,31,126,6.3,0.0%
Pau,DEF,4.5,33,33,31,36,35,135,7.5,0.0%
Longstaff,MID,4.9,47,47,30,29,35,141,7.2,0.0%
Kevin,MID,6.0,17,17,25,29,33,104,4.3,0.0%
Edwards,MID,4.9,30,30,26,28,30,114,5.8,0.0%
Merino,MID,5.9,20,20,24,26,26,96,4.1,0.0%
J.Ramsey,MID,5.5,40,30,28,23,24,105,4.8,0.0%
Kalimuendo,FWD,6.0,21,21,23,23,26,93,3.9,0.0%
J.Murphy,MID,6.3,30,30,31,17,20,98,3.9,0.0%
Robertson,DEF,5.9,28,28,23,30,27,108,4.6,0.0%
Dibling,MID,5.5,22,22,26,23,28,99,4.5,0.0%
White,DEF,5.4,30,15,28,32,35,110,5.1,0.0%
F.Kadıoğlu,DEF,4.4,33,33,28,29,37,127,7.2,0.0%
Carvalho,MID,4.9,22,22,22,22,25,91,4.6,0.0%
Martinelli,MID,6.9,22,22,21,15,18,76,2.8,0.0%
Hume,DEF,4.5,61,61,46,38,37,182,10.1,0.0%
Brooks,MID,5.0,26,26,23,21,20,90,4.5,0.0%
H.Bueno,DEF,4.5,44,33,38,33,30,134,7.4,0.0%
Fer López,MID,5.4,21,21,23,26,28,98,4.5,0.0%
Mazraoui,DEF,4.9,29,29,33,31,30,123,6.3,0.0%
Gruev,MID,5.0,51,51,30,26,27,134,6.7,0.0%
Igor Jesus,FWD,5.9,18,18,24,20,22,84,3.6,0.0%
Møller Wolfe,DEF,4.5,40,40,33,40,36,149,8.3,0.0%
Sangaré,MID,5.0,38,38,29,24,30,121,6.0,0.0%
C.Jones,MID,5.4,24,24,20,23,24,91,4.2,0.0%
Traoré,MID,5.5,15,15,25,29,28,97,4.4,0.0%
Mainoo,MID,4.9,31,31,22,26,27,106,5.4,0.0%
Röhl,MID,5.0,9,9,19,31,28,87,4.3,0.0%
Aaronson,MID,5.4,22,22,19,22,20,83,3.8,0.0%
J.Araujo,DEF,4.0,47,47,22,19,21,109,6.8,0.0%
Hoever,DEF,4.0,28,21,30,30,31,112,7.0,0.0%
Willock,MID,5.0,41,41,14,16,14,85,4.3,0.0%
Wharton,MID,5.0,0,0,0,33,75,108,5.4,0.0%
Flemming,FWD,5.4,16,16,18,21,23,78,3.6,0.0%
Henry,DEF,4.5,30,30,29,33,31,123,6.8,0.0%
Keane,DEF,4.5,57,57,19,14,17,107,5.9,0.0%
Milambo,MID,5.4,18,18,19,21,20,78,3.6,0.0%
N.Gonzalez,MID,6.0,26,26,23,21,18,88,3.7,0.0%
Coppola,DEF,4.4,24,24,25,27,23,99,5.6,0.0%
Tzimas,FWD,5.4,9,9,12,19,21,61,2.8,0.0%
Hee Chan,MID,5.9,12,12,16,16,22,66,2.8,0.0%
Maguire,DEF,4.5,33,33,26,19,20,98,5.4,0.0%
Sosa,DEF,5.0,23,23,16,23,22,84,4.2,0.0%
Tolu,FWD,5.5,10,10,16,18,21,65,3.0,0.0%
Thiaw,DEF,5.0,23,23,22,26,25,96,4.8,0.0%
Kovačić,MID,6.0,20,10,24,23,27,84,3.5,0.0%
Hutchinson,MID,5.5,18,18,16,18,18,70,3.2,0.0%
Ballard,DEF,4.6,51,21,36,29,34,120,6.5,0.1%
R.Gomes,DEF,4.5,18,18,24,21,25,88,4.9,0.0%
Sonne,DEF,4.0,22,22,24,30,30,106,6.6,0.0%
Aké,DEF,5.5,24,24,23,17,23,87,4.0,0.0%
Doherty,DEF,4.5,28,28,25,21,26,100,5.6,0.0%
Watson,MID,5.0,15,15,14,14,17,60,3.0,0.0%
Bayindir,GK,5.0,43,43,28,18,11,100,5.0,0.0%
Danso,DEF,4.4,16,16,22,24,20,82,4.7,0.0%
Bakwa,MID,6.0,4,4,10,19,27,60,2.5,0.0%
Gomez,DEF,5.0,19,19,18,23,22,82,4.1,0.0%
Esse,MID,4.9,19,19,15,13,8,55,2.8,0.0%
Zinchenko,DEF,4.9,0,0,17,28,30,75,3.8,0.0%
Struijk,DEF,4.5,29,29,18,27,22,96,5.3,0.0%
Veltman,DEF,4.4,26,26,19,28,21,94,5.3,0.0%
Castagne,DEF,4.5,15,15,20,19,29,83,4.6,0.0%
Ugarte,MID,4.9,21,21,16,19,20,76,3.9,0.0%
Patterson,DEF,4.4,24,10,22,24,26,82,4.7,0.0%
Zirkzee,FWD,5.9,18,18,10,14,13,55,2.3,0.0%
Lammens,GK,5.0,2,2,12,27,41,82,4.1,0.0%
Mosquera,DEF,5.4,29,29,10,17,20,76,3.5,0.0%
Walker-Peters,DEF,4.4,22,22,23,27,31,103,5.9,0.0%
Hato,DEF,4.9,16,16,19,24,20,79,4.0,0.0%
Tel,MID,6.3,10,10,12,10,13,45,1.8,0.0%
Justin,DEF,4.0,26,26,15,21,21,83,5.2,0.0%
Khusanov,DEF,5.4,26,26,19,17,17,79,3.7,0.0%
Boscagli,DEF,4.4,13,13,19,23,23,78,4.4,0.0%
Andrey Santos,MID,4.5,18,18,16,16,17,67,3.7,0.0%
Cairney,MID,4.9,13,13,13,16,16,58,3.0,0.0%
Lewis-Skelly,DEF,5.4,13,13,15,18,19,65,3.0,0.0%
George,MID,4.9,8,8,12,14,13,47,2.4,0.0%
Jensen,MID,4.9,13,13,16,14,19,62,3.2,0.0%
S.Magassa,MID,5.0,18,18,17,17,19,71,3.5,0.0%
S.Bueno,DEF,4.5,25,25,22,21,22,90,5.0,0.0%
Tchaouna,MID,5.0,11,11,13,15,14,53,2.6,0.0%
Odobert,MID,5.4,14,14,12,11,11,48,2.2,0.0%
Hickey,DEF,4.0,10,10,19,27,25,81,5.1,0.0%
A.Jimenez,DEF,4.5,12,12,14,15,22,63,3.5,0.0%
Isidor,FWD,5.5,13,13,16,16,11,56,2.5,0.0%
Dowman,MID,4.5,16,16,10,7,5,38,2.1,0.0%
Harrison,MID,5.4,10,10,11,11,16,48,2.2,0.0%
Tuanzebe,DEF,4.0,15,15,20,32,29,96,6.0,0.0%
Botman,DEF,4.9,9,9,9,17,28,63,3.2,0.0%
Clyne,DEF,4.0,16,16,18,16,15,65,4.1,0.0%
L.Miley,MID,4.5,22,22,10,9,12,53,2.9,0.2%
Hill,DEF,4.0,11,11,15,14,18,58,3.6,0.0%
Nwaneri,MID,5.4,10,10,8,7,8,33,1.5,0.0%
Gannon-Doak,MID,5.0,5,5,10,13,12,40,2.0,0.0%
McNeil,MID,5.8,8,8,9,11,11,39,1.7,0.0%
Canvot,DEF,4.5,5,5,16,19,25,65,3.6,0.0%
Nørgaard,MID,5.4,12,6,12,16,15,49,2.3,0.0%
Savona,DEF,4.5,13,13,16,14,19,62,3.4,0.0%
Bogarde,DEF,4.0,25,25,11,9,11,56,3.5,0.0%
Hincapie,DEF,5.5,7,7,7,13,21,48,2.2,0.0%
Iroegbunam,MID,5.0,15,15,10,11,14,50,2.5,0.0%
Neil,MID,4.9,10,10,16,15,22,63,3.2,0.0%
Morato,DEF,4.4,6,6,11,17,16,50,2.8,0.0%
Onyeka,MID,5.0,12,12,12,13,12,49,2.5,0.0%
Janelt,MID,4.9,16,4,8,18,16,46,2.3,0.0%
Gray,MID,4.9,9,9,11,15,19,54,2.8,0.0%
Sarr,MID,6.5,0,0,0,0,39,39,1.5,31.8%
Irving,MID,4.5,7,7,9,9,13,38,2.1,0.0%
Igor,DEF,4.5,7,7,17,19,20,63,3.5,0.0%
Rigg,MID,4.9,5,5,7,10,13,35,1.8,0.0%
Pinnock,DEF,4.4,5,5,14,15,15,49,2.8,0.0%
Humphreys,DEF,4.0,11,11,14,17,16,58,3.6,0.0%
Kroupi.Jr,FWD,4.5,5,5,6,5,7,23,1.3,2.0%
Kostoulas,FWD,4.9,3,3,6,6,7,22,1.1,0.0%
J.Cuenca,DEF,4.5,14,14,9,9,13,45,2.5,0.0%
Chiesa,MID,6.5,8,8,3,4,4,19,0.7,0.0%
Lavia,MID,4.9,7,3,10,16,11,40,2.0,0.0%
Masuaku,DEF,4.0,10,10,12,13,16,51,3.2,0.0%
Barkley,MID,4.9,16,4,7,7,8,26,1.3,0.0%
G.Rodriguez,MID,4.9,4,4,8,10,11,33,1.7,0.0%
Buendía,MID,5.3,17,17,3,2,1,23,1.1,0.0%
Yates,MID,4.9,8,8,8,8,8,32,1.6,0.0%
Potts,MID,4.4,8,8,8,10,9,35,2.0,0.1%
Ajer,DEF,4.5,9,9,8,12,9,38,2.1,0.0%
Endo,MID,5.0,3,3,7,6,6,22,1.1,0.0%
O’Reilly,DEF,4.9,5,5,5,7,8,25,1.3,0.0%
Laurent,MID,5.0,6,6,9,8,8,31,1.6,0.0%
Awoniyi,FWD,5.4,2,2,4,4,5,15,0.7,0.0%
Bornauw,DEF,4.0,10,10,5,14,9,38,2.4,0.0%
J.Rak-Sakyi,MID,4.5,3,3,3,4,2,12,0.7,0.0%
Lucas Pires,DEF,4.0,9,9,11,12,11,43,2.7,0.0%
Buonanotte,MID,4.9,5,5,4,0,6,15,0.8,0.0%
Scarles,DEF,4.4,4,4,5,7,6,22,1.3,0.0%
