Name,Position,Price,xMins,GW10,GW11,GW12,GW13,Total,/£M,Elite%
Neto,MID,7.0,79,3.9,4.8,4.0,3.1,15.8,0.57,0.1%
Gakpo,MID,7.6,77,4.4,3.2,4.2,4.0,15.8,0.52,0.9%
Bowen,FWD,7.8,91,3.9,4.8,3.5,3.7,15.8,0.51,3.2%
Schade,MID,7.0,76,3.7,3.8,3.5,4.7,15.6,0.56,0.1%
Minteh,MID,6.0,83,4.4,3.5,4.0,3.6,15.5,0.65,13.2%
Rice,MID,6.7,84,4.3,4.1,3.9,3.3,15.5,0.58,0.0%
Tarkowski,DEF,5.5,91,4.3,4.2,3.1,3.5,15.1,0.69,44.3%
Calafiori,DEF,5.8,71,4.5,4.2,3.8,2.6,15.1,0.65,0.5%
Lacroix,DEF,5.0,89,4.0,3.7,3.9,3.4,15.0,0.75,14.8%
João Pedro,FWD,7.4,74,3.7,4.4,3.8,3.0,14.9,0.50,53.1%
Isak,FWD,10.4,45,2.3,3.1,4.9,4.7,14.9,0.36,0.2%
Donnarumma,GK,5.7,94,3.9,3.5,3.4,4.1,14.8,0.65,0.7%
Yeremy,MID,5.8,78,4.1,3.8,3.5,3.5,14.8,0.64,0.0%
O.Dango,MID,6.0,74,3.4,3.6,3.5,4.2,14.7,0.61,0.1%
Anderson,MID,5.3,88,3.9,3.9,3.3,3.6,14.7,0.70,5.8%
Saliba,DEF,6.0,90,3.3,4.4,3.9,3.1,14.7,0.61,2.8%
Guéhi,DEF,4.9,94,3.9,3.6,3.9,3.3,14.7,0.75,0.7%
E.Le Fée,MID,4.9,83,4.1,3.3,3.5,3.8,14.6,0.74,0.6%
Damsgaard,MID,5.8,84,3.5,3.5,3.3,4.2,14.5,0.63,0.0%
Bruno G.,MID,6.5,88,4.1,3.6,3.4,3.5,14.5,0.56,0.1%
Kudus,MID,6.8,78,3.8,3.9,2.8,4.0,14.5,0.53,1.5%
Thiago,FWD,6.2,74,3.6,3.7,3.4,3.9,14.5,0.58,3.2%
Rogers,MID,6.8,87,3.3,3.8,3.4,3.9,14.4,0.53,0.4%
Iwobi,MID,6.5,79,4.2,3.3,3.9,3.0,14.4,0.55,0.0%
Mitchell,DEF,5.0,84,3.8,3.5,3.8,3.3,14.4,0.72,0.0%
Georginio,MID,5.7,68,4.1,3.1,3.9,3.3,14.4,0.63,2.8%
Keane,DEF,4.5,85,4.0,4.2,2.9,3.2,14.3,0.80,9.5%
L.Paquetá,MID,5.9,86,3.7,4.3,3.3,3.0,14.3,0.60,8.2%
Senesi,DEF,5.0,87,2.8,3.5,4.0,3.9,14.2,0.71,84.0%
Šeško,FWD,7.3,72,3.7,3.4,3.8,3.3,14.2,0.49,0.0%
Caicedo,MID,5.9,89,3.5,3.8,3.6,3.1,14.2,0.60,0.4%
Joelinton,MID,5.9,81,4.1,3.4,3.2,3.5,14.1,0.60,0.0%
Petrović,GK,4.5,94,3.0,3.4,4.0,3.8,14.1,0.78,9.1%
Leno,GK,5.0,94,3.9,3.3,3.9,3.1,14.1,0.70,0.0%
Calvert-Lewin,FWD,5.5,78,3.8,3.7,3.8,2.8,14.1,0.64,21.6%
Cucurella,DEF,6.1,81,3.2,4.4,3.9,2.7,14.1,0.58,0.5%
Henderson,GK,5.0,94,3.7,3.5,3.6,3.3,14.1,0.70,0.0%
Konaté,DEF,5.4,85,3.8,2.7,3.8,3.7,14.0,0.65,0.0%
Martinez,GK,5.0,93,2.9,3.6,3.5,3.9,13.9,0.70,0.0%
Mitoma,MID,6.2,66,2.7,3.4,4.1,3.6,13.9,0.56,0.9%
Tete,DEF,4.5,85,4.2,3.2,3.9,2.6,13.8,0.77,0.1%
Gibbs-White,MID,7.3,77,3.8,4.1,2.7,3.3,13.8,0.47,0.0%
Pickford,GK,5.5,93,3.7,3.7,3.0,3.3,13.8,0.63,0.0%
Cash,DEF,4.6,82,2.4,3.6,3.5,4.2,13.7,0.75,0.3%
Szoboszlai,MID,6.5,73,3.8,2.8,3.6,3.5,13.7,0.53,0.1%
Tonali,MID,5.4,87,3.8,3.4,3.2,3.3,13.7,0.64,0.0%
Dewsbury-Hall,MID,4.9,82,3.5,3.7,3.1,3.4,13.7,0.70,6.1%
Verbruggen,GK,4.4,92,3.7,3.1,3.5,3.3,13.6,0.77,2.6%
Xavi,MID,6.8,72,3.7,3.7,2.6,3.5,13.6,0.50,0.0%
Ayari,MID,4.9,83,3.8,3.0,3.5,3.1,13.5,0.69,0.0%
Evanilson,FWD,7.0,58,1.3,3.4,4.8,4.0,13.5,0.48,3.9%
Sánchez,GK,4.9,91,3.3,4.0,3.4,2.8,13.5,0.69,9.0%
Collins,DEF,4.9,89,3.2,3.3,3.0,4.0,13.4,0.68,0.0%
Lammens,GK,5.0,93,3.5,3.2,3.5,3.2,13.4,0.67,0.0%
Vicario,GK,5.1,92,3.4,3.4,2.9,3.8,13.4,0.66,1.7%
Grealish,MID,6.9,82,3.7,3.6,2.9,3.2,13.4,0.49,0.5%
Van Hecke,DEF,4.4,92,4.0,2.9,3.3,3.2,13.4,0.76,3.3%
Richards,DEF,4.5,78,2.6,3.6,3.7,3.5,13.4,0.74,15.1%
J.Arias,MID,5.2,81,3.6,3.0,3.6,3.1,13.3,0.64,0.5%
Reijnders,MID,5.6,73,3.6,3.2,2.8,3.7,13.3,0.59,58.9%
Tavernier,MID,5.5,71,2.9,3.1,3.8,3.4,13.3,0.60,0.1%
Murillo,DEF,5.3,89,3.4,4.0,2.6,3.3,13.3,0.63,0.1%
Andersen,DEF,4.5,95,2.1,3.2,4.8,3.3,13.3,0.74,80.2%
Ekitiké,FWD,8.6,69,4.2,2.6,3.3,3.1,13.3,0.39,0.1%
Roefs,GK,4.7,94,3.7,2.9,3.3,3.3,13.2,0.70,0.1%
Truffert,DEF,4.5,91,2.2,3.0,4.2,3.8,13.2,0.73,0.9%
Chalobah,DEF,5.1,75,3.2,3.9,3.6,2.5,13.2,0.65,0.8%
Kelleher,GK,4.5,93,3.1,3.3,3.0,3.8,13.2,0.73,0.7%
Welbeck,FWD,6.4,61,3.8,2.9,3.4,3.0,13.1,0.51,0.0%
Zubimendi,MID,5.5,83,3.4,3.4,3.3,2.9,13.0,0.59,0.0%
Pope,GK,5.2,87,3.6,3.1,2.9,3.3,13.0,0.62,11.1%
Pedro Porro,DEF,5.5,88,3.6,3.4,2.1,3.9,13.0,0.59,7.4%
Sels,GK,4.8,93,3.2,3.6,2.8,3.3,12.9,0.67,0.5%
Mac Allister,MID,6.3,75,3.6,2.8,3.2,3.4,12.9,0.51,0.0%
Aït-Nouri,DEF,5.8,50,2.7,2.8,3.1,4.3,12.9,0.56,0.2%
Alderete,DEF,4.1,89,3.9,2.5,3.2,3.2,12.8,0.78,5.5%
Perri,GK,4.5,93,3.1,3.3,3.5,2.8,12.8,0.71,0.0%
Van den Berg,DEF,4.5,90,3.0,3.1,2.7,3.9,12.7,0.71,0.0%
Kluivert,MID,7.0,59,2.6,3.0,4.0,3.1,12.7,0.45,0.1%
Diakité,DEF,4.5,89,2.3,2.9,4.0,3.5,12.7,0.71,1.1%
Anthony,MID,5.7,75,3.0,3.7,3.2,2.9,12.7,0.56,0.4%
Mykolenko,DEF,4.9,86,3.6,3.8,2.5,2.8,12.7,0.65,0.0%
Konsa,DEF,4.4,93,2.3,3.3,3.2,3.9,12.7,0.72,0.6%
Strand Larsen,FWD,6.4,77,3.3,2.9,3.4,3.0,12.6,0.49,2.7%
Estêvão,MID,6.5,58,3.1,3.8,3.5,2.2,12.6,0.48,0.0%
Ndoye,MID,5.8,77,3.5,3.5,2.5,3.0,12.6,0.54,0.0%
Xhaka,MID,5.1,90,3.5,2.9,3.1,3.1,12.6,0.62,0.9%
De Ligt,DEF,5.0,91,3.6,2.8,3.5,2.7,12.5,0.63,0.0%
Amad,MID,6.3,70,3.2,3.0,3.2,3.0,12.5,0.50,0.0%
Gvardiol,DEF,5.9,73,3.6,2.7,2.7,3.5,12.5,0.53,12.6%
O'Brien,DEF,5.0,87,3.6,3.7,2.5,2.8,12.5,0.62,0.0%
James,DEF,5.5,69,2.9,4.0,3.3,2.2,12.4,0.57,1.8%
Areola,GK,4.3,93,3.1,3.7,2.9,2.8,12.4,0.72,0.1%
Wirtz,MID,8.1,58,3.5,2.4,3.3,3.1,12.3,0.38,0.6%
Johnstone,GK,4.5,95,3.3,2.8,3.2,3.0,12.3,0.68,0.0%
McGinn,MID,5.4,70,2.7,3.3,3.0,3.3,12.3,0.57,0.0%
Estève,DEF,4.0,91,2.7,3.6,3.0,3.0,12.2,0.76,14.3%
Raúl,FWD,6.2,58,2.9,3.6,3.6,2.1,12.2,0.49,0.0%
J.Palhinha,MID,5.5,86,3.2,3.2,2.8,3.0,12.2,0.55,0.0%
Dúbravka,GK,4.0,94,2.8,3.3,3.0,3.0,12.1,0.76,96.0%
Milenković,DEF,5.2,91,3.2,3.7,2.2,3.0,12.1,0.58,0.0%
Dunk,DEF,4.5,86,3.7,2.7,3.1,2.7,12.1,0.67,0.0%
Wharton,MID,5.0,74,3.1,3.0,3.0,2.9,12.1,0.60,0.0%
Rúben,DEF,5.5,77,3.4,2.8,2.6,3.3,12.0,0.55,0.0%
Cullen,MID,5.0,83,2.9,3.3,3.0,2.9,12.0,0.60,0.0%
Mukiele,DEF,4.1,86,3.5,2.4,3.0,3.0,11.9,0.72,6.8%
Thiaw,DEF,4.9,81,3.7,3.0,2.5,2.7,11.8,0.60,0.0%
Bassey,DEF,4.5,86,3.6,2.4,3.4,2.3,11.7,0.65,0.0%
Wilson,MID,5.3,64,2.9,2.8,3.3,2.6,11.7,0.55,0.0%
Burn,DEF,5.1,91,4.2,2.9,2.3,2.4,11.7,0.57,1.3%
Kamara,MID,4.9,86,2.9,3.0,2.8,2.9,11.7,0.60,0.0%
Gana,MID,5.4,78,3.1,3.0,2.8,2.8,11.7,0.54,0.0%
Gravenberch,MID,5.6,74,2.3,2.8,3.3,3.3,11.7,0.52,0.0%
Florentino,MID,5.0,84,2.9,3.0,2.9,2.8,11.7,0.58,0.0%
Kilman,DEF,4.3,91,2.9,3.9,2.6,2.3,11.6,0.68,0.1%
Kayode,DEF,4.5,85,2.7,2.8,2.4,3.7,11.6,0.65,0.0%
Kamada,MID,5.0,63,3.0,2.9,2.9,2.8,11.6,0.58,0.0%
Rodon,DEF,4.1,93,3.0,3.2,3.2,2.2,11.6,0.71,41.6%
Botman,DEF,4.9,68,3.4,2.8,2.3,2.8,11.4,0.58,0.0%
Ampadu,MID,4.9,84,2.9,2.9,2.9,2.6,11.3,0.58,0.0%
Wieffer,MID,4.9,74,3.4,2.7,2.8,2.4,11.3,0.57,0.0%
Longstaff,MID,4.9,78,2.8,2.9,3.0,2.4,11.2,0.57,0.2%
Lukić,MID,5.0,84,3.7,2.4,2.7,2.4,11.2,0.56,0.0%
Van de Ven,DEF,4.7,91,2.9,2.9,2.0,3.4,11.2,0.59,2.9%
Trippier,DEF,5.0,80,4.2,3.4,2.0,1.5,11.2,0.56,0.3%
Munetsi,MID,5.4,80,3.0,2.6,2.9,2.6,11.1,0.52,0.0%
Bogle,DEF,4.5,89,2.8,3.2,3.2,1.9,11.1,0.62,0.1%
N.Williams,DEF,4.7,90,3.3,3.1,1.9,2.7,11.0,0.58,1.5%
Marmoush,MID,8.3,29,2.3,2.6,2.5,3.4,10.9,0.33,0.0%
Digne,DEF,4.5,62,1.9,2.9,2.6,3.3,10.8,0.60,0.0%
Summerville,MID,5.5,63,2.7,3.3,2.4,2.4,10.8,0.49,0.0%
Beto,FWD,5.2,57,2.9,2.8,2.5,2.5,10.7,0.52,0.1%
Berge,MID,4.9,81,2.9,2.7,2.7,2.4,10.7,0.55,0.0%
Bentancur,MID,5.3,72,2.8,2.9,2.3,2.7,10.7,0.51,0.0%
Yarmoliuk,MID,5.0,81,2.2,2.9,2.7,2.9,10.7,0.53,0.0%
Stach,MID,5.1,65,2.6,2.8,2.8,2.5,10.7,0.52,42.7%
Okafor,MID,5.5,70,3.0,2.8,2.7,2.1,10.6,0.48,0.0%
Diouf,DEF,4.4,85,2.6,3.6,2.3,2.1,10.6,0.60,0.6%
Henderson,MID,5.0,79,2.7,2.6,2.4,2.9,10.6,0.53,0.0%
Souček,MID,5.7,68,2.6,3.0,2.5,2.5,10.6,0.46,0.0%
Gudmundsson,DEF,4.0,87,2.6,3.0,3.2,1.8,10.5,0.66,8.0%
Flemming,FWD,5.3,56,2.4,2.9,2.7,2.5,10.5,0.50,0.0%
Isidor,FWD,5.6,59,3.1,2.2,2.7,2.5,10.5,0.47,0.1%
M.Fernandes,MID,5.5,66,2.6,3.1,2.3,2.5,10.4,0.47,0.0%
Wan-Bissaka,DEF,4.3,85,2.6,3.6,2.1,2.1,10.4,0.60,0.0%
Garner,MID,5.0,77,3.1,2.5,2.5,2.2,10.3,0.52,0.1%
Casemiro,MID,5.5,55,2.5,2.6,2.7,2.5,10.3,0.47,0.0%
Bernardo,MID,6.3,55,2.7,2.4,2.4,2.8,10.3,0.41,0.0%
Doku,MID,6.5,45,2.6,2.5,2.4,2.7,10.2,0.39,0.0%
André,MID,5.4,69,2.5,2.5,2.6,2.4,10.1,0.47,0.0%
Scott,MID,5.0,59,2.3,2.3,2.8,2.6,10.0,0.50,0.0%
Krejčí,DEF,4.5,87,2.9,2.1,2.7,2.3,10.0,0.55,0.1%
Kerkez,DEF,5.8,63,2.9,1.7,2.8,2.6,9.9,0.43,0.2%
Dalot,DEF,4.4,66,2.7,2.2,3.0,2.1,9.9,0.56,0.0%
Mamardashvili,GK,4.3,93,3.7,3.0,2.5,0.7,9.9,0.58,0.2%
Reinildo,DEF,4.0,77,3.0,1.9,2.5,2.5,9.9,0.62,0.1%
Douglas Luiz,MID,5.0,59,2.4,2.6,2.3,2.4,9.9,0.49,0.0%
Adams,MID,5.0,77,2.7,2.1,2.6,2.4,9.8,0.49,0.0%
Onana,MID,4.8,77,2.7,2.9,2.2,2.0,9.8,0.51,0.0%
Gomez,MID,4.9,56,2.8,2.2,2.5,2.3,9.8,0.50,0.0%
Gomes,MID,5.4,65,2.5,2.3,2.6,2.4,9.7,0.45,0.0%
Yoro,DEF,4.4,72,2.8,2.3,2.7,1.8,9.7,0.55,0.0%
Hartman,DEF,4.0,83,2.1,2.9,2.3,2.4,9.7,0.61,0.3%
Hume,DEF,4.5,79,3.2,1.9,2.3,2.3,9.7,0.54,0.0%
Sadiki,MID,5.0,87,2.8,2.3,2.2,2.3,9.7,0.48,0.0%
Bruun Larsen,MID,5.3,53,2.3,2.7,2.4,2.2,9.6,0.45,0.0%
Elanga,MID,6.7,49,2.9,2.5,2.2,1.9,9.6,0.36,0.2%
Todibo,DEF,4.3,75,2.4,2.9,2.2,2.0,9.6,0.56,0.0%
Garnacho,MID,6.4,46,2.5,3.0,2.2,1.9,9.6,0.37,0.0%
Trossard,MID,6.9,43,2.9,2.6,2.3,1.7,9.5,0.35,0.0%
S.Bueno,DEF,4.4,77,2.7,2.1,2.5,2.1,9.4,0.54,0.0%
King,MID,4.5,56,3.0,2.0,2.5,1.8,9.3,0.52,4.3%
Hee Chan,MID,5.8,55,2.6,2.0,2.4,2.2,9.3,0.40,0.0%
Walker,DEF,4.4,90,2.0,2.8,2.2,2.2,9.2,0.53,0.0%
Bijol,DEF,3.9,71,2.4,2.4,2.6,1.7,9.2,0.59,0.0%
N.Gonzalez,MID,5.9,69,3.0,2.7,2.0,1.6,9.2,0.39,0.0%
Ugochukwu,MID,5.0,70,2.3,2.5,2.3,2.2,9.2,0.46,0.0%
H.Bueno,DEF,4.4,71,2.6,1.9,2.6,2.1,9.2,0.52,0.0%
F.Kadıoğlu,DEF,4.4,64,3.0,1.9,2.3,2.0,9.2,0.52,0.0%
Matheus N.,DEF,5.3,51,2.5,2.2,1.8,2.7,9.1,0.43,0.0%
Shaw,DEF,4.5,71,2.6,2.1,2.6,1.8,9.1,0.51,0.0%
Guessand,MID,6.3,45,2.1,2.5,2.3,2.2,9.1,0.36,0.0%
Merino,MID,5.9,43,2.5,2.5,2.2,1.7,8.9,0.38,0.0%
Baleba,MID,4.7,64,2.7,2.2,2.1,1.9,8.9,0.48,0.0%
Cherki,MID,6.3,30,2.1,2.2,1.9,2.5,8.8,0.35,0.0%
Barry,FWD,5.7,39,2.1,2.5,2.2,2.0,8.8,0.39,0.0%
Tuanzebe,DEF,3.9,83,2.0,2.6,2.1,2.1,8.7,0.56,0.1%
Malen,MID,5.1,41,2.0,2.2,2.1,2.4,8.7,0.43,0.0%
Bradley,DEF,5.0,71,3.5,1.9,1.6,1.6,8.7,0.43,0.1%
Savinho,MID,6.9,36,2.2,2.0,1.9,2.4,8.5,0.31,0.1%
Sessegnon,MID,5.4,75,3.2,2.4,1.5,1.4,8.4,0.39,0.0%
Kolo Muani,FWD,6.9,48,2.5,2.6,1.5,1.8,8.4,0.31,0.0%
Igor Jesus,FWD,5.8,56,2.9,2.5,1.6,1.5,8.4,0.36,0.0%
Savona,DEF,4.5,78,2.5,2.9,1.4,1.6,8.4,0.47,0.0%
Hudson-Odoi,MID,5.8,55,2.5,2.3,1.7,1.9,8.3,0.36,0.0%
Smith,DEF,4.4,51,1.3,1.9,2.7,2.4,8.3,0.47,0.0%
Kevin,MID,6.0,47,2.6,1.9,2.0,1.7,8.2,0.34,0.0%
De Cuyper,DEF,4.4,44,2.4,1.8,2.0,2.0,8.2,0.47,0.0%
Gruda,MID,5.4,37,1.7,1.8,2.5,2.2,8.1,0.38,0.0%
Aaronson,MID,5.4,60,2.6,2.1,1.9,1.5,8.1,0.38,0.0%
Talbi,MID,5.0,50,2.3,1.8,2.1,2.0,8.1,0.41,0.0%
J.Murphy,MID,6.1,36,2.1,2.1,2.0,1.9,8.1,0.33,0.0%
Bellegarde,MID,5.2,41,1.8,1.9,2.3,2.0,8.0,0.39,0.0%
Fofana,DEF,4.4,40,1.5,2.1,2.5,1.9,8.0,0.45,0.0%
Brooks,MID,5.0,36,1.6,1.9,2.2,2.3,8.0,0.40,0.0%
Barnes,MID,6.4,34,2.3,2.2,1.9,1.6,7.9,0.31,0.0%
Pau,DEF,4.3,53,1.4,2.0,2.0,2.6,7.9,0.46,0.0%
Diop,DEF,4.4,61,2.8,2.0,1.9,1.1,7.9,0.45,0.0%
Dorgu,DEF,4.3,47,2.1,1.6,2.4,1.7,7.8,0.46,0.7%
Danso,DEF,4.3,91,3.4,2.4,0.8,1.1,7.7,0.45,0.0%
Hickey,DEF,4.0,46,0.7,2.1,1.9,2.9,7.7,0.48,0.0%
Odobert,MID,5.3,45,2.3,2.2,1.4,1.8,7.6,0.36,0.0%
Spence,DEF,4.5,69,2.4,1.8,1.1,2.1,7.4,0.41,0.0%
Rigg,MID,4.8,46,2.0,1.6,2.0,1.8,7.4,0.38,0.0%
Delap,FWD,6.2,0,0.0,2.4,2.8,2.2,7.4,0.30,0.0%
Traoré,MID,5.5,40,2.1,1.6,1.7,1.9,7.3,0.33,0.0%
Ajer,DEF,4.4,56,1.9,1.4,1.6,2.4,7.3,0.41,0.0%
Mings,DEF,4.4,46,1.3,1.8,1.8,2.2,7.2,0.41,0.0%
Frimpong,DEF,5.8,0,0.0,0.6,3.3,3.1,7.1,0.31,0.0%
Romero,DEF,5.0,0,0.0,1.4,2.2,3.5,7.1,0.35,0.9%
Smith Rowe,MID,5.7,40,1.7,1.7,2.1,1.5,7.1,0.31,0.0%
Acheampong,DEF,3.9,44,1.7,2.1,1.8,1.2,6.8,0.44,0.0%
Christie,MID,5.0,28,1.2,1.6,2.2,1.8,6.8,0.34,0.0%
Sancho,MID,5.8,35,1.6,1.9,1.6,1.7,6.8,0.29,0.0%
Udogie,DEF,4.4,59,0.9,1.8,1.5,2.5,6.8,0.38,0.0%
Tel,MID,6.3,36,2.2,2.1,1.0,1.3,6.6,0.26,0.0%
Robertson,DEF,5.8,34,1.6,1.2,2.0,1.9,6.6,0.29,0.0%
Cook,MID,4.9,36,1.4,1.5,2.0,1.7,6.5,0.33,0.0%
Mount,MID,5.9,29,1.5,1.5,1.9,1.6,6.5,0.28,0.0%
Martinelli,MID,6.9,29,1.5,2.3,1.4,1.3,6.5,0.23,0.0%
Solanke,FWD,7.2,0,0.0,1.0,1.9,3.5,6.5,0.22,0.1%
Irving,MID,4.4,37,1.6,1.7,1.7,1.5,6.5,0.37,0.0%
Wood,FWD,7.2,0,0.0,1.0,2.3,3.1,6.4,0.22,0.3%
Foster,FWD,5.0,31,1.4,1.6,1.7,1.6,6.4,0.32,2.9%
Tanaka,MID,4.8,43,1.6,1.6,1.6,1.6,6.3,0.33,0.0%
Röhl,MID,5.0,27,1.3,1.7,1.5,1.7,6.2,0.31,0.0%
Gnonto,MID,5.2,25,1.2,1.4,2.1,1.5,6.2,0.30,0.0%
Schär,DEF,5.4,38,1.9,1.5,1.2,1.5,6.1,0.28,0.0%
Richarlison,FWD,6.5,33,1.9,1.9,1.1,1.2,6.0,0.23,0.4%
Adama,MID,5.2,38,2.2,1.3,1.4,1.0,6.0,0.29,0.0%
Ballard,DEF,4.6,33,1.5,1.4,1.5,1.6,5.9,0.32,0.0%
P.M.Sarr,MID,4.9,35,1.6,1.6,1.2,1.5,5.9,0.30,0.0%
Hall,DEF,5.2,0,0.0,1.1,2.2,2.6,5.9,0.28,0.0%
Kroupi.Jr,FWD,4.6,60,2.6,1.1,1.2,1.1,5.9,0.32,5.6%
O’Reilly,DEF,4.9,45,2.3,1.4,0.9,1.2,5.9,0.30,0.0%
Bergvall,MID,5.4,35,1.5,1.5,1.4,1.4,5.9,0.27,0.0%
Robinson,DEF,4.9,0,0.0,0.9,3.0,2.0,5.8,0.30,0.0%
Agbadou,DEF,4.4,32,1.3,1.2,1.8,1.4,5.7,0.32,0.3%
Andrey Santos,MID,4.5,36,1.6,1.6,1.5,1.0,5.7,0.32,0.0%
S.Magassa,MID,5.0,37,1.4,1.4,1.5,1.4,5.7,0.28,0.0%
Tolu,FWD,5.5,27,1.4,1.3,1.5,1.4,5.6,0.26,0.0%
Bobb,MID,5.4,19,1.3,1.3,1.5,1.5,5.6,0.26,0.0%
Füllkrug,FWD,5.6,25,0.1,1.1,2.1,2.4,5.6,0.25,0.0%
Tchaouna,MID,4.9,26,1.3,1.5,1.4,1.4,5.6,0.28,0.0%
Adli,MID,5.5,26,1.2,1.2,1.6,1.5,5.5,0.25,0.0%
Bakwa,MID,6.0,0,0.0,1.0,2.0,2.5,5.5,0.23,0.0%
Hoever,DEF,3.9,39,1.5,1.2,1.4,1.4,5.5,0.35,0.0%
Marc Guiu,FWD,4.2,38,2.1,1.6,1.2,0.7,5.5,0.33,17.3%
Maatsen,DEF,4.3,35,1.1,1.4,1.4,1.6,5.5,0.32,0.0%
Lewis-Potter,DEF,4.9,28,1.1,1.2,1.3,1.9,5.5,0.28,0.0%
Alcaraz,MID,5.2,20,1.1,1.6,1.4,1.4,5.4,0.26,0.0%
Adingra,MID,5.1,22,1.2,1.2,1.6,1.3,5.3,0.26,0.0%
Tchatchoua,DEF,4.5,43,1.4,1.1,1.5,1.3,5.3,0.30,0.0%
Hutchinson,MID,5.4,32,1.6,1.5,1.0,1.2,5.3,0.24,0.0%
A.Jimenez,DEF,4.5,38,1.1,1.2,1.6,1.4,5.3,0.29,0.0%
Gusto,DEF,4.9,20,0.8,1.6,1.6,1.1,5.1,0.26,0.0%
Ugarte,MID,4.8,28,1.2,1.3,1.3,1.3,5.1,0.27,0.0%
Johnson,MID,6.7,23,1.4,1.4,1.1,1.2,5.1,0.19,0.1%
Maguire,DEF,4.4,38,0.8,1.4,1.8,1.2,5.1,0.29,0.0%
James,MID,5.3,0,0.0,1.3,1.8,1.8,5.0,0.24,0.0%
J.Ramsey,MID,5.3,19,1.1,1.1,1.3,1.3,4.9,0.23,0.0%
Stones,DEF,5.5,31,1.4,1.2,1.0,1.4,4.9,0.22,0.0%
Wilson,FWD,5.9,28,1.5,1.7,0.8,0.9,4.9,0.21,0.0%
A.Becker,GK,5.4,0,0.0,0.0,1.5,3.3,4.9,0.23,0.3%
Cairney,MID,4.9,22,1.2,1.2,1.4,1.1,4.8,0.25,0.0%
Hughes,MID,4.8,27,1.2,1.3,1.1,1.1,4.8,0.25,0.0%
Carvalho,MID,4.9,15,0.9,1.0,1.3,1.6,4.8,0.25,0.0%
Tosin,DEF,4.4,32,1.3,1.2,1.1,1.1,4.8,0.27,0.1%
Hannibal,MID,4.9,24,1.1,1.3,1.2,1.3,4.8,0.25,0.0%
Lewis,DEF,4.9,26,1.2,1.0,1.0,1.6,4.8,0.24,0.0%
R.Gomes,DEF,4.5,23,1.1,0.9,1.5,1.3,4.8,0.27,0.0%
Awoniyi,FWD,5.2,27,1.6,1.5,0.8,0.8,4.7,0.23,0.0%
Mazraoui,DEF,4.9,28,1.2,1.2,1.4,1.0,4.7,0.24,0.0%
Tielemans,MID,5.9,0,0.0,0.0,1.6,3.2,4.7,0.20,0.1%
Brobbey,FWD,5.5,21,1.2,0.9,1.2,1.4,4.7,0.21,0.0%
Mayenda,FWD,5.4,19,1.1,1.3,1.2,1.1,4.6,0.21,0.0%
Nwaneri,MID,5.2,19,1.2,1.5,1.0,0.8,4.6,0.22,0.0%
Rodrigo,MID,6.3,0,0.0,0.0,1.4,3.1,4.5,0.18,0.0%
Mavropanos,DEF,4.4,34,0.5,1.2,1.5,1.3,4.5,0.26,0.0%
Uche,FWD,5.5,17,1.0,1.2,1.2,1.0,4.5,0.20,0.0%
Khusanov,DEF,5.4,27,1.2,1.0,1.0,1.3,4.5,0.21,0.0%
Nelson,MID,4.8,15,0.8,1.0,1.1,1.6,4.5,0.23,0.0%
Laurent,MID,4.9,24,0.9,1.0,1.2,1.3,4.4,0.23,0.0%
