Name,Position,Price,xMins,GW23,GW24,GW25,GW26,Total,/£M,Elite%
Burn,DEF,5.0,28,0.6,1.3,2.4,2.4,6.7,0.33,0.0%
S.Magassa,MID,5.0,42,1.8,1.5,1.7,1.7,6.7,0.33,0.0%
Hincapie,DEF,5.2,50,1.6,1.4,1.4,2.2,6.6,0.32,0.9%
Ndoye,MID,5.5,25,1.2,1.5,1.5,2.2,6.5,0.29,0.0%
Perri,GK,4.5,47,1.7,1.4,1.8,1.4,6.4,0.35,0.0%
Baleba,MID,4.5,37,1.5,1.7,1.6,1.6,6.3,0.35,0.0%
Martinelli,MID,6.8,19,1.3,1.0,1.6,2.3,6.3,0.23,0.0%
Khusanov,DEF,5.4,32,1.6,1.6,1.4,1.7,6.3,0.29,0.0%
Digne,DEF,4.5,35,1.3,1.6,1.7,1.6,6.2,0.35,0.0%
Kevin,MID,5.8,34,1.7,1.6,1.6,1.3,6.2,0.27,0.0%
Sessegnon,MID,5.4,31,1.4,1.5,1.8,1.4,6.2,0.29,0.0%
Potts,MID,4.4,40,1.7,1.5,1.6,1.5,6.2,0.35,3.3%
Alleyne,DEF,4.5,56,2.8,1.9,1.0,0.4,6.2,0.34,0.0%
Armstrong,MID,4.5,58,2.4,1.7,1.1,1.0,6.1,0.34,0.0%
Darlow,GK,3.9,43,1.6,1.6,1.7,1.2,6.1,0.39,0.0%
Spence,DEF,4.3,49,2.1,1.1,1.4,1.5,6.1,0.35,0.0%
Alcaraz,MID,5.2,81,0.5,1.1,2.0,2.5,6.0,0.29,0.0%
Isidor,FWD,5.2,26,1.5,1.9,1.3,1.4,6.0,0.29,0.1%
Gusto,DEF,4.9,25,1.1,1.4,1.6,2.0,6.0,0.31,0.0%
Milosavljević,DEF,4.4,40,1.4,1.6,1.5,1.6,6.0,0.34,0.0%
Van den Berg,DEF,4.5,21,1.0,1.6,1.6,1.7,6.0,0.33,8.9%
J.Ramsey,MID,5.3,33,1.6,1.2,1.6,1.6,5.9,0.28,0.0%
P.M.Sarr,MID,4.5,29,1.4,1.3,1.5,1.7,5.9,0.33,0.0%
Tchaouna,MID,4.9,27,1.5,1.3,1.7,1.3,5.9,0.30,0.0%
Cairney,MID,4.8,33,1.6,1.4,1.5,1.5,5.9,0.31,0.0%
Elanga,MID,6.5,27,1.6,1.3,1.4,1.5,5.9,0.23,0.2%
De Cuyper,DEF,4.3,25,1.3,1.6,1.6,1.3,5.8,0.34,0.0%
Hannibal,MID,4.7,34,1.5,1.4,1.3,1.5,5.8,0.31,0.0%
Maguire,DEF,4.3,49,1.4,1.6,1.4,1.4,5.7,0.33,0.0%
Laurent,MID,4.8,32,1.3,1.3,1.6,1.4,5.6,0.29,0.0%
Veltman,DEF,4.3,54,2.1,1.5,1.0,1.0,5.6,0.32,0.0%
Ekdal,DEF,3.9,24,0.9,1.5,1.6,1.5,5.6,0.36,0.0%
Toti,DEF,4.2,0,0.0,0.9,1.6,3.1,5.5,0.33,0.0%
J.Murphy,MID,6.0,28,0.5,1.1,2.0,1.9,5.5,0.23,0.0%
Bogarde,DEF,4.0,58,1.7,1.4,1.1,1.3,5.5,0.34,0.0%
Clyne,DEF,3.8,47,1.8,1.1,1.1,1.5,5.5,0.36,0.1%
Lewis-Potter,DEF,4.9,25,1.5,1.3,1.2,1.5,5.4,0.28,0.1%
Röhl,MID,5.0,40,2.0,1.6,1.0,0.8,5.3,0.27,0.0%
B.Badiashile,DEF,4.4,32,1.3,1.4,1.4,1.2,5.3,0.30,0.0%
G.Jesus,FWD,6.4,14,1.1,1.1,1.3,1.9,5.3,0.21,0.0%
Castagne,DEF,4.3,71,2.7,0.8,1.1,0.6,5.2,0.30,0.0%
Eze,MID,7.3,11,0.8,1.1,1.2,2.2,5.2,0.18,0.0%
Andrey Santos,MID,4.5,25,1.2,1.3,1.4,1.3,5.1,0.28,0.0%
Hickey,DEF,4.0,36,1.6,1.2,1.1,1.2,5.1,0.32,0.0%
N.Gonzalez,MID,5.9,33,1.2,1.3,1.3,1.3,5.0,0.21,0.0%
Humphreys,DEF,3.9,30,1.2,1.0,1.4,1.3,4.9,0.32,0.0%
Mazraoui,DEF,4.9,22,0.7,1.2,1.4,1.4,4.7,0.24,0.0%
Aké,DEF,5.3,21,1.1,1.1,1.0,1.4,4.7,0.22,0.0%
Hinshelwood,MID,5.1,27,1.2,1.1,1.2,1.2,4.7,0.23,0.0%
Geertruida,DEF,4.5,30,1.2,1.5,0.8,1.2,4.7,0.26,0.0%
Adingra,MID,4.9,21,1.2,1.3,1.0,1.1,4.5,0.23,0.0%
Flemming,FWD,5.3,14,0.4,1.3,1.4,1.3,4.4,0.21,0.0%
Nketiah,FWD,5.4,19,0.5,1.0,1.4,1.6,4.4,0.20,0.2%
Enes Ünal,FWD,5.4,0,0.0,0.9,1.7,1.8,4.4,0.20,0.0%
Devenny,MID,4.3,25,1.2,1.0,1.0,1.1,4.4,0.25,1.2%
Bellegarde,MID,5.1,17,0.3,1.1,1.1,1.8,4.3,0.21,0.0%
Henderson,MID,5.0,22,0.8,1.2,1.1,1.3,4.3,0.22,0.0%
